strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
P_IC_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.2630675604271566,0.18204168375202867,0.08102587667512795,-0.6281271701273405,0.5378450578806767,13.65,34.11587982832618
P_IC_qb0of3__ROE_qb2of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__ROE_qb2of3,C5_ROE_DYN_yoy,0.26264829890074237,0.20928208051419395,0.053366218386548425,-0.4547940812646254,0.5249127261186924,14.79,59.096
PS_qb0of3__EPS_qb1of3__C11_EPS_DYN_qmax8__v0,PS_qb0of3__EPS_qb1of3,C11_EPS_DYN_qmax8,0.26234469585536657,0.16756913205023638,0.09477556380513019,-0.5166410899605516,0.5120574653668548,12.62,32.33047210300429
P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.26195826805776856,0.18457415552402745,0.07738411253374111,-0.4243908678241304,0.5397835773392744,15.27,24.34763948497854
PB_qb0of3__REVENUE_qb0of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__REVENUE_qb0of3,C11_EPS_DYN_qmax8,0.26190350354951875,0.2017136101252761,0.060189893424242635,-0.5114193967666056,0.5144855144855145,14.87,16.776824034334766
EV_S_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,EV_S_qb0of3__ACCRUAL_qb0of3,C3_ROE_DYN_qmax4,0.26179736879239646,0.15570838337066473,0.10608898542173173,-0.3874303452955222,0.5183578104138852,14.56,42.091603053435115
EV_S_qb0of3__OCF_E_qb1of3__C11_EPS_DYN_qmax8__v0,EV_S_qb0of3__OCF_E_qb1of3,C11_EPS_DYN_qmax8,0.26138542313583124,0.16012337011211542,0.10126205302371583,-0.5387750125134944,0.5382145150931278,13.18,23.50214592274678
P_IC_qb0of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.2607141266630242,0.18557700877894123,0.07513711788408295,-0.5682776386210724,0.5571979434447301,13.21,23.030042918454935
MOM_qb2of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.2607048041781621,0.16128648413460045,0.09941832004356166,-0.7107212066862234,0.5282600664942741,15.76,40.93991416309013
EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,EV_S_qb0of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.26043195451425394,0.15594460285259082,0.10448735166166312,-0.6243206106614858,0.5314285714285715,12.71,18.042918454935624
PS_qb0of3__OCF_E_qb1of3__C11_EPS_DYN_qmax8__v0,PS_qb0of3__OCF_E_qb1of3,C11_EPS_DYN_qmax8,0.25949646503645596,0.16163055872724263,0.09786590630921332,-0.5501881987527845,0.5429508196721311,13.55,22.686695278969957
P_IC_qb0of3__ROE_qb2of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__ROE_qb2of3,C12_EPS_DYN_yoy,0.2594736187156741,0.20928208051419395,0.050191538201480146,-0.46982410012759745,0.529639175257732,14.88,59.972
P_IC_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C12_EPS_DYN_yoy,0.2591726984175837,0.19372967359465032,0.0654430248229334,-0.4690350860726019,0.5143981769214834,13.52,105.492
PB_qb0of3__EPS_qb1of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__EPS_qb1of3,C11_EPS_DYN_qmax8,0.2587967586683715,0.1872423546907871,0.07155440397758439,-0.5049105950796937,0.5366079703429101,13.63,35.75536480686695
PS_qb0of3__REVENUE_qb0of3__C1_ROE_DYN_riseq1__v0,PS_qb0of3__REVENUE_qb0of3,C1_ROE_DYN_riseq1,0.25708051859337133,0.2095689024040155,0.04751161618935584,-0.4715130484460448,0.47997743936830234,9.56,29.147368421052633
PS_qb0of3__REVENUE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__REVENUE_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.25698160599713504,0.2095689024040155,0.047412703593119554,-0.465990589845658,0.4956217162872154,10.07,26.621052631578948
