strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
VOL_qb2of3__ROIC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__ROIC_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.31049871234263926,0.2723649124104064,0.03813379993223287,-0.6154836285183694,0.5148583275742916,10.21,133.41666666666666
P_IC_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,P_IC_qb0of3__ROIC_qb0of3,C2_ROE_DYN_riseq2,0.3103970160855818,0.2552504913565341,0.055146524729047686,-0.6409504066239995,0.5817189151109545,9.07,87.814332247557
EV_S_qb0of3__ROE_qb0of3__C5_ROE_DYN_yoy__v0,EV_S_qb0of3__ROE_qb0of3,C5_ROE_DYN_yoy,0.3103398714256558,0.27497031735127453,0.03536955407438125,-0.6234405764068034,0.545157780195865,10.24,51.0
VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__NETDEBT_EBITDA_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.31031193782147004,0.2763293666544415,0.03398257116702852,-0.6267782517970861,0.5642641819676624,13.07,59.68666666666667
EPS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,EPS_qb0of3__NETDEBT_EBITDA_qb0of3,C10_EPS_DYN_qmax4,0.30995874120695643,0.31056905164413084,-0.0006103104371744106,-0.4878197311789061,0.5267919276270007,10.42,43.99342105263158
EV_EBITDA_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v0,EV_EBITDA_qb0of3__OCF_E_qb2of3,C16_FCF_P_DYN_riseq2,0.30986309274049395,0.28331206935127873,0.026551023389215223,-0.5235396656369529,0.5725640546100618,13.09,127.26948051948052
REVENUE_qb0of3__None__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__None,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.30986092091656414,0.26113072634453705,0.0487301945720271,-0.41571705179737883,0.5438857482891997,11.76,314.51666666666665
PB_qb0of3__REV_G_qb0of3__C8_EPS_DYN_riseq1__v0,PB_qb0of3__REV_G_qb0of3,C8_EPS_DYN_riseq1,0.30973970239478077,0.25707204326659205,0.052667659128188715,-0.7293456988934762,0.5596826126954921,12.4,108.93225806451613
P_IC_qb0of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v0,P_IC_qb0of3__ACCRUAL_qb0of3,C16_FCF_P_DYN_riseq2,0.30965590219885697,0.3157403093209006,-0.006084407122043611,-0.6409551814910228,0.5742806811509101,11.48,83.23127035830619
REVENUE_qb0of3__VOL_qb2of3__None__v0,REVENUE_qb0of3__VOL_qb2of3,None,0.3096456973918329,0.3096456973918329,0.0,-0.5140328599471744,0.556332787617205,10.41,288.5705128205128
EPS_qb0of3__None__C15_FCF_P_DYN_riseq1__v0,EPS_qb0of3__None,C15_FCF_P_DYN_riseq1,0.30939126102410497,0.26560293444647587,0.0437883265776291,-0.554260602025662,0.5125291519872972,11.98,271.540192926045
VOL_qb2of3__EV_S_qb0of3__C15_FCF_P_DYN_riseq1__v0,VOL_qb2of3__EV_S_qb0of3,C15_FCF_P_DYN_riseq1,0.30933323406464486,0.3263139500769534,-0.01698071601230855,-0.6348333324727717,0.5400682011935208,10.57,106.77741935483871
PS_qb0of3__REV_G_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__REV_G_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.30901005129781156,0.2458620035188639,0.06314804777894767,-0.6147677900202451,0.5663019693654266,12.73,79.39
P_IC_qb0of3__EPS_qb0of3__None__v0,P_IC_qb0of3__EPS_qb0of3,None,0.3089741476049459,0.3089741476049459,0.0,-0.6918320632415009,0.5949924336222314,9.66,162.40384615384616
VOL_qb2of3__ROE_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__ROE_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.30891840179568253,0.3084820493474911,0.0004363524481914016,-0.6015242131957069,0.5409736921681282,10.92,93.02666666666667
VOL_qb2of3__REV_G_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__REV_G_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.30876484243299984,0.2626457648612517,0.04611907757174816,-0.567694008648179,0.5200392927308448,13.38,75.22
REVENUE_qb0of3__VOL_qb2of3__C18_FCF_P_DYN_qmax8__v0,REVENUE_qb0of3__VOL_qb2of3,C18_FCF_P_DYN_qmax8,0.3087612626475098,0.3096456973918329,-0.0008844347443230927,-0.5040775202960861,0.5123721544044869,11.55,37.72260273972603
REVENUE_qb0of3__REV_G_qb0of3__C5_ROE_DYN_yoy__v0,REVENUE_qb0of3__REV_G_qb0of3,C5_ROE_DYN_yoy,0.30871397468084094,0.2579348897615783,0.05077908491926264,-0.5028189115790699,0.5243470562195662,12.64,72.04666666666667
PB_qb0of3__MOM_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PB_qb0of3__MOM_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.3086396135500957,0.2891596127990639,0.019480000751031845,-0.597275322636498,0.5805084745762712,13.11,73.61
PS_qb0of3__PB_qb0of3__C8_EPS_DYN_riseq1__v0,PS_qb0of3__PB_qb0of3,C8_EPS_DYN_riseq1,0.30850601014546153,0.2967166249653299,0.011789385180131617,-0.6731424791478402,0.5703101475459199,10.91,142.96451612903226
EPS_qb0of3__CROIC_qb2of3__C10_EPS_DYN_qmax4__v0,EPS_qb0of3__CROIC_qb2of3,C10_EPS_DYN_qmax4,0.3084848191566545,0.365422915691191,-0.05693809653453652,-0.43557957898541066,0.563872255489022,11.62,23.36513157894737
VOL_qb2of3__ROE_qb2of3__None__v0,VOL_qb2of3__ROE_qb2of3,None,0.3084820493474911,0.3084820493474911,0.0,-0.5309627228830225,0.5486333161423415,10.45,144.98397435897436
REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.30841770425528847,0.28918754205359964,0.019230162201688827,-0.47012689233389937,0.5379396984924623,12.04,119.26666666666667
P_IC_qb0of3__REV_G_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__REV_G_qb0of3,C12_EPS_DYN_yoy,0.3082962322477476,0.22860516697292832,0.07969106527481928,-0.618801659306003,0.5687446626814688,12.37,91.22185430463576
VOL_qb2of3__ROE_qb2of3__C8_EPS_DYN_riseq1__v0,VOL_qb2of3__ROE_qb2of3,C8_EPS_DYN_riseq1,0.30823027385502777,0.3084820493474911,-0.0002517754924633575,-0.5738890264174703,0.5414685071337432,10.5,96.46451612903226
P_IC_qb0of3__CROIC_qb0of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__CROIC_qb0of3,C10_EPS_DYN_qmax4,0.3081743278889366,0.23251171333931886,0.07566261454961776,-0.6578280701394299,0.5844001896633476,9.94,46.600660066006604
PB_qb0of3__ROE_qb2of3__C17_FCF_P_DYN_qmax4__v0,PB_qb0of3__ROE_qb2of3,C17_FCF_P_DYN_qmax4,0.30813005976247365,0.3789189009958063,-0.07078884123333262,-0.6495768996393416,0.5584662110858011,14.85,27.63486842105263
P_IC_qb0of3__EV_S_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__EV_S_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.3079645553255872,0.28197025212280935,0.025994303202777846,-0.6585081464251692,0.5956818181818182,11.0,117.69666666666667
PB_qb0of3__ACCRUAL_qb0of3__C15_FCF_P_DYN_riseq1__v0,PB_qb0of3__ACCRUAL_qb0of3,C15_FCF_P_DYN_riseq1,0.30794627252668794,0.3220953309220955,-0.014149058395407588,-0.635133915341481,0.5563727959697733,11.6,108.06109324758843
PB_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v0,PB_qb0of3__OCF_E_qb2of3,C16_FCF_P_DYN_riseq2,0.3078177461249214,0.3133552590414672,-0.005537512916545806,-0.5765121148879213,0.574485484530462,12.97,87.82410423452768
PS_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__FCF_P_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.30758038708537905,0.25912068828250123,0.048459698802877815,-0.6132962609112045,0.5732663019370102,10.01,95.10333333333334
VOL_qb2of3__ROE_qb2of3__C15_FCF_P_DYN_riseq1__v0,VOL_qb2of3__ROE_qb2of3,C15_FCF_P_DYN_riseq1,0.30754947098636265,0.3084820493474911,-0.0009325783611284777,-0.5495442002694146,0.5417800762112139,11.71,76.15755627009646
VOL_qb2of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,VOL_qb2of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.30748553780953025,0.31786945557861035,-0.010383917769080098,-0.6155835744321503,0.547972972972973,9.46,30.57388316151203
VOL_qb2of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,VOL_qb2of3__ROE_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.30741486558879116,0.3084820493474911,-0.0010671837586999633,-0.578796772932479,0.5496267625103677,10.68,103.68
VOL_qb2of3__DEBTRATIO_qb2of3__C17_FCF_P_DYN_qmax4__v0,VOL_qb2of3__DEBTRATIO_qb2of3,C17_FCF_P_DYN_qmax4,0.30702673650575885,0.2958339785371902,0.011192757968568667,-0.6130928340538158,0.5457668711656442,13.18,45.55960264900662
EV_EBITDA_qb0of3__ACCRUAL_qb0of3__C12_EPS_DYN_yoy__v0,EV_EBITDA_qb0of3__ACCRUAL_qb0of3,C12_EPS_DYN_yoy,0.30694871443903415,0.28560634741201296,0.021342367027021192,-0.51271328757152,0.5427920227920228,11.28,113.04318936877077
VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C18_FCF_P_DYN_qmax8__v0,VOL_qb2of3__NETDEBT_EBITDA_qb2of3,C18_FCF_P_DYN_qmax8,0.30691013114113064,0.2763293666544415,0.030580764486689116,-0.6144275440866591,0.5520190023752969,12.26,23.3573883161512
VOL_qb2of3__EPS_qb0of3__C15_FCF_P_DYN_riseq1__v0,VOL_qb2of3__EPS_qb0of3,C15_FCF_P_DYN_riseq1,0.30681662945969346,0.2969241101512192,0.009892519308474235,-0.6150779272713084,0.5016894609814964,11.35,159.2443729903537
EV_EBITDA_qb0of3__ACCRUAL_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__ACCRUAL_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.3067493694096126,0.28560634741201296,0.021143021997599654,-0.5391327550846139,0.5429885057471264,11.43,120.96
P_IC_qb0of3__ROE_qb0of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__ROE_qb0of3,C5_ROE_DYN_yoy,0.3067418656318728,0.2625520467793778,0.044189818852494955,-0.6633153716998148,0.5634279760354259,9.66,52.3
EV_S_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__FCF_P_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.3066532519556271,0.2630047955555157,0.04364845640011139,-0.5976537027622681,0.5735403912199493,9.76,92.95
PS_qb0of3__CROIC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__CROIC_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.3066282515415446,0.26035687601252455,0.04627137552902005,-0.6094135419549254,0.5733057729218958,10.15,93.68
P_IC_qb0of3__EV_S_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__EV_S_qb0of3,C12_EPS_DYN_yoy,0.30653012263270996,0.28197025212280935,0.024559870509900605,-0.6620976577507649,0.5790926341210971,10.8,118.86
PS_qb0of3__PB_qb0of3__C2_ROE_DYN_riseq2__v0,PS_qb0of3__PB_qb0of3,C2_ROE_DYN_riseq2,0.3064349193061946,0.2967166249653299,0.009718294340864686,-0.6592198481774372,0.5863392171910975,11.76,132.76623376623377
EV_S_qb0of3__ROIC_qb0of3__C17_FCF_P_DYN_qmax4__v0,EV_S_qb0of3__ROIC_qb0of3,C17_FCF_P_DYN_qmax4,0.30638401250510894,0.3011029375778653,0.005281074927243612,-0.7099651247850598,0.5562365920931658,11.44,35.63245033112583
REVENUE_qb0of3__ROE_qb0of3__C19_FCF_P_DYN_yoy__v0,REVENUE_qb0of3__ROE_qb0of3,C19_FCF_P_DYN_yoy,0.3063270593722871,0.27432829191003694,0.031998767462250166,-0.5686494150667984,0.5007429420505201,11.9,124.36544850498339
PS_qb0of3__ROE_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__ROE_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.3063008319117495,0.27004661477876923,0.03625421713298027,-0.6125330899594648,0.5751633986928104,11.28,56.93333333333333
REVENUE_qb0of3__ROIC_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__ROIC_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.30629136753557207,0.28044996596133176,0.025841401574240308,-0.541574446669989,0.510576524263791,12.19,127.90666666666667
REVENUE_qb0of3__MOM_qb0of3__C9_EPS_DYN_riseq2__v0,REVENUE_qb0of3__MOM_qb0of3,C9_EPS_DYN_riseq2,0.30628583149247524,0.2623437148990251,0.04394211659345015,-0.5213289805434627,0.5404960620665334,11.55,94.99022801302931
EV_S_qb0of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__FCF_P_qb0of3,C9_EPS_DYN_riseq2,0.3062558605425836,0.2630047955555157,0.04325106498706788,-0.6170650812259558,0.5695172413793104,10.08,88.97077922077922
REVENUE_qb0of3__PB_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__PB_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.306242856098917,0.33225476637868967,-0.026011910279772676,-0.5505612979147967,0.5922071636011617,12.55,106.82
VOL_qb2of3__OCF_E_qb2of3__C15_FCF_P_DYN_riseq1__v0,VOL_qb2of3__OCF_E_qb2of3,C15_FCF_P_DYN_riseq1,0.3061686445340843,0.31786945557861035,-0.011700811044526027,-0.5956664314678077,0.5431034482758621,11.52,109.37216828478964
PB_qb0of3__ROE_qb0of3__C9_EPS_DYN_riseq2__v0,PB_qb0of3__ROE_qb0of3,C9_EPS_DYN_riseq2,0.3056640680356002,0.25729080906613366,0.04837325896946654,-0.6759033412670732,0.5706141065320085,9.98,93.38562091503267
EV_EBITDA_qb0of3__EV_S_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__EV_S_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.3055816903386106,0.2982020933843046,0.007379596954306011,-0.5777008894353393,0.5792698493745213,10.4,153.65666666666667
PB_qb0of3__MOM_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__MOM_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.30557428155444044,0.2891596127990639,0.01641466875537656,-0.5605517538216487,0.573669129844669,13.58,74.13377926421404
VOL_qb2of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,VOL_qb2of3__ROE_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.30547510201711714,0.3084820493474911,-0.003006947330373988,-0.5627590743253641,0.5555246699096595,10.75,104.02
REVENUE_qb0of3__ROE_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__ROE_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.3053640441606926,0.32292729906563067,-0.01756325490493804,-0.44415454744643534,0.5182461873638344,11.6,70.94333333333333
REVENUE_qb0of3__CROIC_qb2of3__C9_EPS_DYN_riseq2__v0,REVENUE_qb0of3__CROIC_qb2of3,C9_EPS_DYN_riseq2,0.3053619190809129,0.35625906470038715,-0.05089714561947423,-0.41366929020728094,0.5454347826086956,12.27,62.717532467532465
P_IC_qb0of3__VOL_qb2of3__C3_ROE_DYN_qmax4__v0,P_IC_qb0of3__VOL_qb2of3,C3_ROE_DYN_qmax4,0.30529340370591096,0.35477644819001686,-0.0494830444841059,-0.7036173861849224,0.5696788241698422,10.87,40.21523178807947
P_IC_qb0of3__CROIC_qb2of3__C1_ROE_DYN_riseq1__v0,P_IC_qb0of3__CROIC_qb2of3,C1_ROE_DYN_riseq1,0.3051109977605415,0.2858964083256994,0.01921458943484211,-0.6618211735276928,0.5751863217886892,11.21,46.07443365695793
REVENUE_qb0of3__VOL_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__VOL_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.30503454581268374,0.3096456973918329,-0.004611151579149153,-0.5444329257379954,0.5076834421820976,12.37,129.39
EV_S_qb0of3__PB_qb0of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__PB_qb0of3,C9_EPS_DYN_riseq2,0.3049189876783498,0.2806162067766085,0.024302780901741317,-0.6829429659259958,0.5905347104196627,10.6,133.0974025974026
VOL_qb2of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,VOL_qb2of3__ACCRUAL_qb0of3,C3_ROE_DYN_qmax4,0.3049054133287663,0.29643700686033236,0.008468406468433942,-0.5617066313993329,0.5364431486880467,10.03,49.271523178807946
EV_EBITDA_qb0of3__EV_S_qb0of3__C8_EPS_DYN_riseq1__v0,EV_EBITDA_qb0of3__EV_S_qb0of3,C8_EPS_DYN_riseq1,0.3048863920418894,0.2982020933843046,0.006684298657584797,-0.6291669487802436,0.5711674283340258,10.02,156.2741935483871
P_IC_qb0of3__OCF_E_qb2of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__OCF_E_qb2of3,C5_ROE_DYN_yoy,0.30488275755672545,0.2386967023273654,0.06618605522936005,-0.6253861036569517,0.5765027322404371,13.15,80.08940397350993
P_IC_qb0of3__MOM_qb0of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__MOM_qb0of3,C10_EPS_DYN_qmax4,0.3048650131818629,0.2286548026576838,0.07621021052417909,-0.5943217829858072,0.5572038660373118,11.09,42.039603960396036
PS_qb0of3__REV_G_qb2of3__C16_FCF_P_DYN_riseq2__v0,PS_qb0of3__REV_G_qb2of3,C16_FCF_P_DYN_riseq2,0.30482553878780827,0.2512390523111865,0.053586486476621786,-0.5691358985082018,0.574896694214876,12.59,80.47077922077922
VOL_qb2of3__OCF_E_qb2of3__C18_FCF_P_DYN_qmax8__v0,VOL_qb2of3__OCF_E_qb2of3,C18_FCF_P_DYN_qmax8,0.30469557818245185,0.31786945557861035,-0.013173877396158495,-0.5498847959586268,0.5431034482758621,12.15,42.60616438356164
VOL_qb2of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v0,VOL_qb2of3__EPS_qb0of3,C2_ROE_DYN_riseq2,0.30463282912226664,0.2969241101512192,0.0077087189710474124,-0.5663761177079547,0.5079681274900398,10.77,132.19218241042344
VOL_qb2of3__EPS_qb0of3__C17_FCF_P_DYN_qmax4__v0,VOL_qb2of3__EPS_qb0of3,C17_FCF_P_DYN_qmax4,0.3046126683205377,0.2969241101512192,0.00768855816931846,-0.5989016297789319,0.5083444099837543,12.19,80.42434210526316
EPS_qb0of3__FCF_P_qb2of3__C17_FCF_P_DYN_qmax4__v0,EPS_qb0of3__FCF_P_qb2of3,C17_FCF_P_DYN_qmax4,0.3045200211096166,0.2857342234406848,0.018785797668931847,-0.5671739676186838,0.5545611015490534,11.31,59.5921052631579
REVENUE_qb0of3__ROIC_qb0of3__C19_FCF_P_DYN_yoy__v0,REVENUE_qb0of3__ROIC_qb0of3,C19_FCF_P_DYN_yoy,0.30451958438569693,0.28044996596133176,0.02406961842436517,-0.5129134069392822,0.4973283462463265,11.87,140.75666666666666
REVENUE_qb0of3__ROE_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__ROE_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.3044404413825348,0.27432829191003694,0.03011214947249785,-0.5468241817611582,0.5088635939540959,11.59,128.59666666666666
EV_S_qb0of3__CROIC_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__CROIC_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.304393997317284,0.26581555480048125,0.03857844251680276,-0.5941449151012942,0.5751829177243541,9.95,91.57666666666667
EV_S_qb0of3__CROIC_qb0of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__CROIC_qb0of3,C9_EPS_DYN_riseq2,0.3043583558160634,0.26581555480048125,0.03854280101558216,-0.6148449836866524,0.569504235522844,10.17,87.8051948051948
REVENUE_qb0of3__REV_G_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,REVENUE_qb0of3__REV_G_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.30434978903328225,0.2579348897615783,0.04641489927170395,-0.45731824607803995,0.5338565022421524,11.6,91.71
EV_EBITDA_qb0of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v0,EV_EBITDA_qb0of3__FCF_P_qb0of3,C12_EPS_DYN_yoy,0.30428652537804246,0.255651369389545,0.048635155988497436,-0.5853009161330422,0.5256932078351565,10.67,125.24584717607974
PB_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PB_qb0of3__ROIC_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.30424047981869595,0.2963300682504606,0.007910411568235354,-0.5416545798539714,0.575169103207506,10.99,94.48333333333333
VOL_qb2of3__REV_G_qb0of3__C11_EPS_DYN_qmax8__v0,VOL_qb2of3__REV_G_qb0of3,C11_EPS_DYN_qmax8,0.30418533702464745,0.2626457648612517,0.041539572163395766,-0.5629366337985308,0.5469831849653808,9.9,23.40549828178694
P_IC_qb0of3__EPS_qb0of3__C19_FCF_P_DYN_yoy__v0,P_IC_qb0of3__EPS_qb0of3,C19_FCF_P_DYN_yoy,0.3041832942763405,0.3089741476049459,-0.0047908533286054045,-0.6942881142502304,0.567562452687358,10.96,75.24503311258277
P_IC_qb0of3__ACCRUAL_qb0of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb0of3__ACCRUAL_qb0of3,C18_FCF_P_DYN_qmax8,0.30416813086217265,0.3157403093209006,-0.011572178458727933,-0.6177517537918994,0.5644190246839254,11.01,35.02061855670103
REVENUE_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,REVENUE_qb0of3__ROE_qb2of3,C19_FCF_P_DYN_yoy,0.30411394855736473,0.32292729906563067,-0.018813350508265936,-0.38349345830689563,0.532967032967033,12.16,55.04333333333334
P_IC_qb0of3__PB_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__PB_qb0of3,C12_EPS_DYN_yoy,0.304059059912253,0.24869677503229504,0.05536228487995798,-0.5698016001007551,0.5852839063724942,12.45,195.90397350993376
PS_qb0of3__PB_qb0of3__C11_EPS_DYN_qmax8__v0,PS_qb0of3__PB_qb0of3,C11_EPS_DYN_qmax8,0.3040496497467806,0.2967166249653299,0.007333024781450703,-0.6003951923370463,0.5918023582257159,11.19,45.30584192439863
EV_EBITDA_qb0of3__OCF_E_qb2of3__C9_EPS_DYN_riseq2__v0,EV_EBITDA_qb0of3__OCF_E_qb2of3,C9_EPS_DYN_riseq2,0.3039084558761749,0.28331206935127873,0.02059638652489615,-0.5676656264106815,0.569743754690683,12.23,113.8896103896104
EV_EBITDA_qb0of3__EV_S_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_EBITDA_qb0of3__EV_S_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.3036757563203307,0.2982020933843046,0.005473662936026136,-0.5912455421845921,0.5771570453134699,10.43,155.27666666666667
PS_qb0of3__REV_G_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__REV_G_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.3036715722952179,0.2458620035188639,0.057809568776354014,-0.6006970909265361,0.5643522438611346,12.94,82.27333333333333
REVENUE_qb0of3__ROE_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__ROE_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.3034573072434281,0.32292729906563067,-0.019469991822202548,-0.4110469228401933,0.5258593991947972,11.84,56.376666666666665
PB_qb0of3__ROE_qb0of3__C3_ROE_DYN_qmax4__v0,PB_qb0of3__ROE_qb0of3,C3_ROE_DYN_qmax4,0.30345412629661794,0.25729080906613366,0.04616331723048428,-0.7452989249062932,0.5667853962600178,10.09,28.64144736842105
EV_EBITDA_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,EV_EBITDA_qb0of3__PB_qb0of3,C3_ROE_DYN_qmax4,0.30335146587815887,0.3390859412130165,-0.03573447533485763,-0.5517654887486039,0.575414409978664,10.65,69.32679738562092
EV_EBITDA_qb0of3__ACCRUAL_qb2of3__C10_EPS_DYN_qmax4__v0,EV_EBITDA_qb0of3__ACCRUAL_qb2of3,C10_EPS_DYN_qmax4,0.3032626867813173,0.2583301906636428,0.04493249611767447,-0.6251854349934213,0.5660898647666134,12.08,75.1639344262295
P_IC_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__FCF_P_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.3032601217549378,0.24675545371668628,0.05650466803825149,-0.6188716264998424,0.5946516537649542,9.81,82.84333333333333
VOL_qb2of3__OCF_E_qb2of3__C19_FCF_P_DYN_yoy__v0,VOL_qb2of3__OCF_E_qb2of3,C19_FCF_P_DYN_yoy,0.30319277883689577,0.31786945557861035,-0.014676676741714578,-0.5985468046048625,0.5523744603499204,12.23,101.15666666666667
REVENUE_qb0of3__MOM_qb0of3__C12_EPS_DYN_yoy__v0,REVENUE_qb0of3__MOM_qb0of3,C12_EPS_DYN_yoy,0.30303226065450994,0.2623437148990251,0.04068854575548486,-0.5592388076334969,0.5514278799612778,11.02,96.60132890365449
REVENUE_qb0of3__PB_qb0of3__C17_FCF_P_DYN_qmax4__v0,REVENUE_qb0of3__PB_qb0of3,C17_FCF_P_DYN_qmax4,0.30300919073671606,0.33225476637868967,-0.02924557564197361,-0.5135502865387324,0.5613114754098361,14.45,55.475247524752476
P_IC_qb0of3__PS_qb0of3__C8_EPS_DYN_riseq1__v0,P_IC_qb0of3__PS_qb0of3,C8_EPS_DYN_riseq1,0.302811785493889,0.2983755495122693,0.004436235981619685,-0.7251306966258009,0.5688092509636421,11.4,139.11612903225807
REVENUE_qb0of3__EV_EBITDA_qb0of3__C18_FCF_P_DYN_qmax8__v0,REVENUE_qb0of3__EV_EBITDA_qb0of3,C18_FCF_P_DYN_qmax8,0.30271363080671976,0.31102515439498735,-0.008311523588267589,-0.5053176553287364,0.5292096219931272,12.47,33.60958904109589
