strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
P_IC_qb0of3__DEBTRATIO_qb0of3__C5_ROE_DYN_yoy__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C5_ROE_DYN_yoy,0.23522159357291272,0.17597458262379329,0.05924701094911944,-0.34687710242985303,0.458259325044405,13.2,26.142857142857142
MOM_qb2of3__EV_S_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__EV_S_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.23490148186408732,0.18730029486649968,0.04760118699758764,-0.5200937214599577,0.5093207628026569,14.62,77.65690376569037
PB_qb0of3__MOM_qb2of3__C8_EPS_DYN_riseq1__v0,PB_qb0of3__MOM_qb2of3,C8_EPS_DYN_riseq1,0.23458770462015943,0.16625729900929054,0.0683304056108689,-0.6672529759163717,0.509570128647631,16.66,96.33877551020409
P_IC_qb0of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.23458415978601832,0.16129839855406725,0.07328576123195107,-0.33864185712855766,0.5039100684261975,12.54,34.159183673469386
PB_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,PB_qb0of3__ROE_qb2of3,C19_FCF_P_DYN_yoy,0.23391309922110337,0.13825793066544723,0.09565516855565614,-0.5406438757584018,0.5127250155183116,15.83,23.485714285714284
P_IC_qb0of3__REVENUE_qb0of3__C9_EPS_DYN_riseq2__v0,P_IC_qb0of3__REVENUE_qb0of3,C9_EPS_DYN_riseq2,0.23372806907766464,0.2242906969048153,0.009437372172849345,-0.45092025198306895,0.4883425180161085,12.34,53.922448979591834
P_IC_qb0of3__MOM_qb2of3__C19_FCF_P_DYN_yoy__v0,P_IC_qb0of3__MOM_qb2of3,C19_FCF_P_DYN_yoy,0.23339263808152566,0.1767227601889707,0.056669877892554954,-0.6658076888819814,0.49516908212560384,15.37,72.39591836734694
MOM_qb2of3__ROE_qb2of3__C16_FCF_P_DYN_riseq2__v0,MOM_qb2of3__ROE_qb2of3,C16_FCF_P_DYN_riseq2,0.23335366878412245,0.16666894171226798,0.06668472707185447,-0.6512533544760273,0.5037955073586368,14.89,88.63468634686348
PB_qb0of3__MOM_qb2of3__C10_EPS_DYN_qmax4__v0,PB_qb0of3__MOM_qb2of3,C10_EPS_DYN_qmax4,0.23310586086639407,0.16625729900929054,0.06684856185710353,-0.6107364700500744,0.5232692752952072,14.54,62.03088803088803
MOM_qb2of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__OCF_E_qb2of3,C4_ROE_DYN_qmax8,0.23307804771784268,0.14339948615136855,0.08967856156647414,-0.461757628851571,0.5216959258032461,13.14,40.57620817843866
PS_qb0of3__REVENUE_qb0of3__C19_FCF_P_DYN_yoy__v0,PS_qb0of3__REVENUE_qb0of3,C19_FCF_P_DYN_yoy,0.23275648323427922,0.19889012074620505,0.033866362488074175,-0.4658914830975177,0.47307132459970885,11.8,27.077551020408162
PB_qb0of3__MOM_qb2of3__C9_EPS_DYN_riseq2__v0,PB_qb0of3__MOM_qb2of3,C9_EPS_DYN_riseq2,0.2319545850334479,0.16625729900929054,0.06569728602415736,-0.6396515661519497,0.516249153689912,14.61,93.85140562248996
P_IC_qb0of3__REVENUE_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__REVENUE_qb0of3,C12_EPS_DYN_yoy,0.23194489279743546,0.2242906969048153,0.007654195892620175,-0.38395544769718837,0.45771375464684017,12.39,50.481632653061226
PS_qb0of3__REVENUE_qb0of3__C16_FCF_P_DYN_riseq2__v0,PS_qb0of3__REVENUE_qb0of3,C16_FCF_P_DYN_riseq2,0.23163788092463644,0.19889012074620505,0.032747760178431395,-0.530338373908561,0.46943078004216443,12.59,28.089795918367347
PB_qb0of3__MOM_qb2of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__MOM_qb2of3,C11_EPS_DYN_qmax8,0.2316233981220157,0.16625729900929054,0.06536609911272517,-0.5425158154189138,0.5151742225552641,14.28,37.77431906614786
P_IC_qb0of3__REVENUE_qb1of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__REVENUE_qb1of3,C11_EPS_DYN_qmax8,0.23159656142134288,0.16661448590704953,0.06498207551429336,-0.33744713154248607,0.47139903514817366,13.74,25.077551020408162
PB_qb0of3__NETDEBT_EBITDA_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__NETDEBT_EBITDA_qb2of3,C4_ROE_DYN_qmax8,0.23127733637715808,0.15639251222263106,0.07488482415452702,-0.31938186320709794,0.500335345405768,12.72,25.155102040816328
