strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
PB_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__EV_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.23672497040156903,0.1952473266098218,0.04147764379174723,-0.4461743118059639,0.5128784455490285,15.15,39.05150214592275
ROE_qb1of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,ROE_qb1of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.23557459344997356,0.11374861771361444,0.12182597573635912,-0.6335316111908322,0.5191458026509573,12.93,20.742489270386265
PS_qb0of3__NETDEBT_EBITDA_qb2of3__C11_EPS_DYN_qmax8__v0,PS_qb0of3__NETDEBT_EBITDA_qb2of3,C11_EPS_DYN_qmax8,0.2350356804271192,0.16474534749704373,0.07029033293007547,-0.5555143505205143,0.49826646854878653,14.55,36.27896995708154
P_IC_qb0of3__FCF_P_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb0of3__FCF_P_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.23498831489562577,0.17742558888731907,0.0575627260083067,-0.5609368337570613,0.5106461086637298,12.71,39.6140350877193
P_IC_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,P_IC_qb0of3__EV_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.2345639194744069,0.19372967359465032,0.04083424587975659,-0.46929879993311974,0.5139364303178484,14.62,36.03004291845494
MOM_qb2of3__ACCRUAL_qb1of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__ACCRUAL_qb1of3,C4_ROE_DYN_qmax8,0.23440351547674898,0.13592025080935466,0.09848326466739432,-0.6952094951251458,0.5213178294573644,14.6,30.72961373390558
EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb0of3,C4_ROE_DYN_qmax8,0.23423422276262862,0.15012093448099906,0.08411328828162956,-0.5835436401451892,0.5231292517006803,14.79,25.334763948497855
P_IC_qb0of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v0,P_IC_qb0of3__DEBTRATIO_qb0of3,C9_EPS_DYN_riseq2,0.23393667964677678,0.20424156536402682,0.029695114282749957,-0.6385258356248791,0.5191131498470948,12.58,26.54014598540146
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__NETDEBT_EBITDA_qb1of3,C12_EPS_DYN_yoy,0.23391185145291038,0.18511348712500109,0.048798364327909294,-0.4535225478916204,0.5232097876934149,15.01,61.64
P_IC_qb0of3__ROE_qb2of3__C9_EPS_DYN_riseq2__v0,P_IC_qb0of3__ROE_qb2of3,C9_EPS_DYN_riseq2,0.23379566032452015,0.20928208051419395,0.024513579810326203,-0.4845007588984993,0.5225541886350322,14.76,56.09489051094891
