strategy,F組合,C,CAGR,None基準CAGR,C增益,max_drawdown,win_ratio,daily_sharpe,平均持股數
MOM_qb2of3__DEBTRATIO_qb2of3__C5_ROE_DYN_yoy__v0,MOM_qb2of3__DEBTRATIO_qb2of3,C5_ROE_DYN_yoy,0.257162070260448,0.15297367080313573,0.10418839945731229,-0.6974608417204977,0.47867924528301886,15.44,92.38775510204081
P_IC_qb0of3__FCF_P_qb2of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__FCF_P_qb2of3,C10_EPS_DYN_qmax4,0.2570936813194249,0.1584587465890226,0.0986349347304023,-0.4869546527268118,0.513264753654575,14.95,56.33061224489796
MOM_qb2of3__VOL_qb0of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__VOL_qb0of3,C4_ROE_DYN_qmax8,0.25615467327511765,0.12948870826072167,0.12666596501439598,-0.41884397146341257,0.5678044280442804,13.01,28.65891472868217
MOM_qb2of3__VOL_qb1of3__C4_ROE_DYN_qmax8__v0,MOM_qb2of3__VOL_qb1of3,C4_ROE_DYN_qmax8,0.25609873277109774,0.11448277288073783,0.1416159598903599,-0.6035806766387986,0.5205895101863892,12.99,27.996376811594203
PB_qb0of3__MOM_qb2of3__C12_EPS_DYN_yoy__v0,PB_qb0of3__MOM_qb2of3,C12_EPS_DYN_yoy,0.25601459111797564,0.16625729900929054,0.0897572921086851,-0.6421265895460894,0.5060049452490286,14.56,90.152
PS_qb0of3__VOL_qb2of3__C1_ROE_DYN_riseq1__v0,PS_qb0of3__VOL_qb2of3,C1_ROE_DYN_riseq1,0.2558522985433134,0.15811478322245298,0.09773751532086039,-0.64324674785039,0.48327316486161254,15.4,68.33061224489796
PB_qb0of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,PB_qb0of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.25583861884179115,0.16625729900929054,0.08958131983250062,-0.3968652097481361,0.5192226446979299,13.09,34.008
PB_qb1of3__REVENUE_qb0of3__C11_EPS_DYN_qmax8__v0,PB_qb1of3__REVENUE_qb0of3,C11_EPS_DYN_qmax8,0.25582616479276554,0.13672816995663517,0.11909799483613037,-0.30949430759157404,0.4661224489795918,14.74,19.34285714285714
EV_S_qb0of3__REVENUE_qb0of3__C1_ROE_DYN_riseq1__v0,EV_S_qb0of3__REVENUE_qb0of3,C1_ROE_DYN_riseq1,0.25555460360869153,0.2040896822855236,0.051464921323167934,-0.41026363134176214,0.45421831267493,11.88,45.30204081632653
MOM_qb1of3__REVENUE_qb0of3__C18_FCF_P_DYN_qmax8__v0,MOM_qb1of3__REVENUE_qb0of3,C18_FCF_P_DYN_qmax8,0.25547991247588175,0.16732391114546585,0.0881560013304159,-0.6948244327050717,0.44474761255115963,15.99,18.518367346938774
