F1,k1,CAGR,max_drawdown,win_ratio,平均持股數,角色池,贏大盤,可當primary,可當secondary
ROIC,2,0.15753096600520977,-0.4866053067628976,0.5423608229086382,609.5673076923077,primary,0.04697454362759279,True,True
NETDEBT_EBITDA,1,0.15381443526749128,-0.5134485929727408,0.5760934245760191,575.3012820512821,primary,0.0432580128898743,True,True
REVENUE,1,0.15380322356570142,-0.5706022693906421,0.5935586300748469,589.5608974358975,primary,0.04324680118808444,True,True
REV_G,1,0.15361980101167072,-0.4941470771553915,0.5809436415079912,588.3269230769231,primary,0.04306337863405374,True,True
FCF_OI,1,0.1534642402801667,-0.5576436288060059,0.5646814779184078,599.4294871794872,primary,0.042907817902549716,True,True
FCF_OI,2,0.1527357452986613,-0.5095116545155196,0.5682467797616838,599.7724358974359,primary,0.042179322921044315,True,True
EV_S,1,0.1515049007960927,-0.5253054804093021,0.5814009856992809,579.2403846153846,primary,0.04094847841847571,True,True
EPS,1,0.15120786048285817,-0.5075056114823102,0.5741905208822149,589.349358974359,primary,0.04065143810524119,True,True
DEBTRATIO,1,0.14954575715567797,-0.5325315701211977,0.5776017785188273,589.5096153846154,primary,0.03898933477806099,True,True
NETDEBT_EBITDA,2,0.14867489569311587,-0.5965468977014623,0.603448275862069,575.650641025641,primary,0.03811847331549889,True,True
EV_EBITDA,1,0.14815911057135756,-0.5223001272198112,0.5919394451825905,586.8910256410256,primary,0.037602688193740574,True,True
PS,1,0.14668381295703203,-0.5381540644553118,0.5768833028398695,579.2371794871794,primary,0.03612739057941505,True,True
ACCRUAL,2,0.14572913965705636,-0.532211842092269,0.5531677147757393,609.5641025641025,primary,0.03517271727943938,True,True
MOM,1,0.14387206965268673,-0.523685340616503,0.5645683347391961,589.8846153846154,primary,0.03331564727506975,True,True
P_IC,2,0.14275885404831978,-0.509088239078516,0.4535073409461664,588.3237179487179,primary,0.0322024316707028,True,True
PB,1,0.1407800154790071,-0.5317129333293829,0.5558411043395257,588.0064102564103,primary,0.03022359310139011,True,True
VOL,1,0.1386968800358861,-0.5856407694880712,0.5742678388436439,583.4294871794872,primary,0.028140457658269113,True,True
PB,2,0.13725106753834648,-0.5405716224626398,0.4835343542485432,588.3653846153846,primary,0.026694645160729502,True,True
ROIC,1,0.13634294393511714,-0.5546025905204768,0.5638504334325268,609.2339743589744,primary,0.025786521557500164,True,True
ACCRUAL,1,0.13451794933613348,-0.5503745931469519,0.5568519848189558,609.2403846153846,primary,0.0239615269585165,True,True
ROE,1,0.13281335143107453,-0.5226705231019861,0.5705275977556435,589.5576923076923,primary,0.022256929053457553,True,True
OCF_E,1,0.13208281140452272,-0.5532082651372344,0.5622555012224939,609.4871794871794,primary,0.021526389026905735,True,True
REVENUE,2,0.13116938848863535,-0.5618419287540438,0.5362657931679925,589.8525641025641,primary,0.02061296611101837,True,True
CROIC,1,0.1289959758131971,-0.5681117903496531,0.5604809365606708,609.2371794871794,primary,0.018439553435580125,False,True
PS,2,0.1272151474555454,-0.5342997905554894,0.4872437693555523,579.5705128205128,primary,0.016658725077928427,False,True
EV_S,2,0.12675940118835194,-0.5555025626230583,0.4984372674505135,579.5673076923077,primary,0.016202978810734958,False,True
VOL,0,0.12159094837014184,-0.48389192107990775,0.5886981402002861,583.0608974358975,primary,0.011034525992524857,False,True
FCF_P,1,0.12125120560235914,-0.5297556296609907,0.5552777510658076,589.224358974359,primary,0.010694783224742155,False,True
EV_EBITDA,2,0.11715782492138094,-0.558998282695051,0.5541708542713568,587.2339743589744,primary,0.006601402543763957,False,True
EPS,2,0.11595704733878476,-0.5494213047521066,0.552175073392047,589.8365384615385,primary,0.005400624961167777,False,True
