strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
REVENUE_qb0of3__REV_G_qb0of3__None__v0,REVENUE_qb0,REV_G_qb0,0.2579348897615783,0.26113072634453705,-0.0031958365829587443,-0.5082221006788037,0.5452753133361499,200.2948717948718,True,
OCF_E_qb2of3__REV_G_qb2of3__None__v0,OCF_E_qb2,REV_G_qb2,0.25788707348642537,0.2237152181000417,0.034171855386383676,-0.511534850994825,0.5455506874150173,199.47756410256412,True,
PS_qb0of3__OCF_E_qb0of3__None__v0,PS_qb0,OCF_E_qb0,0.25762629267839743,0.24461023704239326,0.013016055636004165,-0.6196651552997086,0.5703521703521703,187.58653846153845,True,
PB_qb0of3__ROE_qb0of3__None__v0,PB_qb0,ROE_qb0,0.25729080906613366,0.24792669849479632,0.009364110571337347,-0.6560831769997303,0.6011312454174086,239.69230769230768,True,
ACCRUAL_qb0of3__CROIC_qb0of3__None__v0,ACCRUAL_qb0,CROIC_qb0,0.25721195893958604,0.2416909795257831,0.015520979413802927,-0.5279393136850032,0.46696235641987943,145.4102564102564,True,
PB_qb0of3__REV_G_qb0of3__None__v0,PB_qb0,REV_G_qb0,0.25707204326659205,0.24792669849479632,0.009145344771795738,-0.6679815998195835,0.5982413901392233,238.68269230769232,True,
EV_S_qb0of3__REV_G_qb2of3__None__v0,EV_S_qb0,REV_G_qb2,0.2563381643616336,0.23313276131624505,0.02320540304538854,-0.5468418903311356,0.5683599027289922,160.80448717948718,True,
EV_EBITDA_qb0of3__None__None__v0,EV_EBITDA_qb0,（空集合）,0.25599388902078135,0.25599388902078135,0.0,-0.5693412546305765,0.5877140200207867,586.5865384615385,True,
EV_EBITDA_qb0of3__FCF_P_qb0of3__None__v0,EV_EBITDA_qb0,FCF_P_qb0,0.255651369389545,0.25599388902078135,-0.00034251963123632656,-0.5841062471659466,0.5553480928247533,269.7307692307692,True,
P_IC_qb0of3__ROIC_qb0of3__None__v0,ROIC_qb0,P_IC_qb0,0.2552504913565341,0.23271673984712682,0.022533751509407285,-0.6471347961402267,0.6028628495339547,250.46153846153845,True,
PS_qb0of3__FCF_P_qb2of3__None__v0,PS_qb0,FCF_P_qb2,0.2550962537003991,0.24461023704239326,0.010486016658005859,-0.5835878235528276,0.5850331297908276,264.67628205128204,True,
EV_EBITDA_qb0of3__ROIC_qb0of3__None__v0,EV_EBITDA_qb0,ROIC_qb0,0.2549039896197771,0.25599388902078135,-0.001089899401004235,-0.6097221580333457,0.5596096733135342,308.07371794871796,True,
OCF_E_qb2of3__FCF_P_qb0of3__None__v0,OCF_E_qb2,FCF_P_qb0,0.25438328139788835,0.2237152181000417,0.03066806329784666,-0.44777153738226616,0.5086164451009355,59.51282051282051,True,
PB_qb0of3__CROIC_qb2of3__None__v0,PB_qb0,CROIC_qb2,0.2541012805249774,0.24792669849479632,0.006174582030181064,-0.590369549262072,0.566923076923077,127.38461538461539,True,
ACCRUAL_qb0of3__FCF_P_qb0of3__None__v0,ACCRUAL_qb0,FCF_P_qb0,0.2531170973403436,0.2416909795257831,0.011426117814560488,-0.548093896223111,0.4720546385885031,139.76602564102564,True,
VOL_qb2of3__None__None__v0,VOL_qb2,（空集合）,0.25285819442136814,0.25285819442136814,0.0,-0.5896150294650706,0.5607757726612735,583.7307692307693,True,
ROIC_qb0of3__REV_G_qb2of3__None__v0,ROIC_qb0,REV_G_qb2,0.25185627923793863,0.23271673984712682,0.01913953939081181,-0.53955699328314,0.5060905538956562,183.08333333333334,True,
PS_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,PS_qb0,NETDEBT_EBITDA_qb2,0.25170046903221466,0.24461023704239326,0.007090231989821394,-0.6748041742674931,0.6314618281410476,202.84615384615384,True,
P_IC_qb1of3__VOL_qb2of3__None__v0,VOL_qb2,P_IC_qb1,0.2514851832966074,0.25285819442136814,-0.0013730111247607368,-0.5358264793630141,0.5455430128454651,169.51923076923077,True,
PS_qb0of3__REV_G_qb2of3__None__v0,PS_qb0,REV_G_qb2,0.2512390523111865,0.24461023704239326,0.00662881526879322,-0.5566367796375853,0.5651875257590329,159.4903846153846,True,
NETDEBT_EBITDA_qb0of3__CROIC_qb2of3__None__v0,NETDEBT_EBITDA_qb0,CROIC_qb2,0.25063666651158156,0.216130590957474,0.03450607555410756,-0.48259743689446677,0.5521171210660121,244.19551282051282,True,
ACCRUAL_qb0of3__OCF_E_qb2of3__None__v0,ACCRUAL_qb0,OCF_E_qb2,0.25014652097691004,0.2416909795257831,0.008455541451126924,-0.4969872994015636,0.5553982707169638,361.8525641025641,True,
PS_qb0of3__EV_S_qb1of3__None__v0,PS_qb0,EV_S_qb1,0.24993263423347267,0.24461023704239326,0.005322397191079409,-0.6108015140099314,0.591254752851711,77.2275641025641,True,
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,EV_S_qb0,NETDEBT_EBITDA_qb0,0.24966349172203395,0.23313276131624505,0.016530730405788896,-0.5318801430986366,0.6248946925021062,208.25320512820514,True,
P_IC_qb0of3__ROIC_qb2of3__None__v0,P_IC_qb0,ROIC_qb2,0.24953340270231839,0.2081868827440878,0.041346519958230576,-0.5967406276082343,0.5524139770605495,47.77564102564103,True,
PB_qb0of3__OCF_E_qb0of3__None__v0,PB_qb0,OCF_E_qb0,0.24912281724945173,0.24792669849479632,0.0011961187546554175,-0.6071910624670099,0.5819709702062643,235.66666666666666,True,
P_IC_qb0of3__PB_qb0of3__None__v0,PB_qb0,P_IC_qb0,0.24869677503229504,0.24792669849479632,0.0007700765374987206,-0.6244823658159229,0.6642926513434768,401.50961538461536,True,
PB_qb0of3__None__None__v0,PB_qb0,（空集合）,0.24792669849479632,0.24792669849479632,0.0,-0.5806299598109389,0.6600412071264089,587.6634615384615,True,
P_IC_qb0of3__FCF_P_qb0of3__None__v0,P_IC_qb0,FCF_P_qb0,0.24675545371668628,0.2081868827440878,0.03856857097259847,-0.674999254892222,0.592372321344284,170.81410256410257,True,
NETDEBT_EBITDA_qb0of3__REV_G_qb2of3__None__v0,NETDEBT_EBITDA_qb0,REV_G_qb2,0.24669852866886832,0.216130590957474,0.030567937711394322,-0.5333659140592542,0.5182792920811264,215.23076923076923,True,
REV_G_qb2of3__ROE_qb0of3__None__v0,ROE_qb0,REV_G_qb2,0.2466897969626496,0.22160804851507998,0.025081748447569607,-0.5605687011434584,0.5151892994785763,177.24679487179486,True,
