strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,持股月份覆蓋率,持股數p10,晉升,未過原因
PS_qb0of3__MOM_qb2of3__None__v0,PS_qb0,MOM_qb2,0.18562674496910136,0.16620841805915898,0.019418326909942385,-0.6434105586312606,0.47855072463768117,156.2828282828283,1.0,99.0,True,
P_IC_qb0of3__FCF_OI_qb1of3__None__v0,P_IC_qb0,FCF_OI_qb1,0.18557700877894123,0.18180748761405363,0.0037695211648876015,-0.5609899225674644,0.4992764109985528,143.95286195286195,1.0,73.0,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb1,0.18511348712500109,0.18180748761405363,0.003305999510947455,-0.5398577824924504,0.5337039610840861,97.6936026936027,1.0,27.0,True,
P_IC_qb0of3__OCF_E_qb2of3__None__v0,P_IC_qb0,OCF_E_qb2,0.18457415552402745,0.18180748761405363,0.002766667909973819,-0.5287015163352335,0.5166996699669967,131.37373737373738,1.0,64.0,True,
P_IC_qb0of3__ROIC_qb1of3__None__v0,P_IC_qb0,ROIC_qb1,0.18305739841769153,0.18180748761405363,0.0012499108036378992,-0.5258095132076328,0.5282313866592859,187.5993265993266,1.0,72.0,True,
PB_qb0of3__ROE_qb1of3__None__v0,PB_qb0,ROE_qb1,0.1827049174072004,0.1813653578473695,0.001339559559830894,-0.5312032372380033,0.5320574162679426,185.65993265993265,1.0,72.0,True,
PB_qb0of3__ROIC_qb1of3__None__v0,PB_qb0,ROIC_qb1,0.18256711047310548,0.1813653578473695,0.0012017526257359634,-0.5188440690770282,0.5331550802139038,186.02020202020202,1.0,78.0,True,
P_IC_qb0of3__MOM_qb2of3__None__v0,P_IC_qb0,MOM_qb2,0.18204168375202867,0.18180748761405363,0.00023419613797504013,-0.651562613347338,0.475519146504096,155.04040404040404,1.0,84.0,True,
P_IC_qb0of3__None__None__v0,P_IC_qb0,（空集合）,0.18180748761405363,0.18180748761405363,0.0,-0.5713605856280459,0.6817834394904458,463.010101010101,1.0,260.0,True,
MOM_qb2of3__EV_EBITDA_qb0of3__None__v0,MOM_qb2,EV_EBITDA_qb0,0.18152517875580787,0.11806777849564609,0.06345740026016178,-0.6348354609510733,0.4831373227257004,160.27272727272728,1.0,98.0,True,
PB_qb0of3__None__None__v0,PB_qb0,（空集合）,0.1813653578473695,0.1813653578473695,0.0,-0.5768943950261596,0.6850670771937541,463.010101010101,1.0,260.0,True,
PB_qb0of3__FCF_P_qb1of3__None__v0,PB_qb0,FCF_P_qb1,0.18135868898675023,0.1813653578473695,-6.6688606192855104e-06,-0.5821890292018098,0.5098069498069498,102.03367003367003,1.0,52.0,True,
EV_S_qb0of3__EV_EBITDA_qb0of3__None__v0,EV_S_qb0,EV_EBITDA_qb0,0.17847911845269882,0.15765702596425268,0.02082209248844613,-0.5146922410596715,0.5219471018570625,225.59259259259258,1.0,119.0,True,
P_IC_qb0of3__DEBTRATIO_qb1of3__None__v0,P_IC_qb0,DEBTRATIO_qb1,0.17831093585947433,0.18180748761405363,-0.0034965517545793023,-0.5818141503578419,0.5827744440522414,130.59259259259258,1.0,75.0,True,
PB_qb0of3__MOM_qb2of3__None__v0,PB_qb0,MOM_qb2,0.17812025809063203,0.1813653578473695,-0.0032450997567374795,-0.6452235997179963,0.47961183166931043,153.68686868686868,1.0,86.0,True,
PB_qb0of3__ACCRUAL_qb0of3__None__v0,PB_qb0,ACCRUAL_qb0,0.17797297319254568,0.1813653578473695,-0.0033923846548238323,-0.5846336941031425,0.5088323009864648,157.7946127946128,1.0,123.0,True,
