strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
PS_qb0of3__FCF_P_qb0of3__None__v0,PS_qb0,FCF_P_qb0,0.25940619605950865,0.2448726637138916,0.01453353234561705,-0.6319568961291071,0.5739207331779081,188.66346153846155,True,
PS_qb0of3__DEBTRATIO_qb0of3__None__v0,PS_qb0,DEBTRATIO_qb0,0.2593996362704869,0.2448726637138916,0.014526972556595297,-0.5189147650125004,0.6241450068399452,124.39102564102564,True,
PB_qb0of3__REV_G_qb0of3__None__v0,PB_qb0,REV_G_qb0,0.25820075818537247,0.24810685252001274,0.010093905665359726,-0.6677779220943648,0.6001678204321376,238.47435897435898,True,
PS_qb0of3__OCF_E_qb0of3__None__v0,PS_qb0,OCF_E_qb0,0.2581712710750965,0.2448726637138916,0.013298607361204917,-0.6174459158578651,0.5707844905320109,187.67307692307693,True,
EV_S_qb0of3__OCF_E_qb0of3__None__v0,EV_S_qb0,OCF_E_qb0,0.25804729008874827,0.233233900543095,0.024813389545653264,-0.6159863632272955,0.5756195043964828,188.31410256410257,True,
PS_qb0of3__ROE_qb2of3__None__v0,PS_qb0,ROE_qb2,0.25769526459019176,0.2448726637138916,0.012822600876300161,-0.5371156899197,0.5792682926829268,196.88141025641025,True,
PB_qb0of3__ROE_qb0of3__None__v0,PB_qb0,ROE_qb0,0.25732858527987745,0.24810685252001274,0.00922173275986471,-0.6567154259576323,0.602054722717266,239.69551282051282,True,
EV_S_qb0of3__REV_G_qb2of3__None__v0,EV_S_qb0,REV_G_qb2,0.2561247167416032,0.233233900543095,0.02289081619850819,-0.5472746388528893,0.5689375506893755,160.72435897435898,True,
P_IC_qb0of3__ROIC_qb0of3__None__v0,P_IC_qb0,ROIC_qb0,0.255488795856301,0.2086141354225064,0.046874660433794624,-0.6464024807970841,0.6029754635283668,250.25,True,
PS_qb0of3__FCF_P_qb2of3__None__v0,PS_qb0,FCF_P_qb2,0.2549527360051831,0.2448726637138916,0.010080072291291486,-0.5835757514685854,0.5850980901649994,264.7916666666667,True,
PB_qb0of3__CROIC_qb2of3__None__v0,PB_qb0,CROIC_qb2,0.25342401886304033,0.24810685252001274,0.005317166343027591,-0.5900704307442647,0.5674459444627373,127.49679487179488,True,
EV_S_qb0of3__FCF_OI_qb0of3__None__v0,EV_S_qb0,FCF_OI_qb0,0.2524396379174909,0.233233900543095,0.019205737374395904,-0.6140525011147218,0.5758646616541353,194.12179487179486,True,
VOL_qb2of3__P_IC_qb1of3__None__v0,P_IC_qb1,VOL_qb2,0.25177603076754895,0.17236760960399167,0.07940842116355729,-0.5347284217104933,0.5438357497324122,169.34615384615384,True,
PS_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,PS_qb0,NETDEBT_EBITDA_qb2,0.2514872470548548,0.2448726637138916,0.006614583340963209,-0.6745778647280537,0.6320754716981132,202.75641025641025,True,
PS_qb0of3__REV_G_qb2of3__None__v0,PS_qb0,REV_G_qb2,0.2513923607122375,0.2448726637138916,0.00651969699834587,-0.5545009501200182,0.5656537879829506,159.43910256410257,True,
P_IC_qb0of3__ROIC_qb2of3__None__v0,P_IC_qb0,ROIC_qb2,0.2507895046899584,0.2086141354225064,0.04217536926745202,-0.5928367933862826,0.5536093418259024,47.842948717948715,True,
PS_qb0of3__FCF_OI_qb0of3__None__v0,PS_qb0,FCF_OI_qb0,0.2506583713419246,0.2448726637138916,0.005785707628032988,-0.6178456549443434,0.5720498267855827,201.14102564102564,True,
PS_qb0of3__EV_S_qb1of3__None__v0,PS_qb0,EV_S_qb1,0.2505483171784746,0.2448726637138916,0.005675653464582986,-0.6091368380316793,0.5901060070671378,77.0576923076923,True,
EV_S_qb0of3__FCF_OI_qb2of3__None__v0,EV_S_qb0,FCF_OI_qb2,0.25036854865378855,0.233233900543095,0.01713464811069354,-0.588653129189735,0.5743503368623677,106.92307692307692,True,
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,EV_S_qb0,NETDEBT_EBITDA_qb0,0.2493935746025917,0.233233900543095,0.016159674059496698,-0.5334293629114759,0.6243943543290499,208.06730769230768,True,
PB_qb0of3__OCF_E_qb0of3__None__v0,PB_qb0,OCF_E_qb0,0.24898188135067945,0.24810685252001274,0.000875028830666702,-0.6097196404262342,0.5822446328978531,235.58333333333334,True,
P_IC_qb0of3__PB_qb0of3__None__v0,PB_qb0,P_IC_qb0,0.24885027010002414,0.24810685252001274,0.0007434175800113962,-0.6248756895102967,0.6666666666666666,401.46153846153845,True,
PB_qb0of3__None__None__v0,PB_qb0,（空集合）,0.24810685252001274,0.24810685252001274,0.0,-0.581639111022691,0.661896677176813,587.5,True,
P_IC_qb0of3__FCF_P_qb0of3__None__v0,P_IC_qb0,FCF_P_qb0,0.2467287536344307,0.2086141354225064,0.0381146182119243,-0.6743484585042512,0.5931627160260647,170.84615384615384,True,
EV_S_qb0of3__MOM_qb0of3__None__v0,EV_S_qb0,MOM_qb0,0.2463368533766097,0.233233900543095,0.013102952833514703,-0.6439765599613099,0.5959111227977912,185.12179487179486,True,
PS_qb0of3__REV_G_qb0of3__None__v0,PS_qb0,REV_G_qb0,0.24618551451779647,0.2448726637138916,0.0013128508039048636,-0.6715498330992168,0.6018205158128136,217.23076923076923,True,
PS_qb0of3__None__None__v0,PS_qb0,（空集合）,0.2448726637138916,0.2448726637138916,0.0,-0.5944347366663864,0.6717755928282244,578.7564102564103,True,
EV_S_qb0of3__DEBTRATIO_qb0of3__None__v0,EV_S_qb0,DEBTRATIO_qb0,0.2439435216461272,0.233233900543095,0.010709621103032196,-0.5383779426767292,0.6330501507262264,185.03205128205127,True,
ACCRUAL_qb0of3__MOM_qb0of3__None__v0,MOM_qb0,ACCRUAL_qb0,0.24262391067658062,0.19300761625623375,0.049616294420346874,-0.594587153957941,0.548162959260185,205.80448717948718,True,
EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__None__v0,EV_S_qb0,NETDEBT_EBITDA_qb2,0.24157886997054168,0.233233900543095,0.008344969427446669,-0.7024094203871358,0.6137010286714817,131.99679487179486,True,
P_IC_qb0of3__OCF_E_qb2of3__None__v0,P_IC_qb0,OCF_E_qb2,0.23915695615443933,0.2086141354225064,0.03054282073193293,-0.6508390837309179,0.5760007464775591,169.62179487179486,True,
EV_S_qb0of3__OCF_E_qb2of3__None__v0,EV_S_qb0,OCF_E_qb2,0.2378852436185961,0.233233900543095,0.00465134307550108,-0.5654979102912605,0.5745465057454651,220.53846153846155,True,
P_IC_qb0of3__DEBTRATIO_qb2of3__None__v0,P_IC_qb0,DEBTRATIO_qb2,0.2378337154427692,0.2086141354225064,0.029219580020262814,-0.698039869350684,0.6708259061200238,214.82371794871796,True,
P_IC_qb0of3__FCF_OI_qb0of3__None__v0,P_IC_qb0,FCF_OI_qb0,0.2378109351625508,0.2086141354225064,0.02919679974004441,-0.6586756748311487,0.5902248981760226,182.1602564102564,True,
ROIC_qb0of3__MOM_qb0of3__None__v0,MOM_qb0,ROIC_qb0,0.23702838214174227,0.19300761625623375,0.04402076588550852,-0.6533025392702234,0.5467325227963525,237.93589743589743,True,
EV_S_qb0of3__None__None__v0,EV_S_qb0,（空集合）,0.233233900543095,0.233233900543095,0.0,-0.5866109051627698,0.6534923828686404,578.7596153846154,True,
P_IC_qb0of3__OCF_E_qb0of3__None__v0,P_IC_qb0,OCF_E_qb0,0.23286110912847358,0.2086141354225064,0.02424697370596718,-0.620111115439058,0.5890622460588331,187.49679487179486,True,
P_IC_qb0of3__CROIC_qb0of3__None__v0,P_IC_qb0,CROIC_qb0,0.2326943283409677,0.2086141354225064,0.024080192918461307,-0.6751607391737119,0.5921504637581587,178.16346153846155,True,
EV_S_qb0of3__FCF_P_qb2of3__None__v0,EV_S_qb0,FCF_P_qb2,0.23261399061368748,0.233233900543095,-0.000619909929407525,-0.5786332524457845,0.5819814042962488,262.27564102564105,True,
P_IC_qb0of3__NETDEBT_EBITDA_qb0of3__None__v0,P_IC_qb0,NETDEBT_EBITDA_qb0,0.23218598698217052,0.2086141354225064,0.023571851559664125,-0.5787194142068903,0.6201641266119577,108.78846153846153,True,
P_IC_qb0of3__ROE_qb2of3__None__v0,P_IC_qb0,ROE_qb2,0.23200589294103136,0.2086141354225064,0.023391757518524958,-0.5822907618207038,0.5837365381613859,120.64102564102564,True,
