strategy,primary,secondary,CAGR,primary_solo_CAGR,配對增益,max_drawdown,win_ratio,平均持股數,晉升,未過原因
NETDEBT_EBITDA_qb1of3__FCF_OI_qb2of3__None__v0,—,—,0.1523164098278067,,,-0.4596644631037906,0.5817828146143437,185.61858974358975,False,兩邊都不具 primary 資格
REVENUE_qb1of3__FCF_P_qb0of3__None__v0,REVENUE_qb1,FCF_P_qb0,0.1523045902970026,0.1555425319936541,-0.0032379416966514807,-0.5789389835067613,0.5643601190476191,167.25320512820514,False,配對後退步過多
REV_G_qb2of3__DEBTRATIO_qb1of3__None__v0,—,—,0.15226968977844546,,,-0.5289483086758451,0.5441349548842683,176.94230769230768,False,兩邊都不具 primary 資格
ROE_qb2of3__FCF_OI_qb1of3__None__v0,—,—,0.15225111424098836,,,-0.5233470982309909,0.5742943483572301,228.67948717948718,False,兩邊都不具 primary 資格
OCF_E_qb0of3__ROIC_qb1of3__None__v0,—,—,0.15212628994833266,,,-0.5181549190282843,0.5570009791579242,161.85576923076923,False,兩邊都不具 primary 資格
PB_qb1of3__FCF_P_qb2of3__None__v0,PB_qb1,FCF_P_qb2,0.15208267292321254,0.1452505229196135,0.006832150003599047,-0.5046844159403961,0.5719972067039106,199.65384615384616,False,配對後退步過多
PS_qb2of3__FCF_P_qb0of3__None__v0,—,—,0.15200107920738404,,,-0.5762867512552582,0.5304596985175034,198.75,False,兩邊都不具 primary 資格
EV_S_qb2of3__ROIC_qb0of3__None__v0,—,—,0.15191457777712092,,,-0.5387894429408311,0.5306590257879656,247.89743589743588,False,兩邊都不具 primary 資格
PS_qb1of3__FCF_P_qb2of3__None__v0,PS_qb1,FCF_P_qb2,0.1518896773554428,0.14877249053726738,0.0031171868181754103,-0.5297486971723055,0.584634376588483,212.87179487179486,False,配對後退步過多
PB_qb1of3__CROIC_qb0of3__None__v0,PB_qb1,CROIC_qb0,0.15187027649795248,0.1452505229196135,0.006619753578338994,-0.5269975989805135,0.5447458684128469,187.94551282051282,False,配對後退步過多
P_IC_qb2of3__FCF_OI_qb2of3__None__v0,P_IC_qb2,FCF_OI_qb2,0.1517792388573067,0.14508857664127173,0.006690662216034982,-0.4835095063460415,0.5644209872710338,195.2852564102564,False,配對後退步過多
REVENUE_qb1of3__FCF_OI_qb0of3__None__v0,REVENUE_qb1,FCF_OI_qb0,0.15172214165357478,0.1555425319936541,-0.003820390340079305,-0.5721357492824839,0.5639941154836337,172.13782051282053,False,配對後退步過多
MOM_qb0of3__REV_G_qb2of3__None__v0,—,—,0.15169216543203778,,,-0.5957717951315025,0.561518802482658,181.98397435897436,False,兩邊都不具 primary 資格
P_IC_qb0of3__PB_qb2of3__None__v0,P_IC_qb0,PB_qb2,0.15158067264131936,0.2081868827440878,-0.05660621010276845,-0.6244242498067636,0.5678571428571428,30.685897435897434,False,配對後退步過多
EV_S_qb2of3__REV_G_qb0of3__None__v0,—,—,0.15151299808136254,,,-0.5797486143625152,0.5505312257061414,174.82371794871796,False,兩邊都不具 primary 資格
PB_qb1of3__FCF_P_qb0of3__None__v0,PB_qb1,FCF_P_qb0,0.15135174353710656,0.1452505229196135,0.006101220617493075,-0.5361362571860367,0.5488114104595879,184.75320512820514,False,配對後退步過多
REVENUE_qb1of3__CROIC_qb0of3__None__v0,REVENUE_qb1,CROIC_qb0,0.15132673434855826,0.1555425319936541,-0.004215797645095831,-0.5725325537310406,0.5652215250047538,164.80769230769232,False,配對後退步過多
EV_EBITDA_qb1of3__CROIC_qb0of3__None__v0,EV_EBITDA_qb1,CROIC_qb0,0.15131953766697537,0.14872946822528932,0.0025900694416860492,-0.553283194045093,0.574000660720185,133.64423076923077,False,配對後退步過多
NETDEBT_EBITDA_qb1of3__FCF_OI_qb1of3__None__v0,—,—,0.15121665409663865,,,-0.5420396871236249,0.5726889649723466,247.3397435897436,False,兩邊都不具 primary 資格
ACCRUAL_qb1of3__MOM_qb0of3__None__v0,—,—,0.15120155325325935,,,-0.5892318750988508,0.5675648998124568,186.80128205128204,False,兩邊都不具 primary 資格
P_IC_qb0of3__MOM_qb1of3__None__v0,P_IC_qb0,MOM_qb1,0.15118152538526308,0.2081868827440878,-0.057005357358824726,-0.5880043086935944,0.5747210639017243,215.32051282051282,False,配對後退步過多
PS_qb1of3__FCF_OI_qb2of3__None__v0,PS_qb1,FCF_OI_qb2,0.15114615594785152,0.14877249053726738,0.002373665410584147,-0.5302928455226753,0.5864077669902913,214.86217948717947,False,配對後退步過多
FCF_P_qb2of3__FCF_OI_qb0of3__None__v0,—,—,0.15093379859214795,,,-0.7495554109737583,0.5292929292929293,5.446428571428571,False,兩邊都不具 primary 資格
ROIC_qb2of3__MOM_qb0of3__None__v0,—,—,0.1508031257964273,,,-0.5278635424512128,0.5851389472420623,172.67307692307693,False,兩邊都不具 primary 資格
REVENUE_qb2of3__FCF_P_qb2of3__None__v0,—,—,0.15071633079412305,,,-0.5563824752905241,0.5790729904527256,225.03205128205127,False,兩邊都不具 primary 資格
P_IC_qb1of3__PS_qb2of3__None__v0,P_IC_qb1,PS_qb2,0.1507139952755725,0.17262268734172137,-0.02190869206614887,-0.527718793037353,0.545016077170418,126.13782051282051,False,配對後退步過多
EV_EBITDA_qb1of3__FCF_OI_qb0of3__None__v0,EV_EBITDA_qb1,FCF_OI_qb0,0.15064687742286487,0.14872946822528932,0.001917409197575548,-0.5525990259630099,0.5731697788889757,141.92948717948718,False,配對後退步過多
PS_qb2of3__EV_S_qb1of3__None__v0,EV_S_qb1,PS_qb2,0.1505698900161765,0.1615394213063195,-0.010969531290142998,-0.4786060988725507,0.5515630614444844,82.3173076923077,False,配對後退步過多
OCF_E_qb1of3__ROE_qb0of3__None__v0,—,—,0.15053953596618785,,,-0.6379289611359638,0.5407929226736566,146.62179487179486,False,兩邊都不具 primary 資格
CROIC_qb1of3__DEBTRATIO_qb2of3__None__v0,—,—,0.15053844915600934,,,-0.6257100825591391,0.5663118770062511,191.60256410256412,False,兩邊都不具 primary 資格
VOL_qb1of3__ROIC_qb2of3__None__v0,—,—,0.1504345821319133,,,-0.5356625152143912,0.5649422284154909,220.0897435897436,False,兩邊都不具 primary 資格
ROIC_qb2of3__REV_G_qb1of3__None__v0,—,—,0.15038206394434073,,,-0.44182908802029397,0.5823260004504842,239.3846153846154,False,兩邊都不具 primary 資格
MOM_qb1of3__FCF_OI_qb1of3__None__v0,—,—,0.1503482949601609,,,-0.5331940200396168,0.5665394176136364,199.96153846153845,False,兩邊都不具 primary 資格
EV_EBITDA_qb1of3__ACCRUAL_qb0of3__None__v0,EV_EBITDA_qb1,ACCRUAL_qb0,0.15023679154879588,0.14872946822528932,0.0015073233235065597,-0.5332655808673421,0.5679158539983282,157.81089743589743,False,配對後退步過多
MOM_qb1of3__FCF_OI_qb0of3__None__v0,—,—,0.1501828354242205,,,-0.5622176178457161,0.5455385786526018,162.55448717948718,False,兩邊都不具 primary 資格
EV_S_qb1of3__PB_qb2of3__None__v0,EV_S_qb1,PB_qb2,0.1501028469180825,0.1615394213063195,-0.011436574388236975,-0.5259353603899968,0.5608716248223591,210.78846153846155,False,配對後退步過多
OCF_E_qb2of3__ROE_qb1of3__None__v0,—,—,0.14979545877329348,,,-0.5336693281860163,0.5595365147126087,141.77884615384616,False,兩邊都不具 primary 資格
ACCRUAL_qb1of3__FCF_P_qb0of3__None__v0,—,—,0.14965440761550308,,,-0.579968543110349,0.5128794848206072,126.62820512820512,False,兩邊都不具 primary 資格
EV_EBITDA_qb1of3__OCF_E_qb2of3__None__v0,EV_EBITDA_qb1,OCF_E_qb2,0.1494969092789169,0.14872946822528932,0.0007674410536275822,-0.49873612472068096,0.5790230746179202,226.82692307692307,False,配對後退步過多
PB_qb2of3__CROIC_qb2of3__None__v0,—,—,0.14943792856354943,,,-0.48998151168903925,0.575497626384609,284.5352564102564,False,兩邊都不具 primary 資格
EPS_qb1of3__FCF_P_qb0of3__None__v0,EPS_qb1,FCF_P_qb0,0.14940729932473684,0.15387632968116116,-0.0044690303564243195,-0.537124705920842,0.5577494180913396,142.70833333333334,False,配對後退步過多
VOL_qb1of3__ROE_qb2of3__None__v0,—,—,0.1493057971749061,,,-0.5630954302131634,0.5715349761032835,198.92628205128204,False,兩邊都不具 primary 資格
VOL_qb1of3__REV_G_qb2of3__None__v0,—,—,0.1491997147915114,,,-0.5640092184321214,0.559041309431021,192.73717948717947,False,兩邊都不具 primary 資格
ACCRUAL_qb1of3__CROIC_qb2of3__None__v0,—,—,0.14914911050774138,,,-0.4846857991133552,0.5777151262564354,181.7596153846154,False,兩邊都不具 primary 資格
ROIC_qb2of3__DEBTRATIO_qb1of3__None__v0,—,—,0.14901944214203655,,,-0.4960426366583027,0.568018511752527,231.77564102564102,False,兩邊都不具 primary 資格
ROIC_qb1of3__DEBTRATIO_qb2of3__None__v0,—,—,0.14898352010579696,,,-0.5970835776118583,0.5742563887725178,229.77564102564102,False,兩邊都不具 primary 資格
PS_qb2of3__ROIC_qb0of3__None__v0,—,—,0.14878951457544254,,,-0.5553668402513907,0.5247066090179123,227.48397435897436,False,兩邊都不具 primary 資格
EV_EBITDA_qb1of3__REV_G_qb2of3__None__v0,EV_EBITDA_qb1,REV_G_qb2,0.14878111687428763,0.14872946822528932,5.1648648998314783e-05,-0.5376098743709944,0.5745516195235121,168.87179487179486,False,配對後退步過多
ROIC_qb1of3__REV_G_qb0of3__None__v0,—,—,0.14875442129521632,,,-0.6211471303606548,0.5616701327787554,190.25320512820514,False,兩邊都不具 primary 資格
ACCRUAL_qb1of3__FCF_P_qb2of3__None__v0,—,—,0.14870792887932738,,,-0.5646924329155927,0.5768200089325591,218.1346153846154,False,兩邊都不具 primary 資格
