market,company_symbol,sector_name,industry_name,type
TW,1101,,水泥工業,twse
TW,1102,,水泥工業,twse
TW,1103,,水泥工業,twse
TW,1104,,水泥工業,twse
TW,1108,,水泥工業,twse
TW,1109,,水泥工業,twse
TW,1110,,水泥工業,twse
TW,1201,,食品工業,twse
TW,1203,,食品工業,twse
TW,1210,,食品工業,twse
TW,1213,,食品工業,twse
TW,1215,,食品工業,twse
TW,1216,,食品工業,twse
TW,1217,,食品工業,twse
TW,1218,,食品工業,twse
TW,1219,,食品工業,twse
TW,1220,,食品工業,twse
TW,1225,,食品工業,twse
TW,1227,,食品工業,twse
TW,1229,,食品工業,twse
TW,1231,,食品工業,twse
TW,1232,,食品工業,twse
TW,1233,,食品工業,twse
TW,1234,,食品工業,twse
TW,1235,,食品工業,twse
TW,1236,,食品工業,twse
TW,1240,,農業科技業,tpex
TW,1256,,食品工業,twse
TW,1258,,食品工業,tpex
TW,1259,,觀光餐旅,tpex
TW,1264,,食品工業,tpex
TW,1268,,觀光餐旅,tpex
TW,1301,,塑膠工業,twse
TW,1303,,塑膠工業,twse
TW,1304,,塑膠工業,twse
TW,1305,,塑膠工業,twse
TW,1307,,塑膠工業,twse
TW,1308,,塑膠工業,twse
TW,1309,,塑膠工業,twse
TW,1310,,塑膠工業,twse
TW,1312,,塑膠工業,twse
TW,1313,,塑膠工業,twse
TW,1314,,塑膠工業,twse
TW,1315,,塑膠工業,twse
TW,1316,,建材營造,twse
TW,1319,,汽車工業,twse
TW,1321,,塑膠工業,twse
TW,1323,,塑膠工業,twse
TW,1324,,塑膠工業,twse
TW,1325,,塑膠工業,twse
TW,1326,,塑膠工業,twse
TW,1336,,電子零組件業,tpex
TW,1337,,塑膠工業,twse
TW,1338,,汽車工業,twse
TW,1339,,汽車工業,twse
TW,1340,,塑膠工業,twse
TW,1341,,塑膠工業,twse
TW,1342,,其他,twse
TW,1402,,紡織纖維,twse
TW,1409,,紡織纖維,twse
TW,1410,,紡織纖維,twse
TW,1413,,紡織纖維,twse
TW,1414,,紡織纖維,twse
TW,1416,,其他,twse
TW,1417,,紡織纖維,twse
TW,1418,,紡織纖維,twse
TW,1419,,紡織纖維,twse
TW,1423,,紡織纖維,twse
TW,1432,,運動休閒,twse
TW,1434,,紡織纖維,twse
TW,1435,,其他,twse
TW,1436,,建材營造,twse
TW,1437,,其他,twse
TW,1438,,建材營造,twse
TW,1439,,建材營造,twse
TW,1440,,紡織纖維,twse
TW,1441,,紡織纖維,twse
TW,1442,,建材營造,twse
TW,1443,,其他,twse
TW,1444,,紡織纖維,twse
TW,1445,,紡織纖維,twse
TW,1446,,紡織纖維,twse
TW,1447,,紡織纖維,twse
TW,1449,,紡織纖維,twse
TW,1451,,紡織纖維,twse
TW,1452,,紡織纖維,twse
TW,1453,,建材營造,twse
TW,1454,,紡織纖維,twse
TW,1455,,紡織纖維,twse
TW,1456,,建材營造,twse
TW,1457,,紡織纖維,twse
TW,1459,,紡織纖維,twse
TW,1460,,紡織纖維,twse
TW,1463,,紡織纖維,twse
TW,1464,,紡織纖維,twse
TW,1465,,紡織纖維,twse
TW,1466,,紡織纖維,twse
TW,1467,,紡織纖維,twse
TW,1468,,紡織纖維,twse
TW,1470,,紡織纖維,twse
TW,1471,,電子工業,twse
TW,1472,,建材營造,twse
TW,1473,,紡織纖維,twse
TW,1474,,紡織纖維,twse
TW,1475,,紡織纖維,twse
TW,1476,,紡織纖維,twse
TW,1477,,紡織纖維,twse
TW,1503,,電機機械,twse
TW,1504,,電機機械,twse
TW,1506,,電機機械,twse
TW,1512,,汽車工業,twse
TW,1513,,電機機械,twse
TW,1514,,電機機械,twse
TW,1515,,電機機械,twse
TW,1516,,其他,twse
TW,1517,,電機機械,twse
TW,1519,,電機機械,twse
TW,1521,,汽車工業,twse
TW,1522,,汽車工業,twse
TW,1524,,汽車工業,twse
TW,1525,,汽車工業,twse
TW,1526,,電機機械,twse
TW,1527,,電機機械,twse
TW,1528,,電機機械,twse
TW,1529,,電機機械,twse
TW,1530,,電機機械,twse
TW,1531,,電機機械,twse
TW,1532,,電機機械,twse
TW,1533,,汽車工業,twse
TW,1535,,電機機械,twse
TW,1536,,汽車工業,twse
TW,1537,,電機機械,twse
TW,1538,,電機機械,twse
TW,1539,,電機機械,twse
TW,1540,,電機機械,twse
TW,1541,,電機機械,twse
TW,1558,,電機機械,twse
TW,1560,,電機機械,twse
TW,1565,,生技醫療業,tpex
TW,1568,,汽車工業,twse
TW,1569,,電腦及週邊設備業,tpex
TW,1570,,電機機械,tpex
TW,1580,,電機機械,tpex
TW,1582,,電子工業,twse
TW,1583,,電機機械,twse
TW,1584,,其他,tpex
TW,1586,,電機機械,tpex
TW,1587,,汽車工業,twse
TW,1589,,電機機械,twse
TW,1590,,電機機械,twse
TW,1591,,電機機械,tpex
TW,1593,,運動休閒類,tpex
TW,1595,,半導體業,tpex
TW,1597,,電機機械,twse
TW,1598,,運動休閒,twse
TW,1599,,電機機械,tpex
TW,1603,,電器電纜,twse
TW,1604,,電器電纜,twse
TW,1605,,電器電纜,twse
TW,1608,,電器電纜,twse
TW,1609,,電器電纜,twse
TW,1611,,電器電纜,twse
TW,1612,,電器電纜,twse
TW,1614,,電器電纜,twse
TW,1615,,電器電纜,twse
TW,1616,,電器電纜,twse
TW,1617,,電器電纜,twse
TW,1618,,電器電纜,twse
TW,1626,,電器電纜,twse
TW,1701,,化學生技醫療,twse
TW,1702,,食品工業,twse
TW,1707,,化學生技醫療,twse
TW,1708,,化學工業,twse
TW,1709,,化學工業,twse
TW,1710,,化學工業,twse
TW,1711,,化學工業,twse
TW,1712,,化學工業,twse
TW,1713,,化學工業,twse
TW,1714,,化學工業,twse
TW,1717,,化學工業,twse
TW,1718,,化學工業,twse
TW,1720,,生技醫療業,twse
TW,1721,,化學生技醫療,twse
TW,1722,,化學生技醫療,twse
TW,1723,,化學工業,twse
TW,1725,,化學工業,twse
TW,1726,,化學工業,twse
TW,1727,,化學工業,twse
TW,1730,,化學工業,twse
TW,1731,,化學生技醫療,twse
TW,1732,,化學工業,twse
TW,1733,,化學生技醫療,twse
TW,1734,,化學生技醫療,twse
TW,1735,,化學工業,twse
TW,1736,,運動休閒,twse
TW,1737,,食品工業,twse
TW,1742,,化學工業,tpex
TW,1752,,生技醫療業,twse
TW,1760,,生技醫療業,twse
TW,1762,,生技醫療業,twse
TW,1773,,化學工業,twse
TW,1776,,化學工業,twse
TW,1777,,生技醫療業,tpex
TW,1781,,生技醫療業,tpex
TW,1783,,化學生技醫療,twse
TW,1784,,生技醫療業,tpex
TW,1785,,其他電子類,tpex
TW,1786,,化學生技醫療,twse
TW,1788,,生技醫療業,tpex
TW,1789,,化學生技醫療,twse
TW,1795,,化學生技醫療,twse
TW,1796,,食品工業,tpex
TW,1799,,生技醫療業,tpex
TW,1802,,玻璃陶瓷,twse
TW,1805,,建材營造,twse
TW,1806,,玻璃陶瓷,twse
TW,1808,,建材營造,twse
TW,1809,,玻璃陶瓷,twse
TW,1810,,玻璃陶瓷,twse
TW,1813,,生技醫療業,tpex
TW,1815,,電子零組件業,tpex
TW,1817,,玻璃陶瓷,twse
TW,1903,,造紙工業,twse
TW,1904,,造紙工業,twse
TW,1905,,造紙工業,twse
TW,1906,,造紙工業,twse
TW,1907,,造紙工業,twse
TW,1909,,造紙工業,twse
TW,2002,,鋼鐵工業,twse
TW,2006,,鋼鐵工業,twse
TW,2007,,鋼鐵工業,twse
TW,2008,,鋼鐵工業,twse
TW,2009,,鋼鐵工業,twse
TW,2010,,鋼鐵工業,twse
TW,2012,,鋼鐵工業,twse
TW,2013,,鋼鐵工業,twse
TW,2014,,鋼鐵工業,twse
TW,2015,,鋼鐵工業,twse
TW,2017,,鋼鐵工業,twse
TW,2020,,鋼鐵工業,twse
TW,2022,,鋼鐵工業,twse
TW,2023,,鋼鐵工業,twse
TW,2024,,鋼鐵工業,twse
TW,2025,,鋼鐵工業,twse
TW,2027,,鋼鐵工業,twse
TW,2028,,鋼鐵工業,twse
TW,2029,,鋼鐵工業,twse
TW,2030,,鋼鐵工業,twse
TW,2031,,鋼鐵工業,twse
TW,2032,,鋼鐵工業,twse
TW,2033,,鋼鐵工業,twse
TW,2034,,鋼鐵工業,twse
TW,2035,,鋼鐵工業,tpex
TW,2038,,鋼鐵工業,twse
TW,2049,,電機機械,twse
TW,2059,,電子工業,twse
TW,2061,,電器電纜,tpex
TW,2062,,居家生活,twse
TW,2063,,鋼鐵工業,tpex
TW,2064,,鋼鐵工業,tpex
TW,2065,,鋼鐵工業,tpex
TW,2066,,電機機械,tpex
TW,2067,,電機機械,tpex
TW,2069,,鋼鐵工業,twse
TW,2070,,電機機械,tpex
TW,2101,,橡膠工業,twse
TW,2102,,橡膠工業,twse
TW,2103,,橡膠工業,twse
TW,2104,,橡膠工業,twse
TW,2105,,橡膠工業,twse
TW,2106,,橡膠工業,twse
TW,2107,,橡膠工業,twse
TW,2108,,橡膠工業,twse
TW,2109,,橡膠工業,twse
TW,2114,,橡膠工業,twse
TW,2115,,汽車工業,twse
TW,2201,,汽車工業,twse
TW,2204,,汽車工業,twse
TW,2206,,汽車工業,twse
TW,2207,,汽車工業,twse
TW,2208,,航運業,twse
TW,2211,,鋼鐵工業,twse
TW,2221,,其他,tpex
TW,2227,,汽車工業,twse
TW,2228,,汽車工業,twse
TW,2230,,居家生活類,tpex
TW,2231,,汽車工業,twse
TW,2233,,汽車工業,twse
TW,2235,,電機機械,tpex
TW,2236,,汽車工業,twse
TW,2239,,汽車工業,twse
TW,2241,,汽車工業,twse
TW,2243,,汽車工業,twse
TW,2247,,汽車工業,twse
TW,2250,,汽車工業,twse
TW,2301,,電子工業,twse
TW,2302,,半導體業,twse
TW,2303,,半導體業,twse
TW,2305,,電子工業,twse
TW,2308,,電子工業,twse
TW,2312,,其他電子業,twse
TW,2313,,電子工業,twse
TW,2314,,通信網路業,twse
TW,2316,,電子工業,twse
TW,2317,,其他電子業,twse
TW,2321,,電子工業,twse
TW,2323,,光電業,twse
TW,2324,,電子工業,twse
TW,2327,,電子工業,twse
TW,2328,,電子工業,twse
TW,2329,,半導體業,twse
TW,2330,,半導體業,twse
TW,2331,,電子工業,twse
TW,2332,,通信網路業,twse
TW,2337,,半導體業,twse
TW,2338,,半導體業,twse
TW,2340,,電子工業,twse
TW,2342,,半導體業,twse
TW,2344,,半導體業,twse
TW,2345,,通信網路業,twse
TW,2347,,電子工業,twse
TW,2348,,其他,twse
TW,2349,,電子工業,twse
TW,2351,,電子工業,twse
TW,2352,,電腦及週邊設備業,twse
TW,2353,,電子工業,twse
TW,2354,,其他電子業,twse
TW,2355,,電子工業,twse
TW,2356,,電子工業,twse
TW,2357,,電子工業,twse
TW,2358,,其他,twse
TW,2359,,其他電子業,twse
TW,2360,,其他電子業,twse
TW,2362,,電子工業,twse
TW,2363,,半導體業,twse
TW,2364,,電子工業,twse
TW,2365,,電子工業,twse
TW,2367,,電子工業,twse
TW,2368,,電子零組件業,twse
TW,2369,,電子工業,twse
TW,2371,,電機機械,twse
TW,2373,,其他電子業,twse
TW,2374,,光電業,twse
TW,2375,,電子工業,twse
TW,2376,,電子工業,twse
TW,2377,,電子工業,twse
TW,2379,,半導體業,twse
TW,2380,,電子工業,twse
TW,2382,,電子工業,twse
TW,2383,,電子工業,twse
TW,2385,,電子工業,twse
TW,2387,,電子工業,twse
TW,2388,,半導體業,twse
TW,2390,,其他電子業,twse
TW,2392,,電子零組件業,twse
TW,2393,,光電業,twse
TW,2395,,電子工業,twse
TW,2397,,電子工業,twse
TW,2399,,電子工業,twse
TW,2401,,半導體業,twse
TW,2402,,電子工業,twse
TW,2404,,其他電子業,twse
TW,2405,,電子工業,twse
TW,2406,,光電業,twse
TW,2408,,半導體業,twse
TW,2409,,光電業,twse
TW,2412,,通信網路業,twse
TW,2413,,電子工業,twse
TW,2414,,電子工業,twse
TW,2415,,電子工業,twse
TW,2417,,電子工業,twse
TW,2419,,通信網路業,twse
TW,2420,,電子工業,twse
TW,2421,,電子工業,twse
TW,2423,,其他電子業,twse
TW,2424,,通信網路業,twse
TW,2425,,電腦及週邊設備業,twse
TW,2426,,光電業,twse
TW,2427,,資訊服務業,twse
TW,2428,,電子工業,twse
TW,2429,,光電業,twse
TW,2430,,電子工業,twse
TW,2431,,電子零組件業,twse
TW,2433,,其他電子業,twse
TW,2434,,半導體業,twse
TW,2436,,半導體業,twse
TW,2438,,光電業,twse
TW,2439,,通信網路業,twse
TW,2440,,電子工業,twse
TW,2441,,電子工業,twse
TW,2442,,建材營造,twse
TW,2443,,其他,twse
TW,2444,,通信網路業,twse
TW,2449,,半導體業,twse
TW,2450,,通信網路業,twse
TW,2451,,半導體業,twse
TW,2453,,資訊服務業,twse
TW,2454,,半導體業,twse
TW,2455,,電子工業,twse
TW,2457,,電子工業,twse
TW,2458,,半導體業,twse
TW,2459,,其他電子業,twse
TW,2460,,電子工業,twse
TW,2461,,其他電子業,twse
TW,2462,,電子工業,twse
TW,2464,,其他電子業,twse
TW,2465,,電子工業,twse
TW,2466,,光電業,twse
TW,2467,,電子工業,twse
TW,2468,,資訊服務業,twse
TW,2471,,資訊服務業,twse
TW,2472,,電子工業,twse
TW,2474,,電子工業,twse
TW,2476,,電子零組件業,twse
TW,2477,,其他電子業,twse
TW,2478,,電子工業,twse
TW,2480,,資訊服務業,twse
TW,2481,,半導體業,twse
TW,2482,,其他電子業,twse
TW,2483,,電子工業,twse
TW,2484,,電子工業,twse
TW,2485,,通信網路業,twse
TW,2486,,光電業,twse
TW,2488,,其他電子業,twse
TW,2489,,光電業,twse
TW,2491,,光電業,twse
TW,2492,,電子工業,twse
TW,2493,,電子工業,twse
TW,2495,,電子工業,twse
TW,2496,,其他,twse
TW,2497,,汽車工業,twse
TW,2498,,通信網路業,twse
TW,2501,,建材營造,twse
TW,2504,,建材營造,twse
TW,2505,,建材營造,twse
TW,2506,,建材營造,twse
TW,2509,,建材營造,twse
TW,2511,,建材營造,twse
TW,2514,,其他,twse
TW,2515,,建材營造,twse
TW,2516,,建材營造,twse
TW,2520,,建材營造,twse
TW,2524,,建材營造,twse
TW,2527,,建材營造,twse
TW,2528,,建材營造,twse
TW,2530,,建材營造,twse
TW,2534,,建材營造,twse
TW,2535,,建材營造,twse
TW,2536,,建材營造,twse
TW,2537,,建材營造,twse
TW,2538,,建材營造,twse
TW,2539,,建材營造,twse
TW,2540,,建材營造,twse
TW,2542,,建材營造,twse
TW,2543,,建材營造,twse
TW,2545,,建材營造,twse
TW,2546,,建材營造,twse
TW,2547,,建材營造,twse
TW,2548,,建材營造,twse
TW,2596,,建材營造,tpex
TW,2597,,建材營造,twse
TW,2601,,航運業,twse
TW,2603,,航運業,twse
TW,2605,,航運業,twse
TW,2606,,航運業,twse
TW,2607,,航運業,twse
TW,2608,,航運業,twse
TW,2609,,航運業,twse
TW,2610,,航運業,twse
TW,2611,,航運業,twse
TW,2612,,航運業,twse
TW,2613,,航運業,twse
TW,2614,,其他,twse
TW,2615,,航運業,twse
TW,2616,,油電燃氣業,twse
TW,2617,,航運業,twse
TW,2618,,航運業,twse
TW,2630,,航運業,twse
TW,2633,,航運業,twse
TW,2634,,航運業,twse
TW,2636,,航運業,twse
TW,2637,,航運業,twse
TW,2640,,數位雲端類,tpex
TW,2641,,航運業,tpex
TW,2642,,航運業,twse
TW,2643,,航運業,tpex
TW,2701,,觀光餐旅,twse
TW,2702,,觀光餐旅,twse
TW,2704,,觀光餐旅,twse
TW,2705,,觀光餐旅,twse
TW,2706,,觀光餐旅,twse
TW,2707,,觀光餐旅,twse
TW,2712,,觀光餐旅,twse
TW,2718,,建材營造,tpex
TW,2719,,觀光餐旅,tpex
TW,2722,,觀光餐旅,twse
TW,2723,,觀光餐旅,twse
TW,2724,,其他,tpex
TW,2726,,觀光餐旅,tpex
TW,2727,,觀光餐旅,twse
TW,2729,,觀光餐旅,tpex
TW,2731,,觀光餐旅,twse
TW,2732,,觀光餐旅,tpex
TW,2734,,觀光餐旅,tpex
TW,2736,,觀光餐旅,tpex
TW,2739,,觀光餐旅,twse
TW,2740,,觀光餐旅,tpex
TW,2743,,觀光餐旅,tpex
TW,2745,,觀光餐旅,tpex
TW,2748,,觀光餐旅,twse
TW,2752,,觀光餐旅,tpex
TW,2753,,觀光餐旅,twse
TW,2754,,觀光餐旅,tpex
TW,2755,,觀光餐旅,tpex
TW,2756,,觀光餐旅,tpex
TW,2801,,金融保險,twse
TW,2809,,金融保險,twse
TW,2812,,金融保險,twse
TW,2816,,金融保險,twse
TW,2820,,金融保險,twse
TW,2832,,金融保險,twse
TW,2834,,金融保險,twse
TW,2836,,金融保險,twse
TW,2838,,金融保險,twse
TW,2841,,建材營造,twse
TW,2845,,金融保險,twse
TW,2849,,金融保險,twse
TW,2850,,金融保險,twse
TW,2851,,金融保險,twse
TW,2852,,金融保險,twse
TW,2855,,金融保險,twse
TW,2867,,金融保險,twse
TW,2880,,金融保險,twse
TW,2881,,金融保險,twse
TW,2882,,金融保險,twse
TW,2883,,金融保險,twse
TW,2884,,金融保險,twse
TW,2885,,金融保險,twse
TW,2886,,金融保險,twse
TW,2887,,金融保險,twse
TW,2888,,金融保險,twse
TW,2889,,金融保險,twse
TW,2890,,金融保險,twse
TW,2891,,金融保險,twse
TW,2892,,金融保險,twse
TW,2897,,金融保險,twse
TW,2901,,貿易百貨,twse
TW,2903,,貿易百貨,twse
TW,2904,,其他,twse
TW,2905,,貿易百貨,twse
TW,2906,,貿易百貨,twse
TW,2908,,貿易百貨,twse
TW,2910,,貿易百貨,twse
TW,2911,,貿易百貨,twse
TW,2912,,貿易百貨,twse
TW,2913,,貿易百貨,twse
TW,2915,,貿易百貨,twse
TW,2916,,居家生活類,tpex
TW,2923,,建材營造,twse
TW,2924,,居家生活類,tpex
TW,2926,,文化創意業,tpex
TW,2929,,貿易百貨,twse
TW,2937,,居家生活類,tpex
TW,2939,,貿易百貨,twse
TW,2945,,貿易百貨,twse
TW,2947,,居家生活類,tpex
TW,3002,,電子工業,twse
TW,3003,,電子工業,twse
TW,3004,,鋼鐵工業,twse
TW,3005,,電子工業,twse
TW,3006,,半導體業,twse
TW,3008,,光電業,twse
TW,3010,,電子工業,twse
TW,3011,,電子工業,twse
TW,3013,,電子工業,twse
TW,3014,,半導體業,twse
TW,3015,,電子工業,twse
TW,3016,,半導體業,twse
TW,3017,,電子工業,twse
TW,3018,,其他電子業,twse
TW,3019,,光電業,twse
TW,3021,,電子工業,twse
TW,3022,,電子工業,twse
TW,3023,,電子工業,twse
TW,3024,,電子工業,twse
TW,3025,,通信網路業,twse
TW,3026,,電子工業,twse
TW,3027,,通信網路業,twse
TW,3028,,電子工業,twse
TW,3029,,資訊服務業,twse
TW,3030,,其他電子業,twse
TW,3031,,光電業,twse
TW,3032,,電子工業,twse
TW,3033,,電子工業,twse
TW,3034,,半導體業,twse
TW,3035,,半導體業,twse
TW,3036,,電子工業,twse
TW,3037,,電子工業,twse
TW,3038,,光電業,twse
TW,3040,,其他,twse
TW,3041,,半導體業,twse
TW,3042,,電子工業,twse
TW,3043,,其他電子業,twse
TW,3044,,電子零組件業,twse
TW,3045,,通信網路業,twse
TW,3046,,電子工業,twse
TW,3047,,通信網路業,twse
TW,3048,,電子工業,twse
TW,3049,,光電業,twse
TW,3050,,光電業,twse
TW,3051,,電子工業,twse
TW,3052,,建材營造,twse
TW,3054,,電子工業,twse
TW,3055,,電子通路業,twse
TW,3056,,建材營造,twse
TW,3057,,電腦及週邊設備業,twse
TW,3058,,電子工業,twse
TW,3059,,光電業,twse
TW,3060,,電子工業,twse
TW,3062,,通信網路業,twse
TW,3064,,文化創意業,tpex
TW,3066,,光電業,tpex
TW,3067,,居家生活類,tpex
TW,3071,,電腦及週邊設備業,tpex
TW,3073,,綠能環保類,tpex
TW,3078,,電子零組件業,tpex
TW,3081,,通信網路業,tpex
TW,3083,,文化創意業,tpex
TW,3085,,數位雲端類,tpex
TW,3086,,文化創意業,tpex
TW,3088,,電腦及週邊設備業,tpex
TW,3089,,電子零組件業,tpex
TW,3090,,電子工業,twse
TW,3092,,電子工業,twse
TW,3093,,其他電子類,tpex
TW,3094,,電子工業,twse
TW,3095,,通信網路業,tpex
TW,3105,,半導體業,tpex
TW,3114,,電子零組件業,tpex
TW,3115,,電子零組件業,tpex
TW,3118,,生技醫療業,tpex
TW,3122,,半導體業,tpex
TW,3128,,光電業,tpex
TW,3130,,數位雲端,twse
TW,3131,,半導體業,tpex
TW,3138,,通信網路業,twse
TW,3141,,半導體業,tpex
TW,3147,,資訊服務業,tpex
TW,3149,,光電業,twse
TW,3152,,通信網路業,tpex
TW,3162,,電機機械,tpex
TW,3163,,通信網路業,tpex
TW,3164,,化學生技醫療,twse
TW,3167,,電機機械,twse
TW,3169,,半導體業,tpex
TW,3171,,居家生活類,tpex
TW,3176,,生技醫療業,tpex
TW,3178,,半導體業,tpex
TW,3188,,建材營造,tpex
TW,3189,,半導體業,twse
TW,3191,,電子零組件業,tpex
TW,3202,,電子零組件業,tpex
TW,3205,,生技醫療業,tpex
TW,3206,,電子零組件業,tpex
TW,3207,,電子零組件業,tpex
TW,3209,,電子工業,twse
TW,3211,,電腦及週邊設備業,tpex
TW,3213,,電腦及週邊設備業,tpex
TW,3217,,電子零組件業,tpex
TW,3218,,生技醫療業,tpex
TW,3219,,其他電子類,tpex
TW,3221,,通信網路業,tpex
TW,3224,,電子通路業,tpex
TW,3226,,電機機械,tpex
TW,3227,,半導體業,tpex
TW,3228,,半導體業,tpex
TW,3229,,電子工業,twse
TW,3230,,光電業,tpex
TW,3231,,電子工業,twse
TW,3232,,電子通路業,tpex
TW,3234,,通信網路業,tpex
TW,3236,,電子零組件業,tpex
TW,3252,,觀光餐旅,tpex
TW,3257,,半導體業,twse
TW,3259,,半導體業,tpex
TW,3260,,半導體業,tpex
TW,3264,,半導體業,tpex
TW,3265,,半導體業,tpex
TW,3266,,建材營造,twse
TW,3268,,半導體業,tpex
TW,3272,,電腦及週邊設備業,tpex
TW,3276,,電子零組件業,tpex
TW,3284,,其他,tpex
TW,3285,,其他電子類,tpex
TW,3287,,電腦及週邊設備業,tpex
TW,3288,,電子零組件業,tpex
TW,3289,,其他電子類,tpex
TW,3290,,電子零組件業,tpex
TW,3293,,文化創意業,tpex
TW,3294,,電子零組件業,tpex
TW,3296,,電子工業,twse
TW,3297,,光電業,tpex
TW,3303,,其他電子類,tpex
TW,3305,,電子工業,twse
TW,3306,,通信網路業,tpex
TW,3308,,電子零組件業,twse
TW,3310,,電子零組件業,tpex
TW,3311,,通信網路業,twse
TW,3312,,電子工業,twse
TW,3313,,建材營造,tpex
TW,3317,,半導體業,tpex
TW,3321,,電子工業,twse
TW,3322,,電子零組件業,tpex
TW,3323,,電腦及週邊設備業,tpex
TW,3324,,其他電子類,tpex
TW,3325,,電腦及週邊設備業,tpex
TW,3332,,電子零組件業,tpex
TW,3338,,電子工業,twse
TW,3339,,光電業,tpex
TW,3346,,汽車工業,twse
TW,3349,,電腦及週邊設備業,tpex
TW,3354,,電子零組件業,tpex
TW,3356,,光電業,twse
TW,3357,,電子零組件業,tpex
TW,3360,,電子通路業,tpex
TW,3362,,光電業,tpex
TW,3363,,通信網路業,tpex
TW,3372,,半導體業,tpex
TW,3373,,其他電子類,tpex
TW,3374,,半導體業,tpex
TW,3376,,電子零組件業,twse
TW,3379,,電機機械,tpex
TW,3380,,通信網路業,twse
TW,3383,,電子工業,twse
TW,3388,,電子零組件業,tpex
TW,3390,,電子零組件業,tpex
TW,3402,,其他電子類,tpex
TW,3406,,光電業,twse
TW,3413,,半導體業,twse
TW,3416,,電子工業,twse
TW,3419,,通信網路業,twse
TW,3426,,電機機械,tpex
TW,3432,,電子工業,twse
TW,3434,,光電業,tpex
TW,3437,,光電業,twse
TW,3438,,半導體業,tpex
TW,3441,,光電業,tpex
TW,3443,,半導體業,twse
TW,3444,,電子通路業,tpex
TW,3450,,電子工業,twse
TW,3454,,電子工業,twse
TW,3455,,光電業,tpex
TW,3465,,其他電子類,tpex
TW,3466,,通信網路業,tpex
TW,3479,,電腦及週邊設備業,tpex
TW,3481,,光電業,twse
TW,3483,,電腦及週邊設備業,tpex
TW,3484,,電子零組件業,tpex
TW,3489,,建材營造,tpex
TW,3490,,光電業,tpex
TW,3491,,通信網路業,tpex
TW,3492,,電子零組件業,tpex
TW,3494,,電子工業,twse
TW,3498,,其他電子類,tpex
TW,3499,,通信網路業,tpex
TW,3501,,電子工業,twse
TW,3504,,光電業,twse
TW,3508,,其他電子類,tpex
TW,3511,,電子零組件業,tpex
TW,3512,,建材營造,tpex
TW,3515,,電子工業,twse
TW,3516,,光電業,tpex
TW,3518,,其他電子業,twse
TW,3520,,電子零組件業,tpex
TW,3521,,建材營造,tpex
TW,3522,,觀光餐旅,tpex
TW,3523,,光電業,tpex
TW,3526,,電子零組件業,tpex
TW,3527,,半導體業,tpex
TW,3528,,電子工業,twse
TW,3529,,半導體業,tpex
TW,3530,,半導體業,twse
TW,3531,,光電業,tpex
TW,3532,,半導體業,twse
TW,3533,,電子工業,twse
TW,3535,,光電業,twse
TW,3536,,電子工業,twse
TW,3537,,電子零組件業,tpex
TW,3540,,電腦及週邊設備業,tpex
TW,3541,,其他電子類,tpex
TW,3543,,光電業,twse
TW,3545,,電子工業,twse
TW,3546,,文化創意業,tpex
TW,3548,,電子零組件業,tpex
TW,3550,,電子零組件業,twse
TW,3551,,綠能環保類,tpex
TW,3552,,其他電子類,tpex
TW,3555,,半導體業,tpex
TW,3556,,半導體業,tpex
TW,3557,,居家生活,twse
TW,3558,,通信網路業,tpex
TW,3563,,光電業,twse
TW,3564,,通信網路業,tpex
TW,3567,,半導體業,tpex
TW,3570,,資訊服務業,tpex
TW,3576,,光電業,twse
TW,3577,,電腦及週邊設備業,tpex
TW,3580,,其他電子類,tpex
TW,3581,,半導體業,tpex
TW,3583,,半導體業,twse
TW,3587,,其他電子類,tpex
TW,3588,,半導體業,twse
TW,3591,,光電業,twse
TW,3592,,半導體業,twse
TW,3593,,電子工業,twse
TW,3594,,電腦及週邊設備業,tpex
TW,3596,,通信網路業,twse
TW,3597,,電子零組件業,tpex
TW,3605,,電子工業,twse
TW,3607,,電子工業,twse
TW,3609,,電子零組件業,tpex
TW,3611,,電腦及週邊設備業,tpex
TW,3615,,光電業,tpex
TW,3617,,其他電子業,twse
TW,3622,,光電業,twse
TW,3623,,光電業,tpex
TW,3624,,電子零組件業,tpex
TW,3625,,電腦及週邊設備業,tpex
TW,3628,,其他電子類,tpex
TW,3629,,文化創意業,tpex
TW,3630,,光電業,tpex
TW,3631,,電子零組件業,tpex
TW,3632,,通信網路業,tpex
TW,3642,,其他電子類,tpex
TW,3645,,電子工業,twse
TW,3646,,電子零組件業,tpex
TW,3652,,電腦及週邊設備業,twse
TW,3653,,電子工業,twse
TW,3661,,半導體業,twse
TW,3663,,其他電子類,tpex
TW,3664,,通信網路業,tpex
TW,3665,,其他電子業,twse
TW,3666,,光電業,tpex
TW,3669,,通信網路業,twse
TW,3672,,通信網路業,tpex
TW,3673,,光電業,twse
TW,3675,,半導體業,tpex
TW,3679,,電子工業,twse
TW,3680,,半導體業,tpex
TW,3682,,電子工業,twse
TW,3684,,通信網路業,tpex
TW,3685,,電機機械,tpex
TW,3686,,半導體業,twse
TW,3687,,數位雲端類,tpex
TW,3689,,電子零組件業,tpex
TW,3691,,光電業,tpex
TW,3693,,電腦及週邊設備業,tpex
TW,3694,,通信網路業,twse
TW,3701,,電子工業,twse
TW,3702,,電子工業,twse
TW,3703,,建材營造,twse
TW,3704,,通信網路業,twse
TW,3705,,化學生技醫療,twse
TW,3706,,電子工業,twse
TW,3707,,半導體業,tpex
