strategy_uid,market,F1_factor,CAGR,max_drawdown,calmar,selects_tsmc
TW::PS_qb1of3__None__C2_ROE_DYN_riseq2__v1,TW,PS,0.0997769759543591,-0.6877617775575293,0.14507490705386436,False
TW::EV_S_qb1of3__None__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.0997769117391316,-0.6699875218123097,0.14892353736564531,False
TW::PS_qb1of3__ROE_qb2of3__C3_ROE_DYN_qmax4__v1,TW,PS,0.0997734454639531,-0.6910611897099801,0.14437715060489123,False
TW::MOM_qb2of3__OCF_E_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.0997667186873436,-0.6159445754379823,0.1619735324666218,False
TW::EV_S_qb0of3__NETDEBT_EBITDA_qb2of3__C18_FCF_P_DYN_qmax8__v0,TW,EV_S,0.0997339089407118,-0.6610754976783859,0.15086614054062622,False
TW::PS_qb1of3__DEBTRATIO_qb1of3__None__v0,TW,PS,0.0997066357327305,-0.6329938761555061,0.1575159562969229,False
TW::EV_S_qb0of3__REVENUE_qb1of3__C17_FCF_P_DYN_qmax4__v0,TW,EV_S,0.0996489617620066,-0.5884714031024321,0.16933526631312149,False
TW::P_IC_qb1of3__VOL_qb0of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.0996273131063643,-0.5739367192323404,0.17358588458954008,False
TW::P_IC_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,P_IC,0.0995468223748083,-0.5544563003146373,0.17953952785515911,False
TW::PB_qb1of3__None__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.0995459012437245,-0.6287312012233156,0.15832823478465693,False
TW::EV_S_qb1of3__CROIC_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,EV_S,0.0995345845643289,-0.6504313903154617,0.15302856849521707,False
TW::P_IC_qb0of3__DEBTRATIO_qb1of3__None__v1,TW,P_IC,0.0994837503254035,-0.6264796947159847,0.15879804431730957,False
TW::PS_qb1of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.0994085368382129,-0.6893293310143647,0.14421051356095765,False
TW::EV_S_qb1of3__ROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.0993235646614625,-0.581637330807355,0.17076545709951965,False
TW::PS_qb1of3__ROIC_qb2of3__None__v1,TW,PS,0.0992928915062285,-0.6362637989735923,0.15605616988803347,False
TW::EV_S_qb1of3__ROE_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.0992882744045702,-0.5976062350347617,0.16614330404165675,False
TW::PS_qb0of3__EV_S_qb0of3__C17_FCF_P_DYN_qmax4__v1,TW,PS,0.0992660277333565,-0.6072733263274651,0.16346186046681135,False
TW::P_IC_qb1of3__DEBTRATIO_qb1of3__C15_FCF_P_DYN_riseq1__v1,TW,P_IC,0.0992525960473025,-0.6424963234674868,0.15447963267968043,False
TW::EV_S_qb1of3__OCF_E_qb1of3__C12_EPS_DYN_yoy__v1,TW,EV_S,0.0991954609883267,-0.7076500489257254,0.14017586961085368,False
TW::PS_qb0of3__OCF_E_qb1of3__C18_FCF_P_DYN_qmax8__v0,TW,PS,0.0991795375946504,-0.6300184733986038,0.15742322135354417,False
TW::PB_qb1of3__ACCRUAL_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.0991605243716924,-0.6255512064027569,0.15851703802461947,False
TW::EV_S_qb1of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v1,TW,EV_S,0.0991591433395751,-0.7461286556681107,0.132898183961028,False
TW::PB_qb1of3__None__C16_FCF_P_DYN_riseq2__v1,TW,PB,0.0991427760587277,-0.5895570429215672,0.16816485741129097,False
TW::PS_qb1of3__REVENUE_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PS,0.0990960740082769,-0.6641870521355395,0.1491990451931522,False
TW::PS_qb1of3__NETDEBT_EBITDA_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.0990884341522269,-0.7105407061626836,0.13945497181626618,False
TW::MOM_qb2of3__ACCRUAL_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.099084753157808,-0.5199388638363255,0.19057000745572167,False
TW::PS_qb1of3__REV_G_qb2of3__C2_ROE_DYN_riseq2__v1,TW,PS,0.0990734278974281,-0.6914281082716849,0.14328811153638968,False
TW::PS_qb1of3__ACCRUAL_qb1of3__C1_ROE_DYN_riseq1__v1,TW,PS,0.0990522594452874,-0.7237269415656651,0.1368641317000083,False
TW::P_IC_qb1of3__EPS_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,P_IC,0.0989985666567083,-0.6460314629208834,0.1532410917095414,False
TW::PS_qb1of3__DEBTRATIO_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PS,0.0989847460859163,-0.6534465377864815,0.1514810169799389,False
TW::PB_qb1of3__EPS_qb1of3__C18_FCF_P_DYN_qmax8__v0,TW,PB,0.0989204880446659,-0.6342465243683041,0.15596536085584162,False
TW::PS_qb1of3__EPS_qb2of3__C8_EPS_DYN_riseq1__v1,TW,PS,0.098913531643735,-0.6495385424626234,0.15228277488926195,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb2of3__None__v1,TW,MOM,0.0988873152245384,-0.6320271309603336,0.15646055427127642,False
TW::EV_S_qb1of3__CROIC_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,EV_S,0.0988811503020619,-0.6677473009767967,0.14808169221712494,False
TW::PS_qb1of3__EPS_qb1of3__C1_ROE_DYN_riseq1__v1,TW,PS,0.0988381804776685,-0.5792885793396049,0.17061993625067678,False
TW::EV_S_qb1of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.0988179154332113,-0.6027647236028661,0.16394110598004716,False
TW::P_IC_qb1of3__DEBTRATIO_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,P_IC,0.0987945313965896,-0.6431217350442768,0.15361715521834746,False
TW::PB_qb1of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,PB,0.0987932704142251,-0.6683031977715541,0.14782702034592923,False
TW::EV_S_qb1of3__CROIC_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.0987785415087421,-0.6472100413916961,0.15262207813762985,False
TW::PS_qb1of3__OCF_E_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,PS,0.0987752171910105,-0.6291771138256979,0.15699111588851336,False
TW::OCF_E_qb2of3__None__C8_EPS_DYN_riseq1__v1,TW,OCF_E,0.0987560251895676,-0.6223772289578491,0.15867551156222637,True
TW::EV_S_qb1of3__CROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,EV_S,0.0987546150491505,-0.6646786792872128,0.14857497032258177,False
TW::OCF_E_qb2of3__REVENUE_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,OCF_E,0.0987492741473645,-0.6180617637925401,0.15977250160472778,False
TW::PS_qb1of3__EPS_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.0987170434535622,-0.611845296164461,0.16134314355671298,False
TW::P_IC_qb1of3__VOL_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.0987163384620954,-0.6134300844135483,0.16092516648652835,False
TW::P_IC_qb1of3__OCF_E_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.0986558679312086,-0.5934224351251072,0.1662489688486578,False
TW::OCF_E_qb2of3__REV_G_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,OCF_E,0.0986547479692503,-0.6112960855864333,0.1613861928701998,True
TW::EV_S_qb1of3__ACCRUAL_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,EV_S,0.098637883256178,-0.7085690175723154,0.13920716374832348,False
TW::OCF_E_qb2of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v1,TW,OCF_E,0.0985546025524741,-0.7320676414342511,0.13462499497913616,False
TW::PB_qb1of3__DEBTRATIO_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.0985462230119558,-0.6522242141583947,0.15109255509490105,False
TW::MOM_qb2of3__ROE_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,MOM,0.0985288093953071,-0.5625845239781263,0.17513601102745224,False
TW::MOM_qb2of3__REVENUE_qb0of3__C15_FCF_P_DYN_riseq1__v0,TW,MOM,0.0985189448687908,-0.7233730433998924,0.13619382940473762,False
TW::OCF_E_qb2of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v1,TW,OCF_E,0.0985057678777709,-0.617202756136923,0.15960033700160267,False
TW::P_IC_qb1of3__VOL_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.0984877452046384,-0.6142396127964111,0.16034092095796176,False
TW::EV_S_qb1of3__FCF_OI_qb2of3__C19_FCF_P_DYN_yoy__v1,TW,EV_S,0.0984865774200023,-0.6704273618901064,0.14690119022341722,False
TW::PS_qb1of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,PS,0.0984698004916297,-0.6214002152127649,0.15846438105579677,False
TW::PS_qb1of3__ROIC_qb2of3__C17_FCF_P_DYN_qmax4__v0,TW,PS,0.0984114819050461,-0.6011443624953503,0.1637069031081653,False
TW::PB_qb1of3__REV_G_qb2of3__C12_EPS_DYN_yoy__v1,TW,PB,0.0984110702779481,-0.6851727887660342,0.14362956598901436,False
TW::PB_qb1of3__DEBTRATIO_qb0of3__None__v1,TW,PB,0.0984009442048583,-0.6391619195044758,0.1539530769936134,False
TW::PS_qb1of3__MOM_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.098376455517956,-0.6716905965998352,0.14646096880907286,False
TW::EV_S_qb1of3__ACCRUAL_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,EV_S,0.0983326579171173,-0.6282813472357662,0.1565105479412194,False
TW::PB_qb1of3__REV_G_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.0982837749996206,-0.5862755216348372,0.1676409322455677,False
TW::PS_qb1of3__FCF_OI_qb2of3__C2_ROE_DYN_riseq2__v1,TW,PS,0.0981933453169341,-0.6386252871108257,0.15375737118266325,False
TW::PS_qb1of3__EPS_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,PS,0.0981650392973663,-0.608494915436236,0.1613243378163494,False
TW::PB_qb1of3__VOL_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.098160629275336,-0.6149322807709021,0.15962835639768036,False
TW::P_IC_qb1of3__ROE_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,TW,P_IC,0.0980672191676754,-0.6577249802348477,0.14910064558086186,False
TW::PB_qb1of3__VOL_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,PB,0.0980577093479226,-0.5513057353245212,0.17786448256374804,False
TW::EV_S_qb1of3__EV_EBITDA_qb1of3__C1_ROE_DYN_riseq1__v1,TW,EV_S,0.0980251863536993,-0.6959323546755694,0.14085447485682256,False
TW::MOM_qb2of3__FCF_P_qb1of3__None__v1,TW,MOM,0.0979683208650237,-0.679247332897315,0.14423070378081856,True
TW::OCF_E_qb2of3__REVENUE_qb1of3__C9_EPS_DYN_riseq2__v1,TW,OCF_E,0.0979535607062465,-0.7927838040500788,0.12355646041938938,False
TW::PS_qb1of3__CROIC_qb2of3__C12_EPS_DYN_yoy__v1,TW,PS,0.09794251869166,-0.7428921957489214,0.13183947718406516,False
TW::MOM_qb2of3__ACCRUAL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.0979215014168279,-0.4754216288620647,0.20596770418545288,False
TW::PS_qb1of3__MOM_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.097886222705587,-0.5852226983198491,0.16726320251523807,False
TW::PS_qb1of3__MOM_qb2of3__C2_ROE_DYN_riseq2__v1,TW,PS,0.097851127868118,-0.7066990103089947,0.13846223985135328,False
TW::P_IC_qb1of3__ACCRUAL_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.0977507373664958,-0.6093142446019466,0.16042746125253396,False
TW::OCF_E_qb2of3__CROIC_qb1of3__C8_EPS_DYN_riseq1__v1,TW,OCF_E,0.0977360153337516,-0.6255534869489616,0.1562392623058399,False
TW::P_IC_qb1of3__ACCRUAL_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.0976848702065698,-0.6126303746895847,0.15945156205496014,False
TW::P_IC_qb0of3__DEBTRATIO_qb1of3__C18_FCF_P_DYN_qmax8__v0,TW,P_IC,0.0976649572727199,-0.6304797590101959,0.1549057775082998,False
TW::PB_qb1of3__REV_G_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.0976503235448518,-0.6587664477364,0.1482320841937077,False
TW::MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C12_EPS_DYN_yoy__v1,TW,MOM,0.0975587587677468,-0.5455387033343713,0.17883013280535506,False
TW::PB_qb1of3__ROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PB,0.0975388156646432,-0.7077973170395908,0.13780613929508204,False
TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.0975181889511287,-0.6282884898340462,0.15521243907697052,False
TW::PB_qb1of3__ROIC_qb1of3__C5_ROE_DYN_yoy__v1,TW,PB,0.0974732702465095,-0.6292937036345199,0.15489312809511258,False
TW::EV_S_qb1of3__EV_EBITDA_qb1of3__None__v1,TW,EV_S,0.0974353217430246,-0.6581331196892232,0.14804804503537902,False
TW::EV_S_qb1of3__FCF_OI_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,EV_S,0.0973944784955269,-0.6752820166466523,0.14422785753894804,False
TW::EV_S_qb1of3__DEBTRATIO_qb1of3__C17_FCF_P_DYN_qmax4__v0,TW,EV_S,0.0973448858719094,-0.6743325790181025,0.14435738224846492,False
TW::P_IC_qb1of3__EPS_qb1of3__C12_EPS_DYN_yoy__v1,TW,P_IC,0.0973279838661644,-0.6086746498722371,0.15990149070048157,False
TW::OCF_E_qb2of3__REVENUE_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,OCF_E,0.097318134415528,-0.62894679548877,0.15473190278344562,True
TW::PS_qb1of3__ROE_qb2of3__C8_EPS_DYN_riseq1__v1,TW,PS,0.097313038683235,-0.6645302256952552,0.14643884494707918,False
TW::OCF_E_qb2of3__REV_G_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,OCF_E,0.0972032124717545,-0.666432357462818,0.1458560818412508,True
TW::P_IC_qb1of3__ROE_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,P_IC,0.0971772391261411,-0.641056952047148,0.15158908863840537,False
TW::PS_qb1of3__ACCRUAL_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.0971417756082053,-0.6680723817337118,0.14540606416944388,False
TW::PS_qb1of3__OCF_E_qb1of3__C5_ROE_DYN_yoy__v1,TW,PS,0.097136877415447,-0.729035665548313,0.1332402267897136,False
TW::MOM_qb2of3__FCF_OI_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,MOM,0.0971167384840558,-0.5964607190313336,0.16282168361694582,False
TW::EV_S_qb1of3__CROIC_qb2of3__C19_FCF_P_DYN_yoy__v1,TW,EV_S,0.0971158303972035,-0.6787151184517392,0.1430877665120245,False
TW::PS_qb1of3__ROE_qb2of3__C1_ROE_DYN_riseq1__v1,TW,PS,0.0970841058282299,-0.6544163743200839,0.14835219538798514,False
TW::PS_qb1of3__REV_G_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.0970779703687108,-0.5925358623082724,0.16383475928450228,False
TW::PS_qb1of3__MOM_qb2of3__None__v1,TW,PS,0.0970383486381052,-0.6586741403346952,0.14732375646142212,False
TW::PS_qb0of3__DEBTRATIO_qb1of3__C17_FCF_P_DYN_qmax4__v0,TW,PS,0.0970135227967718,-0.5833252372627236,0.16631120445261643,False
TW::PS_qb1of3__OCF_E_qb1of3__C18_FCF_P_DYN_qmax8__v0,TW,PS,0.0969425758298969,-0.6261046202313196,0.15483446807033727,False
TW::PB_qb1of3__NETDEBT_EBITDA_qb1of3__C16_FCF_P_DYN_riseq2__v1,TW,PB,0.0969171418136258,-0.5784155889939833,0.16755624097578384,False
TW::PS_qb0of3__DEBTRATIO_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.0968682814445143,-0.6624608692058618,0.14622491070398935,False
TW::PS_qb1of3__DEBTRATIO_qb1of3__C16_FCF_P_DYN_riseq2__v0,TW,PS,0.0968632876774984,-0.6670613213865761,0.14520897040793057,False
TW::PS_qb1of3__VOL_qb0of3__None__v1,TW,PS,0.0968375853223868,-0.5955527889646941,0.1626011784626662,False
TW::EV_S_qb1of3__EPS_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,EV_S,0.0968334049483532,-0.6084392772674123,0.15915048315625818,False
TW::PB_qb1of3__DEBTRATIO_qb1of3__C1_ROE_DYN_riseq1__v1,TW,PB,0.0968213769760142,-0.7235413721835137,0.13381595123417095,False
TW::PS_qb1of3__FCF_OI_qb2of3__C10_EPS_DYN_qmax4__v0,TW,PS,0.096812851664908,-0.6324430112806909,0.15307758950306513,False
TW::PS_qb1of3__VOL_qb0of3__C19_FCF_P_DYN_yoy__v0,TW,PS,0.0967648526028623,-0.6285653357542652,0.15394557589903762,False
TW::PS_qb1of3__None__C8_EPS_DYN_riseq1__v1,TW,PS,0.0967384285293639,-0.6475701872110221,0.14938678530894134,False
TW::PB_qb1of3__CROIC_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,PB,0.0967259283625638,-0.6191160781364089,0.1562322992058564,False
TW::OCF_E_qb2of3__DEBTRATIO_qb2of3__C15_FCF_P_DYN_riseq1__v1,TW,OCF_E,0.0966773513476075,-0.5284620615718385,0.1829409495547398,False
TW::PS_qb1of3__ACCRUAL_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,PS,0.0966517017068071,-0.6742611660009794,0.1433446067790692,False
TW::EV_S_qb1of3__CROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.0966092090826491,-0.6906523520248727,0.1398810976309683,False
TW::PB_qb1of3__FCF_OI_qb1of3__C17_FCF_P_DYN_qmax4__v0,TW,PB,0.0966085440073452,-0.61187352406995,0.15788972754490488,False
TW::OCF_E_qb2of3__ROIC_qb1of3__C15_FCF_P_DYN_riseq1__v1,TW,OCF_E,0.0965891189429439,-0.5817801298285292,0.1660234064223061,False
TW::PS_qb1of3__ACCRUAL_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PS,0.0965811291318559,-0.6340647400171511,0.15232061181835066,False
TW::EV_S_qb1of3__FCF_OI_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,EV_S,0.0965551333593113,-0.6638032055794698,0.14545746773702772,False
TW::MOM_qb2of3__OCF_E_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,MOM,0.0965527310624505,-0.6148175464583701,0.15704290096897583,False
TW::OCF_E_qb2of3__EV_EBITDA_qb1of3__None__v1,TW,OCF_E,0.0965122929590787,-0.5930825704821301,0.16272994311841216,True
TW::PS_qb1of3__VOL_qb0of3__C15_FCF_P_DYN_riseq1__v0,TW,PS,0.0965022429899065,-0.6242160667681079,0.15459749937157008,False
TW::PB_qb0of3__REVENUE_qb1of3__C16_FCF_P_DYN_riseq2__v1,TW,PB,0.0964940300658769,-0.6664599394658862,0.1447859418875335,False
TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,PB,0.0964565337432117,-0.6544870077334105,0.1473773086455231,False
TW::PS_qb1of3__OCF_E_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.0964559739396668,-0.6462049661139704,0.14926529351780776,False
TW::PB_qb1of3__None__C19_FCF_P_DYN_yoy__v1,TW,PB,0.0964075743779759,-0.5770658541154836,0.1670651169020349,False
TW::PS_qb1of3__REV_G_qb2of3__C12_EPS_DYN_yoy__v1,TW,PS,0.0963966481590081,-0.6834433270686893,0.14104556199627621,False
TW::PB_qb1of3__DEBTRATIO_qb1of3__C19_FCF_P_DYN_yoy__v0,TW,PB,0.096396441346616,-0.6473115580474054,0.14891815254680882,False
TW::PS_qb1of3__NETDEBT_EBITDA_qb0of3__C17_FCF_P_DYN_qmax4__v0,TW,PS,0.0963827468707592,-0.6552489722464464,0.1470933201777058,False
TW::EV_S_qb0of3__VOL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.0963721217297117,-0.5024368276352612,0.19180943041793114,False
TW::PS_qb1of3__FCF_OI_qb2of3__C16_FCF_P_DYN_riseq2__v0,TW,PS,0.0963538555711822,-0.6533733215999535,0.14747136496977695,False
TW::PS_qb0of3__REVENUE_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.0963202205236175,-0.624927175611712,0.15413031195088314,False
TW::PS_qb1of3__OCF_E_qb1of3__C12_EPS_DYN_yoy__v1,TW,PS,0.0962882125003536,-0.682119185598677,0.14116039327620455,False
TW::PS_qb0of3__VOL_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.0962573081966458,-0.642803444344661,0.14974609897241645,False
TW::EV_S_qb1of3__DEBTRATIO_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,EV_S,0.0961779663279274,-0.7163966240259751,0.13425240027993232,False
TW::P_IC_qb1of3__DEBTRATIO_qb1of3__C18_FCF_P_DYN_qmax8__v0,TW,P_IC,0.096080966996803,-0.6856805694875435,0.14012496674451624,False
TW::OCF_E_qb2of3__ACCRUAL_qb0of3__C19_FCF_P_DYN_yoy__v1,TW,OCF_E,0.0960533864854125,-0.5836011744475351,0.16458737694683576,False
TW::PS_qb1of3__REV_G_qb2of3__C18_FCF_P_DYN_qmax8__v0,TW,PS,0.0960448685729278,-0.6221003155560126,0.15438807242379562,False
TW::MOM_qb2of3__REVENUE_qb0of3__None__v1,TW,MOM,0.0960357003802903,-0.6038584694706104,0.15903676976574116,False
TW::PS_qb0of3__NETDEBT_EBITDA_qb2of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.0959785126168162,-0.6151328469603162,0.1560289181289778,False
TW::PS_qb1of3__VOL_qb0of3__C19_FCF_P_DYN_yoy__v1,TW,PS,0.0959498113025931,-0.6075122707102463,0.1579388860580834,False
TW::PS_qb1of3__MOM_qb2of3__C12_EPS_DYN_yoy__v1,TW,PS,0.0958968754705402,-0.5964698732036836,0.16077404707042622,False
TW::PS_qb1of3__ROE_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PS,0.0958902623497148,-0.6212819267373249,0.15434259105730716,False
TW::OCF_E_qb2of3__VOL_qb0of3__C15_FCF_P_DYN_riseq1__v0,TW,OCF_E,0.0958830169888993,-0.5772882303796052,0.16609210433036176,True
TW::P_IC_qb1of3__VOL_qb1of3__None__v1,TW,P_IC,0.0958410485308745,-0.6202539159445425,0.1545190543213656,False
TW::PS_qb1of3__ROE_qb1of3__C2_ROE_DYN_riseq2__v1,TW,PS,0.0958286390620004,-0.6277986201903302,0.15264232188491902,False
TW::PS_qb1of3__DEBTRATIO_qb0of3__C17_FCF_P_DYN_qmax4__v0,TW,PS,0.0958204852366959,-0.6637693875117192,0.1443580964104105,False
TW::PB_qb1of3__VOL_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.0957166733182881,-0.5880152011683506,0.16277924980188416,False
TW::PB_qb1of3__CROIC_qb2of3__C19_FCF_P_DYN_yoy__v0,TW,PB,0.0956497624963876,-0.6290015259393804,0.152066026157154,False
TW::PB_qb1of3__FCF_OI_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PB,0.0956283722965969,-0.623351099558436,0.15341012852040734,False
TW::P_IC_qb1of3__ROE_qb1of3__C19_FCF_P_DYN_yoy__v1,TW,P_IC,0.0956158705568415,-0.6154225626585582,0.1553662091032077,False
TW::OCF_E_qb2of3__DEBTRATIO_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,OCF_E,0.0956081979230181,-0.5654333301828711,0.1690883660715521,False
TW::P_IC_qb1of3__None__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,P_IC,0.0955785402346041,-0.6184652811611504,0.15454148057455738,False
TW::OCF_E_qb2of3__FCF_P_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,OCF_E,0.0955142666277384,-0.595281908259631,0.16045215771294707,True
TW::P_IC_qb0of3__None__C16_FCF_P_DYN_riseq2__v1,TW,P_IC,0.0954943986818499,-0.6195159512708563,0.15414356722527575,False
TW::PS_qb1of3__None__C19_FCF_P_DYN_yoy__v0,TW,PS,0.0954820425734859,-0.6575874689405625,0.1452005202096031,False
TW::PS_qb0of3__VOL_qb2of3__None__v1,TW,PS,0.0954739876271646,-0.6243094156680081,0.1529273549799147,False
TW::PS_qb1of3__FCF_OI_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,TW,PS,0.0954711188658816,-0.6352680431999588,0.15028478118461067,False
TW::OCF_E_qb2of3__REV_G_qb2of3__C2_ROE_DYN_riseq2__v1,TW,OCF_E,0.0954396184673966,-0.7071856858520946,0.1349569432424251,False
TW::PB_qb1of3__ROIC_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.0953961591635423,-0.6198535790363886,0.15390111857036168,False
TW::OCF_E_qb2of3__REVENUE_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,TW,OCF_E,0.0953554915645382,-0.5759011291873097,0.16557614967537973,False
TW::PS_qb1of3__ROE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,TW,PS,0.0953320926316758,-0.6476867828755293,0.14718857193353668,False
TW::PS_qb1of3__ROE_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,TW,PS,0.0953106872086384,-0.6694753617143772,0.14236623580077537,False
TW::OCF_E_qb2of3__EPS_qb1of3__C15_FCF_P_DYN_riseq1__v1,TW,OCF_E,0.0953027205543661,-0.5922484612298164,0.16091678880257113,False
TW::EV_S_qb1of3__ROE_qb2of3__C15_FCF_P_DYN_riseq1__v0,TW,EV_S,0.0952923646611039,-0.5782353685742004,0.16479857483653004,False
TW::P_IC_qb1of3__ROE_qb1of3__C12_EPS_DYN_yoy__v1,TW,P_IC,0.0952567642072794,-0.6323106521666688,0.15064867858998357,False
TW::PB_qb1of3__ACCRUAL_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.095232215125482,-0.6115117074945098,0.15573244789648938,False
TW::PB_qb1of3__EPS_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,PB,0.0952245375796116,-0.5991508401208976,0.15893249446232446,False
TW::PS_qb1of3__ROIC_qb2of3__C8_EPS_DYN_riseq1__v1,TW,PS,0.0952111927172618,-0.6534301684119979,0.1457098207581222,False
TW::P_IC_qb1of3__OCF_E_qb1of3__C15_FCF_P_DYN_riseq1__v1,TW,P_IC,0.0952086940579244,-0.6041197225926762,0.15759904948860318,False
TW::P_IC_qb1of3__ROE_qb1of3__C15_FCF_P_DYN_riseq1__v0,TW,P_IC,0.0951844834594897,-0.6180576469581884,0.154005834128817,False
