variant,uid,as_of,symbol,V,F1_factor,F1_band,F1_nbands,F1_pass,F2_factor,F2_pass,C_source,C_rule,C_pass,V_pass,selected
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2024-12-31,tsmc,v1,EV_S,0,3,False,,,ROE,qmax8,False,False,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2024-12-31,mtk,v1,EV_S,0,3,False,,,ROE,qmax8,False,False,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2025-03-31,tsmc,v1,EV_S,0,3,False,,,ROE,qmax8,True,False,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2025-03-31,mtk,v1,EV_S,0,3,False,,,ROE,qmax8,False,False,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2025-06-30,tsmc,v1,EV_S,0,3,False,,,ROE,qmax8,False,False,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2025-06-30,mtk,v1,EV_S,0,3,False,,,ROE,qmax8,False,False,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2025-09-30,tsmc,v1,EV_S,0,3,False,,,ROE,qmax8,False,True,False
baseline,TW::EV_S_qb0of3__None__C4_ROE_DYN_qmax8__v1,2025-09-30,mtk,v1,EV_S,0,3,False,,,ROE,qmax8,False,True,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2023-12-31,tsmc,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2023-12-31,mtk,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-03-31,tsmc,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-03-31,mtk,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-06-30,tsmc,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-06-30,mtk,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-09-30,tsmc,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-09-30,mtk,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-12-31,tsmc,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2024-12-31,mtk,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2025-03-31,tsmc,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2025-03-31,mtk,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2025-06-30,tsmc,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,True,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2025-06-30,mtk,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,False,False,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2025-09-30,tsmc,v1,PS,0,3,False,ACCRUAL,False,ROE,yoy,True,True,False
baseline,TW::PS_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v1,2025-09-30,mtk,v1,PS,0,3,False,ACCRUAL,True,ROE,yoy,True,True,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2023-12-31,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2023-12-31,mtk,v1,OCF_E,2,3,False,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-03-31,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-03-31,mtk,v1,OCF_E,2,3,False,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-06-30,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-06-30,mtk,v1,OCF_E,2,3,True,,,ROE,qmax4,True,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-09-30,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-09-30,mtk,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-12-31,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,True,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2024-12-31,mtk,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2025-03-31,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,True,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2025-03-31,mtk,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2025-06-30,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,False,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2025-06-30,mtk,v1,OCF_E,2,3,False,,,ROE,qmax4,True,False,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2025-09-30,tsmc,v1,OCF_E,2,3,True,,,ROE,qmax4,False,True,False
baseline,TW::OCF_E_qb2of3__None__C3_ROE_DYN_qmax4__v1,2025-09-30,mtk,v1,OCF_E,2,3,True,,,ROE,qmax4,True,True,True
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2023-12-31,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2023-12-31,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,False,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-03-31,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-03-31,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,False,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-06-30,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-06-30,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-09-30,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-09-30,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-12-31,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2024-12-31,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2025-03-31,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2025-03-31,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,False,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2025-06-30,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2025-06-30,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,False,False,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2025-09-30,tsmc,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,True,True,False
baseline,TW::PS_qb0of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,2025-09-30,mtk,v1,PS,0,3,False,ROIC,False,EPS,ytdavg_gt_lyavg,False,True,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2023-12-31,tsmc,v0,MOM,2,3,True,VOL,True,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2023-12-31,mtk,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-03-31,tsmc,v0,MOM,2,3,True,VOL,True,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-03-31,mtk,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-06-30,tsmc,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-06-30,mtk,v0,MOM,2,3,False,VOL,False,EPS,qmax4,True,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-09-30,tsmc,v0,MOM,2,3,False,VOL,False,EPS,qmax4,True,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-09-30,mtk,v0,MOM,2,3,False,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-12-31,tsmc,v0,MOM,2,3,True,VOL,False,EPS,qmax4,True,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2024-12-31,mtk,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2025-03-31,tsmc,v0,MOM,2,3,False,VOL,False,EPS,qmax4,True,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2025-03-31,mtk,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2025-06-30,tsmc,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2025-06-30,mtk,v0,MOM,2,3,False,VOL,False,EPS,qmax4,True,,False
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2025-09-30,tsmc,v0,MOM,2,3,True,VOL,True,EPS,qmax4,True,,True
baseline,TW::MOM_qb2of3__VOL_qb0of3__C10_EPS_DYN_qmax4__v0,2025-09-30,mtk,v0,MOM,2,3,True,VOL,False,EPS,qmax4,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2023-12-31,tsmc,v0,PB,1,3,False,VOL,True,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2023-12-31,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-03-31,tsmc,v0,PB,1,3,False,VOL,True,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-03-31,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-06-30,tsmc,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-06-30,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-09-30,tsmc,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-09-30,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-12-31,tsmc,v0,PB,1,3,False,VOL,False,EPS,qmax8,True,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2024-12-31,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2025-03-31,tsmc,v0,PB,1,3,False,VOL,False,EPS,qmax8,True,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2025-03-31,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2025-06-30,tsmc,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2025-06-30,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2025-09-30,tsmc,v0,PB,1,3,False,VOL,True,EPS,qmax8,True,,False
exclude_v1,TW::PB_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,2025-09-30,mtk,v0,PB,1,3,False,VOL,False,EPS,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2023-12-31,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2023-12-31,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-03-31,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-03-31,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-06-30,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-06-30,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-09-30,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-09-30,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-12-31,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2024-12-31,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2025-03-31,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2025-03-31,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2025-06-30,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2025-06-30,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2025-09-30,tsmc,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,2025-09-30,mtk,v0,EV_S,0,3,False,REVENUE,False,EPS,qmax4,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2023-12-31,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2023-12-31,mtk,v0,P_IC,0,3,False,OCF_E,False,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-03-31,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-03-31,mtk,v0,P_IC,0,3,False,OCF_E,False,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-06-30,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-06-30,mtk,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-09-30,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-09-30,mtk,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-12-31,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2024-12-31,mtk,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2025-03-31,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,True,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2025-03-31,mtk,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2025-06-30,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2025-06-30,mtk,v0,P_IC,0,3,False,OCF_E,False,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2025-09-30,tsmc,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::P_IC_qb0of3__OCF_E_qb2of3__C4_ROE_DYN_qmax8__v0,2025-09-30,mtk,v0,P_IC,0,3,False,OCF_E,True,ROE,qmax8,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2023-12-31,tsmc,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2023-12-31,mtk,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-03-31,tsmc,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-03-31,mtk,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-06-30,tsmc,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-06-30,mtk,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,True,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-09-30,tsmc,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-09-30,mtk,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-12-31,tsmc,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,True,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2024-12-31,mtk,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2025-03-31,tsmc,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,True,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2025-03-31,mtk,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2025-06-30,tsmc,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2025-06-30,mtk,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,True,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2025-09-30,tsmc,v0,PB,0,3,False,ACCRUAL,False,ROE,qmax4,False,,False
exclude_v1,TW::PB_qb0of3__ACCRUAL_qb0of3__C3_ROE_DYN_qmax4__v0,2025-09-30,mtk,v0,PB,0,3,False,ACCRUAL,True,ROE,qmax4,True,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2023-12-31,tsmc,v0,EV_S,0,3,False,ACCRUAL,False,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2023-12-31,mtk,v0,EV_S,0,3,False,ACCRUAL,False,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-03-31,tsmc,v0,EV_S,0,3,False,ACCRUAL,False,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-03-31,mtk,v0,EV_S,0,3,False,ACCRUAL,False,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-06-30,tsmc,v0,EV_S,0,3,False,ACCRUAL,True,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-06-30,mtk,v0,EV_S,0,3,False,ACCRUAL,False,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-09-30,tsmc,v0,EV_S,0,3,False,ACCRUAL,True,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-09-30,mtk,v0,EV_S,0,3,False,ACCRUAL,True,ROE,qmax8,False,,False
exclude_v1,TW::EV_S_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,2024-12-31,tsmc,v0,EV_S,0,3,False,ACCRUAL,False,ROE,qmax8,False,,False
