variant,uid,as_of,symbol,V,F1_factor,F1_band,F1_nbands,F1_pass,F2_factor,F2_pass,C_source,C_rule,C_pass,V_pass,selected
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2024-12-31,mtk,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,False,,False
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2025-03-31,tsmc,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,True,,False
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2025-03-31,mtk,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,False,,False
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2025-06-30,tsmc,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,False,,False
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2025-06-30,mtk,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,True,,False
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2025-09-30,tsmc,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,True,,False
rolling_baseline,TW::PS_qb0of3__NETDEBT_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,2025-09-30,mtk,v0,PS,0,3,False,NETDEBT_EBITDA,False,EPS,qmax4,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2023-12-31,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2023-12-31,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-03-31,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-03-31,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-06-30,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-06-30,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-09-30,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-09-30,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-12-31,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,True,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2024-12-31,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2025-03-31,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,True,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2025-03-31,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2025-06-30,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2025-06-30,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2025-09-30,tsmc,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,True,,False
rolling_baseline,TW::PB_qb1of3__NETDEBT_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,2025-09-30,mtk,v0,PB,1,3,False,NETDEBT_EBITDA,False,EPS,qmax8,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2023-12-31,tsmc,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2023-12-31,mtk,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-03-31,tsmc,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-03-31,mtk,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-06-30,tsmc,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-06-30,mtk,v0,MOM,2,3,False,EV_EBITDA,True,FCF_P,qmax4,True,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-09-30,tsmc,v0,MOM,2,3,False,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-09-30,mtk,v0,MOM,2,3,False,EV_EBITDA,False,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-12-31,tsmc,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,True,,True
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2024-12-31,mtk,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2025-03-31,tsmc,v0,MOM,2,3,False,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2025-03-31,mtk,v0,MOM,2,3,True,EV_EBITDA,False,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2025-06-30,tsmc,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2025-06-30,mtk,v0,MOM,2,3,False,EV_EBITDA,False,FCF_P,qmax4,False,,False
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2025-09-30,tsmc,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,True,,True
rolling_baseline,TW::MOM_qb2of3__EV_EBITDA_qb1of3__C17_FCF_P_DYN_qmax4__v0,2025-09-30,mtk,v0,MOM,2,3,True,EV_EBITDA,True,FCF_P,qmax4,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2023-12-31,tsmc,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2023-12-31,mtk,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-03-31,tsmc,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-03-31,mtk,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-06-30,tsmc,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-06-30,mtk,v0,P_IC,1,3,False,MOM,False,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-09-30,tsmc,v0,P_IC,1,3,False,MOM,False,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-09-30,mtk,v0,P_IC,1,3,False,MOM,False,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-12-31,tsmc,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2024-12-31,mtk,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2025-03-31,tsmc,v0,P_IC,1,3,False,MOM,False,ROE,qmax8,True,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2025-03-31,mtk,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2025-06-30,tsmc,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2025-06-30,mtk,v0,P_IC,1,3,False,MOM,False,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2025-09-30,tsmc,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::P_IC_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,2025-09-30,mtk,v0,P_IC,1,3,False,MOM,True,ROE,qmax8,False,,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2023-12-31,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2023-12-31,mtk,v1,EV_S,1,3,True,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-03-31,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-03-31,mtk,v1,EV_S,1,3,True,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-06-30,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-06-30,mtk,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-09-30,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-09-30,mtk,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-12-31,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2024-12-31,mtk,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2025-03-31,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2025-03-31,mtk,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2025-06-30,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2025-06-30,mtk,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2025-09-30,tsmc,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,False,True,False
rolling_baseline,TW::EV_S_qb1of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,2025-09-30,mtk,v1,EV_S,1,3,False,NETDEBT_EBITDA,False,ROE,riseq2,True,True,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2023-12-31,tsmc,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2023-12-31,mtk,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-03-31,tsmc,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-03-31,mtk,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-06-30,tsmc,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-06-30,mtk,v1,MOM,2,3,False,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-09-30,tsmc,v1,MOM,2,3,False,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-09-30,mtk,v1,MOM,2,3,False,FCF_P,True,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-12-31,tsmc,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2024-12-31,mtk,v1,MOM,2,3,True,FCF_P,True,EPS,riseq2,False,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2025-03-31,tsmc,v1,MOM,2,3,False,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2025-03-31,mtk,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,False,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2025-06-30,tsmc,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2025-06-30,mtk,v1,MOM,2,3,False,FCF_P,False,EPS,riseq2,True,False,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2025-09-30,tsmc,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,True,False
rolling_baseline,TW::MOM_qb2of3__FCF_P_qb0of3__C9_EPS_DYN_riseq2__v1,2025-09-30,mtk,v1,MOM,2,3,True,FCF_P,False,EPS,riseq2,True,True,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2023-12-31,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2023-12-31,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-03-31,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-03-31,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-06-30,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-06-30,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-09-30,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-09-30,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-12-31,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2024-12-31,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-03-31,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-03-31,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-06-30,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-06-30,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,False,False,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-09-30,tsmc,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,True,False
rolling_baseline,TW::EV_S_qb0of3__REVENUE_qb1of3__C5_ROE_DYN_yoy__v1,2025-09-30,mtk,v1,EV_S,0,3,False,REVENUE,False,ROE,yoy,True,True,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2023-12-31,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2023-12-31,mtk,v1,EV_S,0,3,False,OCF_E,True,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-03-31,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-03-31,mtk,v1,EV_S,0,3,False,OCF_E,True,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-06-30,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-06-30,mtk,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-09-30,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-09-30,mtk,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-12-31,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2024-12-31,mtk,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2025-03-31,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2025-03-31,mtk,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2025-06-30,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2025-06-30,mtk,v1,EV_S,0,3,False,OCF_E,True,ROE,riseq2,True,False,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2025-09-30,tsmc,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,False,True,False
rolling_baseline,TW::EV_S_qb0of3__OCF_E_qb1of3__C2_ROE_DYN_riseq2__v1,2025-09-30,mtk,v1,EV_S,0,3,False,OCF_E,False,ROE,riseq2,True,True,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2023-12-31,tsmc,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2023-12-31,mtk,v1,OCF_E,2,3,False,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-03-31,tsmc,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-03-31,mtk,v1,OCF_E,2,3,False,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-06-30,tsmc,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-06-30,mtk,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,True,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-09-30,tsmc,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-09-30,mtk,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,True,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-12-31,tsmc,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,False,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2024-12-31,mtk,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,True,False,False
rolling_baseline,TW::OCF_E_qb2of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,2025-03-31,tsmc,v1,OCF_E,2,3,True,EV_EBITDA,False,ROE,ytdavg_gt_lyytdavg,True,False,False
