strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
OCF_E_qb2of3__ROIC_qb0of3__C5_ROE_DYN_yoy__v0,OCF_E_qb2of3__ROIC_qb0of3,C5_ROE_DYN_yoy,0.4535590335064106,-0.6155396937640273,0.514018691588785,44.233333333333334,v0
REVENUE_qb0of3__EV_S_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,REVENUE_qb0of3__EV_S_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.4526299046675786,-0.46958451623748565,0.5823170731707317,62.1,v0
REVENUE_qb0of3__EV_S_qb0of3__C12_EPS_DYN_yoy__v0,REVENUE_qb0of3__EV_S_qb0of3,C12_EPS_DYN_yoy,0.45242123060887285,-0.5248936936875355,0.5807799442896936,62.564784053156146,v0
EPS_qb0of3__FCF_OI_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EPS_qb0of3__FCF_OI_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.4515184921051494,-0.4596845784612509,0.5586130985140341,46.74666666666667,v0
P_IC_qb0of3__ACCRUAL_qb0of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__ACCRUAL_qb0of3,C11_EPS_DYN_qmax8,0.4512051516698672,-0.6785222271173027,0.5918367346938775,14.130584192439862,v0
EPS_qb0of3__OCF_E_qb2of3__C17_FCF_P_DYN_qmax4__v0,EPS_qb0of3__OCF_E_qb2of3,C17_FCF_P_DYN_qmax4,0.4508290986898984,-0.5452674897726965,0.5425407925407926,52.608552631578945,v0
REVENUE_qb0of3__PB_qb0of3__C10_EPS_DYN_qmax4__v0,REVENUE_qb0of3__PB_qb0of3,C10_EPS_DYN_qmax4,0.44925940638326534,-0.40126794665426313,0.5813372214122058,71.9407894736842,v0
PB_qb0of3__ROE_qb0of3__C11_EPS_DYN_qmax8__v0,PB_qb0of3__ROE_qb0of3,C11_EPS_DYN_qmax8,0.44865986685074,-0.45360813144922285,0.578604044357469,21.147766323024054,v0
REVENUE_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,REVENUE_qb0of3__EPS_qb0of3,C12_EPS_DYN_yoy,0.4472865955055756,-0.4741518456630551,0.5050841806967828,135.49333333333334,v0
PS_qb0of3__EPS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__EPS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.4467645538881069,-0.6542121547024508,0.576004495644844,67.46666666666667,v0
VOL_qb2of3__PB_qb0of3__C9_EPS_DYN_riseq2__v0,VOL_qb2of3__PB_qb0of3,C9_EPS_DYN_riseq2,0.44655521996885805,-0.6118543693833685,0.5608031674208145,102.20521172638436,v0
REVENUE_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__OCF_E_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.4457149128646585,-0.4411554679050388,0.5367255695124548,65.86333333333333,v0
EPS_qb0of3__FCF_OI_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,EPS_qb0of3__FCF_OI_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.4453582569260497,-0.43760749529877074,0.5549597855227882,42.833333333333336,v0
