strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
REVENUE_qb0of3__PS_qb0of3__C17_FCF_P_DYN_qmax4__v0,REVENUE_qb0of3__PS_qb0of3,C17_FCF_P_DYN_qmax4,0.4309214623601789,-0.48219406184850555,0.5706756109247724,24.673267326732674,v0
PS_qb0of3__EPS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb0of3__EPS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.43027846417439464,-0.6579548216258806,0.5743186288283225,67.46666666666667,v0
EV_S_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,EV_S_qb0of3__EPS_qb0of3,C9_EPS_DYN_riseq2,0.4301033017412297,-0.6856841782829223,0.5781014565544952,61.22549019607843,v0
REVENUE_qb0of3__PS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,REVENUE_qb0of3__PS_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.42987103637722957,-0.47725723416826504,0.5905325443786982,42.27333333333333,v0
EV_S_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,EV_S_qb0of3__EPS_qb0of3,C12_EPS_DYN_yoy,0.42964888113840605,-0.6237171494608604,0.5525371604305485,61.986666666666665,v0
P_IC_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,P_IC_qb0of3__EPS_qb0of3,C12_EPS_DYN_yoy,0.42741614333995526,-0.727585178472723,0.5636414723236864,52.763333333333335,v0
EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v1,EV_S_qb0of3__EPS_qb0of3,C5_ROE_DYN_yoy,0.4273570442971797,-0.6564983875916993,0.5567602040816326,11.903333333333334,v1
EV_S_qb0of3__EPS_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EV_S_qb0of3__EPS_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.4270363811604385,-0.6386936218448067,0.5698518733662503,65.76333333333334,v0
EV_S_qb0of3__EPS_qb0of3__C8_EPS_DYN_riseq1__v0,EV_S_qb0of3__EPS_qb0of3,C8_EPS_DYN_riseq1,0.4264261291067337,-0.7009829435346745,0.5651147822355718,63.064516129032256,v0
REVENUE_qb0of3__ACCRUAL_qb0of3__C4_ROE_DYN_qmax8__v0,REVENUE_qb0of3__ACCRUAL_qb0of3,C4_ROE_DYN_qmax8,0.4218824415643019,-0.5708364954341809,0.511768661735037,17.213793103448275,v0
PB_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,PB_qb0of3__EPS_qb0of3,C12_EPS_DYN_yoy,0.42111082691243573,-0.5539780214378278,0.5530253741054001,76.13333333333334,v0
EV_S_qb0of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v1,EV_S_qb0of3__EPS_qb0of3,C2_ROE_DYN_riseq2,0.42101804753741323,-0.5742392629956297,0.5710942071386775,12.436065573770492,v1
REVENUE_qb0of3__EV_S_qb0of3__C5_ROE_DYN_yoy__v0,REVENUE_qb0of3__EV_S_qb0of3,C5_ROE_DYN_yoy,0.42058928648407967,-0.4679834669856109,0.5742173112338859,55.59136212624585,v0
PS_qb0of3__EPS_qb0of3__C12_EPS_DYN_yoy__v0,PS_qb0of3__EPS_qb0of3,C12_EPS_DYN_yoy,0.4196870205445167,-0.6665431043596861,0.5545657015590201,62.35333333333333,v0
VOL_qb2of3__EPS_qb0of3__C11_EPS_DYN_qmax8__v0,VOL_qb2of3__EPS_qb0of3,C11_EPS_DYN_qmax8,0.4176571046237396,-0.5753804604625945,0.5282868525896415,38.824742268041234,v0
REVENUE_qb0of3__PS_qb0of3__C15_FCF_P_DYN_riseq1__v0,REVENUE_qb0of3__PS_qb0of3,C15_FCF_P_DYN_riseq1,0.4174356547995015,-0.5534365217731962,0.553439454235361,46.64193548387097,v0
REVENUE_qb0of3__PS_qb0of3__C2_ROE_DYN_riseq2__v1,REVENUE_qb0of3__PS_qb0of3,C2_ROE_DYN_riseq2,0.4161860867423466,-0.5989681565042924,0.5577630610743194,10.866883116883116,v1
EV_S_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,EV_S_qb0of3__EPS_qb0of3,C5_ROE_DYN_yoy,0.4154436733591318,-0.5670151372459896,0.5536502987789036,57.70666666666666,v0
REVENUE_qb0of3__EV_S_qb0of3__C3_ROE_DYN_qmax4__v0,REVENUE_qb0of3__EV_S_qb0of3,C3_ROE_DYN_qmax4,0.4154067664151022,-0.4445069400573177,0.572947681837516,30.311475409836067,v0
P_IC_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,P_IC_qb0of3__EPS_qb0of3,C9_EPS_DYN_riseq2,0.41526061833189987,-0.727082183057236,0.5824496288441146,55.029411764705884,v0
PS_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,PS_qb0of3__EPS_qb0of3,C9_EPS_DYN_riseq2,0.41348756034754275,-0.716053132130918,0.5798830979055042,62.00653594771242,v0
EPS_qb0of3__OCF_E_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,EPS_qb0of3__OCF_E_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.41289655617776755,-0.47470291060265635,0.5466229838709677,54.303333333333335,v0
PS_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,PS_qb0of3__EPS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.4117819688682749,-0.6965529252265054,0.5500957243139758,13.01,v1
EV_S_qb0of3__EPS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,EV_S_qb0of3__EPS_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.41113878404602455,-0.6335123185965175,0.5629889398435393,68.11333333333333,v0
EPS_qb0of3__OCF_E_qb2of3__C8_EPS_DYN_riseq1__v0,EPS_qb0of3__OCF_E_qb2of3,C8_EPS_DYN_riseq1,0.41089211092693034,-0.5777117116519714,0.533935546875,47.34304207119741,v0
REVENUE_qb0of3__EV_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v0,REVENUE_qb0of3__EV_EBITDA_qb0of3,C11_EPS_DYN_qmax8,0.4103530188896789,-0.44843148821241074,0.5512696882031501,47.02749140893471,v0
P_IC_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,P_IC_qb0of3__EPS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.4092861142855122,-0.7064709719965659,0.5773195876288659,11.376666666666667,v1
REVENUE_qb0of3__PS_qb0of3__C18_FCF_P_DYN_qmax8__v0,REVENUE_qb0of3__PS_qb0of3,C18_FCF_P_DYN_qmax8,0.4088305309386824,-0.5271442759711531,0.5834038950042337,13.937931034482759,v0
EV_S_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,EV_S_qb0of3__EPS_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.4083055336310075,-0.6151974568912091,0.5494283792871554,12.323333333333334,v1
PS_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v1,PS_qb0of3__EPS_qb0of3,C5_ROE_DYN_yoy,0.4077804977775248,-0.697366886558128,0.5551537070524413,12.343333333333334,v1
EV_S_qb0of3__EPS_qb0of3__C18_FCF_P_DYN_qmax8__v0,EV_S_qb0of3__EPS_qb0of3,C18_FCF_P_DYN_qmax8,0.40759740053649685,-0.6345197484005544,0.5766961651917404,22.19178082191781,v0
PS_qb0of3__EPS_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__EPS_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.40703991793582617,-0.6527150686208283,0.5686121919584954,69.75666666666666,v0
EPS_qb0of3__None__C11_EPS_DYN_qmax8__v0,EPS_qb0of3__None,C11_EPS_DYN_qmax8,0.40659542515784763,-0.5200319297078235,0.5259957433870477,54.24742268041237,v0
