strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
MOM_qb2of3__EV_EBITDA_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__EV_EBITDA_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.16697449455678348,-0.5067079707535973,0.49585406301824214,92.92647058823529,v0
PS_qb1of3__VOL_qb0of3__C11_EPS_DYN_qmax8__v0,PS_qb1of3__VOL_qb0of3,C11_EPS_DYN_qmax8,0.1669714018616868,-0.6550437284417334,0.5783497350492052,20.26086956521739,v0
P_IC_qb1of3__DEBTRATIO_qb0of3__C2_ROE_DYN_riseq2__v0,P_IC_qb1of3__DEBTRATIO_qb0of3,C2_ROE_DYN_riseq2,0.16696355948082786,-0.5646843666084392,0.5287971457696228,80.5912408759124,v0
MOM_qb2of3__VOL_qb1of3__C3_ROE_DYN_qmax4__v0,MOM_qb2of3__VOL_qb1of3,C3_ROE_DYN_qmax4,0.16695786949903413,-0.6146095240007858,0.5108501404135818,50.469465648854964,v0
MOM_qb2of3__ACCRUAL_qb1of3__C3_ROE_DYN_qmax4__v0,MOM_qb2of3__ACCRUAL_qb1of3,C3_ROE_DYN_qmax4,0.1669336537197217,-0.692572856115425,0.5130982367758187,52.61450381679389,v0
ROE_qb2of3__ROIC_qb2of3__C11_EPS_DYN_qmax8__v0,ROE_qb2of3__ROIC_qb2of3,C11_EPS_DYN_qmax8,0.16692505844832684,-0.3219596081538205,0.48327246165084004,128.90987124463518,v0
PB_qb1of3__NETDEBT_EBITDA_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,PB_qb1of3__NETDEBT_EBITDA_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16689832100248614,-0.6219723558067344,0.5086107921928817,11.066666666666666,v1
P_IC_qb1of3__EPS_qb2of3__C11_EPS_DYN_qmax8__v0,P_IC_qb1of3__EPS_qb2of3,C11_EPS_DYN_qmax8,0.16688495121686042,-0.4204183894403394,0.5060147458284827,41.93133047210301,v0
PS_qb0of3__EPS_qb1of3__C8_EPS_DYN_riseq1__v1,PS_qb0of3__EPS_qb1of3,C8_EPS_DYN_riseq1,0.1668821237170468,-0.5669680028374865,0.5013850415512465,17.323843416370106,v1
PS_qb0of3__None__C8_EPS_DYN_riseq1__v0,PS_qb0of3__None,C8_EPS_DYN_riseq1,0.16686322104658768,-0.5997709346524502,0.49119705340699815,246.7157894736842,v0
MOM_qb2of3__OCF_E_qb1of3__C8_EPS_DYN_riseq1__v0,MOM_qb2of3__OCF_E_qb1of3,C8_EPS_DYN_riseq1,0.16683069309769127,-0.6819035732398648,0.5078789569097755,87.08421052631579,v0
ROE_qb2of3__ACCRUAL_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,ROE_qb2of3__ACCRUAL_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.16682754482977802,-0.4116188456669947,0.5437956204379562,12.72962962962963,v1
PS_qb0of3__REVENUE_qb1of3__C9_EPS_DYN_riseq2__v1,PS_qb0of3__REVENUE_qb1of3,C9_EPS_DYN_riseq2,0.16678931304451017,-0.6559669019596459,0.5221729490022173,11.145985401459853,v1
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,P_IC_qb1of3__NETDEBT_EBITDA_qb0of3,C2_ROE_DYN_riseq2,0.1667829878437075,-0.6027541526764517,0.5213740458015267,76.50729927007299,v0
ROE_qb2of3__VOL_qb0of3__C3_ROE_DYN_qmax4__v0,ROE_qb2of3__VOL_qb0of3,C3_ROE_DYN_qmax4,0.16674931899784617,-0.6134065272583906,0.5801251203079885,56.44656488549618,v0
MOM_qb2of3__ACCRUAL_qb1of3__C2_ROE_DYN_riseq2__v0,MOM_qb2of3__ACCRUAL_qb1of3,C2_ROE_DYN_riseq2,0.16673648644348016,-0.648672956773754,0.507647487254188,89.39781021897811,v0
PB_qb1of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v0,PB_qb1of3__OCF_E_qb2of3,C12_EPS_DYN_yoy,0.16671013489953612,-0.5619622740647137,0.500793965859468,83.7,v0
EV_S_qb0of3__ACCRUAL_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb0of3__ACCRUAL_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.16668379329086846,-0.41651616547075465,0.5520534861509073,12.463235294117647,v1
PB_qb0of3__None__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__None,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.16660220184803576,-0.44467139729122984,0.5156559651208878,34.345588235294116,v1
P_IC_qb1of3__EPS_qb2of3__C4_ROE_DYN_qmax8__v0,P_IC_qb1of3__EPS_qb2of3,C4_ROE_DYN_qmax8,0.16659596721904024,-0.4239688029924956,0.5119641076769691,32.167381974248926,v0
ROE_qb2of3__FCF_OI_qb1of3__C5_ROE_DYN_yoy__v1,ROE_qb2of3__FCF_OI_qb1of3,C5_ROE_DYN_yoy,0.16657417343389258,-0.6350068064401813,0.533862111043319,20.664,v1
MOM_qb2of3__REV_G_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,MOM_qb2of3__REV_G_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16649630409986393,-0.6053105175224831,0.46000751032669923,117.88771929824561,v0
P_IC_qb1of3__FCF_OI_qb1of3__C5_ROE_DYN_yoy__v1,P_IC_qb1of3__FCF_OI_qb1of3,C5_ROE_DYN_yoy,0.16649567971492663,-0.678368264363299,0.5042444821731749,15.036,v1
PS_qb0of3__EV_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v1,PS_qb0of3__EV_EBITDA_qb0of3,C8_EPS_DYN_riseq1,0.16648296900468673,-0.6343832304640411,0.5384018619084562,15.637992831541219,v1
MOM_qb2of3__ACCRUAL_qb0of3__C16_FCF_P_DYN_riseq2__v0,MOM_qb2of3__ACCRUAL_qb0of3,C16_FCF_P_DYN_riseq2,0.16646845083322592,-0.6644445506484083,0.4886824324324324,71.95985401459853,v0
ROE_qb2of3__ROIC_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,ROE_qb2of3__ROIC_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16646043822268197,-0.4560044716801728,0.49177489177489175,38.473684210526315,v0
ROE_qb2of3__REV_G_qb2of3__C18_FCF_P_DYN_qmax8__v0,ROE_qb2of3__REV_G_qb2of3,C18_FCF_P_DYN_qmax8,0.1664526185605839,-0.6859944761526007,0.4518558364712211,25.824034334763947,v0
PS_qb1of3__NETDEBT_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,PS_qb1of3__NETDEBT_EBITDA_qb0of3,C9_EPS_DYN_riseq2,0.16643533510636765,-0.6290636982895088,0.5241871530531325,72.18248175182482,v0
ROE_qb2of3__FCF_P_qb2of3__C8_EPS_DYN_riseq1__v1,ROE_qb2of3__FCF_P_qb2of3,C8_EPS_DYN_riseq1,0.1664183745358685,-0.6024269405338252,0.5240230621396541,17.320143884892087,v1
PS_qb1of3__NETDEBT_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v0,PS_qb1of3__NETDEBT_EBITDA_qb0of3,C1_ROE_DYN_riseq1,0.16639451676360606,-0.5776939520038359,0.495471614755909,72.14736842105263,v0
MOM_qb2of3__EV_EBITDA_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,MOM_qb2of3__EV_EBITDA_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1663914701298257,-0.5663438208010632,0.5083384805435454,17.87632508833922,v1
P_IC_qb1of3__CROIC_qb1of3__C9_EPS_DYN_riseq2__v1,P_IC_qb1of3__CROIC_qb1of3,C9_EPS_DYN_riseq2,0.1663421762558146,-0.6134613567642251,0.5090252707581228,13.0,v1
P_IC_qb1of3__VOL_qb1of3__C5_ROE_DYN_yoy__v0,P_IC_qb1of3__VOL_qb1of3,C5_ROE_DYN_yoy,0.16633159588765012,-0.5791594139632705,0.4992529348986126,74.696,v0
PS_qb0of3__EV_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v0,PS_qb0of3__EV_EBITDA_qb0of3,C19_FCF_P_DYN_yoy,0.1663224798990417,-0.5554509200069968,0.4892058596761758,92.132,v0
P_IC_qb1of3__VOL_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,P_IC_qb1of3__VOL_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16631853420941023,-0.637322768437441,0.4933920704845815,13.52836879432624,v1
MOM_qb2of3__CROIC_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__CROIC_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.16631760133415385,-0.517911121967072,0.510998575724007,80.08823529411765,v0
P_IC_qb1of3__CROIC_qb1of3__C1_ROE_DYN_riseq1__v1,P_IC_qb1of3__CROIC_qb1of3,C1_ROE_DYN_riseq1,0.1663075141935748,-0.6892727542122703,0.5024711696869851,13.659649122807018,v1
PS_qb0of3__ACCRUAL_qb0of3__None__v0,PS_qb0of3__ACCRUAL_qb0of3,None,0.16627029120688008,-0.536357220956702,0.48937262552623473,168.56228956228955,v0
PS_qb0of3__EPS_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__EPS_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.16624577623060532,-0.5850267196311582,0.534375,15.794117647058824,v1
PB_qb0of3__FCF_OI_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,PB_qb0of3__FCF_OI_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16624570931165494,-0.49688777273111784,0.5248917748917749,11.385454545454545,v1
PB_qb1of3__EPS_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PB_qb1of3__EPS_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16623522322894635,-0.4542968296416474,0.5050855867030514,78.82456140350877,v0
ROE_qb2of3__VOL_qb1of3__C2_ROE_DYN_riseq2__v0,ROE_qb2of3__VOL_qb1of3,C2_ROE_DYN_riseq2,0.16621583897346848,-0.6082729210691704,0.53312,90.61313868613139,v0
PS_qb0of3__None__None__v0,PS_qb0of3__None,None,0.16620841805915898,-0.5642915094913403,0.5786202610316967,462.6363636363636,v0
P_IC_qb0of3__EV_S_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,P_IC_qb0of3__EV_S_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1662053775065402,-0.497989502289233,0.5359032501889645,16.821052631578947,v1
MOM_qb2of3__REV_G_qb2of3__C1_ROE_DYN_riseq1__v1,MOM_qb2of3__REV_G_qb2of3,C1_ROE_DYN_riseq1,0.166161180902763,-0.6929518539719497,0.4893190921228304,16.81138790035587,v1
MOM_qb2of3__DEBTRATIO_qb2of3__C10_EPS_DYN_qmax4__v0,MOM_qb2of3__DEBTRATIO_qb2of3,C10_EPS_DYN_qmax4,0.16614233638668496,-0.689665861444061,0.49894638258019197,62.232824427480914,v0
ROE_qb2of3__FCF_OI_qb1of3__C11_EPS_DYN_qmax8__v0,ROE_qb2of3__FCF_OI_qb1of3,C11_EPS_DYN_qmax8,0.166140421311477,-0.42509162828117153,0.497550353837779,57.42918454935622,v0
P_IC_qb0of3__None__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__None,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.1661399947533837,-0.45034775708513075,0.508695652173913,34.268382352941174,v1
MOM_qb2of3__CROIC_qb1of3__C2_ROE_DYN_riseq2__v1,MOM_qb2of3__CROIC_qb1of3,C2_ROE_DYN_riseq2,0.1661323270253503,-0.5992235879183714,0.502880658436214,14.16058394160584,v1
PS_qb1of3__ROIC_qb2of3__C11_EPS_DYN_qmax8__v0,PS_qb1of3__ROIC_qb2of3,C11_EPS_DYN_qmax8,0.16610871798602078,-0.5189204894492563,0.5055096418732782,49.78111587982833,v0
PS_qb0of3__REVENUE_qb1of3__C1_ROE_DYN_riseq1__v0,PS_qb0of3__REVENUE_qb1of3,C1_ROE_DYN_riseq1,0.16610485613174797,-0.6309238462616203,0.46484375,85.78245614035087,v0
MOM_qb2of3__DEBTRATIO_qb2of3__C8_EPS_DYN_riseq1__v0,MOM_qb2of3__DEBTRATIO_qb2of3,C8_EPS_DYN_riseq1,0.16609002667089068,-0.6682365133035688,0.4867520095266448,91.24912280701754,v0
PB_qb1of3__EPS_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,PB_qb1of3__EPS_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.16606948777162467,-0.6224457639355805,0.5352591333899746,13.480427046263346,v1
PB_qb0of3__DEBTRATIO_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__DEBTRATIO_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.16606340532096842,-0.5356520519253247,0.5372750642673522,79.22058823529412,v0
ROE_qb2of3__DEBTRATIO_qb0of3__C12_EPS_DYN_yoy__v1,ROE_qb2of3__DEBTRATIO_qb0of3,C12_EPS_DYN_yoy,0.1660588029786756,-0.625317876905294,0.516209476309227,16.16599190283401,v1
MOM_qb2of3__ROE_qb2of3__None__v1,MOM_qb2of3__ROE_qb2of3,None,0.16603394200774368,-0.6501427792726278,0.5190615835777126,32.91245791245791,v1
MOM_qb2of3__FCF_OI_qb1of3__C8_EPS_DYN_riseq1__v1,MOM_qb2of3__FCF_OI_qb1of3,C8_EPS_DYN_riseq1,0.1660322160492751,-0.6799039442237962,0.5178947368421053,15.83157894736842,v1
PB_qb1of3__OCF_E_qb2of3__C8_EPS_DYN_riseq1__v0,PB_qb1of3__OCF_E_qb2of3,C8_EPS_DYN_riseq1,0.1659964674839356,-0.5781154291687745,0.5062881782249371,77.60350877192982,v0
MOM_qb2of3__VOL_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,MOM_qb2of3__VOL_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.16597849717509505,-0.49461751136276355,0.49850523168908817,15.1875,v1
PS_qb1of3__DEBTRATIO_qb0of3__C11_EPS_DYN_qmax8__v0,PS_qb1of3__DEBTRATIO_qb0of3,C11_EPS_DYN_qmax8,0.16596142162729866,-0.6060464541271959,0.5093984962406015,26.56223175965665,v0
PS_qb1of3__OCF_E_qb2of3__C3_ROE_DYN_qmax4__v0,PS_qb1of3__OCF_E_qb2of3,C3_ROE_DYN_qmax4,0.1659545622675631,-0.44229489204214356,0.5051162790697674,47.67557251908397,v0
ROE_qb2of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v0,ROE_qb2of3__FCF_P_qb0of3,C12_EPS_DYN_yoy,0.1659464958795267,-0.4872009959694954,0.47885593963853307,86.692,v0
EV_S_qb0of3__FCF_OI_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb0of3__FCF_OI_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.16591023950442518,-0.48436174871240223,0.5123609394313968,20.137037037037036,v1
PS_qb0of3__ACCRUAL_qb1of3__C9_EPS_DYN_riseq2__v0,PS_qb0of3__ACCRUAL_qb1of3,C9_EPS_DYN_riseq2,0.16589972942926656,-0.5715812409429168,0.5228406144025534,76.98905109489051,v0
P_IC_qb0of3__ROIC_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__ROIC_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.16588220791318453,-0.4319424598789876,0.5305501195912155,93.7720588235294,v0
MOM_qb2of3__ROIC_qb2of3__C19_FCF_P_DYN_yoy__v0,MOM_qb2of3__ROIC_qb2of3,C19_FCF_P_DYN_yoy,0.16588187615058003,-0.6614130967733789,0.5025062656641605,92.108,v0
PS_qb0of3__DEBTRATIO_qb2of3__C8_EPS_DYN_riseq1__v1,PS_qb0of3__DEBTRATIO_qb2of3,C8_EPS_DYN_riseq1,0.16587236665525507,-0.6227193298248542,0.5117955439056356,18.345195729537366,v1
MOM_qb2of3__CROIC_qb0of3__C2_ROE_DYN_riseq2__v0,MOM_qb2of3__CROIC_qb0of3,C2_ROE_DYN_riseq2,0.16582803289912262,-0.6843190231734013,0.4865552903739061,80.99270072992701,v0
EV_S_qb1of3__EV_EBITDA_qb1of3__C3_ROE_DYN_qmax4__v0,EV_S_qb1of3__EV_EBITDA_qb1of3,C3_ROE_DYN_qmax4,0.16582469179045467,-0.6466161613417785,0.5114556815551956,64.86641221374046,v0
MOM_qb2of3__REV_G_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,MOM_qb2of3__REV_G_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.16580635866308402,-0.5199072620745743,0.5236514522821577,13.597173144876326,v1
MOM_qb2of3__DEBTRATIO_qb2of3__C16_FCF_P_DYN_riseq2__v0,MOM_qb2of3__DEBTRATIO_qb2of3,C16_FCF_P_DYN_riseq2,0.1657913880710178,-0.661233429011557,0.4752330469749589,74.35036496350365,v0
P_IC_qb1of3__FCF_OI_qb1of3__C4_ROE_DYN_qmax8__v0,P_IC_qb1of3__FCF_OI_qb1of3,C4_ROE_DYN_qmax8,0.16578142657774975,-0.6660828944389993,0.5215175537938845,26.793991416309012,v0
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__C10_EPS_DYN_qmax4__v0,P_IC_qb0of3__NETDEBT_EBITDA_qb1of3,C10_EPS_DYN_qmax4,0.16577898151392323,-0.4574755858095061,0.5222703981080016,40.64885496183206,v0
P_IC_qb1of3__EPS_qb2of3__C16_FCF_P_DYN_riseq2__v1,P_IC_qb1of3__EPS_qb2of3,C16_FCF_P_DYN_riseq2,0.16576289506443254,-0.5355316098848159,0.5159525979945305,13.08148148148148,v1
PS_qb1of3__MOM_qb2of3__C4_ROE_DYN_qmax8__v0,PS_qb1of3__MOM_qb2of3,C4_ROE_DYN_qmax8,0.1657573524387712,-0.6821201950556313,0.5002496255616575,31.06008583690987,v0
MOM_qb2of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,MOM_qb2of3__FCF_P_qb2of3,C1_ROE_DYN_riseq1,0.16568872406455482,-0.6472465388045023,0.5177567530508707,87.15087719298245,v0
PS_qb0of3__ROE_qb2of3__C2_ROE_DYN_riseq2__v1,PS_qb0of3__ROE_qb2of3,C2_ROE_DYN_riseq2,0.1656702361545903,-0.617385858527945,0.5390505359877489,15.63138686131387,v1
P_IC_qb0of3__EPS_qb2of3__C11_EPS_DYN_qmax8__v0,P_IC_qb0of3__EPS_qb2of3,C11_EPS_DYN_qmax8,0.16566552579226856,-0.4847050173746612,0.5190645653279106,31.012875536480685,v0
EV_S_qb0of3__VOL_qb2of3__None__v0,EV_S_qb0of3__VOL_qb2of3,None,0.1656112656480222,-0.6688782481424391,0.48671008625242035,114.79797979797979,v0
PB_qb0of3__CROIC_qb1of3__C12_EPS_DYN_yoy__v1,PB_qb0of3__CROIC_qb1of3,C12_EPS_DYN_yoy,0.1655949400075214,-0.6082949244014749,0.5036045314109165,12.737903225806452,v1
MOM_qb2of3__VOL_qb1of3__None__v1,MOM_qb2of3__VOL_qb1of3,None,0.16558252675085705,-0.6207311366953634,0.49285075960679176,22.922558922558924,v1
MOM_qb2of3__ROIC_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,MOM_qb2of3__ROIC_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.16557148016827994,-0.594378914277794,0.49034749034749037,75.7859649122807,v0
P_IC_qb0of3__EPS_qb1of3__C19_FCF_P_DYN_yoy__v0,P_IC_qb0of3__EPS_qb1of3,C19_FCF_P_DYN_yoy,0.16556443967871326,-0.5530551455195314,0.5145145145145145,86.136,v0
PS_qb0of3__ROE_qb2of3__C3_ROE_DYN_qmax4__v0,PS_qb0of3__ROE_qb2of3,C3_ROE_DYN_qmax4,0.16554893121950798,-0.4175849741044012,0.49651719634305613,68.91984732824427,v0
PS_qb0of3__ACCRUAL_qb1of3__C8_EPS_DYN_riseq1__v0,PS_qb0of3__ACCRUAL_qb1of3,C8_EPS_DYN_riseq1,0.16554680249035147,-0.6087850126886718,0.5063765941485371,75.04561403508772,v0
ROE_qb2of3__CROIC_qb1of3__C5_ROE_DYN_yoy__v0,ROE_qb2of3__CROIC_qb1of3,C5_ROE_DYN_yoy,0.16554063026695887,-0.532988712991759,0.4954912935323383,98.948,v0
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,EV_S_qb0of3__NETDEBT_EBITDA_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1655171866197418,-0.36924649499448103,0.5472013366750209,15.974264705882353,v1
EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v1,EV_S_qb0of3__NETDEBT_EBITDA_qb0of3,C16_FCF_P_DYN_riseq2,0.16551522383823736,-0.5923532466042478,0.512998266897747,14.63138686131387,v1
P_IC_qb0of3__ROE_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__ROE_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.16550065159459137,-0.3996585519756377,0.5200803212851406,32.38970588235294,v0
EV_S_qb0of3__DEBTRATIO_qb0of3__C19_FCF_P_DYN_yoy__v0,EV_S_qb0of3__DEBTRATIO_qb0of3,C19_FCF_P_DYN_yoy,0.16548420508432105,-0.5878347218753487,0.525465402177731,57.252,v0
P_IC_qb0of3__None__C12_EPS_DYN_yoy__v1,P_IC_qb0of3__None,C12_EPS_DYN_yoy,0.16546992089349888,-0.5599048855308351,0.5067128627111304,31.408,v1
P_IC_qb1of3__MOM_qb2of3__C5_ROE_DYN_yoy__v1,P_IC_qb1of3__MOM_qb2of3,C5_ROE_DYN_yoy,0.16546669212919052,-0.6760866793736018,0.5071315372424723,16.31451612903226,v1
MOM_qb2of3__CROIC_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,MOM_qb2of3__CROIC_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.16546264715742298,-0.6087843399065815,0.5013309671694764,82.5578947368421,v0
PS_qb1of3__NETDEBT_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v0,PS_qb1of3__NETDEBT_EBITDA_qb0of3,C2_ROE_DYN_riseq2,0.1654401231572149,-0.64484912582281,0.515748031496063,72.47080291970804,v0
PB_qb1of3__None__C3_ROE_DYN_qmax4__v0,PB_qb1of3__None,C3_ROE_DYN_qmax4,0.16541367596438383,-0.559413547451874,0.5129567245400363,124.50381679389314,v0
PB_qb1of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,PB_qb1of3__NETDEBT_EBITDA_qb0of3,C5_ROE_DYN_yoy,0.16540781836133234,-0.636285997358685,0.48804117468967606,68.264,v0
MOM_qb2of3__EV_EBITDA_qb1of3__C15_FCF_P_DYN_riseq1__v0,MOM_qb2of3__EV_EBITDA_qb1of3,C15_FCF_P_DYN_riseq1,0.1653983001243764,-0.654399974369954,0.48402159638114695,75.65263157894736,v0
PS_qb1of3__ROIC_qb2of3__C3_ROE_DYN_qmax4__v0,PS_qb1of3__ROIC_qb2of3,C3_ROE_DYN_qmax4,0.16539318398011194,-0.48711873161614905,0.5108072342302603,69.35496183206106,v0
ROE_qb2of3__EPS_qb1of3__C10_EPS_DYN_qmax4__v0,ROE_qb2of3__EPS_qb1of3,C10_EPS_DYN_qmax4,0.16538683987786573,-0.4856465174410943,0.4633699633699634,40.16030534351145,v0
MOM_qb2of3__ROE_qb2of3__C1_ROE_DYN_riseq1__v1,MOM_qb2of3__ROE_qb2of3,C1_ROE_DYN_riseq1,0.16533666125370017,-0.7156971225597446,0.5210708973723351,22.364912280701756,v1
PS_qb0of3__DEBTRATIO_qb2of3__None__v0,PS_qb0of3__DEBTRATIO_qb2of3,None,0.16533570385241192,-0.5816989216489011,0.5364632237871675,249.53198653198652,v0
ROE_qb2of3__ACCRUAL_qb0of3__C12_EPS_DYN_yoy__v0,ROE_qb2of3__ACCRUAL_qb0of3,C12_EPS_DYN_yoy,0.16531570821312358,-0.3960692741498907,0.48508430609597925,98.552,v0
PB_qb0of3__PS_qb0of3__C8_EPS_DYN_riseq1__v1,PB_qb0of3__PS_qb0of3,C8_EPS_DYN_riseq1,0.1653127694874741,-0.5724410756873966,0.520242914979757,18.224199288256226,v1
EV_S_qb1of3__ACCRUAL_qb0of3__C9_EPS_DYN_riseq2__v1,EV_S_qb1of3__ACCRUAL_qb0of3,C9_EPS_DYN_riseq2,0.1652744895446776,-0.6745387266094355,0.5295508274231678,10.31578947368421,v1
P_IC_qb0of3__PS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb0of3__PS_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.16526005768505203,-0.4242308303012997,0.5144167758846658,20.095588235294116,v1
P_IC_qb0of3__NETDEBT_EBITDA_qb2of3__C2_ROE_DYN_riseq2__v1,P_IC_qb0of3__NETDEBT_EBITDA_qb2of3,C2_ROE_DYN_riseq2,0.16525125745660807,-0.5933687118960853,0.48117839607201307,15.357664233576642,v1
MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C1_ROE_DYN_riseq1__v0,MOM_qb2of3__NETDEBT_EBITDA_qb2of3,C1_ROE_DYN_riseq1,0.16523324625970748,-0.6625125678831131,0.48526977821913275,80.20350877192982,v0
ROE_qb2of3__NETDEBT_EBITDA_qb2of3__C3_ROE_DYN_qmax4__v0,ROE_qb2of3__NETDEBT_EBITDA_qb2of3,C3_ROE_DYN_qmax4,0.16522989089225093,-0.45504805454357633,0.48527443105756357,45.56870229007634,v0
EV_S_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,EV_S_qb0of3__EV_EBITDA_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.16521310836795267,-0.4297117345777416,0.5206110064867127,103.77941176470588,v0
MOM_qb2of3__CROIC_qb2of3__C19_FCF_P_DYN_yoy__v1,MOM_qb2of3__CROIC_qb2of3,C19_FCF_P_DYN_yoy,0.1651652097154248,-0.6223736121001981,0.49038461538461536,18.752,v1
P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C1_ROE_DYN_riseq1__v1,P_IC_qb1of3__NETDEBT_EBITDA_qb0of3,C1_ROE_DYN_riseq1,0.16515612429654292,-0.6312790788725036,0.5184815184815185,11.907801418439716,v1
P_IC_qb0of3__ROIC_qb1of3__C19_FCF_P_DYN_yoy__v0,P_IC_qb0of3__ROIC_qb1of3,C19_FCF_P_DYN_yoy,0.1651463798259969,-0.5450574808633231,0.5176912080057183,98.636,v0
ROE_qb2of3__VOL_qb2of3__C5_ROE_DYN_yoy__v0,ROE_qb2of3__VOL_qb2of3,C5_ROE_DYN_yoy,0.1651446542527888,-0.7009811025643573,0.4688385269121813,100.628,v0
P_IC_qb0of3__OCF_E_qb2of3__C16_FCF_P_DYN_riseq2__v0,P_IC_qb0of3__OCF_E_qb2of3,C16_FCF_P_DYN_riseq2,0.16513947347119173,-0.5947474608139159,0.4989812089653611,63.832116788321166,v0
MOM_qb2of3__EV_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v1,MOM_qb2of3__EV_EBITDA_qb0of3,C16_FCF_P_DYN_riseq2,0.16513455190964788,-0.6371910346961425,0.5253505933117584,11.0,v1
