strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
ROE_qb2of3__VOL_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,ROE_qb2of3__VOL_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13351744438066016,-0.5744958198158864,0.5615348619560131,72.82105263157895,v0
ROE_qb2of3__ROIC_qb2of3__C16_FCF_P_DYN_riseq2__v0,ROE_qb2of3__ROIC_qb2of3,C16_FCF_P_DYN_riseq2,0.13351375604019622,-0.5922661465960435,0.4900018864365214,195.02189781021897,v0
NETDEBT_EBITDA_qb2of3__None__C1_ROE_DYN_riseq1__v0,NETDEBT_EBITDA_qb2of3__None,C1_ROE_DYN_riseq1,0.13351311271331312,-0.5863800938829028,0.46714570858283433,243.5157894736842,v0
MOM_qb2of3__FCF_OI_qb2of3__None__v0,MOM_qb2of3__FCF_OI_qb2of3,None,0.13351239190976916,-0.6777403399127256,0.48227183191070255,147.22222222222223,v0
OCF_E_qb2of3__ROE_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,OCF_E_qb2of3__ROE_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.13351128077554342,-0.5951679187280636,0.5146409947853992,29.416370106761565,v1
PB_qb1of3__EPS_qb1of3__C1_ROE_DYN_riseq1__v0,PB_qb1of3__EPS_qb1of3,C1_ROE_DYN_riseq1,0.1335085408993728,-0.5930241574203294,0.4912670689107653,98.84210526315789,v0
PB_qb1of3__MOM_qb2of3__C19_FCF_P_DYN_yoy__v1,PB_qb1of3__MOM_qb2of3,C19_FCF_P_DYN_yoy,0.13350617187551328,-0.6056442763717664,0.5032558139534884,12.956,v1
EV_EBITDA_qb1of3__VOL_qb1of3__C1_ROE_DYN_riseq1__v0,EV_EBITDA_qb1of3__VOL_qb1of3,C1_ROE_DYN_riseq1,0.13347436012467506,-0.6201276433920815,0.5108745247148289,82.6280701754386,v0
MOM_qb2of3__NETDEBT_EBITDA_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__NETDEBT_EBITDA_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13345662932158553,-0.6582302548324692,0.4867818117729997,78.89122807017544,v0
NETDEBT_EBITDA_qb2of3__EPS_qb1of3__C8_EPS_DYN_riseq1__v1,NETDEBT_EBITDA_qb2of3__EPS_qb1of3,C8_EPS_DYN_riseq1,0.1334462148531348,-0.5688702108029744,0.47709320695102686,14.673684210526316,v1
ROE_qb2of3__ACCRUAL_qb0of3__C17_FCF_P_DYN_qmax4__v0,ROE_qb2of3__ACCRUAL_qb0of3,C17_FCF_P_DYN_qmax4,0.13343939250592407,-0.5870765688686463,0.4623038652889399,31.916030534351144,v0
DEBTRATIO_qb1of3__EPS_qb1of3__C12_EPS_DYN_yoy__v1,DEBTRATIO_qb1of3__EPS_qb1of3,C12_EPS_DYN_yoy,0.13343922882267578,-0.5202668296701152,0.48482142857142857,15.116935483870968,v1
OCF_E_qb2of3__REVENUE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,OCF_E_qb2of3__REVENUE_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1334336767036719,-0.4502064754599555,0.4498704405022922,90.03157894736842,v0
OCF_E_qb1of3__FCF_OI_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,OCF_E_qb1of3__FCF_OI_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13340837435612052,-0.5468026989649535,0.4786370056497175,79.2,v0
PB_qb1of3__FCF_P_qb1of3__C5_ROE_DYN_yoy__v0,PB_qb1of3__FCF_P_qb1of3,C5_ROE_DYN_yoy,0.1334051774493603,-0.6519183184338455,0.4859096560298384,74.504,v0
MOM_qb1of3__ROE_qb2of3__C9_EPS_DYN_riseq2__v0,MOM_qb1of3__ROE_qb2of3,C9_EPS_DYN_riseq2,0.13339596013486044,-0.6385544398959375,0.5430381702982537,85.66423357664233,v0
FCF_P_qb2of3__REV_G_qb2of3__C12_EPS_DYN_yoy__v1,FCF_P_qb2of3__REV_G_qb2of3,C12_EPS_DYN_yoy,0.13338187319505157,-0.5923118972950954,0.48072383949645947,16.016260162601625,v1
EV_S_qb1of3__ACCRUAL_qb1of3__C9_EPS_DYN_riseq2__v1,EV_S_qb1of3__ACCRUAL_qb1of3,C9_EPS_DYN_riseq2,0.1333810117091092,-0.67084423422318,0.505,11.828467153284672,v1
P_IC_qb1of3__OCF_E_qb1of3__C1_ROE_DYN_riseq1__v0,P_IC_qb1of3__OCF_E_qb1of3,C1_ROE_DYN_riseq1,0.13337901668531593,-0.5862392737306923,0.50326069667568,90.99649122807017,v0
PB_qb1of3__OCF_E_qb2of3__C5_ROE_DYN_yoy__v1,PB_qb1of3__OCF_E_qb2of3,C5_ROE_DYN_yoy,0.13337120432716465,-0.6850420396450239,0.5300859598853869,13.831967213114755,v1
PB_qb0of3__ROE_qb1of3__C18_FCF_P_DYN_qmax8__v0,PB_qb0of3__ROE_qb1of3,C18_FCF_P_DYN_qmax8,0.1333707055820399,-0.588574931503026,0.4945807187678266,23.38197424892704,v0
PS_qb1of3__NETDEBT_EBITDA_qb1of3__C9_EPS_DYN_riseq2__v0,PS_qb1of3__NETDEBT_EBITDA_qb1of3,C9_EPS_DYN_riseq2,0.13336966614140078,-0.5966018080311661,0.49660135945621753,100.56204379562044,v0
OCF_E_qb2of3__REVENUE_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,OCF_E_qb2of3__REVENUE_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1333681060436942,-0.6067802737920083,0.5059952038369304,14.424561403508772,v1
ROIC_qb1of3__NETDEBT_EBITDA_qb2of3__C9_EPS_DYN_riseq2__v1,ROIC_qb1of3__NETDEBT_EBITDA_qb2of3,C9_EPS_DYN_riseq2,0.13335528208367964,-0.6012627626911633,0.483560545308741,15.317518248175183,v1
P_IC_qb1of3__EPS_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,P_IC_qb1of3__EPS_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13332362756161964,-0.6820046497169772,0.4924731182795699,17.063157894736843,v1
MOM_qb2of3__DEBTRATIO_qb1of3__C1_ROE_DYN_riseq1__v1,MOM_qb2of3__DEBTRATIO_qb1of3,C1_ROE_DYN_riseq1,0.13332302060113244,-0.7415637884197419,0.5049261083743842,13.864768683274022,v1
ROE_qb2of3__ROIC_qb1of3__C17_FCF_P_DYN_qmax4__v0,ROE_qb2of3__ROIC_qb1of3,C17_FCF_P_DYN_qmax4,0.13331890138032731,-0.5532546539622407,0.47391304347826085,14.973282442748092,v0
REVENUE_qb2of3__None__C12_EPS_DYN_yoy__v0,REVENUE_qb2of3__None,C12_EPS_DYN_yoy,0.13331247160009418,-0.573074996454908,0.5004454626447754,271.876,v0
MOM_qb2of3__OCF_E_qb1of3__None__v0,MOM_qb2of3__OCF_E_qb1of3,None,0.13329269559525958,-0.6785539576156003,0.48255576435983333,149.82154882154882,v0
PS_qb1of3__MOM_qb2of3__C15_FCF_P_DYN_riseq1__v0,PS_qb1of3__MOM_qb2of3,C15_FCF_P_DYN_riseq1,0.1332592674569042,-0.7017374155110792,0.46300793265339163,70.67017543859649,v0
P_IC_qb1of3__ACCRUAL_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,P_IC_qb1of3__ACCRUAL_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13325634711495793,-0.5964685132399677,0.4906629318394024,68.6421052631579,v0
EV_S_qb1of3__EPS_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_S_qb1of3__EPS_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13325231690043915,-0.594694419190559,0.47822745901639346,75.27719298245614,v0
PS_qb0of3__DEBTRATIO_qb2of3__None__v1,PS_qb0of3__DEBTRATIO_qb2of3,None,0.13324684339687654,-0.5699497133060212,0.5013272658323853,33.15151515151515,v1
P_IC_qb1of3__DEBTRATIO_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb1of3__DEBTRATIO_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13324640162488,-0.5807691701101947,0.4936014625228519,13.444839857651246,v1
P_IC_qb1of3__ACCRUAL_qb1of3__C12_EPS_DYN_yoy__v1,P_IC_qb1of3__ACCRUAL_qb1of3,C12_EPS_DYN_yoy,0.13324521941608625,-0.5893160382328,0.49269717624148,13.112903225806452,v1
ROE_qb2of3__CROIC_qb2of3__C19_FCF_P_DYN_yoy__v1,ROE_qb2of3__CROIC_qb2of3,C19_FCF_P_DYN_yoy,0.13323886453596456,-0.5609791323468876,0.5036919831223629,23.42,v1
FCF_P_qb2of3__REVENUE_qb1of3__C1_ROE_DYN_riseq1__v0,FCF_P_qb2of3__REVENUE_qb1of3,C1_ROE_DYN_riseq1,0.13323561205941004,-0.5501296363435928,0.47779016080242,84.13333333333334,v0
FCF_OI_qb1of3__REVENUE_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,FCF_OI_qb1of3__REVENUE_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13323190580580135,-0.5415038255558363,0.491962077493817,89.73333333333333,v0
ROE_qb1of3__FCF_OI_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,ROE_qb1of3__FCF_OI_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13322824682170742,-0.5468126475705658,0.4663720215219062,80.87719298245614,v0
FCF_OI_qb1of3__DEBTRATIO_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,FCF_OI_qb1of3__DEBTRATIO_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13322630325346219,-0.6717440652676847,0.49800399201596807,11.60701754385965,v1
PB_qb1of3__NETDEBT_EBITDA_qb1of3__C12_EPS_DYN_yoy__v0,PB_qb1of3__NETDEBT_EBITDA_qb1of3,C12_EPS_DYN_yoy,0.1332254588660453,-0.5290835024815835,0.48812729498164015,87.408,v0
FCF_P_qb2of3__DEBTRATIO_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,FCF_P_qb2of3__DEBTRATIO_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13322455580258996,-0.6456582677372197,0.5044483985765125,12.87719298245614,v1
OCF_E_qb2of3__VOL_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,OCF_E_qb2of3__VOL_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13321144834239473,-0.5826499964059859,0.5070993914807302,73.0421052631579,v0
EV_S_qb1of3__ROIC_qb2of3__C5_ROE_DYN_yoy__v1,EV_S_qb1of3__ROIC_qb2of3,C5_ROE_DYN_yoy,0.13321093915450444,-0.6972933379756134,0.50033760972316,19.184,v1
OCF_E_qb2of3__REV_G_qb2of3__C1_ROE_DYN_riseq1__v0,OCF_E_qb2of3__REV_G_qb2of3,C1_ROE_DYN_riseq1,0.1332031494567565,-0.4450813275919734,0.45544286680189316,112.65263157894736,v0
ROE_qb2of3__VOL_qb1of3__C15_FCF_P_DYN_riseq1__v0,ROE_qb2of3__VOL_qb1of3,C15_FCF_P_DYN_riseq1,0.13318975821209533,-0.6070016040812412,0.48589226823012094,64.12280701754386,v0
OCF_E_qb2of3__DEBTRATIO_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,OCF_E_qb2of3__DEBTRATIO_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.13318401554599935,-0.4516116985465417,0.4702533969886155,99.6842105263158,v0
P_IC_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,P_IC_qb0of3__OCF_E_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13317961388058808,-0.6008430823253672,0.5127912288716309,69.39649122807018,v0
EV_S_qb1of3__EV_EBITDA_qb1of3__C1_ROE_DYN_riseq1__v0,EV_S_qb1of3__EV_EBITDA_qb1of3,C1_ROE_DYN_riseq1,0.13316412385840826,-0.6218056665510738,0.49257884972170685,114.9298245614035,v0
PB_qb1of3__FCF_P_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,PB_qb1of3__FCF_P_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13316183393116243,-0.6464207918321665,0.5112414467253177,11.79298245614035,v1
OCF_E_qb2of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,OCF_E_qb2of3__ACCRUAL_qb0of3,C1_ROE_DYN_riseq1,0.13316066387965764,-0.5032046267681289,0.4685153090699018,173.78947368421052,v0
CROIC_qb1of3__None__C12_EPS_DYN_yoy__v1,CROIC_qb1of3__None,C12_EPS_DYN_yoy,0.13315394804392144,-0.6295305444500712,0.5025159342502515,38.232,v1
MOM_qb2of3__FCF_P_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__FCF_P_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13313797028634133,-0.7160133349617568,0.4838376002068787,47.36842105263158,v0
EV_EBITDA_qb1of3__REV_G_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb1of3__REV_G_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1331214181968683,-0.5870122616533784,0.47525518094648933,113.37543859649122,v0
MOM_qb1of3__EPS_qb1of3__C8_EPS_DYN_riseq1__v0,MOM_qb1of3__EPS_qb1of3,C8_EPS_DYN_riseq1,0.1331209800024189,-0.5739952749655787,0.5141700404858299,89.65964912280701,v0
EV_S_qb1of3__REVENUE_qb0of3__C10_EPS_DYN_qmax4__v0,EV_S_qb1of3__REVENUE_qb0of3,C10_EPS_DYN_qmax4,0.13311785123576425,-0.6510529669743703,0.4640403114979386,34.343511450381676,v0
ROE_qb1of3__NETDEBT_EBITDA_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,ROE_qb1of3__NETDEBT_EBITDA_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.13310684351652258,-0.5334368428533391,0.46959619952494064,84.25263157894737,v0
MOM_qb2of3__REV_G_qb1of3__None__v1,MOM_qb2of3__REV_G_qb1of3,None,0.1330949026864654,-0.5726465248783243,0.5100451004510045,26.92280701754386,v1
FCF_OI_qb1of3__REVENUE_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,FCF_OI_qb1of3__REVENUE_qb0of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.13308530826377107,-0.5250039015747809,0.4404132023179642,65.79649122807018,v0
PB_qb1of3__REV_G_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PB_qb1of3__REV_G_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13308491909846776,-0.5572166516066068,0.4737609329446064,90.54736842105264,v0
MOM_qb1of3__ROE_qb2of3__C16_FCF_P_DYN_riseq2__v0,MOM_qb1of3__ROE_qb2of3,C16_FCF_P_DYN_riseq2,0.13308447975751414,-0.5899569928653807,0.5250288794763188,68.06569343065694,v0
PB_qb1of3__NETDEBT_EBITDA_qb1of3__C19_FCF_P_DYN_yoy__v1,PB_qb1of3__NETDEBT_EBITDA_qb1of3,C19_FCF_P_DYN_yoy,0.13307911754264024,-0.5653922788629362,0.49365853658536585,12.804,v1
P_IC_qb0of3__NETDEBT_EBITDA_qb1of3__None__v1,P_IC_qb0of3__NETDEBT_EBITDA_qb1of3,None,0.13306664155165615,-0.5119898309705541,0.5265374894692502,14.592465753424657,v1
PS_qb1of3__OCF_E_qb1of3__C12_EPS_DYN_yoy__v0,PS_qb1of3__OCF_E_qb1of3,C12_EPS_DYN_yoy,0.13304484894357338,-0.6133985789856895,0.4854386603567528,90.816,v0
OCF_E_qb2of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,OCF_E_qb2of3__EV_EBITDA_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13303296778275775,-0.545820153134662,0.5029915411594801,77.06315789473685,v0
ROE_qb1of3__REVENUE_qb2of3__C2_ROE_DYN_riseq2__v0,ROE_qb1of3__REVENUE_qb2of3,C2_ROE_DYN_riseq2,0.1330301095790305,-0.5714528495234603,0.5332792207792207,95.91240875912409,v0
P_IC_qb1of3__VOL_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,P_IC_qb1of3__VOL_qb0of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.1330207374590815,-0.5904717702574458,0.5180375180375181,15.905263157894737,v1
ROE_qb1of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,ROE_qb1of3__NETDEBT_EBITDA_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13301376723582403,-0.6455700463280116,0.47544022242817424,13.27017543859649,v1
FCF_P_qb2of3__FCF_OI_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,FCF_P_qb2of3__FCF_OI_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13300689437728042,-0.5944265956534212,0.4727272727272727,51.02456140350877,v0
NETDEBT_EBITDA_qb1of3__EPS_qb1of3__C2_ROE_DYN_riseq2__v0,NETDEBT_EBITDA_qb1of3__EPS_qb1of3,C2_ROE_DYN_riseq2,0.1330004293669289,-0.4831073872898437,0.49748743718592964,86.01094890510949,v0
NETDEBT_EBITDA_qb2of3__None__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,NETDEBT_EBITDA_qb2of3__None,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.13299991357299157,-0.5793251961382716,0.4745490981963928,32.25964912280702,v1
REVENUE_qb2of3__CROIC_qb1of3__C9_EPS_DYN_riseq2__v0,REVENUE_qb2of3__CROIC_qb1of3,C9_EPS_DYN_riseq2,0.13296550131281215,-0.5925395144687464,0.5256930955324033,89.86496350364963,v0
PS_qb1of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,PS_qb1of3__FCF_OI_qb2of3,C5_ROE_DYN_yoy,0.1329649850025727,-0.62123794065939,0.4816397901690305,78.764,v0
ROE_qb2of3__DEBTRATIO_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,ROE_qb2of3__DEBTRATIO_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1329560178100644,-0.6012689957512596,0.5111478117258464,14.157894736842104,v1
PB_qb1of3__NETDEBT_EBITDA_qb1of3__C9_EPS_DYN_riseq2__v1,PB_qb1of3__NETDEBT_EBITDA_qb1of3,C9_EPS_DYN_riseq2,0.13295034690199792,-0.5407767648325215,0.5124677558039553,14.069343065693431,v1
DEBTRATIO_qb2of3__NETDEBT_EBITDA_qb0of3__C19_FCF_P_DYN_yoy__v0,DEBTRATIO_qb2of3__NETDEBT_EBITDA_qb0of3,C19_FCF_P_DYN_yoy,0.13294711855467067,-0.5870881287506334,0.5051282051282051,25.372,v0
OCF_E_qb2of3__VOL_qb0of3__C8_EPS_DYN_riseq1__v0,OCF_E_qb2of3__VOL_qb0of3,C8_EPS_DYN_riseq1,0.13292342678684288,-0.5595448481342713,0.5597217509331524,79.11228070175439,v0
MOM_qb2of3__CROIC_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,MOM_qb2of3__CROIC_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13290937157267368,-0.6670950211635264,0.4868484555984556,98.85263157894737,v0
FCF_P_qb2of3__CROIC_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,FCF_P_qb2of3__CROIC_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13290414561890618,-0.642660161077866,0.4889975550122249,42.1719298245614,v0
OCF_E_qb1of3__EPS_qb1of3__C1_ROE_DYN_riseq1__v0,OCF_E_qb1of3__EPS_qb1of3,C1_ROE_DYN_riseq1,0.13289167042650885,-0.5211358812833984,0.48964192619014957,106.6421052631579,v0
ROE_qb2of3__FCF_OI_qb1of3__C19_FCF_P_DYN_yoy__v0,ROE_qb2of3__FCF_OI_qb1of3,C19_FCF_P_DYN_yoy,0.13288507318618104,-0.6115130606594634,0.5186125211505922,89.084,v0
FCF_P_qb2of3__REV_G_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,FCF_P_qb2of3__REV_G_qb2of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13288319650153824,-0.7072278640005749,0.490226739640344,13.602836879432624,v1
REV_G_qb2of3__EPS_qb1of3__C1_ROE_DYN_riseq1__v0,REV_G_qb2of3__EPS_qb1of3,C1_ROE_DYN_riseq1,0.13288026343438752,-0.48775224522909677,0.46864631718646316,90.3578947368421,v0
MOM_qb2of3__REVENUE_qb2of3__C12_EPS_DYN_yoy__v1,MOM_qb2of3__REVENUE_qb2of3,C12_EPS_DYN_yoy,0.13287738232459056,-0.5633971131431194,0.5251937984496124,20.946280991735538,v1
EV_S_qb1of3__REVENUE_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,EV_S_qb1of3__REVENUE_qb0of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13287038006835683,-0.6191342308148062,0.45898922949461474,54.43157894736842,v0
ROE_qb1of3__NETDEBT_EBITDA_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,ROE_qb1of3__NETDEBT_EBITDA_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.13286473123761788,-0.5256063721994129,0.46159368269921036,83.47368421052632,v0
ACCRUAL_qb1of3__CROIC_qb1of3__C1_ROE_DYN_riseq1__v0,ACCRUAL_qb1of3__CROIC_qb1of3,C1_ROE_DYN_riseq1,0.1328564918881905,-0.6140782078879048,0.49159663865546216,87.94736842105263,v0
OCF_E_qb2of3__ACCRUAL_qb0of3__C2_ROE_DYN_riseq2__v1,OCF_E_qb2of3__ACCRUAL_qb0of3,C2_ROE_DYN_riseq2,0.13285312732657362,-0.7310136638974473,0.5303176130895092,25.124087591240876,v1
FCF_OI_qb1of3__EPS_qb1of3__C18_FCF_P_DYN_qmax8__v0,FCF_OI_qb1of3__EPS_qb1of3,C18_FCF_P_DYN_qmax8,0.1328491352041843,-0.6280876763933414,0.42514395393474086,16.36111111111111,v0
P_IC_qb1of3__NETDEBT_EBITDA_qb1of3__C12_EPS_DYN_yoy__v1,P_IC_qb1of3__NETDEBT_EBITDA_qb1of3,C12_EPS_DYN_yoy,0.13283882399538127,-0.6749992400105,0.49463253509496286,16.411290322580644,v1
EV_S_qb1of3__ACCRUAL_qb1of3__C9_EPS_DYN_riseq2__v0,EV_S_qb1of3__ACCRUAL_qb1of3,C9_EPS_DYN_riseq2,0.1328158521476308,-0.6610786756862683,0.5062990688333029,84.61678832116789,v0
MOM_qb2of3__REVENUE_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,MOM_qb2of3__REVENUE_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13281476564958883,-0.5299229527061409,0.5135685210312076,17.157706093189965,v1
P_IC_qb0of3__PS_qb0of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb0of3__PS_qb0of3,C18_FCF_P_DYN_qmax8,0.13281406746254132,-0.6237161686572277,0.47617315387413606,39.09442060085837,v0
MOM_qb1of3__FCF_OI_qb1of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,MOM_qb1of3__FCF_OI_qb1of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.1328051001503252,-0.6075704779385308,0.5179372197309418,65.88771929824561,v0
MOM_qb2of3__ROIC_qb1of3__C5_ROE_DYN_yoy__v1,MOM_qb2of3__ROIC_qb1of3,C5_ROE_DYN_yoy,0.13279060824247702,-0.5354255725951357,0.5,15.184,v1
ROE_qb2of3__FCF_OI_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,ROE_qb2of3__FCF_OI_qb2of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.13277778002247986,-0.5272531118997247,0.4574484339190222,99.36491228070176,v0
OCF_E_qb2of3__REVENUE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,OCF_E_qb2of3__REVENUE_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.1327758633266436,-0.48887620929422615,0.5024,14.229681978798586,v1
REVENUE_qb1of3__CROIC_qb1of3__C2_ROE_DYN_riseq2__v1,REVENUE_qb1of3__CROIC_qb1of3,C2_ROE_DYN_riseq2,0.13277238041110895,-0.6727136440913328,0.5212355212355212,12.41970802919708,v1
OCF_E_qb2of3__ROIC_qb2of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,OCF_E_qb2of3__ROIC_qb2of3,C7_ROE_DYN_ytdavg_gt_lyavg,0.13276870750376935,-0.36205964353853615,0.45755091245702195,145.4842105263158,v0
FCF_P_qb2of3__EV_EBITDA_qb1of3__C2_ROE_DYN_riseq2__v0,FCF_P_qb2of3__EV_EBITDA_qb1of3,C2_ROE_DYN_riseq2,0.13276490320758194,-0.6425923963532567,0.5077103833161991,94.17518248175182,v0
PS_qb1of3__OCF_E_qb1of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,PS_qb1of3__OCF_E_qb1of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.1327510795935476,-0.5715715389601455,0.48859005704971475,81.49824561403508,v0
FCF_OI_qb1of3__DEBTRATIO_qb1of3__C9_EPS_DYN_riseq2__v0,FCF_OI_qb1of3__DEBTRATIO_qb1of3,C9_EPS_DYN_riseq2,0.13272884201130575,-0.58519804327021,0.48449477351916376,92.83941605839416,v0
REVENUE_qb2of3__None__C2_ROE_DYN_riseq2__v0,REVENUE_qb2of3__None,C2_ROE_DYN_riseq2,0.13272188445367838,-0.5575940541406882,0.533697270471464,266.63868613138686,v0
P_IC_qb1of3__EPS_qb1of3__C10_EPS_DYN_qmax4__v0,P_IC_qb1of3__EPS_qb1of3,C10_EPS_DYN_qmax4,0.13270195250338124,-0.6421204224163488,0.49422492401215806,51.54961832061068,v0
PS_qb1of3__ACCRUAL_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PS_qb1of3__ACCRUAL_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.13270060835461295,-0.6214213042443701,0.4879594423320659,74.96491228070175,v0
ROE_qb2of3__None__C19_FCF_P_DYN_yoy__v0,ROE_qb2of3__None,C19_FCF_P_DYN_yoy,0.13269932072833024,-0.5902257152931606,0.5031705227077977,224.14,v0
PB_qb1of3__NETDEBT_EBITDA_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PB_qb1of3__NETDEBT_EBITDA_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.13269771522926965,-0.5431529429492974,0.49714457469191464,73.8140350877193,v0
MOM_qb2of3__FCF_P_qb0of3__C19_FCF_P_DYN_yoy__v0,MOM_qb2of3__FCF_P_qb0of3,C19_FCF_P_DYN_yoy,0.1326891359514044,-0.731123507230726,0.469980879541109,32.996,v0
PB_qb1of3__None__C2_ROE_DYN_riseq2__v1,PB_qb1of3__None,C2_ROE_DYN_riseq2,0.1326757777152674,-0.6735991862222037,0.5127468581687612,34.9014598540146,v1
EV_EBITDA_qb0of3__VOL_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,EV_EBITDA_qb0of3__VOL_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.13265759882886674,-0.6365355147655889,0.511654349061967,73.3859649122807,v0
