strategy,F組合,C,CAGR,max_drawdown,win_ratio,持股數,V
PS_qb0of3__EPS_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__EPS_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12167523601248686,-0.31298120535441254,0.44371059741819274,76.54545454545455,v0
PB_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__NETDEBT_EBITDA_qb0of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12143030115700326,-0.4434052038748517,0.5148367952522255,11.285714285714286,v1
P_IC_qb0of3__DEBTRATIO_qb2of3__C12_EPS_DYN_yoy__v1,P_IC_qb0of3__DEBTRATIO_qb2of3,C12_EPS_DYN_yoy,0.12124163319716441,-0.6331336603900096,0.5094614264919942,20.56,v1
PS_qb1of3__P_IC_qb0of3__None__v1,PS_qb1of3__P_IC_qb0of3,None,0.12110691431836296,-0.6154840788672437,0.4938900203665988,14.542857142857143,v1
PS_qb0of3__EPS_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,PS_qb0of3__EPS_qb2of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.1210862779372961,-0.31463565940511096,0.4322887520984891,86.02766798418972,v0
PS_qb0of3__DEBTRATIO_qb1of3__C1_ROE_DYN_riseq1__v1,PS_qb0of3__DEBTRATIO_qb1of3,C1_ROE_DYN_riseq1,0.12107591890306835,-0.650267160694203,0.4872881355932203,13.134453781512605,v1
PB_qb1of3__MOM_qb2of3__None__v0,PB_qb1of3__MOM_qb2of3,None,0.12100435086507799,-0.6783102877491729,0.4773016962447299,140.95379537953795,v0
PB_qb0of3__DEBTRATIO_qb2of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,PB_qb0of3__DEBTRATIO_qb2of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12069010596092444,-0.5229897149011611,0.5177215189873418,13.744186046511627,v1
MOM_qb2of3__REVENUE_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,MOM_qb2of3__REVENUE_qb0of3,C14_EPS_DYN_ytdavg_gt_lyavg,0.12064721574662474,-0.5323260371317677,0.43271767810026385,10.126530612244897,v1
PB_qb0of3__ROE_qb1of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,PB_qb0of3__ROE_qb1of3,C6_ROE_DYN_ytdavg_gt_lyytdavg,0.12057398498647198,-0.40350203133740314,0.49770992366412214,98.5494071146245,v0
EV_S_qb0of3__DEBTRATIO_qb2of3__C16_FCF_P_DYN_riseq2__v1,EV_S_qb0of3__DEBTRATIO_qb2of3,C16_FCF_P_DYN_riseq2,0.12045213736068328,-0.659177567231515,0.4901758014477766,13.236514522821576,v1
P_IC_qb1of3__EV_S_qb0of3__C17_FCF_P_DYN_qmax4__v0,P_IC_qb1of3__EV_S_qb0of3,C17_FCF_P_DYN_qmax4,0.12043950078601062,-0.5637422778343556,0.43478260869565216,50.436734693877554,v0
MOM_qb2of3__DEBTRATIO_qb0of3__C16_FCF_P_DYN_riseq2__v1,MOM_qb2of3__DEBTRATIO_qb0of3,C16_FCF_P_DYN_riseq2,0.12037135950939715,-0.6398411958743416,0.4904862579281184,12.448979591836734,v1
MOM_qb2of3__EV_S_qb1of3__C19_FCF_P_DYN_yoy__v1,MOM_qb2of3__EV_S_qb1of3,C19_FCF_P_DYN_yoy,0.12013017960221006,-0.598100445795797,0.47914645974781767,12.518218623481781,v1
P_IC_qb0of3__ROIC_qb2of3__C17_FCF_P_DYN_qmax4__v0,P_IC_qb0of3__ROIC_qb2of3,C17_FCF_P_DYN_qmax4,0.12007649669969322,-0.24578342323102786,0.34183673469387754,26.046332046332047,v0
P_IC_qb0of3__MOM_qb2of3__None__v1,P_IC_qb0of3__MOM_qb2of3,None,0.1200690840647598,-0.6872096173343794,0.4899828277046365,22.30888030888031,v1
MOM_qb2of3__REVENUE_qb1of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,MOM_qb2of3__REVENUE_qb1of3,C20_FCF_P_DYN_ytdavg_gt_lyytdavg,0.11992160741994584,-0.5150021962661571,0.4885057471264368,13.556485355648535,v1
MOM_qb2of3__DEBTRATIO_qb0of3__C3_ROE_DYN_qmax4__v0,MOM_qb2of3__DEBTRATIO_qb0of3,C3_ROE_DYN_qmax4,0.11978027486078768,-0.7900427209203018,0.5075424261470773,48.27272727272727,v0
PS_qb0of3__EPS_qb1of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,PS_qb0of3__EPS_qb1of3,C13_EPS_DYN_ytdavg_gt_lyytdavg,0.11966282576128595,-0.4366176349347405,0.5036319612590799,18.352941176470587,v1
MOM_qb2of3__NETDEBT_EBITDA_qb2of3__C8_EPS_DYN_riseq1__v1,MOM_qb2of3__NETDEBT_EBITDA_qb2of3,C8_EPS_DYN_riseq1,0.11966091953464941,-0.6796155978179697,0.4730195177956372,11.794117647058824,v1
EV_S_qb0of3__DEBTRATIO_qb0of3__C17_FCF_P_DYN_qmax4__v0,EV_S_qb0of3__DEBTRATIO_qb0of3,C17_FCF_P_DYN_qmax4,0.11964116003534175,-0.30562763862924525,0.44125939849624063,34.861224489795916,v0
PB_qb0of3__P_IC_qb1of3__C18_FCF_P_DYN_qmax8__v0,PB_qb0of3__P_IC_qb1of3,C18_FCF_P_DYN_qmax8,0.11964016468470007,-0.5096347774336145,0.4372177055103884,14.763265306122449,v0
PB_qb0of3__DEBTRATIO_qb1of3__C2_ROE_DYN_riseq2__v1,PB_qb0of3__DEBTRATIO_qb1of3,C2_ROE_DYN_riseq2,0.1196176421292372,-0.6441245157581292,0.5006784260515604,11.012875536480687,v1
P_IC_qb0of3__OCF_E_qb1of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb0of3__OCF_E_qb1of3,C18_FCF_P_DYN_qmax8,0.1196095217072155,-0.31243077797997976,0.3200525394045534,37.98069498069498,v0
PB_qb1of3__EV_S_qb0of3__C16_FCF_P_DYN_riseq2__v0,PB_qb1of3__EV_S_qb0of3,C16_FCF_P_DYN_riseq2,0.11959038781307774,-0.6117010349723613,0.4880273660205245,87.8,v0
P_IC_qb0of3__NETDEBT_EBITDA_qb2of3__C18_FCF_P_DYN_qmax8__v0,P_IC_qb0of3__NETDEBT_EBITDA_qb2of3,C18_FCF_P_DYN_qmax8,0.11953528477183917,-0.4002476615535572,0.45397324940991346,41.142857142857146,v0
