strategy_uid,CAGR_reported,CAGR_without_anomaly,CAGR_inflation_pp,n_anomaly_months,n_months,anomaly_stocks
US::PB_qb0of3__FCF_OI_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2365720831144238,0.2366191260028272,0.0,0,298,ARMP｜CTMX｜LINC｜PED｜STXS
US::PB_qb0of3__FCF_OI_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.3425161406645198,0.3424808378359381,0.0,0,299,ALT｜AMPY｜AMTX｜ARMP｜ASST｜AVTX｜CBIO｜CCOI｜CTMX｜GEVO｜HYMC｜LEU｜LINC｜LODE｜PED｜QBTS｜RLGT｜RZLT｜SBET｜SIDU｜SIGA｜SMTI｜SNEX｜STXS｜TAYD｜TENX｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__FCF_OI_qb0of3__C12_EPS_DYN_yoy__v1,0.2195462362423801,0.21959262669234847,0.0,0,300,CTMX｜LINC｜PED｜STXS
US::PB_qb0of3__FCF_OI_qb0of3__C12_EPS_DYN_yoy__v0,0.3336121729310632,0.3336857559679023,0.0,0,300,ALT｜AMPY｜AREC｜ARWR｜ASST｜CCCC｜CCOI｜CTMX｜DUOT｜HDSN｜HYMC｜KRMD｜LINC｜LODE｜PED｜PROK｜SBET｜SIDU｜SNEX｜SPRB｜STXS｜TAYD｜TENX｜TNXP｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__FCF_OI_qb0of3__C10_EPS_DYN_qmax4__v1,0.149124286866547,0.1491221147856654,0.0,0,302,CTMX
US::PB_qb0of3__FCF_OI_qb0of3__C10_EPS_DYN_qmax4__v0,0.3601118881667311,0.36010619953905354,0.0,0,302,AMPY｜ARWR｜ASST｜AVTX｜CCCC｜CCOI｜CELH｜CTMX｜DCH｜DUOT｜LODE｜PROK｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__None__v1,0.2456552155411602,0.2456534089392517,0.0,0,311,ARMP｜CADL｜CHCI｜CNTN｜CRNC｜CTMX｜HIG｜HQI｜LINC｜RILY｜STTK｜STXS
US::PB_qb0of3__FCF_OI_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.2284382130840661,0.2284834940638092,0.0,0,298,LINC｜PED｜RILY
US::PB_qb0of3__FCF_OI_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2399664968088388,0.2400142778131198,0.0,0,298,LINC｜PED
US::PB_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v1,0.2498156296631517,0.2498361352414411,0.0,0,307,CADL｜CHCI｜CNTN｜CRNC｜CTMX｜HQI｜RILY
US::PB_qb0of3__FCF_P_qb0of3__C15_FCF_P_DYN_riseq1__v0,0.2806784897613879,0.2807883307817647,0.0,0,308,ABOS｜ALT｜AMPY｜AMTX｜ARMP｜ARWR｜ASST｜AVTX｜BDTX｜CCOI｜DCTH｜GORO｜HROW｜INSM｜IOVA｜LINC｜MVST｜OLMA｜PALI｜RCKT｜RILY｜SIDU｜SVRA｜TENX｜TRON｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C3_ROE_DYN_qmax4__v0,0.300416282805708,0.30041163754548705,0.0,0,302,ARMP｜CCCC｜CCOI｜CNTN｜CYRX｜DCTH｜HYMC｜KRMD｜LODE｜RZLT｜SIGA｜STXS｜TENX｜TGTX｜TRON｜TSHA｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C2_ROE_DYN_riseq2__v1,0.1704841996591846,0.17049536403305288,0.0,0,305,ARMP｜CNTN｜HQI｜PED｜STXS
US::PB_qb0of3__FCF_P_qb0of3__C2_ROE_DYN_riseq2__v0,0.2775796606244674,0.2776174634986268,0.0,0,306,ARMP｜ARWR｜CCCC｜CCOI｜CNTN｜CYRX｜DCTH｜GORO｜HDSN｜HQI｜HYMC｜KRMD｜LEU｜LODE｜PALI｜PED｜RZLT｜SERV｜SIGA｜SMTI｜SPRB｜STXS｜SVRA｜TAYD｜TENX｜TGTX｜TRON｜TSHA｜VNDA｜XFOR
US::PB_qb0of3__FCF_P_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.1722712102443322,0.1723045916030097,0.0,0,298,HQI
US::PB_qb0of3__FCF_P_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2477238309032141,0.2476991773273689,0.0,0,299,AMTX｜DCTH｜EPM｜HQI｜HROW｜HYMC｜INSM｜IOVA｜KRMD｜LEU｜LODE｜MVST｜OMER｜PROK｜RLGT｜RZLT｜SERV｜SIGA｜SNEX｜TGTX｜VGZ
US::PB_qb0of3__FCF_P_qb0of3__C1_ROE_DYN_riseq1__v1,0.1681427076306267,0.16820564728633802,0.0,0,308,ARMP｜CNTN｜HQI｜PED｜STXS
US::PB_qb0of3__FCF_P_qb0of3__C1_ROE_DYN_riseq1__v0,0.2849661400064858,0.28499397317832686,0.0,0,309,AMTX｜AREC｜ARMP｜ASST｜BLFS｜CCCC｜CCOI｜CNTN｜CYRX｜DCTH｜HDSN｜HQI｜HYMC｜INSM｜IOVA｜KRMD｜LODE｜PED｜QBTS｜RZLT｜SBET｜SIDU｜SIGA｜SMTI｜SNEX｜SPRB｜STXS｜SVRA｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C19_FCF_P_DYN_yoy__v1,0.1917114653977012,0.19175152367320547,0.0,0,300,ARMP
US::PB_qb0of3__FCF_P_qb0of3__C19_FCF_P_DYN_yoy__v0,0.2615788020544851,0.2616349844983814,0.0,0,300,ALT｜AMTX｜ARMP｜ARWR｜DCTH｜DUOT｜GORO｜INSM｜IOVA｜LODE｜MVST｜OMER｜PALI｜PROK｜SIDU｜SNEX｜TENX｜TGTX｜TRON｜VGZ
US::PB_qb0of3__FCF_P_qb0of3__C17_FCF_P_DYN_qmax4__v0,0.2353452877399249,0.23535419343433794,0.0,0,301,AMTX｜ARMP｜ARWR｜DCTH｜EPM｜GORO｜INSM｜MVST｜PALI｜SIDU｜TENX
US::PB_qb0of3__FCF_P_qb0of3__C16_FCF_P_DYN_riseq2__v1,0.1383832864542908,0.1383922264924664,0.0,0,305,ARMP｜PED｜RILY
US::PB_qb0of3__FCF_P_qb0of3__C16_FCF_P_DYN_riseq2__v0,0.2806005816220589,0.2806197729930924,0.0,0,305,AMPY｜AMTX｜AREC｜ARMP｜ARWR｜DCTH｜DUOT｜GORO｜HROW｜INSM｜MVST｜PALI｜PED｜RILY｜SBET｜SIDU｜SMTI｜TAYD｜TENX｜TRON｜VGZ
US::PB_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,0.2309887498340788,0.23103458225969398,0.0,0,298,ARMP｜CNTN｜CTMX｜LINC｜PED｜RILY｜STXS
US::PB_qb0of3__FCF_OI_qb0of3__C8_EPS_DYN_riseq1__v0,0.3063983265445316,0.30642849084266,0.0,0,309,AMPY｜AREC｜ARWR｜ASST｜AVTX｜CADL｜CBIO｜CCCC｜CCOI｜CELH｜CTMX｜DCH｜DUOT｜HDSN｜LODE｜PALI｜PED｜PROK｜QBTS｜RILY｜SBET｜SIDU｜SIGA｜SNEX｜SPRB｜TENX｜TNXP｜TRON｜TSHA｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,0.3695572503172029,0.3695187981605468,0.0,0,299,ABOS｜ALT｜AMPY｜AMTX｜ARMP｜ASST｜AVTX｜BDTX｜CBIO｜CCOI｜CNTN｜CTMX｜DCH｜EPM｜GEVO｜HDSN｜HROW｜HYMC｜INSM｜IOVA｜LEU｜LINC｜LODE｜OLMA｜OMER｜PALI｜PED｜QBTS｜RILY｜RLGT｜RZLT｜SBET｜SIDU｜SMTI｜SNEX｜STXS｜SVRA｜TAYD｜TENX｜TGTX｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2285561437587042,0.2286014502150675,0.0,0,298,ARMP｜CNTN｜CTMX｜LINC｜PED｜STXS
US::PB_qb0of3__FCF_P_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.3497752650196253,0.3497391214950203,0.0,0,299,ABOS｜ALT｜AMPY｜AMTX｜ARMP｜ASST｜AVTX｜BDTX｜CBIO｜CCOI｜CNTN｜CTMX｜EPM｜GEVO｜HROW｜HYMC｜IOVA｜LEU｜LINC｜LODE｜OLMA｜OMER｜PED｜QBTS｜RLGT｜RZLT｜SBET｜SIDU｜SIGA｜SMTI｜SNEX｜STXS｜SVRA｜TAYD｜TENX｜TGTX｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v1,0.2229956778425486,0.22304286154955077,0.0,0,300,CNTN｜CTMX｜LINC｜PED｜STXS
US::PB_qb0of3__FCF_P_qb0of3__C12_EPS_DYN_yoy__v0,0.3432274460631828,0.3433034091231557,0.0,0,300,ABOS｜ALT｜AMPY｜AREC｜ARWR｜ASST｜BDTX｜CCCC｜CCOI｜CNTN｜CTMX｜DUOT｜EPM｜HDSN｜HROW｜HYMC｜IOVA｜KRMD｜LINC｜LODE｜OLMA｜OMER｜PED｜PROK｜SBET｜SIDU｜SNEX｜SPRB｜STXS｜SVRA｜TAYD｜TENX｜TNXP｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__FCF_P_qb0of3__C10_EPS_DYN_qmax4__v1,0.1426038651403749,0.1426017938008095,0.0,0,302,CNTN｜CTMX
US::PB_qb0of3__FCF_P_qb0of3__C10_EPS_DYN_qmax4__v0,0.3763850859819164,0.37637910668177654,0.0,0,302,AMPY｜ARWR｜ASST｜AVTX｜BDTX｜CCCC｜CCOI｜CELH｜CNTN｜CTMX｜DCH｜DUOT｜EPM｜LODE｜OMER｜PROK｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::PB_qb0of3__FCF_OI_qb0of3__None__v1,0.2088216969986973,0.20882018337995434,0.0,0,311,ARMP｜CADL｜CTMX｜HIG｜HQI｜LINC｜PED｜RILY｜STTK｜STXS
US::PB_qb0of3__FCF_OI_qb0of3__None__v0,0.264826347395547,0.26482438544236864,0.0,0,311,ALT｜AMPY｜AMTX｜AREC｜ARMP｜ARWR｜ASST｜AVTX｜BLFS｜CADL｜CBIO｜CCCC｜CCOI｜CELH｜CTMX｜CYRX｜DCH｜DCTH｜DUOT｜GEVO｜GORO｜HDSN｜HIG｜HQI｜HYMC｜INSM｜KODK｜KRMD｜LEU｜LINC｜LODE｜MVST｜PALI｜PED｜PROK｜QBTS｜RDNT｜RILY｜RLGT｜RZLT｜SBET｜SERV｜SES｜SIDU｜SIGA｜SMTI｜SNEX｜SPRB｜STTK｜STXS｜TAYD｜TENX｜TNXP｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__FCF_OI_qb0of3__C9_EPS_DYN_riseq2__v1,0.1777737204950904,0.17778539746011202,0.0,0,305,CADL｜CTMX｜HQI｜PED｜RILY
US::PB_qb0of3__FCF_OI_qb0of3__C9_EPS_DYN_riseq2__v0,0.3007306258097952,0.3007719353273266,0.0,0,306,AMPY｜AREC｜ASST｜AVTX｜CADL｜CCCC｜CCOI｜CELH｜CTMX｜DCH｜DUOT｜GEVO｜GORO｜HDSN｜HQI｜INSM｜LODE｜PED｜PROK｜RILY｜SIDU｜SPRB｜TENX｜TNXP｜TRON｜TSHA｜VNDA
US::PB_qb0of3__FCF_OI_qb0of3__C8_EPS_DYN_riseq1__v1,0.159664852543593,0.1597244068804442,0.0,0,308,CADL｜CTMX｜PED｜RILY
US::PB_qb0of3__EV_EBITDA_qb0of3__None__v0,0.3093613107118478,0.30935898051754385,0.0,0,311,ABOS｜ALT｜AMPY｜AMTX｜AREC｜ARMP｜ARWR｜ASST｜AVTX｜BDTX｜BLFS｜CADL｜CBIO｜CCCC｜CCOI｜CELH｜CHCI｜CNTN｜CRNC｜CTMX｜CYRX｜DCTH｜DRUG｜DUOT｜ELMD｜EPM｜ESOA｜GDC｜GEVO｜GORO｜GRBK｜HIG｜HQI｜HROW｜HYMC｜INSM｜IOVA｜KINS｜KODK｜KRMD｜LAD｜LEU｜LINC｜LODE｜MIRM｜MVST｜OLMA｜OMER｜PALI｜PROK｜QBTS｜RCKT｜RDNT｜RILY｜RZLT｜SBET｜SERV｜SES｜SIDU｜SIGA｜SMTI｜SNEX｜SPRB｜STTK｜STXS｜SVRA｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜UVE｜VGZ｜VNDA｜WLDN｜XFOR
US::PB_qb0of3__EV_EBITDA_qb0of3__C9_EPS_DYN_riseq2__v0,0.3289693189982661,0.32899712765937017,0.0,0,307,AMPY｜AREC｜ASST｜AVTX｜BDTX｜CADL｜CCCC｜CCOI｜CELH｜CHCI｜CNTN｜CRNC｜CTMX｜DUOT｜ELMD｜EPM｜ESOA｜GEVO｜GORO｜GRBK｜HQI｜HROW｜INSM｜IOVA｜KINS｜LODE｜OLMA｜OMER｜PROK｜RILY｜SIDU｜SPRB｜SVRA｜TENX｜TNXP｜TRON｜TSHA｜VNDA
US::PB_qb0of3__EPS_qb0of3__C18_FCF_P_DYN_qmax8__v0,0.326475866952757,0.3265895831780463,0.0,0,291,EPM｜ESOA｜FCEL｜GRBK｜INSM｜KINS｜KNTK｜MVST｜NCMI｜RXT｜WLDN
US::PB_qb0of3__EPS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.3171588484936452,0.31722385583195334,0.0,0,298,CNTN｜LINC｜PED
US::PB_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v0,0.3366267752922494,0.3366400037158499,0.0,0,301,ABOS｜ALT｜AMPY｜AREC｜ARWR｜ASST｜BDTX｜CCCC｜CCOI｜CNTN｜CRNC｜CTMX｜DUOT｜EPM｜GRBK｜HROW｜HYMC｜IOVA｜KRMD｜LINC｜LODE｜OLMA｜OMER｜PROK｜SBET｜SIDU｜SNEX｜SPRB｜STXS｜SVRA｜TENX｜TNXP｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__C11_EPS_DYN_qmax8__v1,0.2439131892751966,0.24391703406255427,0.0,0,290,CRNC｜CTMX
US::PB_qb0of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v1,0.2315432765874334,0.2315397886726478,0.0,0,302,CNTN｜CRNC｜CTMX
US::PB_qb0of3__EV_EBITDA_qb0of3__C10_EPS_DYN_qmax4__v0,0.3424899390993325,0.34255157034879047,0.0,0,303,AMPY｜ARWR｜ASST｜AVTX｜BDTX｜CCCC｜CCOI｜CELH｜CNTN｜CRNC｜CTMX｜DUOT｜ELMD｜EPM｜ESOA｜LODE｜OMER｜PROK｜SIDU｜SPRB｜TENX｜TNXP｜TSHA｜VNDA
US::PB_qb0of3__EPS_qb0of3__None__v1,0.2586190744605776,0.2586171630188352,0.0,0,311,ARMP｜BXC｜CADL｜CHCI｜CNTN｜HIG｜HQI｜LINC｜PED｜STTK｜STXS｜TSSI
US::PB_qb0of3__EPS_qb0of3__None__v0,0.317951165299204,0.3179487629177009,0.0,0,311,ABOS｜ALT｜AMTX｜AREC｜ARMP｜ARWR｜ASST｜AVTX｜BDTX｜BLFS｜BXC｜CADL｜CBIO｜CCCC｜CELH｜CHCI｜CNTN｜CPSS｜CYRX｜DCH｜DUOT｜ELMD｜EPM｜ESOA｜FCEL｜GDC｜GEVO｜GORO｜GRBK｜HDSN｜HIG｜HQI｜HROW｜HYMC｜INSM｜IOVA｜IVT｜KINS｜KNTK｜KODK｜KRMD｜LAD｜LEU｜LINC｜MIRM｜MVST｜NCMI｜OLMA｜OMER｜PALI｜PAYS｜PED｜PROK｜QBTS｜RCKT｜RDNT｜RLGT｜RXT｜RZLT｜SBET｜SERV｜SES｜SIDU｜SIGA｜SMTI｜SNEX｜SPRB｜STTK｜STXS｜SVRA｜TAYD｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜TSSI｜UVE｜VGZ｜VNDA｜WLDN｜XFOR
US::PB_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v1,0.2538536882254225,0.25385368822542276,0.0,0,304,BXC｜CADL｜CHCI｜CNTN｜HQI｜PED
US::PB_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,0.4030119819186712,0.4030407687504458,0.0,0,305,AREC｜ASST｜AVTX｜BDTX｜BXC｜CADL｜CCCC｜CELH｜CHCI｜CNTN｜DCH｜DUOT｜ELMD｜EPM｜ESOA｜FCEL｜GEVO｜GORO｜GRBK｜HDSN｜HQI｜HROW｜INSM｜IOVA｜IVT｜KINS｜KNTK｜NCMI｜OLMA｜OMER｜PAYS｜PED｜PROK｜RXT｜SIDU｜SPRB｜SVRA｜TENX｜TNXP｜TRON｜TSHA｜VNDA
US::PB_qb0of3__EPS_qb0of3__C8_EPS_DYN_riseq1__v1,0.2345764602136437,0.23459560140118452,0.0,0,307,CADL｜CNTN｜PED｜TSSI
US::PB_qb0of3__EPS_qb0of3__C8_EPS_DYN_riseq1__v0,0.4023063934003297,0.4024707778442369,0.0,0,308,AREC｜ARWR｜ASST｜AVTX｜BDTX｜CADL｜CBIO｜CCCC｜CELH｜CNTN｜DCH｜DUOT｜ELMD｜EPM｜ESOA｜FCEL｜HDSN｜IVT｜KINS｜NCMI｜OMER｜PALI｜PAYS｜PED｜PROK｜QBTS｜RCKT｜SBET｜SIDU｜SIGA｜SNEX｜SPRB｜SVRA｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜TSSI｜VNDA｜WLDN｜XFOR
US::PB_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.3189595350942764,0.3189269361781901,0.0,0,299,CNTN｜LINC｜PED
US::PB_qb0of3__EPS_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.3406761929128399,0.34064110261701663,0.0,0,299,ARWR｜AVTX｜CELH｜CNTN｜DUOT｜ESOA｜HROW｜KNTK｜LINC｜OLMA｜PALI｜PED｜PROK｜QBTS｜RLGT｜SERV｜SIDU｜SMTI｜SNEX｜SVRA｜TAYD｜TENX｜TGTX｜TRON｜UVE｜VGZ｜VNDA
US::PB_qb0of3__EPS_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.3275595313378214,0.32752594960073744,0.0,0,299,ARWR｜AVTX｜CELH｜CNTN｜DCH｜DUOT｜HROW｜INSM｜KNTK｜LINC｜OLMA｜PALI｜PED｜PROK｜QBTS｜RLGT｜SERV｜SIDU｜SMTI｜SNEX｜SVRA｜TAYD｜TENX｜TGTX｜TRON｜UVE｜VGZ｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,0.3395496338029213,0.33951467352494147,0.0,0,299,ABOS｜ALT｜AMPY｜AMTX｜ARMP｜ASST｜AVTX｜BDTX｜CBIO｜CCOI｜CNTN｜CRNC｜CTMX｜EPM｜GEVO｜GRBK｜HROW｜HYMC｜IOVA｜LEU｜LINC｜LODE｜OLMA｜OMER｜QBTS｜RZLT｜SBET｜SIDU｜SIGA｜SMTI｜SNEX｜STXS｜SVRA｜TENX｜TGTX｜TRON｜TSHA｜UVE｜VGZ｜VNDA
US::PB_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v1,0.30020262556316,0.3002637777461923,0.0,0,298,ARMP｜CNTN｜PED
US::PB_qb0of3__EPS_qb0of3__C5_ROE_DYN_yoy__v0,0.3634568365898327,0.3634190991117152,0.0,0,299,AMTX｜ARMP｜AVTX｜CNTN｜CYRX｜DCH｜FCEL｜GRBK｜HROW｜HYMC｜INSM｜IVT｜OLMA｜PALI｜PED｜PROK｜RLGT｜RZLT｜SIGA｜SMTI｜SNEX｜SPRB｜TAYD｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__EPS_qb0of3__C4_ROE_DYN_qmax8__v0,0.3507429720263937,0.350748723045442,0.0,0,290,RZLT｜SIGA｜TENX｜TGTX｜TRON｜TSHA
US::PB_qb0of3__EPS_qb0of3__C3_ROE_DYN_qmax4__v0,0.3876943984212389,0.3877652685047879,0.0,0,303,ARMP｜CCCC｜CNTN｜CYRX｜ELMD｜FCEL｜HYMC｜KRMD｜RZLT｜SIGA｜STXS｜TENX｜TGTX｜TRON｜TSHA｜VNDA
US::PB_qb0of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v1,0.263487882112583,0.263487882112583,0.0,0,304,ARMP｜BXC｜CHCI｜CNTN｜HQI｜PED｜STXS｜TSSI
US::PB_qb0of3__EPS_qb0of3__C2_ROE_DYN_riseq2__v0,0.3675812210971168,0.3676329327419441,0.0,0,306,ARMP｜ARWR｜BXC｜CCCC｜CHCI｜CNTN｜CYRX｜ELMD｜FCEL｜GORO｜HDSN｜HQI｜HYMC｜IVT｜KINS｜KRMD｜LEU｜PALI｜PED｜RZLT｜SERV｜SIGA｜SMTI｜SPRB｜STXS｜SVRA｜TAYD｜TENX｜TGTX｜TRON｜TSHA｜TSSI｜VNDA｜XFOR
US::PB_qb0of3__EPS_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2529552135979938,0.2529299886416525,0.0,0,299,BXC｜CHCI｜HIG｜HQI｜TSSI
US::PB_qb0of3__EPS_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,0.2667624322204462,0.26673568987326246,0.0,0,299,AMTX｜BXC｜CHCI｜ELMD｜EPM｜ESOA｜GRBK｜HIG｜HQI｜HROW｜HYMC｜INSM｜IOVA｜IVT｜KNTK｜KRMD｜LAD｜LEU｜MVST｜NCMI｜OMER｜PROK｜RLGT｜RXT｜RZLT｜SERV｜SIGA｜SNEX｜TGTX｜TSSI｜VGZ｜WLDN
US::PB_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v1,0.2499159624766669,0.24993647708342537,0.0,0,307,ARMP｜CNTN｜HQI｜PED｜STXS
US::PB_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,0.3968332061495592,0.39690123663598387,0.0,0,310,AMTX｜AREC｜ARMP｜ASST｜BLFS｜CCCC｜CNTN｜CYRX｜ELMD｜ESOA｜FCEL｜HDSN｜HQI｜HYMC｜INSM｜IOVA｜IVT｜KINS｜KNTK｜KRMD｜NCMI｜PED｜QBTS｜RXT｜RZLT｜SBET｜SIDU｜SIGA｜SMTI｜SNEX｜SPRB｜STXS｜SVRA｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜VNDA｜WLDN
US::PB_qb0of3__EPS_qb0of3__C19_FCF_P_DYN_yoy__v1,0.2588754310736436,0.25884955714970115,0.0,0,299,ARMP｜BXC｜HIG｜TSSI
US::PB_qb0of3__EPS_qb0of3__C19_FCF_P_DYN_yoy__v0,0.2942171690975252,0.29418736974540605,0.0,0,299,ALT｜AMTX｜ARMP｜ARWR｜BXC｜DUOT｜ELMD｜ESOA｜FCEL｜GORO｜GRBK｜HIG｜INSM｜IOVA｜IVT｜KINS｜KNTK｜LAD｜MVST｜NCMI｜OMER｜PALI｜PROK｜RXT｜SIDU｜SNEX｜TENX｜TGTX｜TRON｜TSSI｜UVE｜VGZ｜WLDN
US::PB_qb0of3__EV_EBITDA_qb0of3__C12_EPS_DYN_yoy__v1,0.2610473986748545,0.26105737540626395,0.0,0,301,CNTN｜CRNC｜CTMX｜LINC｜STXS
US::PB_qb0of3__EV_EBITDA_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,0.2619993895433152,0.2619731721720586,0.0,0,299,ARMP｜CNTN｜CRNC｜CTMX｜LINC｜STXS
US::PB_qb0of3__EV_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v1,0.2194134379669596,0.21943433509017396,0.0,0,309,CADL｜CNTN｜CRNC｜CTMX｜RILY
US::PB_qb0of3__EV_EBITDA_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v1,0.2089605280716568,0.20894004672873967,0.0,0,299,CHCI｜CRNC｜HIG｜HQI
US::PB_qb0of3__EV_EBITDA_qb0of3__C8_EPS_DYN_riseq1__v0,0.3302522722993615,0.3302850668332824,0.0,0,309,AMPY｜AREC｜ARWR｜ASST｜AVTX｜BDTX｜CADL｜CBIO｜CCCC｜CCOI｜CELH｜CNTN｜CRNC｜CTMX｜DUOT｜ELMD｜EPM｜ESOA｜KINS｜LODE｜OMER｜PALI｜PROK｜QBTS｜RCKT｜RILY｜SBET｜SIDU｜SIGA｜SNEX｜SPRB｜SVRA｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜VNDA｜WLDN｜XFOR
US::PB_qb0of3__EV_EBITDA_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v1,0.2720715068502282,0.27204417746037657,0.0,0,299,CNTN｜LINC
US::PB_qb0of3__EV_EBITDA_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,0.306166995693758,0.30613584945826156,0.0,0,299,ARWR｜AVTX｜CELH｜CNTN｜DUOT｜ESOA｜HROW｜LINC｜LODE｜OLMA｜PALI｜PROK｜QBTS｜SERV｜SIDU｜SMTI｜SNEX｜SVRA｜TENX｜TGTX｜TRON｜UVE｜VGZ｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,0.2480331081677325,0.24800842086647523,0.0,0,299,CNTN｜LINC｜RILY
US::PB_qb0of3__EV_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,0.2941502780176133,0.2941204861772544,0.0,0,299,ARWR｜AVTX｜CELH｜CNTN｜DUOT｜HROW｜INSM｜LINC｜LODE｜OLMA｜PALI｜PROK｜QBTS｜RILY｜SERV｜SIDU｜SMTI｜SNEX｜SVRA｜TENX｜TGTX｜TRON｜UVE｜VGZ｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v1,0.2564791750119375,0.2564889600638265,0.0,0,301,ARMP｜CNTN｜RILY
US::PB_qb0of3__EV_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,0.3134205787790942,0.31343279288759374,0.0,0,301,AMTX｜ARMP｜AVTX｜CCOI｜CNTN｜CYRX｜GRBK｜HROW｜HYMC｜INSM｜LODE｜OLMA｜PALI｜PROK｜RILY｜RZLT｜SIGA｜SMTI｜SNEX｜SPRB｜TENX｜TGTX｜TNXP｜TRON｜TSHA｜VGZ｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__C4_ROE_DYN_qmax8__v0,0.2851282593141711,0.2851328247174647,0.0,0,290,LODE｜RZLT｜SIGA｜TENX｜TGTX｜TRON｜TSHA
US::PB_qb0of3__EV_EBITDA_qb0of3__C3_ROE_DYN_qmax4__v1,0.2339197551322354,0.23391622813906543,0.0,0,302,ARMP｜CNTN｜STXS
US::PB_qb0of3__EV_EBITDA_qb0of3__C3_ROE_DYN_qmax4__v0,0.2976086641955973,0.297629147833012,0.0,0,305,ARMP｜CCCC｜CCOI｜CNTN｜CYRX｜DCTH｜ELMD｜HYMC｜KRMD｜LODE｜RZLT｜SIGA｜STXS｜TENX｜TGTX｜TRON｜TSHA｜VNDA
US::PB_qb0of3__EV_EBITDA_qb0of3__C2_ROE_DYN_riseq2__v1,0.2485845904957468,0.2486049853469796,0.0,0,307,ARMP｜CHCI｜CNTN｜CRNC｜HQI｜STXS
