strategy_uid,market,stock_id,jump_date,entry_date,exit_date,trade_return
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,VRDN,2020-10-28,2020-06-01,2021-04-01,-0.0101761006289294
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,TENX,2023-11-13,2023-04-03,2023-12-01,-0.0875745721271399
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.0553333333333335
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,TNXP,2024-12-16,2024-12-01,2025-04-01,-0.0821265155508702
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.87085714285714
US::EV_EBITDA_qb0of3__FCF_P_qb0of3__C11_EPS_DYN_qmax8__v0,US,WATT,2024-12-30,2024-09-03,,-0.8452835820895521
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,VNDA,2009-05-07,2008-12-01,2009-09-01,21.235288135593223
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,DCTH,2019-04-16,2018-12-03,2019-07-01,-0.6849971181556198
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,LODE,2021-02-17,2020-09-01,2021-04-01,3.466468468468465
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.0368888888888891
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,CNTN,2025-08-20,2025-06-01,2025-09-01,3.1014482758620714
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::REVENUE_qb0of3__PB_qb0of3__C3_ROE_DYN_qmax4__v0,US,ARMP,2025-10-22,2025-06-01,,2.218512820512822
US::PB_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,US,VNDA,2009-05-07,2009-04-01,2009-09-01,12.959902734915392
US::PB_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,US,SMTI,2012-12-21,2012-12-03,2013-05-01,0.5980000000000003
US::PB_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,US,CRC,2020-10-28,2020-03-02,2020-12-01,2.7619639639639693
US::PB_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,US,PALI,2023-09-06,2023-09-01,2024-04-01,-0.4128761329305134
US::PB_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::PB_qb0of3__ACCRUAL_qb0of3__C5_ROE_DYN_yoy__v0,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,AREC,2018-09-18,2018-09-04,2019-06-03,1.4233731343283564
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,DCTH,2019-04-16,2018-09-04,2019-07-01,-0.9419235390496996
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,REPX,2021-01-28,2020-12-01,2021-04-01,1.2114387351778653
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,SLS,2020-12-10,2020-12-01,2021-04-01,1.6008571428571432
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,SBET,2025-05-29,2025-04-01,2025-06-01,18.51453944020356
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::PS_qb0of3__ROIC_qb0of3__C1_ROE_DYN_riseq1__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,KINS,2009-03-19,2008-12-01,2009-04-01,-0.1156156719932191
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,VNDA,2009-05-07,2009-04-01,2009-09-01,12.959902734915392
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,SMTI,2012-12-21,2012-12-03,2013-05-01,0.5980000000000003
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,AREC,2018-09-18,2018-09-04,2019-06-03,1.4233731343283564
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,RCAT,2020-12-28,2020-12-01,2021-01-04,2.00911111111111
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,SLS,2020-12-10,2020-12-01,2021-06-01,2.658000000000002
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,REPX,2021-01-28,2020-12-01,2022-01-03,0.6808063241106721
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.0553333333333335
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,ASST,2025-05-07,2025-04-01,2025-09-01,10.824923076923078
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EPS_qb0of3__ACCRUAL_qb0of3__C1_ROE_DYN_riseq1__v0,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::EV_S_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,US,LEU,2016-03-08,2015-09-01,2016-04-01,0.2050844686648505
US::EV_S_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,US,DCTH,2019-04-16,2018-09-04,2019-08-01,-0.961584926269798
US::EV_S_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,US,BNED,2024-05-22,2024-04-01,2024-08-01,-0.8292963472413267
US::EV_S_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,US,BKKT,2024-11-18,2024-06-03,2025-04-01,-0.4688232530827944
US::EV_S_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EV_S_qb0of3__ROIC_qb0of3__C2_ROE_DYN_riseq2__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.87085714285714
US::EPS_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::EPS_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::EV_S_qb0of3__ROE_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,SLS,2020-12-10,2020-12-01,2021-04-01,1.6008571428571432
US::EV_S_qb0of3__ROE_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,MVST,2024-11-13,2024-09-03,2024-12-01,1.8306500186358552
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,UCB,2002-03-18,2001-09-04,2002-04-01,93.66456473766024
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,EPM,2004-01-21,2003-05-01,2004-04-01,-0.2436676872474054
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,LTBR,2004-10-20,2004-06-01,2004-12-01,5.997999999999999
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,LEU,2016-03-08,2015-09-01,2016-04-01,0.2050844686648505
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,AMPY,2016-10-24,2016-09-01,2017-04-03,24.864444683572582
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,VRDN,2020-10-28,2020-09-01,2021-04-01,0.2064291187739477
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,GEVO,2020-08-20,2020-06-01,2022-06-01,1.961768115942031
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,AVTX,2024-03-28,2023-06-01,2024-12-01,-0.9877886904761904
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,CBIO,2024-10-29,2022-12-01,2025-03-02,-0.8749906542056077
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,COGT,2025-11-10,2025-03-02,2025-12-01,4.278212483399734
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,SBET,2025-05-29,2024-05-01,2025-12-01,-0.2290531400966174
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,AGL,2026-05-07,2025-09-01,,-0.4638750000000003
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,ARMP,2025-10-22,2025-06-01,,2.218512820512822
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,FBRX,2024-11-20,2024-05-01,,0.6241180679785348
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,NKTR,2025-06-24,2025-06-01,,3.321108384458075
US::EV_EBITDA_qb0of3__REV_G_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v0,US,TENX,2023-11-13,2022-04-01,,-0.9922072622107968
US::EPS_qb0of3__OCF_E_qb2of3__C12_EPS_DYN_yoy__v1,US,CNTN,2025-08-20,2025-07-01,2025-09-01,2.3406966292134834
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,UCB,2002-03-18,2001-05-01,2002-04-01,93.66456473766024
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,ARWR,2003-12-10,2003-09-02,2004-02-02,9.767230769230766
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,EPM,2004-01-21,2003-12-01,2004-04-01,-0.2436676872474059
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,KINS,2009-03-19,2008-06-02,2009-05-01,-0.1383630655632717
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,PAYS,2011-11-14,2011-09-01,2011-12-01,0.1979999999999997
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,TGTX,2012-02-06,2011-12-01,2012-04-02,1.349916376306618
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,AMPY,2016-10-24,2016-09-01,2016-11-01,25.77809461352608
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,DUOT,2018-02-28,2017-09-01,2018-11-01,-0.798078431372549
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,XFOR,2018-11-27,2018-09-04,2019-04-01,0.3967538940809956
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,CRC,2020-10-28,2020-09-01,2020-12-01,18.8932380952381
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,PED,2021-01-28,2020-12-01,2021-04-01,0.1248656716417899
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,IVT,2021-10-07,2021-09-01,2021-12-01,18.127629629629627
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,PALI,2023-09-06,2023-09-01,2024-04-01,-0.4128761329305134
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,AVTX,2024-03-28,2023-09-01,2024-05-01,-0.2693992673992677
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,CBIO,2024-10-29,2024-09-03,2024-12-01,1.0373885949441488
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,SIDU,2024-12-16,2024-12-01,2025-04-01,-0.0553333333333335
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,PROK,2025-07-08,2025-06-01,2025-09-01,2.263080243497509
US::PB_qb0of3__MOM_qb0of3__C8_EPS_DYN_riseq1__v0,US,SBET,2025-05-29,2025-04-01,2025-09-01,3.5323511450381666
US::REVENUE_qb0of3__EPS_qb0of3__C4_ROE_DYN_qmax8__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::REVENUE_qb0of3__EPS_qb0of3__C4_ROE_DYN_qmax8__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.0368888888888891
US::REVENUE_qb0of3__EPS_qb0of3__C4_ROE_DYN_qmax8__v0,US,TRON,2025-06-16,2025-06-01,2025-12-01,2.267565217391307
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,EPM,2004-01-21,2003-12-01,2004-04-01,-0.2436676872474059
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,LTBR,2004-10-20,2004-03-01,2004-12-01,5.997999999999999
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,RIGL,2007-12-13,2007-12-03,2008-06-02,2.3247326732673304
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,KINS,2009-03-19,2008-12-01,2009-04-01,-0.1156156719932191
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,VNDA,2009-05-07,2008-06-02,2009-09-01,1.7776610169491518
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ABEO,2015-05-05,2015-04-01,2015-12-01,0.4781324503311255
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,AREC,2018-09-18,2018-09-04,2018-12-03,9.445761194029844
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,DUOT,2018-02-28,2017-12-01,2018-12-03,-0.6894999999999998
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,RCAT,2020-12-28,2020-12-01,2021-01-04,2.00911111111111
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,VRDN,2020-10-28,2020-06-01,2021-04-01,-0.0101761006289294
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ELDN,2020-09-15,2020-09-01,2021-09-01,0.1269437585733888
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,GEVO,2020-08-20,2020-04-01,2021-12-01,6.138899122807022
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SLS,2020-12-10,2017-06-01,2021-12-01,-0.9947701149425288
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,TENX,2023-11-13,2023-04-03,2024-04-01,-0.8852518337408313
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,AVTX,2024-03-28,2023-09-01,2024-08-01,-0.4960476190476193
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SRRK,2024-10-07,2024-09-03,2024-12-01,3.382615384615386
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,BKKT,2024-11-18,2024-06-03,2025-04-01,-0.4688232530827944
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,FUBO,2025-01-06,2024-06-03,2025-04-01,1.3105000000000004
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,TNXP,2024-12-16,2024-09-03,2025-06-01,1.3672674210839773
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,ASST,2025-05-07,2025-04-01,2025-12-01,1.0172307692307687
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,CNTN,2025-08-20,2024-12-01,,0.4547307692307683
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,PROK,2025-07-08,2025-06-01,,2.097059214167129
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SIDU,2024-12-16,2024-12-01,,1.0913333333333315
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,SPRB,2025-10-06,2025-09-01,,11.442285714285708
US::EV_EBITDA_qb0of3__EPS_qb0of3__C9_EPS_DYN_riseq2__v0,US,WATT,2024-12-30,2024-09-03,,-0.8452835820895521
US::VOL_qb2of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,US,UCB,2002-03-18,2001-12-03,2002-04-01,93.66456473766024
US::VOL_qb2of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::VOL_qb2of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::VOL_qb2of3__FCF_OI_qb2of3__C5_ROE_DYN_yoy__v0,US,IVT,2021-10-07,2021-06-01,2022-03-01,0.7841089187056023
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,LODE,2021-02-17,2020-12-01,2021-04-01,3.813533980582527
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,PED,2021-01-28,2019-12-02,2021-04-01,-0.0402165605095552
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,USAU,2020-03-24,2020-01-02,2021-04-01,0.3087142857142857
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,RCAT,2020-12-28,2020-10-01,2021-06-01,2.0332941176470585
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,AVTX,2024-03-28,2023-12-01,2024-05-01,0.0236410256410248
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,PALI,2023-09-06,2023-06-01,2024-06-03,-0.7844074074074074
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,TENX,2023-11-13,2023-06-01,2024-06-03,-0.8801249999999999
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::REVENUE_qb0of3__NETDEBT_EBITDA_qb0of3__C5_ROE_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,,1.154521739130437
US::P_IC_qb0of3__VOL_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,US,BKKT,2024-11-18,2024-10-01,2025-01-01,1.750222222222223
US::P_IC_qb0of3__VOL_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v1,US,AGL,2026-05-07,2025-12-01,,0.1053954983922833
US::VOL_qb2of3__PB_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,EPM,2004-01-21,2003-06-02,2004-04-01,-0.4332557407164412
US::VOL_qb2of3__PB_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,LTBR,2004-10-20,2004-06-01,2004-11-01,10.498
US::VOL_qb2of3__PB_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,DCTH,2019-04-16,2018-12-03,2019-07-01,-0.6849971181556198
US::VOL_qb2of3__PB_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,FCEL,2019-11-06,2019-10-01,2020-02-03,4.1328547717842365
US::VOL_qb2of3__PB_qb0of3__C18_FCF_P_DYN_qmax8__v0,US,MVST,2024-11-13,2024-09-03,2024-12-01,1.8306500186358552
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,UCB,2002-03-18,2001-05-01,2002-04-01,93.66456473766024
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,LTBR,2004-10-20,2003-12-01,2004-11-01,3.597999999999999
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,TGTX,2012-02-06,2010-12-01,2012-04-02,-0.8820000000000002
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,LEU,2016-03-08,2014-04-01,2016-04-01,-0.8999417876544125
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,FCEL,2019-11-06,2019-10-01,2022-04-01,16.861070539419075
US::VOL_qb2of3__NETDEBT_EBITDA_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,ARMP,2025-10-22,2025-04-01,,3.35911111111111
US::PB_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,UCB,2002-03-18,2001-12-03,2002-04-01,93.66456473766024
US::PB_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::PB_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,DCTH,2019-04-16,2018-09-04,2019-12-02,-0.9812463134898962
US::PB_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,LODE,2021-02-17,2020-09-01,2021-04-01,3.466468468468465
US::PB_qb0of3__ROE_qb2of3__C19_FCF_P_DYN_yoy__v0,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::VOL_qb2of3__FCF_P_qb2of3__C5_ROE_DYN_yoy__v0,US,UCB,2002-03-18,2001-12-03,2002-04-01,93.66456473766024
US::VOL_qb2of3__FCF_P_qb2of3__C5_ROE_DYN_yoy__v0,US,FCEL,2019-11-06,2019-10-01,2019-12-02,0.8185394190871378
US::VOL_qb2of3__FCF_P_qb2of3__C5_ROE_DYN_yoy__v0,US,IVT,2021-10-07,2021-06-01,2022-03-01,0.7841089187056023
US::P_IC_qb2of3__PB_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,ARWR,2003-12-10,2003-09-02,2004-02-02,9.767230769230766
US::P_IC_qb2of3__PB_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,SMTI,2012-12-21,2012-05-01,2013-05-01,-0.6020000000000003
US::P_IC_qb2of3__PB_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,DUOT,2018-02-28,2017-06-01,2018-12-03,-0.9019999999999998
US::P_IC_qb2of3__PB_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,CNTN,2025-08-20,2025-06-01,2025-09-01,3.1014482758620714
US::VOL_qb2of3__EV_S_qb0of3__C17_FCF_P_DYN_qmax4__v0,US,DCTH,2019-04-16,2018-12-03,2019-07-01,-0.6849971181556198
US::VOL_qb2of3__EV_S_qb0of3__C17_FCF_P_DYN_qmax4__v0,US,SLS,2020-12-10,2020-09-01,2021-04-01,3.398966183574889
US::VOL_qb2of3__EV_S_qb0of3__C17_FCF_P_DYN_qmax4__v0,US,MVST,2024-11-13,2024-06-03,2024-12-01,1.1650943826632445
US::VOL_qb2of3__EV_S_qb0of3__C17_FCF_P_DYN_qmax4__v0,US,ORGO,2025-02-28,2024-12-01,2025-06-01,-0.2939896640826868
US::VOL_qb2of3__FCF_P_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,UCB,2002-03-18,2001-05-01,2002-04-01,93.66456473766024
US::VOL_qb2of3__FCF_P_qb2of3__C14_EPS_DYN_ytdavg_gt_lyavg__v0,US,FCEL,2019-11-06,2019-10-01,2019-12-02,0.8185394190871378
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__C16_FCF_P_DYN_riseq2__v0,US,UCB,2002-03-18,2001-12-03,2002-04-01,93.66456473766024
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__C16_FCF_P_DYN_riseq2__v0,US,LTBR,2004-10-20,2004-06-01,2004-11-01,10.498
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__C16_FCF_P_DYN_riseq2__v0,US,KINS,2009-03-19,2008-12-01,2009-05-01,1.1571058926945643
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__C16_FCF_P_DYN_riseq2__v0,US,MVST,2024-11-13,2024-05-01,2024-12-01,0.878722593417469
US::EV_EBITDA_qb0of3__NETDEBT_EBITDA_qb2of3__C16_FCF_P_DYN_riseq2__v0,US,ARMP,2025-10-22,2025-09-01,,1.510000000000001
US::EV_EBITDA_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,US,KINS,2009-03-19,2008-06-02,2009-04-01,-0.647448494970678
US::EV_EBITDA_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,US,VNDA,2009-05-07,2008-09-02,2009-09-01,10.60861946902655
US::EV_EBITDA_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.2959330543933056
US::EV_EBITDA_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,US,SMTI,2012-12-21,2012-09-04,2013-05-01,-0.5314117647058825
US::EV_EBITDA_qb0of3__EPS_qb0of3__C1_ROE_DYN_riseq1__v0,US,AREC,2018-09-18,2018-09-04,2019-06-03,1.4233731343283564
