strategy_uid,market,stock_id,jump_date,entry_date,exit_date,trade_return
US::PB_qb0of3__P_IC_qb0of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,US,CRNC,2025-01-03,2025-01-01,2025-03-02,0.45150318471337547
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,SNEX,2002-10-23,2002-03-01,2004-09-01,8.527481834425256
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,LPTH,2006-01-09,2005-03-01,2006-06-01,0.40283383685800755
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,UVE,2005-11-16,2005-05-02,2008-04-01,77.96391715176851
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,LINC,2015-09-30,2015-06-01,2015-12-01,-0.08841975308641914
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,REPX,2021-01-28,2020-06-01,2021-04-01,3.372999999999995
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,SLS,2020-12-10,2020-04-01,2021-04-01,4.691750000000009
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,AVTX,2024-03-28,2023-12-01,2024-05-01,0.023641025641024882
US::EV_S_qb0of3__NETDEBT_EBITDA_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,SNEX,2002-10-23,2002-09-03,2003-01-02,1.2871066563656333
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LPTH,2006-01-09,2005-03-01,2006-06-01,0.40283383685800755
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,RLGT,2008-11-20,2008-10-01,2008-12-01,-0.001999999999999778
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,CPRX,2010-04-12,2010-04-01,2011-04-01,0.4210769230769238
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,REI,2011-05-20,2011-04-01,2011-06-01,2.048
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,TSSI,2016-09-12,2016-09-01,2016-12-01,0.09799999999999986
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,GME,2021-02-24,2021-01-04,2021-04-01,10.102408352668201
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,SLS,2020-12-10,2020-09-01,2021-04-01,3.398966183574889
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,BKKT,2024-11-18,2024-09-03,2025-04-01,-0.3056809815950926
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,IVVD,2025-02-03,2024-09-03,2025-04-01,-0.3680483681615402
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,MVST,2024-11-13,2024-06-03,2025-04-01,3.417731964642141
US::EV_S_qb0of3__OCF_E_qb0of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,RXT,2026-02-18,2025-06-01,,-0.15024561403508752
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C19_FCF_P_DYN_yoy__v1,US,BXC,2008-12-23,2008-10-01,2009-01-02,-0.5275198487712665
US::EV_S_qb0of3__DEBTRATIO_qb2of3__C19_FCF_P_DYN_yoy__v1,US,CRNC,2025-01-03,2025-01-01,2025-03-02,0.45150318471337547
US::REVENUE_qb0of3__FCF_P_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,US,TSSI,2016-09-12,2016-09-01,2016-10-03,0.09799999999999986
US::REVENUE_qb0of3__FCF_P_qb2of3__C13_EPS_DYN_ytdavg_gt_lyytdavg__v1,US,CRNC,2025-01-03,2025-01-01,2025-03-02,0.45150318471337547
US::EV_S_qb0of3__FCF_OI_qb2of3__C1_ROE_DYN_riseq1__v0,US,CPRX,2010-04-12,2009-09-01,2010-06-01,-0.05807476635513842
US::EV_S_qb0of3__FCF_OI_qb2of3__C1_ROE_DYN_riseq1__v0,US,ELMD,2013-12-30,2013-10-01,2014-03-03,0.47168421052631526
US::EV_S_qb0of3__FCF_OI_qb2of3__C1_ROE_DYN_riseq1__v0,US,SVRA,2019-12-30,2019-12-02,2020-04-01,0.5017593984962421
US::EV_S_qb0of3__FCF_OI_qb2of3__C1_ROE_DYN_riseq1__v0,US,SLS,2020-12-10,2020-12-01,2021-04-01,1.6008571428571432
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,DIN,2008-10-28,2008-09-02,2008-11-03,-0.1914127377998348
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LAD,2008-10-29,2008-09-02,2009-04-01,-0.5400835380835383
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,BXC,2008-12-23,2008-09-02,2009-06-01,-0.5804447476125514
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,GRBK,2014-03-31,2013-12-02,2014-04-01,2.0947741935483872
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,LEU,2016-03-08,2015-06-01,2016-04-01,-0.024075055187638306
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,RZLT,2019-01-07,2019-01-02,2019-03-01,2.3313333333333346
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,DCTH,2019-04-16,2018-09-04,2020-09-01,-0.9922785363189514
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,KNTK,2020-11-05,2020-08-03,2020-12-01,1.5979999999999983
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,HYMC,2022-03-10,2021-12-01,2022-04-01,1.9650329670329658
US::PS_qb0of3__OCF_E_qb2of3__C20_FCF_P_DYN_ytdavg_gt_lyytdavg__v0,US,OMER,2025-10-15,2025-05-01,,1.4452934472934482
US::PB_qb0of3__P_IC_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,US,RILY,2014-05-20,2014-04-01,2014-10-01,0.45223728813559294
US::PB_qb0of3__P_IC_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,US,LINC,2015-09-30,2015-07-01,2016-01-04,0.17694736842105296
US::PB_qb0of3__P_IC_qb0of3__C6_ROE_DYN_ytdavg_gt_lyytdavg__v1,US,MFA,2020-03-25,2020-03-02,2020-06-01,-0.7294131274131272
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,ASYS,2000-08-16,2000-06-01,2000-09-01,5.110055172413788
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,VGZ,2002-05-20,2001-09-04,2002-06-03,4.4265714285714415
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,RLMD,2019-10-15,2019-10-01,2019-12-02,2.237024390243904
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,PED,2021-01-28,2020-09-01,2021-04-01,0.28859829059829023
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,SLS,2020-12-10,2020-09-01,2021-06-01,5.1864057971014645
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,PALI,2023-09-06,2023-06-01,2023-12-01,-0.5816296296296293
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,FBRX,2024-11-20,2024-06-03,2024-12-01,0.492150034411563
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,ORGO,2025-02-28,2024-12-01,2025-06-01,-0.2939896640826868
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,SBET,2025-05-29,2024-12-01,2025-06-01,9.334927223719685
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::P_IC_qb1of3__NETDEBT_EBITDA_qb0of3__C16_FCF_P_DYN_riseq2__v0,US,INBX,2025-10-24,2025-09-01,2025-12-01,1.8621843971631218
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v1,US,ASYS,2000-08-16,2000-06-01,2001-02-01,2.3600689655172373
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v1,US,RLMD,2019-10-15,2019-10-01,2019-12-02,2.237024390243904
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v1,US,PED,2021-01-28,2021-01-04,2021-04-01,0.11651851851851847
US::P_IC_qb1of3__DEBTRATIO_qb0of3__C9_EPS_DYN_riseq2__v1,US,CTMX,2025-05-12,2025-04-01,2025-07-01,3.066965517241374
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SNEX,2002-10-23,2002-06-03,2003-01-02,0.8075207482883888
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,VGZ,2002-05-20,2002-04-01,2003-04-01,0.5116363636363659
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,ARWR,2003-12-10,2002-09-03,2004-02-02,2.5877435897435883
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,UVE,2005-11-16,2005-09-01,2005-12-01,8.998000000000001
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,LPTH,2006-01-09,2003-10-01,2006-03-01,0.6831851851851831
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,RLGT,2008-11-20,2008-10-01,2008-12-01,-0.001999999999999778
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CELH,2008-10-20,2007-02-01,2009-04-01,-0.9589298569450854
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,VNDA,2009-05-07,2009-04-01,2010-04-01,11.289156752154947
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CPRX,2010-04-12,2010-04-01,2011-06-01,0.535179487179487
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,REI,2011-05-20,2010-04-01,2011-12-01,-0.002
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TGTX,2012-02-06,2011-12-01,2012-04-02,1.349916376306618
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PARR,2012-09-14,2012-09-04,2012-12-03,3.5434545454545425
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,HROW,2011-11-22,2010-06-01,2013-04-01,-0.8520000000000002
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SMTI,2012-12-21,2012-09-04,2013-05-01,-0.5314117647058825
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TVTX,2012-12-03,2011-06-01,2013-07-01,2.3313333333333337
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,LINC,2015-09-30,2015-06-01,2015-12-01,-0.08841975308641914
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,DUOT,2018-02-28,2017-04-03,2018-12-03,-0.9067619047619045
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SVRA,2019-12-30,2017-09-01,2020-04-01,-0.620320610687023
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,MGNX,2020-05-06,2020-03-02,2020-06-01,1.3714533183352084
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,ACRS,2021-01-19,2020-03-02,2021-03-01,18.093238095238064
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CATX,2021-01-06,2020-03-02,2021-03-01,1.0716698499317852
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PED,2021-01-28,2020-04-01,2021-04-01,0.7538139534883705
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,REPX,2021-01-28,2020-09-01,2021-04-01,1.3558947368421055
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,RCAT,2020-12-28,2020-04-01,2022-04-01,0.23217721518987178
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SLS,2020-12-10,2020-06-01,2022-04-01,0.21858823529412108
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,FULC,2021-08-10,2020-09-01,2022-09-01,0.1276551724137942
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PALI,2023-09-06,2023-04-03,2024-04-01,-0.8294336283185839
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,QBTS,2023-05-22,2023-05-01,2024-04-01,3.122352331606221
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,AVTX,2024-03-28,2023-04-03,2024-05-01,-0.964962962962963
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SERV,2024-07-19,2024-03-01,2025-04-01,0.06378947368421173
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CNTN,2025-08-20,2025-06-01,2025-09-01,3.1014482758620714
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TRON,2025-06-16,2024-05-01,2025-09-01,2.1066956521739164
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CAPR,2025-12-03,2025-04-01,,2.04230379746836
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,CRVS,2026-01-20,2025-09-01,,0.3394634146341462
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,GSIT,2025-10-20,2025-07-01,,0.7980000000000003
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,OLMA,2025-11-18,2025-04-01,,6.483029940119761
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PRAX,2025-10-16,2024-04-01,,4.027692832764509
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,PROK,2025-07-08,2024-09-03,,-0.06866666666666732
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,SIDU,2024-12-16,2024-06-03,,0.19647328244274886
US::REVENUE_qb0of3__ROIC_qb0of3__C7_ROE_DYN_ytdavg_gt_lyavg__v0,US,TENX,2023-11-13,2023-09-01,,-0.5616098265895956
US::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,US,ELA,2008-10-13,2008-09-02,2008-12-01,-0.5987741935483873
US::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,US,RLGT,2008-11-20,2008-10-01,2008-12-01,-0.001999999999999778
US::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,US,CPRX,2010-04-12,2010-04-01,2010-12-01,0.3569743589743597
US::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,US,GME,2021-02-24,2020-10-01,2021-04-01,18.612754098360643
US::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::EV_S_qb0of3__MOM_qb2of3__C5_ROE_DYN_yoy__v0,US,SPRB,2025-10-06,2025-09-01,2025-12-01,10.870857142857139
US::P_IC_qb0of3__ACCRUAL_qb0of3__C19_FCF_P_DYN_yoy__v1,US,DIN,2008-10-28,2008-10-01,2008-11-03,0.05517367853290178
US::P_IC_qb0of3__ACCRUAL_qb0of3__C19_FCF_P_DYN_yoy__v1,US,BXC,2008-12-23,2008-10-01,2009-01-02,-0.5275198487712665
US::P_IC_qb0of3__ACCRUAL_qb0of3__C19_FCF_P_DYN_yoy__v1,US,TSSI,2016-09-12,2016-07-01,2016-10-03,-0.41533333333333344
US::P_IC_qb0of3__ACCRUAL_qb0of3__C19_FCF_P_DYN_yoy__v1,US,CRNC,2025-01-03,2025-01-01,2025-04-01,0.003095541401273662
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,ASYS,2000-08-16,2000-04-03,2000-09-01,4.9063199999999965
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,UVE,2005-11-16,2005-09-01,2006-05-01,18.16464711870926
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,WLDN,2009-08-25,2009-06-01,2009-09-01,0.6460446927374304
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,ELMD,2013-12-30,2013-10-01,2014-03-03,0.47168421052631526
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,GRBK,2014-03-31,2013-12-02,2014-04-01,2.0947741935483872
US::PS_qb0of3__CROIC_qb2of3__C15_FCF_P_DYN_riseq1__v0,US,TSSI,2016-09-12,2016-06-01,2016-12-01,-0.4686666666666669
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,SIGA,2006-10-18,2006-09-01,2006-12-01,2.2485188621657923
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,TGTX,2012-02-06,2011-09-01,2012-04-02,-0.29593305439330564
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,RZLT,2019-01-07,2019-01-02,2019-03-01,2.3313333333333346
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,MFA,2020-03-25,2020-03-02,2020-06-01,-0.7294131274131272
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,LODE,2021-02-17,2020-09-01,2021-04-01,3.466468468468465
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,TSHA,2023-08-14,2023-06-01,2023-09-01,3.8379999999999956
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,TENX,2023-11-13,2023-06-01,2023-12-01,0.03688888888888919
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,ORGO,2025-02-28,2024-12-01,2025-03-02,0.6026511627906987
US::PB_qb0of3__None__C4_ROE_DYN_qmax8__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,SNEX,2002-10-23,2002-03-01,2003-01-02,1.2332987889616869
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,UVE,2005-11-16,2005-09-01,2005-12-01,8.998000000000001
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,MITK,2008-07-31,2008-06-02,2008-09-02,0.45254545454545414
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,DIN,2008-10-28,2008-09-02,2008-11-03,-0.1914127377998348
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,HIG,2008-12-05,2008-08-01,2009-03-02,-0.915545347467609
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,BXC,2008-12-23,2007-09-04,2009-06-01,-0.6065700947496121
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,WLDN,2009-08-25,2008-04-01,2009-09-01,-0.504529510961214
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,LAD,2008-10-29,2008-06-02,2009-11-02,0.235588652482269
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,CPRX,2010-04-12,2010-04-01,2011-04-01,0.4210769230769238
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,REI,2011-05-20,2011-04-01,2011-06-01,2.048
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,ELMD,2013-12-30,2013-10-01,2014-03-03,0.47168421052631526
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,GRBK,2014-03-31,2013-06-03,2014-04-01,0.4692643678160906
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,TSSI,2016-09-12,2016-06-01,2016-12-01,-0.4686666666666669
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,DUOT,2018-02-28,2017-12-01,2018-06-01,-0.74575
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,DCTH,2019-04-16,2018-09-04,2019-12-02,-0.9812463134898962
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,KNTK,2020-11-05,2020-08-03,2020-12-01,1.5979999999999983
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,SLS,2020-12-10,2020-09-01,2021-04-01,3.398966183574889
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,AMTX,2021-01-25,2020-12-01,2021-06-01,5.329753554502368
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,NCMI,2023-04-12,2022-12-01,2023-05-01,-0.3329178743961356
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,MVST,2024-11-13,2024-06-03,2024-12-01,1.1650943826632443
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,CRNC,2025-01-03,2024-09-03,2025-03-02,2.597369085173503
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,GORO,2024-08-21,2024-06-03,2025-06-01,22.664666666666655
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,TRON,2025-06-16,2025-06-01,2025-09-01,6.458869565217396
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,OMER,2025-10-15,2024-12-01,,0.5116563876651992
US::PS_qb0of3__None__C19_FCF_P_DYN_yoy__v0,US,RXT,2026-02-18,2025-12-01,,-0.05003921568627423
US::EV_EBITDA_qb0of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,US,KINS,2009-03-19,2008-12-01,2009-05-01,1.1571058926945643
US::EV_EBITDA_qb0of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,US,WLDN,2009-08-25,2009-06-01,2009-09-01,0.6460446927374304
US::EV_EBITDA_qb0of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,US,ESOA,2013-05-09,2013-03-01,2013-06-03,0.4265763328641565
US::EV_EBITDA_qb0of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,US,ELMD,2013-12-30,2013-10-01,2014-03-03,0.47168421052631526
US::EV_EBITDA_qb0of3__FCF_P_qb2of3__C1_ROE_DYN_riseq1__v0,US,CRNC,2025-01-03,2024-12-01,2025-03-02,0.5461682496607867
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,DAR,2000-09-21,2000-09-01,2001-04-02,-0.12199999999999978
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,UVE,2005-11-16,2005-09-01,2005-12-01,8.998000000000001
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,DIN,2008-10-28,2008-09-02,2008-11-03,-0.1914127377998348
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,LAD,2008-10-29,2008-06-02,2009-04-01,-0.6686666666666665
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,KINS,2009-03-19,2008-12-01,2009-05-01,1.1571058926945643
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,VNDA,2009-05-07,2009-04-01,2009-06-01,14.00278876237097
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,WLDN,2009-08-25,2009-06-01,2009-09-01,0.6460446927374304
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ESOA,2013-05-09,2013-03-01,2013-09-03,0.2837118335679225
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,ELMD,2013-12-30,2013-12-02,2014-03-03,0.37504918032786994
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,GRBK,2014-03-31,2013-06-03,2014-04-01,0.4692643678160906
US::P_IC_qb0of3__ROIC_qb0of3__C15_FCF_P_DYN_riseq1__v0,US,LINC,2015-09-30,2015-09-01,2015-12-01,4.0434545454545505
