market,stock_id,jump_date,price_before,price_after,jump_x,day_return,persisted,price_max_alltime,price_min_alltime,verdict,reason
TW,5314,2022-07-29,4.11,16.9386,4.1213138686131385,3.1213138686131385,True,181.739,3.11,資料異常,單日≥300%｜跳動後未回落
US,PRG,2002-01-10,3.48,14.33,4.117816091954023,3.1178160919540234,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
US,PRG,2002-07-16,5.03,20.68,4.111332007952286,3.111332007952286,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
US,PRG,2001-01-17,3.06,12.55,4.101307189542484,3.101307189542484,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
US,DFTX,2018-10-31,0.315,1.29,4.095238095238095,3.095238095238095,True,70.35,0.015,資料異常,單日≥300%｜跳動後未回落
US,PRG,2002-03-25,4.2,17.18,4.09047619047619,3.09047619047619,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
US,FUBO,2016-01-05,4680.0,19080.0,4.076923076923077,3.0769230769230766,True,82800.0,3.82,資料異常,單日≥300%｜跳動後未回落｜股價絕對值不合理
US,PRG,2001-09-06,3.58,14.56,4.067039106145251,3.067039106145251,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
US,BMNR,2014-02-28,49.19,199.94,4.064647286033747,3.064647286033747,False,3748900.0,2.0,資料異常,單日≥300%｜股價絕對值不合理
US,PRG,2003-08-08,6.16,24.96,4.051948051948052,3.0519480519480524,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
US,PRG,2002-08-30,5.33,21.48,4.030018761726079,3.0300187617260788,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
TW,8291,2024-01-02,6.0,24.0748,4.012466666666667,3.0124666666666666,True,133.0,4.86,資料異常,單日≥300%｜跳動後未回落
US,PRG,2003-03-14,4.51,18.07,4.006651884700665,3.0066518847006654,True,74.79,2.9,資料異常,單日≥300%｜跳動後未回落
TW,6287,2022-07-29,7.49,29.96,4.0,3.0,True,116.783,1.14,資料異常,單日≥300%｜跳動後未回落
US,ARWR,2002-04-26,13.0,52.0,4.0,3.0,True,162.5,1.24,資料異常,單日≥300%｜跳動後未回落
US,ARWR,2002-05-30,3.25,13.0,4.0,3.0,True,162.5,1.24,資料異常,單日≥300%｜跳動後未回落
US,ARWR,2002-10-02,3.25,13.0,4.0,3.0,True,162.5,1.24,資料異常,單日≥300%｜跳動後未回落
US,RCAT,2009-01-05,1800.0,7200.0,4.0,3.0,False,450000.0,0.4,資料異常,單日≥300%｜股價絕對值不合理
US,PRG,2002-06-14,5.39,21.48,3.985157699443414,2.985157699443414,True,74.79,2.9,資料異常,跳動後未回落
US,CBT,2000-10-02,2.66,10.6,3.984962406015037,2.984962406015037,True,112.54,1.59,資料異常,跳動後未回落
US,PRG,2001-04-24,3.7,14.73,3.981081081081081,2.981081081081081,True,74.79,2.9,資料異常,跳動後未回落
US,PRG,2001-05-14,3.7,14.73,3.981081081081081,2.981081081081081,True,74.79,2.9,資料異常,跳動後未回落
US,TENX,2023-11-13,12.48,49.6,3.9743589743589745,2.9743589743589745,False,19200000.0,2.77,資料異常,股價絕對值不合理
US,PRG,2003-05-27,4.83,19.13,3.960662525879917,2.960662525879917,True,74.79,2.9,資料異常,跳動後未回落
US,PBYI,2014-07-23,59.03,233.43,3.954429950872438,2.954429950872438,True,275.07,1.64,資料異常,跳動後未回落
US,PRG,2001-06-14,3.83,15.12,3.9477806788511747,2.9477806788511747,True,74.79,2.9,資料異常,跳動後未回落
US,PRG,2002-05-29,6.11,24.11,3.945990180032733,2.945990180032733,True,74.79,2.9,資料異常,跳動後未回落
US,PRG,2002-08-02,5.25,20.69,3.940952380952381,2.940952380952381,True,74.79,2.9,資料異常,跳動後未回落
US,PRG,2000-04-05,3.94,15.48,3.9289340101522843,2.9289340101522843,True,74.79,2.9,資料異常,跳動後未回落
US,PRG,2001-08-09,3.78,14.75,3.9021164021164023,2.9021164021164023,True,74.79,2.9,資料異常,跳動後未回落
US,ALT,2018-09-19,4.27,16.46,3.8548009367681506,2.8548009367681506,True,133.2,1.53,資料異常,跳動後未回落
US,RCAT,2003-08-11,10800.0,41400.0,3.8333333333333335,2.8333333333333335,False,450000.0,0.4,資料異常,股價絕對值不合理
US,QUBT,2018-01-16,1.31,5.0,3.8167938931297707,2.8167938931297707,False,5000.0,0.015,資料異常,股價絕對值不合理
US,CADL,2024-04-04,1.68,6.4,3.8095238095238098,2.8095238095238098,True,14.0,0.675,資料異常,跳動後未回落
US,SMTI,2003-12-04,26.0,99.0,3.8076923076923075,2.8076923076923075,True,3600.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
TW,4414,2024-01-02,3.58,13.6239,3.805558659217877,2.805558659217877,True,51.8209,2.2342,資料異常,跳動後未回落
US,BMNR,2012-02-23,49.99,189.94,3.799559911982396,2.799559911982396,False,3748900.0,2.0,資料異常,股價絕對值不合理
US,SMTI,2003-06-26,27.0,101.0,3.740740740740741,2.740740740740741,True,3600.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,CSW,2015-09-30,7.76,28.9,3.7242268041237114,2.7242268041237114,True,429.59,5.76,資料異常,跳動後未回落
US,PED,2012-08-09,806.4,3000.0,3.7202380952380953,2.7202380952380953,False,3000.0,5.7,資料異常,股價絕對值不合理
US,SMMT,2024-05-30,2.94,10.92,3.7142857142857144,2.7142857142857144,True,36.7,0.6801,資料異常,跳動後未回落
US,MDGL,2022-12-19,63.8,234.83,3.6807210031347966,2.6807210031347966,True,602.83,6.65,資料異常,跳動後未回落
TW,2380,2024-01-02,6.82,25.0169,3.6681671554252198,2.6681671554252198,True,59.1923,2.88,資料異常,跳動後未回落
US,FUBO,2016-02-02,4320.0,15840.0,3.6666666666666665,2.6666666666666665,False,82800.0,3.82,資料異常,股價絕對值不合理
US,VRDN,2017-01-10,71.85,262.2,3.6492693110647183,2.6492693110647183,False,2045.25,5.45,資料異常,股價絕對值不合理
US,GEVO,2018-06-18,3.51,12.7,3.618233618233618,2.618233618233618,False,153300.0,0.4801,資料異常,股價絕對值不合理
US,CYRX,2007-01-19,60.0,216.0,3.6,2.6,True,765.6,1.066,資料異常,跳動後未回落
US,ABAT,2016-05-27,3.75,13.5,3.6,2.6,True,61.13,0.375,資料異常,跳動後未回落
US,ZENA,2024-11-25,1.79,6.42,3.5865921787709496,2.5865921787709496,True,10.3,1.24,資料異常,跳動後未回落
US,XFOR,2018-11-27,208.8,741.6,3.5517241379310343,2.5517241379310343,True,4685.4,1.42,資料異常,跳動後未回落｜股價絕對值不合理
US,FUBO,2018-01-24,151.2,536.4,3.547619047619048,2.547619047619048,True,82800.0,3.82,資料異常,跳動後未回落｜股價絕對值不合理
US,CAPR,2020-04-29,2.41,8.5,3.5269709543568464,2.5269709543568464,True,3250.0,0.94,資料異常,跳動後未回落｜股價絕對值不合理
US,FUBO,2025-01-06,17.28,60.72,3.5138888888888884,2.5138888888888884,True,82800.0,3.82,資料異常,跳動後未回落｜股價絕對值不合理
US,RZLT,2019-01-07,5.0,17.5,3.5,2.5,True,750.0,0.738,資料異常,跳動後未回落
US,DMRA,2025-11-10,4.95,17.25,3.484848484848485,2.484848484848485,True,421.0,2.22,資料異常,跳動後未回落
TW,4192,2023-07-10,17.55,60.5,3.4472934472934473,2.4472934472934473,True,143.5,16.8,資料異常,跳動後未回落
US,IDXX,2007-06-14,6.3875,21.9525,3.4367906066536205,2.4367906066536205,True,766.68,3.65625,資料異常,跳動後未回落
US,QXO,2023-12-04,24.46,83.24,3.4031071136549467,2.4031071136549467,True,46308.2,1.43,資料異常,跳動後未回落｜股價絕對值不合理
US,IVT,2021-10-07,4.29,14.52,3.3846153846153846,2.3846153846153846,True,36.73,1.08,資料異常,跳動後未回落
US,BDTX,2023-06-27,1.84,6.18,3.3586956521739126,2.3586956521739126,True,44.8,1.25,資料異常,跳動後未回落
US,BKKT,2021-10-25,228.75,765.0,3.3442622950819674,2.3442622950819674,True,1063.0,6.28,資料異常,跳動後未回落｜股價絕對值不合理
US,GYRE,2022-05-23,5.28,17.65,3.34280303030303,2.34280303030303,True,42949.4,2.85,資料異常,跳動後未回落｜股價絕對值不合理
TW,3064,2024-01-02,11.0,36.6667,3.3333363636363633,2.3333363636363633,True,933.928,10.45,資料異常,跳動後未回落
US,UVE,2001-09-28,0.048558,0.16186,3.3333333333333335,2.3333333333333335,True,45.02,0.0048558,資料異常,跳動後未回落
US,UVE,2005-11-16,0.048558,0.16186,3.3333333333333335,2.3333333333333335,True,45.02,0.0048558,資料異常,跳動後未回落
US,XPEL,2009-04-23,0.015,0.05,3.3333333333333335,2.3333333333333335,True,101.4,0.005,資料異常,跳動後未回落
US,RCAT,2011-03-02,5400.0,18000.0,3.3333333333333335,2.3333333333333335,True,450000.0,0.4,資料異常,跳動後未回落｜股價絕對值不合理
US,QUBT,2013-01-23,0.6,2.0,3.3333333333333335,2.3333333333333335,False,5000.0,0.015,資料異常,股價絕對值不合理
US,TSSI,2016-03-09,0.03,0.1,3.3333333333333335,2.3333333333333335,True,31.1,0.03,資料異常,跳動後未回落
US,NERV,2016-05-26,28.32,94.4,3.3333333333333335,2.3333333333333335,True,117.6,1.34,資料異常,跳動後未回落
US,UVE,2003-02-28,0.0048558,0.016186,3.333333333333333,2.333333333333333,True,45.02,0.0048558,資料異常,跳動後未回落
US,QUBT,2014-05-15,0.42,1.4,3.333333333333333,2.333333333333333,True,5000.0,0.015,資料異常,跳動後未回落｜股價絕對值不合理
US,RCAT,2017-12-15,28.8,96.0,3.333333333333333,2.333333333333333,False,450000.0,0.4,資料異常,股價絕對值不合理
US,GEVO,2020-08-20,0.547,1.82,3.3272394881170015,2.3272394881170015,False,153300.0,0.4801,資料異常,股價絕對值不合理
US,MGNX,2020-05-06,7.6,25.15,3.3092105263157894,2.3092105263157894,True,40.21,1.06,資料異常,跳動後未回落
US,JANX,2024-02-27,15.1,49.75,3.294701986754967,2.294701986754967,True,66.83,5.85,資料異常,跳動後未回落
US,STXS,2013-07-30,1.62409,5.33759,3.2865112155114553,2.2865112155114553,True,146.898,0.51,資料異常,跳動後未回落
US,RXT,2026-02-18,0.419,1.37,3.2696897374701677,2.2696897374701677,True,26.07,0.409,資料異常,跳動後未回落
US,ALOY,2025-01-22,1.69,5.52,3.2662721893491122,2.2662721893491122,True,63.0,1.2,資料異常,跳動後未回落
US,TSSI,2015-12-31,0.04,0.13,3.25,2.25,True,31.1,0.03,資料異常,跳動後未回落
US,SIDU,2022-06-15,144.0,468.0,3.25,2.25,True,1219.0,0.6344,資料異常,跳動後未回落｜股價絕對值不合理
US,RIGL,2007-12-13,80.0,259.5,3.24375,2.24375,True,1068.75,6.7,資料異常,跳動後未回落｜股價絕對值不合理
TW,5345,2023-09-25,4.4,14.25,3.2386363636363633,2.2386363636363633,True,1151.09,3.5,資料異常,跳動後未回落
US,QXO,2012-02-08,2.7,8.74,3.237037037037037,2.237037037037037,True,46308.2,1.43,資料異常,跳動後未回落｜股價絕對值不合理
US,BETR,2023-07-25,519.0,1676.5,3.2302504816955686,2.2302504816955686,False,2479.0,7.96,資料異常,股價絕對值不合理
US,OCGN,2020-12-23,0.805,2.6,3.229813664596273,2.229813664596273,True,708.0,0.196,資料異常,跳動後未回落
US,SIDU,2024-12-16,1.43,4.58,3.202797202797203,2.202797202797203,True,1219.0,0.6344,資料異常,跳動後未回落｜股價絕對值不合理
US,ACRS,2021-01-19,5.88,18.83,3.202380952380952,2.202380952380952,True,32.99,0.6449,資料異常,跳動後未回落
US,SMTI,2007-08-13,11.0,35.0,3.1818181818181817,2.1818181818181817,False,3600.0,2.0,資料異常,股價絕對值不合理
US,QUBT,2013-03-22,1.24,3.94,3.1774193548387095,2.1774193548387095,False,5000.0,0.015,資料異常,股價絕對值不合理
US,MFA,2020-03-25,0.61356,1.94,3.1618749592541886,2.1618749592541886,True,13.69,0.61356,資料異常,跳動後未回落
US,CTMX,2024-05-01,1.63,5.13,3.147239263803681,2.147239263803681,True,34.22,0.4315,資料異常,跳動後未回落
TW,2321,2022-07-29,5.65,17.6496,3.1238230088495573,2.1238230088495573,True,468.052,3.4324,資料異常,跳動後未回落
US,GSIT,2023-05-12,1.64,5.09,3.103658536585366,2.103658536585366,True,12.97,1.46,資料異常,跳動後未回落
US,ORKA,2010-03-26,12927.5,40099.5,3.101875846064591,2.101875846064591,False,36953000.0,6.78,資料異常,股價絕對值不合理
US,ACR,2009-12-29,6.09693,18.7872,3.0814196653069654,2.0814196653069654,True,322.92,3.18,資料異常,跳動後未回落
US,CNTN,2025-08-20,1.17,3.59,3.0683760683760686,2.0683760683760686,True,1537.5,1.05,資料異常,跳動後未回落｜股價絕對值不合理
US,DCTH,2018-05-04,945.0,2884.0,3.051851851851852,2.051851851851852,True,6076.0,2.25,資料異常,跳動後未回落｜股價絕對值不合理
US,KNTK,2020-11-05,3.27,9.95,3.042813455657492,2.042813455657492,True,67.11,3.11,資料異常,跳動後未回落
US,KODK,2020-07-28,2.62,7.94,3.030534351145038,2.030534351145038,True,37.2,1.55,資料異常,跳動後未回落
US,BMNR,2013-05-07,19.99,59.98,3.0005002501250626,2.0005002501250626,True,3748900.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,QXO,2010-04-13,24.37,73.12,3.000410340582684,2.000410340582684,True,46308.2,1.43,資料異常,跳動後未回落｜股價絕對值不合理
US,BMNR,2000-01-11,1249630.0,3748900.0,3.000008002368701,2.000008002368701,True,3748900.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,ARWR,2002-03-28,6.5,19.5,3.0,2.0,True,162.5,1.24,資料異常,跳動後未回落
US,ARWR,2003-04-22,3.25,9.75,3.0,2.0,True,162.5,1.24,資料異常,跳動後未回落
US,UVE,2005-11-15,0.016186,0.048558,3.0,2.0,True,45.02,0.0048558,資料異常,跳動後未回落
US,SMTI,2006-01-09,15.0,45.0,3.0,2.0,False,3600.0,2.0,資料異常,股價絕對值不合理
US,SMTI,2006-01-19,15.0,45.0,3.0,2.0,True,3600.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,SMTI,2007-01-11,5.0,15.0,3.0,2.0,True,3600.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,PAYS,2010-03-05,0.02,0.06,3.0,2.0,True,17.95,0.01,資料異常,跳動後未回落
US,RCAT,2010-10-19,1800.0,5400.0,3.0,2.0,True,450000.0,0.4,資料異常,跳動後未回落｜股價絕對值不合理
US,NUTX,2016-10-12,1500.0,4500.0,3.0,2.0,True,56250.0,4.34,資料異常,跳動後未回落｜股價絕對值不合理
US,BMNR,2012-12-26,39.99,119.96,2.9997499374843706,1.9997499374843706,False,3748900.0,2.0,資料異常,股價絕對值不合理
US,TRAK,2003-03-05,0.48679,1.46,2.999239918650753,1.999239918650753,True,100.41,0.48679,資料異常,跳動後未回落
US,SRPT,2012-10-03,14.99,44.93,2.9973315543695795,1.9973315543695795,True,178.74,2.88,資料異常,跳動後未回落
US,EPM,2002-05-10,2.86,8.57,2.9965034965034967,1.9965034965034967,True,1428.93,0.095262,資料異常,跳動後未回落｜股價絕對值不合理
US,ERII,2015-10-20,2.46,7.32,2.975609756097561,1.975609756097561,True,30.61,1.97,資料異常,跳動後未回落
US,IVVD,2025-02-03,0.3577,1.06,2.9633771316745876,1.9633771316745876,True,56.08,0.3577,資料異常,跳動後未回落
US,EPM,2000-01-06,200.05,590.62,2.9523619095226192,1.9523619095226192,False,1428.93,0.095262,資料異常,股價絕對值不合理
US,SMMT,2022-12-06,0.785,2.31,2.9426751592356686,1.9426751592356686,True,36.7,0.6801,資料異常,跳動後未回落
US,LTBR,2003-11-21,30.6,90.0,2.941176470588235,1.941176470588235,True,4050.0,1.79,資料異常,跳動後未回落｜股價絕對值不合理
US,MITK,2008-07-31,0.17,0.5,2.941176470588235,1.941176470588235,True,23.03,0.05,資料異常,跳動後未回落
US,RCKT,2015-07-23,20.92,61.48,2.938814531548757,1.9388145315487568,True,70.6,2.33,資料異常,跳動後未回落
US,ELDN,2020-09-15,6.82,19.98,2.929618768328446,1.9296187683284458,True,3849.12,1.12,資料異常,跳動後未回落｜股價絕對值不合理
US,CAPR,2007-02-14,450.0,1315.0,2.922222222222222,1.922222222222222,True,3250.0,0.94,資料異常,跳動後未回落｜股價絕對值不合理
US,GYRE,2017-03-28,71.59,208.65,2.914513200167621,1.914513200167621,False,42949.4,2.85,資料異常,股價絕對值不合理
US,CBIO,2024-10-29,16.82,49.0,2.9131985731272296,1.9131985731272296,True,2535.0,8.94,資料異常,跳動後未回落｜股價絕對值不合理
US,IDR,2000-03-16,0.434,1.26,2.903225806451613,1.903225806451613,True,52.66,0.294,資料異常,跳動後未回落
US,RCAT,2018-01-04,36.0,104.4,2.9000000000000004,1.9000000000000004,False,450000.0,0.4,資料異常,股價絕對值不合理
US,BMNR,2013-08-16,20.79,59.98,2.885040885040885,1.885040885040885,False,3748900.0,2.0,資料異常,股價絕對值不合理
US,TSHA,2023-08-14,0.739,2.13,2.8822733423545333,1.8822733423545333,True,31.75,0.59,資料異常,跳動後未回落
US,XPO,2006-06-06,0.47367,1.36,2.871197247028522,1.871197247028522,True,228.37,0.22488,資料異常,跳動後未回落
US,SERV,2024-07-19,2.63,7.55,2.870722433460076,1.870722433460076,True,22.92,1.82,資料異常,跳動後未回落
US,EPM,2002-01-15,66.68,190.52,2.8572285542891422,1.8572285542891422,False,1428.93,0.095262,資料異常,股價絕對值不合理
US,RCAT,2002-04-01,126000.0,360000.0,2.857142857142857,1.8571428571428572,True,450000.0,0.4,資料異常,跳動後未回落｜股價絕對值不合理
US,CDZI,2002-10-16,8.75,25.0,2.857142857142857,1.8571428571428572,True,309.375,1.5,資料異常,跳動後未回落
US,BMNR,2008-08-15,2799.18,7997.65,2.8571403053751454,1.8571403053751454,True,3748900.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,BMNR,2013-02-11,14.0,39.99,2.8564285714285718,1.8564285714285718,True,3748900.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,CHCI,2008-09-02,0.91,2.59,2.846153846153846,1.8461538461538458,True,207.9,0.42,資料異常,跳動後未回落
US,QUBT,2013-03-20,1.4,3.98,2.842857142857143,1.842857142857143,False,5000.0,0.015,資料異常,股價絕對值不合理
US,SVRA,2019-12-30,1.73,4.91,2.8381502890173413,1.8381502890173413,True,16.76,0.712,資料異常,跳動後未回落
US,PRAX,2025-10-16,57.35,162.71,2.8371403661726244,1.8371403661726244,True,903.0,12.06,資料異常,跳動後未回落
US,SBRA,2003-04-23,0.0515981,0.1462,2.8334376653403903,1.8334376653403903,True,22.39,0.0515981,資料異常,跳動後未回落
TW,6541,2022-07-29,66.1,187.176,2.8317095310136158,1.8317095310136158,True,187.176,24.5888,資料異常,跳動後未回落
US,FCFS,2000-06-01,0.62644,1.77,2.8254900708767003,1.8254900708767003,True,232.57,0.62644,資料異常,跳動後未回落
US,DUOT,2018-02-28,2.38,6.72,2.823529411764706,1.823529411764706,True,1078.0,1.85,資料異常,跳動後未回落｜股價絕對值不合理
TW,1512,2022-07-29,3.09,8.6553,2.8010679611650486,1.8010679611650486,True,17.1997,1.9411,資料異常,跳動後未回落
US,WT,2002-10-28,0.0195257,0.0546721,2.800007170037438,1.8000071700374378,True,20.69,0.00859133,資料異常,跳動後未回落
US,NEXT,2015-06-04,3.5059,9.81,2.7981402778173936,1.7981402778173936,True,12.0,1.17,資料異常,跳動後未回落
US,EYPT,2023-12-04,6.61,18.34,2.7745839636913767,1.7745839636913767,True,401.6,2.28,資料異常,跳動後未回落
TW,8101,2022-07-29,2.35,6.5117,2.770936170212766,1.770936170212766,True,102.359,2.17,資料異常,跳動後未回落
US,SLS,2020-12-10,6.39,17.66,2.7636932707355246,1.7636932707355246,False,408000.0,0.506,資料異常,股價絕對值不合理
US,PALI,2017-12-05,100797.0,278091.0,2.758921396470133,1.7589213964701331,False,5453660.0,0.539,資料異常,股價絕對值不合理
US,LODE,2002-08-13,22727.2,62499.9,2.75000440001408,1.7500044000140802,True,568181.0,1.35,資料異常,跳動後未回落｜股價絕對值不合理
US,DAR,2000-09-21,0.25,0.6875,2.75,1.75,True,87.18,0.25,資料異常,跳動後未回落
US,ESOA,2013-04-01,0.13316,0.36619,2.75,1.75,True,19.34,0.13316,資料異常,跳動後未回落
US,BMNR,2012-10-04,16.0,43.99,2.749375,1.7493750000000001,False,3748900.0,2.0,資料異常,股價絕對值不合理
US,ALNT,2000-01-31,1.1,3.02,2.745454545454545,1.7454545454545451,True,102.93,0.98636,資料異常,跳動後未回落
US,PRG,2004-06-28,9.55,26.21,2.744502617801047,1.744502617801047,True,74.79,2.9,資料異常,跳動後未回落
US,OCGN,2020-12-22,0.294,0.805,2.7380952380952386,1.7380952380952386,True,708.0,0.196,資料異常,跳動後未回落
US,PRG,2004-06-01,9.28,25.34,2.730603448275862,1.730603448275862,True,74.79,2.9,資料異常,跳動後未回落
US,BMNR,2004-08-03,21993.5,59982.4,2.7272785141064406,1.7272785141064406,True,3748900.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,NAGE,2008-12-09,0.99,2.7,2.7272727272727275,1.7272727272727275,True,18.74,0.45,資料異常,跳動後未回落
US,ARWR,2000-01-19,35.75,97.5,2.727272727272727,1.727272727272727,True,162.5,1.24,資料異常,跳動後未回落
US,TAYD,2004-12-27,2.48,6.75,2.721774193548387,1.721774193548387,True,89.95,2.0,資料異常,跳動後未回落
US,SBET,2025-05-29,29.16,79.21,2.71639231824417,1.71639231824417,False,24480.0,2.57,資料異常,股價絕對值不合理
US,WT,2002-11-06,0.0546721,0.1484,2.7143643650051854,1.7143643650051854,True,20.69,0.00859133,資料異常,跳動後未回落
US,ARWR,2003-12-05,4.55,12.35,2.7142857142857144,1.7142857142857144,True,162.5,1.24,資料異常,跳動後未回落
US,PRG,2004-03-04,7.44,20.19,2.713709677419355,1.713709677419355,True,74.79,2.9,資料異常,跳動後未回落
US,REI,2011-05-20,4.51,12.2,2.70509977827051,1.70509977827051,True,20.35,0.47,資料異常,跳動後未回落
US,QUBT,2017-11-29,0.4,1.08,2.7,1.7000000000000002,False,5000.0,0.015,資料異常,股價絕對值不合理
US,PRG,2004-04-22,7.47,20.14,2.6961178045515397,1.6961178045515397,True,74.79,2.9,資料異常,跳動後未回落
US,PED,2020-08-27,15.7,42.2,2.687898089171975,1.6878980891719748,False,3000.0,5.7,資料異常,股價絕對值不合理
US,NXDT,2015-04-01,3.62,9.73,2.6878453038674035,1.6878453038674035,True,11.65,0.77816,資料異常,跳動後未回落
US,CRCL,2025-06-05,31.0,83.23,2.6848387096774196,1.6848387096774196,True,263.45,31.0,資料異常,跳動後未回落
US,WATT,2017-12-27,5304.0,14220.0,2.680995475113122,1.680995475113122,True,18942.0,3.76,資料異常,跳動後未回落｜股價絕對值不合理
US,CATX,2021-01-06,5.31,14.2,2.6741996233521657,1.6741996233521657,True,82.5,1.5,資料異常,跳動後未回落
US,PRG,2004-01-16,6.98,18.66,2.6733524355300857,1.6733524355300857,True,74.79,2.9,資料異常,跳動後未回落
TW,4530,2024-01-02,6.09,16.2711,2.6717733990147785,1.6717733990147785,True,131.052,3.24,資料異常,跳動後未回落
US,CELC,2025-07-28,13.77,36.79,2.671750181554103,1.6717501815541032,True,144.98,4.42,資料異常,跳動後未回落
US,PRG,2004-06-16,9.71,25.93,2.6704428424304836,1.6704428424304836,True,74.79,2.9,資料異常,跳動後未回落
US,XPEL,2009-08-19,0.015,0.04,2.666666666666667,1.666666666666667,True,101.4,0.005,資料異常,跳動後未回落
US,SMTI,2005-06-30,30.0,80.0,2.6666666666666665,1.6666666666666665,True,3600.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,BMNR,2004-07-06,5998.24,15995.3,2.666665555229534,1.666665555229534,True,3748900.0,2.0,資料異常,跳動後未回落｜股價絕對值不合理
US,BMNR,2008-06-20,1199.65,3199.06,2.666661109490268,1.666661109490268,False,3748900.0,2.0,資料異常,股價絕對值不合理
US,CRVS,2026-01-20,8.05,21.41,2.6596273291925465,1.6596273291925465,True,25.52,0.648,資料異常,跳動後未回落
US,PRG,2004-03-15,7.68,20.42,2.658854166666667,1.658854166666667,True,74.79,2.9,資料異常,跳動後未回落
US,REPX,2021-01-28,14.38,38.22,2.6578581363004172,1.6578581363004172,False,1395.94,3.62,資料異常,股價絕對值不合理
US,REPX,2015-09-18,20.25,53.81,2.657283950617284,1.657283950617284,False,1395.94,3.62,資料異常,股價絕對值不合理
US,PRG,2004-07-12,10.72,28.4,2.649253731343283,1.6492537313432831,True,74.79,2.9,資料異常,跳動後未回落
US,NVTS,2025-05-22,1.91,5.05,2.643979057591623,1.6439790575916229,True,31.79,1.61,資料異常,跳動後未回落
US,PRG,2004-05-06,8.72,22.96,2.63302752293578,1.6330275229357798,True,74.79,2.9,資料異常,跳動後未回落
US,SIDU,2023-12-28,4.37,11.5,2.631578947368421,1.6315789473684208,False,1219.0,0.6344,資料異常,股價絕對值不合理
US,BKKT,2024-11-18,11.32,29.71,2.624558303886926,1.6245583038869258,True,1063.0,6.28,資料異常,跳動後未回落｜股價絕對值不合理
US,PRG,2004-01-07,6.55,17.13,2.615267175572519,1.615267175572519,True,74.79,2.9,資料異常,跳動後未回落
US,AXSM,2019-01-07,2.63,6.87,2.612167300380228,1.6121673003802282,True,255.17,2.0,資料異常,跳動後未回落
US,SANA,2025-01-08,1.65,4.3,2.606060606060606,1.606060606060606,True,43.5,1.34,資料異常,跳動後未回落
US,NAGE,2008-12-23,1.5,3.9,2.6,1.6,True,18.74,0.45,資料異常,跳動後未回落
US,ALOY,2021-03-30,4.4,11.4,2.590909090909091,1.5909090909090908,True,63.0,1.2,資料異常,跳動後未回落
US,LODE,2021-02-17,22.5,57.9,2.5733333333333333,1.5733333333333333,True,568181.0,1.35,資料異常,跳動後未回落｜股價絕對值不合理
US,QUBT,2012-10-23,1.4,3.6,2.5714285714285716,1.5714285714285716,False,5000.0,0.015,資料異常,股價絕對值不合理
US,BMNR,2008-09-02,2799.18,7197.89,2.5714280610750295,1.5714280610750295,False,3748900.0,2.0,資料異常,股價絕對值不合理
US,NKTR,2025-06-24,9.54,24.45,2.5628930817610063,1.5628930817610063,True,1626.6,6.3,資料異常,跳動後未回落｜股價絕對值不合理
US,LPTH,2006-01-09,2.5,6.4,2.56,1.56,True,522.5,0.4,資料異常,跳動後未回落
US,WATT,2020-04-21,627.0,1605.0,2.5598086124401913,1.5598086124401913,True,18942.0,3.76,資料異常,跳動後未回落｜股價絕對值不合理
US,GSIT,2025-10-20,5.08,12.97,2.5531496062992125,1.5531496062992125,True,12.97,1.46,資料異常,跳動後未回落
TW,4950,2024-01-02,6.66,16.928,2.541741741741742,1.5417417417417418,True,48.039,4.97,資料異常,跳動後未回落
US,OMER,2025-10-15,4.1,10.42,2.5414634146341464,1.5414634146341464,True,26.69,1.08,資料異常,跳動後未回落
US,QXO,2012-01-10,1.43,3.63,2.5384615384615383,1.5384615384615383,True,46308.2,1.43,資料異常,跳動後未回落｜股價絕對值不合理
US,LVWR,2025-05-27,1.01,2.56,2.5346534653465347,1.5346534653465347,True,12.29,0.6483,資料異常,跳動後未回落
US,UNCY,2023-03-06,4.9,12.4,2.530612244897959,1.5306122448979589,True,58.5,2.36,資料異常,跳動後未回落
US,BNED,2024-05-17,17.81,45.0,2.526670409882089,1.526670409882089,False,1527.0,6.12,資料異常,股價絕對值不合理
US,EPM,2002-04-11,7.62,19.24,2.5249343832020994,1.5249343832020994,False,1428.93,0.095262,資料異常,股價絕對值不合理
TW,5468,2007-06-05,66.9736,168.55,2.516663282248528,1.516663282248528,True,432.895,7.7466,資料異常,跳動後未回落
