tree_key,scheme,mode,window_no,n_windows,min_is_months,oos_len_months,is_start,is_end,oos_start,oos_end,n_is_months,n_oos_months,n_universe,k_mode,n_clusters,ratio,allocation,group,target_total,n_capped_clusters,n_backfilled,n_members,is_cagr,is_mdd,is_sharpe,oos_cagr,oos_mdd,oos_sharpe,oos_enb,n_clusters_covered,max_cluster_share
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.03,equal,E_top_calmar,251,0,0,251,0.3703801605339847,-0.3112608685059921,1.789178721912389,0.21246846144580278,-0.14443668986667635,1.415677776378242,4.293513093519724,5,0.32669322709163345
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.03,proportional,A_hrp,251,0,3,251,0.2936261903117876,-0.38232931684972915,1.483467585106704,0.13302264621338433,-0.1764900017126908,0.9301130040756131,5.081166865784554,5,0.4302788844621514
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.03,proportional,D_top_cagr,251,0,0,251,0.4196649391620835,-0.45351597407835664,1.5590759589243466,0.18604724159908304,-0.1806619806934403,1.1525845247110624,3.8813114665928565,5,0.38247011952191234
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.03,proportional,E_top_calmar,251,0,0,251,0.3703801605339847,-0.3112608685059921,1.789178721912389,0.21246846144580278,-0.14443668986667635,1.415677776378242,4.293513093519724,5,0.32669322709163345
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.05,equal,A_hrp,418,0,144,418,0.3139843638399267,-0.3654487079161638,1.5023502752208933,0.1489828032824243,-0.1766173005444467,1.015254463975597,,5,0.20095693779904306
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.05,equal,D_top_cagr,418,0,0,418,0.39091414523790746,-0.46484264637805306,1.5154806176890285,0.1694902110577694,-0.18569269852667802,1.0688237945561583,,5,0.3684210526315789
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.05,equal,E_top_calmar,418,0,0,418,0.35211560850755097,-0.33042159303857666,1.6979093808820258,0.19180309735362022,-0.15635210018942292,1.2884712697631788,,5,0.33014354066985646
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.05,proportional,A_hrp,418,0,59,418,0.2872708795975625,-0.41486975953308247,1.4448578736952953,0.1303541794105605,-0.1793618495502326,0.9175848513029005,,5,0.42822966507177035
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.05,proportional,D_top_cagr,418,0,0,418,0.39091414523790746,-0.46484264637805306,1.5154806176890285,0.1694902110577694,-0.18569269852667802,1.0688237945561583,,5,0.3684210526315789
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.05,proportional,E_top_calmar,418,0,0,418,0.35211560850755097,-0.33042159303857666,1.6979093808820258,0.19180309735362022,-0.15635210018942292,1.2884712697631788,,5,0.33014354066985646
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.1,equal,A_hrp,836,0,442,836,0.30043425166579385,-0.40745012373601186,1.443463425879618,0.13648990982598974,-0.1846054768400116,0.9368438742513139,,5,0.20095693779904306
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.1,equal,D_top_cagr,836,0,0,836,0.35544739238136613,-0.48583514498153313,1.4473873831077158,0.14248148380855663,-0.193967633582938,0.9298885416434892,,5,0.4342105263157895
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.1,equal,E_top_calmar,836,0,0,836,0.32743603080185535,-0.374372361696912,1.5664475090953562,0.1623274618909778,-0.1720070152603449,1.1042096444665617,,5,0.26913875598086123
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.1,proportional,A_hrp,836,0,442,836,0.2957849918910671,-0.40826501503569357,1.4708546381314527,0.13981445979468132,-0.1743870331112024,0.9893090640896566,,5,0.42942583732057416
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.1,proportional,D_top_cagr,836,0,0,836,0.35544739238136613,-0.48583514498153313,1.4473873831077158,0.14248148380855663,-0.193967633582938,0.9298885416434892,,5,0.4342105263157895
US,D,anchored,2,5,96,24,2002-01,2016-12,2017-01,2018-12,180,24,8360,silhouette_is,5,0.1,proportional,E_top_calmar,836,0,0,836,0.32743603080185535,-0.374372361696912,1.5664475090953562,0.1623274618909778,-0.1720070152603449,1.1042096444665617,,5,0.26913875598086123
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,all,unallocated,B_all,8360,0,0,8360,0.21098062554454144,-0.5003146190735108,1.0935678293452233,0.33006314022860495,-0.3401741832982075,1.0475991444880888,,7,0.2946172248803828
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,legacy,equal,A_hrp,35,0,0,35,0.35246541637209416,-0.2625951231080914,1.8029469419708997,0.41503055963659463,-0.29309520102650766,1.2838538136141777,2.4845957216353307,7,0.14285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,legacy,equal,D_top_cagr,35,0,0,35,0.49642604552539416,-0.40604961003958306,1.705506146119211,0.6303312138663251,-0.2375144677133717,1.6094024373141878,2.2781689136769403,6,0.5428571428571428
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,legacy,equal,E_top_calmar,35,0,0,35,0.42673899214792455,-0.22840159581157815,1.5428936667122353,0.4645422761117939,-0.27427581020816616,1.3565352848783525,2.415521214532166,5,0.3142857142857143
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,legacy,proportional,A_hrp,35,0,0,35,0.3411748022272951,-0.27210929322057253,1.747046910836487,0.36429787950958237,-0.3013457343094449,1.1657309527586077,2.5750951215524442,7,0.2857142857142857
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,legacy,proportional,D_top_cagr,35,0,0,35,0.49642604552539416,-0.40604961003958306,1.705506146119211,0.6303312138663251,-0.2375144677133717,1.6094024373141878,2.2781689136769403,6,0.5428571428571428
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,legacy,proportional,E_top_calmar,35,0,0,35,0.42673899214792455,-0.22840159581157815,1.5428936667122353,0.4645422761117939,-0.27427581020816616,1.3565352848783525,2.415521214532166,5,0.3142857142857143
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.01,equal,A_hrp,84,0,3,84,0.33315552228418044,-0.3026425256532408,1.6289404205845381,0.42423927353834356,-0.29040031004943423,1.2709704165822504,2.803554251151709,7,0.14285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.01,equal,D_top_cagr,84,0,0,84,0.4521024042868911,-0.4091457517777358,1.668895949774258,0.625259544357301,-0.2706430100351712,1.519133058747538,2.3451683878266802,6,0.39285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.01,equal,E_top_calmar,84,0,0,84,0.3970467617388622,-0.2752366345690166,1.7577714734371932,0.48787002634826404,-0.2580823725160628,1.4524016020175738,2.6734435332480855,5,0.34523809523809523
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.01,proportional,A_hrp,84,0,0,84,0.31643284795158366,-0.3152098446641607,1.6166311462945233,0.38815703421960257,-0.3002230158574155,1.2121969043602359,2.6348708540723003,7,0.2976190476190476
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.01,proportional,D_top_cagr,84,0,0,84,0.4521024042868911,-0.4091457517777358,1.668895949774258,0.625259544357301,-0.2706430100351712,1.519133058747538,2.3451683878266802,6,0.39285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.01,proportional,E_top_calmar,84,0,0,84,0.3970467617388622,-0.2752366345690166,1.7577714734371932,0.48787002634826404,-0.2580823725160628,1.4524016020175738,2.6734435332480855,5,0.34523809523809523
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.03,equal,A_hrp,251,0,26,251,0.2885407397323889,-0.36717265036946145,1.438776461157411,0.40195184636744186,-0.2946137271092726,1.2347248853598802,2.943654471680073,7,0.14342629482071714
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.03,equal,D_top_cagr,251,0,0,251,0.391603216485767,-0.4365493992618201,1.5671858992058654,0.5439743866917544,-0.3095827295458289,1.3533137802227582,2.423972045783639,6,0.250996015936255
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.03,equal,E_top_calmar,251,0,0,251,0.3490002673675945,-0.30687961582495404,1.7541637837848865,0.44460523818669073,-0.2605294717375073,1.3967860495285702,2.557185136023094,6,0.3107569721115538
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.03,proportional,A_hrp,251,0,2,251,0.2680162235777164,-0.3859107181193673,1.4067212125135127,0.3464678936512906,-0.31567614700937385,1.1150216198080054,2.750814852011159,7,0.2948207171314741
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.03,proportional,D_top_cagr,251,0,0,251,0.391603216485767,-0.4365493992618201,1.5671858992058654,0.5439743866917544,-0.3095827295458289,1.3533137802227582,2.423972045783639,6,0.250996015936255
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.03,proportional,E_top_calmar,251,0,0,251,0.3490002673675945,-0.30687961582495404,1.7541637837848865,0.44460523818669073,-0.2605294717375073,1.3967860495285702,2.557185136023094,6,0.3107569721115538
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.05,equal,A_hrp,418,0,111,418,0.28781136207585245,-0.3909076619906624,1.4286895261941768,0.39538433375004667,-0.3048696022023155,1.2074592334469365,,7,0.14354066985645933
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.05,equal,D_top_cagr,418,0,0,418,0.3644803136605601,-0.45454601688345886,1.5000459237120376,0.5260287892295556,-0.31913160267955676,1.3250146850130957,,6,0.2727272727272727
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.05,equal,E_top_calmar,418,0,0,418,0.3316755653126069,-0.3295306266205311,1.66676698448976,0.4481672188731103,-0.270241459416683,1.3758718426555514,,7,0.27751196172248804
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.05,proportional,A_hrp,418,0,39,418,0.2522267503051643,-0.4189233659562258,1.3240035393695606,0.34574049818570196,-0.3184015168374319,1.106568670399926,,7,0.2942583732057416
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.05,proportional,D_top_cagr,418,0,0,418,0.3644803136605601,-0.45454601688345886,1.5000459237120376,0.5260287892295556,-0.31913160267955676,1.3250146850130957,,6,0.2727272727272727
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.05,proportional,E_top_calmar,418,0,0,418,0.3316755653126069,-0.3295306266205311,1.66676698448976,0.4481672188731103,-0.270241459416683,1.3758718426555514,,7,0.27751196172248804
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.1,equal,A_hrp,836,0,421,836,0.2792044763696977,-0.41369618642507444,1.4047092187835724,0.39655924521955144,-0.30844369605876765,1.2121118950994514,,7,0.14354066985645933
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.1,equal,D_top_cagr,836,0,0,836,0.3303224469186148,-0.4766403625602941,1.413392520453086,0.4826922563062317,-0.32921984827028083,1.2581470926281064,,6,0.35047846889952156
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.1,equal,E_top_calmar,836,0,0,836,0.3073381562925157,-0.37369279267094824,1.5214927250518595,0.44569931006687535,-0.2863960304201987,1.3250365702035447,,7,0.23444976076555024
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.1,proportional,A_hrp,836,0,409,836,0.26703027390937795,-0.41930604089735146,1.3706992489909924,0.3617836782589625,-0.322017635586178,1.12866481391815,,7,0.2942583732057416
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.1,proportional,D_top_cagr,836,0,0,836,0.3303224469186148,-0.4766403625602941,1.413392520453086,0.4826922563062317,-0.32921984827028083,1.2581470926281064,,6,0.35047846889952156
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,fixed,7,0.1,proportional,E_top_calmar,836,0,0,836,0.3073381562925157,-0.37369279267094824,1.5214927250518595,0.44569931006687535,-0.2863960304201987,1.3250365702035447,,7,0.23444976076555024
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,all,unallocated,B_all,8360,0,0,8360,0.21098062554454144,-0.5003146190735108,1.0935678293452233,0.33006314022860495,-0.3401741832982075,1.0475991444880888,,7,0.2946172248803828
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,legacy,equal,A_hrp,35,0,0,35,0.35246541637209416,-0.2625951231080914,1.8029469419708997,0.41503055963659463,-0.29309520102650766,1.2838538136141777,2.4845957216353307,7,0.14285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,legacy,equal,D_top_cagr,35,0,0,35,0.49642604552539416,-0.40604961003958306,1.705506146119211,0.6303312138663251,-0.2375144677133717,1.6094024373141878,2.2781689136769403,6,0.5428571428571428
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,legacy,equal,E_top_calmar,35,0,0,35,0.42673899214792455,-0.22840159581157815,1.5428936667122353,0.4645422761117939,-0.27427581020816616,1.3565352848783525,2.415521214532166,5,0.3142857142857143
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,legacy,proportional,A_hrp,35,0,0,35,0.3411748022272951,-0.27210929322057253,1.747046910836487,0.36429787950958237,-0.3013457343094449,1.1657309527586077,2.5750951215524442,7,0.2857142857142857
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,legacy,proportional,D_top_cagr,35,0,0,35,0.49642604552539416,-0.40604961003958306,1.705506146119211,0.6303312138663251,-0.2375144677133717,1.6094024373141878,2.2781689136769403,6,0.5428571428571428
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,legacy,proportional,E_top_calmar,35,0,0,35,0.42673899214792455,-0.22840159581157815,1.5428936667122353,0.4645422761117939,-0.27427581020816616,1.3565352848783525,2.415521214532166,5,0.3142857142857143
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.01,equal,A_hrp,84,0,3,84,0.33315552228418044,-0.3026425256532408,1.6289404205845381,0.42423927353834356,-0.29040031004943423,1.2709704165822504,2.803554251151709,7,0.14285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.01,equal,D_top_cagr,84,0,0,84,0.4521024042868911,-0.4091457517777358,1.668895949774258,0.625259544357301,-0.2706430100351712,1.519133058747538,2.3451683878266802,6,0.39285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.01,equal,E_top_calmar,84,0,0,84,0.3970467617388622,-0.2752366345690166,1.7577714734371932,0.48787002634826404,-0.2580823725160628,1.4524016020175738,2.6734435332480855,5,0.34523809523809523
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.01,proportional,A_hrp,84,0,0,84,0.31643284795158366,-0.3152098446641607,1.6166311462945233,0.38815703421960257,-0.3002230158574155,1.2121969043602359,2.6348708540723003,7,0.2976190476190476
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.01,proportional,D_top_cagr,84,0,0,84,0.4521024042868911,-0.4091457517777358,1.668895949774258,0.625259544357301,-0.2706430100351712,1.519133058747538,2.3451683878266802,6,0.39285714285714285
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.01,proportional,E_top_calmar,84,0,0,84,0.3970467617388622,-0.2752366345690166,1.7577714734371932,0.48787002634826404,-0.2580823725160628,1.4524016020175738,2.6734435332480855,5,0.34523809523809523
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.03,equal,A_hrp,251,0,26,251,0.2885407397323889,-0.36717265036946145,1.438776461157411,0.40195184636744186,-0.2946137271092726,1.2347248853598802,2.943654471680073,7,0.14342629482071714
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.03,equal,D_top_cagr,251,0,0,251,0.391603216485767,-0.4365493992618201,1.5671858992058654,0.5439743866917544,-0.3095827295458289,1.3533137802227582,2.423972045783639,6,0.250996015936255
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.03,equal,E_top_calmar,251,0,0,251,0.3490002673675945,-0.30687961582495404,1.7541637837848865,0.44460523818669073,-0.2605294717375073,1.3967860495285702,2.557185136023094,6,0.3107569721115538
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.03,proportional,A_hrp,251,0,2,251,0.2680162235777164,-0.3859107181193673,1.4067212125135127,0.3464678936512906,-0.31567614700937385,1.1150216198080054,2.750814852011159,7,0.2948207171314741
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.03,proportional,D_top_cagr,251,0,0,251,0.391603216485767,-0.4365493992618201,1.5671858992058654,0.5439743866917544,-0.3095827295458289,1.3533137802227582,2.423972045783639,6,0.250996015936255
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.03,proportional,E_top_calmar,251,0,0,251,0.3490002673675945,-0.30687961582495404,1.7541637837848865,0.44460523818669073,-0.2605294717375073,1.3967860495285702,2.557185136023094,6,0.3107569721115538
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.05,equal,A_hrp,418,0,111,418,0.28781136207585245,-0.3909076619906624,1.4286895261941768,0.39538433375004667,-0.3048696022023155,1.2074592334469365,,7,0.14354066985645933
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.05,equal,D_top_cagr,418,0,0,418,0.3644803136605601,-0.45454601688345886,1.5000459237120376,0.5260287892295556,-0.31913160267955676,1.3250146850130957,,6,0.2727272727272727
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.05,equal,E_top_calmar,418,0,0,418,0.3316755653126069,-0.3295306266205311,1.66676698448976,0.4481672188731103,-0.270241459416683,1.3758718426555514,,7,0.27751196172248804
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.05,proportional,A_hrp,418,0,39,418,0.2522267503051643,-0.4189233659562258,1.3240035393695606,0.34574049818570196,-0.3184015168374319,1.106568670399926,,7,0.2942583732057416
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.05,proportional,D_top_cagr,418,0,0,418,0.3644803136605601,-0.45454601688345886,1.5000459237120376,0.5260287892295556,-0.31913160267955676,1.3250146850130957,,6,0.2727272727272727
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.05,proportional,E_top_calmar,418,0,0,418,0.3316755653126069,-0.3295306266205311,1.66676698448976,0.4481672188731103,-0.270241459416683,1.3758718426555514,,7,0.27751196172248804
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.1,equal,A_hrp,836,0,421,836,0.2792044763696977,-0.41369618642507444,1.4047092187835724,0.39655924521955144,-0.30844369605876765,1.2121118950994514,,7,0.14354066985645933
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.1,equal,D_top_cagr,836,0,0,836,0.3303224469186148,-0.4766403625602941,1.413392520453086,0.4826922563062317,-0.32921984827028083,1.2581470926281064,,6,0.35047846889952156
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.1,equal,E_top_calmar,836,0,0,836,0.3073381562925157,-0.37369279267094824,1.5214927250518595,0.44569931006687535,-0.2863960304201987,1.3250365702035447,,7,0.23444976076555024
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.1,proportional,A_hrp,836,0,409,836,0.26703027390937795,-0.41930604089735146,1.3706992489909924,0.3617836782589625,-0.322017635586178,1.12866481391815,,7,0.2942583732057416
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.1,proportional,D_top_cagr,836,0,0,836,0.3303224469186148,-0.4766403625602941,1.413392520453086,0.4826922563062317,-0.32921984827028083,1.2581470926281064,,6,0.35047846889952156
US,D,anchored,3,5,96,24,2002-01,2018-12,2019-01,2020-12,204,24,8360,silhouette_is,7,0.1,proportional,E_top_calmar,836,0,0,836,0.3073381562925157,-0.37369279267094824,1.5214927250518595,0.44569931006687535,-0.2863960304201987,1.3250365702035447,,7,0.23444976076555024
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,all,unallocated,B_all,8360,0,0,8360,0.22299616813735224,-0.5003146190735108,1.0632893236663243,0.1080265842393231,-0.19204831605495198,0.585940203516046,,7,0.2587320574162679
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,legacy,equal,A_hrp,35,0,0,35,0.39176153642663203,-0.32146819245179237,1.6340344980753627,0.09478493744617955,-0.18934873932495733,0.5334202642342547,4.415327218545501,7,0.14285714285714285
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,legacy,equal,D_top_cagr,35,0,0,35,0.5160049913936897,-0.4130311229546164,1.586121495961401,0.16392439183593988,-0.2194497413036881,0.7292002088576507,3.785132668697868,4,0.37142857142857144
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,legacy,equal,E_top_calmar,35,0,0,35,0.4767073371145951,-0.3305129372491872,1.4992268604610428,0.12872824028572727,-0.2212036705865722,0.6143859733245293,3.4862383768246126,4,0.5142857142857142
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,legacy,proportional,A_hrp,35,0,0,35,0.36432428857341503,-0.2989173924683558,1.6307003149708446,0.08451877931441043,-0.19443007196911977,0.4932260484880263,3.878107216544401,7,0.2571428571428571
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,legacy,proportional,D_top_cagr,35,0,0,35,0.5160049913936897,-0.4130311229546164,1.586121495961401,0.16392439183593988,-0.2194497413036881,0.7292002088576507,3.785132668697868,4,0.37142857142857144
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,legacy,proportional,E_top_calmar,35,0,0,35,0.4767073371145951,-0.3305129372491872,1.4992268604610428,0.12872824028572727,-0.2212036705865722,0.6143859733245293,3.4862383768246126,4,0.5142857142857142
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.01,equal,A_hrp,84,0,0,84,0.3441263189006962,-0.3458490159620884,1.5510842772093254,0.09206541665340051,-0.19034375952993365,0.515509912559088,4.511949188014869,7,0.14285714285714285
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.01,equal,D_top_cagr,84,0,0,84,0.47194197615275724,-0.4117759267538055,1.6210199787200994,0.1656064113425244,-0.20114436654753687,0.7411340135389185,3.788156223920096,5,0.4166666666666667
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.01,equal,E_top_calmar,84,0,0,84,0.4261250170562305,-0.32235144984410813,1.6735305043760995,0.12016676692220374,-0.1970594103735993,0.6104938421530034,3.899535955092303,5,0.39285714285714285
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.01,proportional,A_hrp,84,0,0,84,0.332157441031091,-0.326990398609182,1.572381380743737,0.0923942995230711,-0.19457819409977528,0.5316400322075511,4.252720101056269,7,0.2619047619047619
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.01,proportional,D_top_cagr,84,0,0,84,0.47194197615275724,-0.4117759267538055,1.6210199787200994,0.1656064113425244,-0.20114436654753687,0.7411340135389185,3.788156223920096,5,0.4166666666666667
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.01,proportional,E_top_calmar,84,0,0,84,0.4261250170562305,-0.32235144984410813,1.6735305043760995,0.12016676692220374,-0.1970594103735993,0.6104938421530034,3.899535955092303,5,0.39285714285714285
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.03,equal,A_hrp,251,0,41,251,0.3164782318984698,-0.36604500635468007,1.424435079280685,0.08515876533330968,-0.19802044071427372,0.4859448414835533,4.397300269609993,7,0.14342629482071714
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.03,equal,D_top_cagr,251,0,0,251,0.412470904479066,-0.44498170362291434,1.5016098373472728,0.12447173801169042,-0.21786696193483146,0.5828793922304734,3.6484938376861566,6,0.32669322709163345
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.03,equal,E_top_calmar,251,0,0,251,0.37041394775450676,-0.3358244884334227,1.649963628196732,0.11570416716283649,-0.1914814041064361,0.6072815922849066,3.497463424430529,6,0.350597609561753
US,D,anchored,4,5,96,24,2002-01,2020-12,2021-01,2022-12,228,24,8360,fixed,7,0.03,proportional,A_hrp,251,0,0,251,0.278093177019898,-0.3835752367811538,1.3478526557558395,0.09881726674200997,-0.17968201236751669,0.5615388462499225,4.2936108527103025,7,0.2589641434262948
