tree_key,scheme,k_mode,ratio,allocation,group,n_windows,n_members_mean,jaccard_adjacent_mean,jaccard_adjacent_max,overlap_coef_adjacent_mean,core_size,core_share
US,G,silhouette_is,0.1,equal,D_top_cagr,4,836.0,0.7381037784316473,0.7863247863247863,0.8488835725677831,590,0.7057416267942583
US,G,silhouette_is,0.1,equal,E_top_calmar,4,836.0,0.8146963011643565,0.8786516853932584,0.8971291866028709,657,0.7858851674641149
US,G,silhouette_is,0.1,proportional,A_hrp,4,836.0,0.4167229309400797,0.436426116838488,0.5881180223285486,254,0.3038277511961722
US,G,silhouette_is,0.1,proportional,D_top_cagr,4,836.0,0.7381037784316473,0.7863247863247863,0.8488835725677831,590,0.7057416267942583
US,G,silhouette_is,0.1,proportional,E_top_calmar,4,836.0,0.8146963011643565,0.8786516853932584,0.8971291866028709,657,0.7858851674641149
US,G,silhouette_is,legacy,equal,A_hrp,4,37.5,0.2875787875787876,0.42857142857142855,0.5796825396825397,4,0.10666666666666667
US,G,silhouette_is,legacy,equal,D_top_cagr,4,37.5,0.5833333333333334,0.6666666666666666,0.9866666666666667,18,0.48
US,G,silhouette_is,legacy,equal,E_top_calmar,4,37.5,0.5030466649319107,0.7142857142857143,0.8746031746031746,12,0.32
US,G,silhouette_is,legacy,proportional,A_hrp,4,37.5,0.23113451615867076,0.30434782608695654,0.4977777777777778,5,0.13333333333333333
US,G,silhouette_is,legacy,proportional,D_top_cagr,4,37.5,0.5833333333333334,0.6666666666666666,0.9866666666666667,18,0.48
US,G,silhouette_is,legacy,proportional,E_top_calmar,4,37.5,0.5030466649319107,0.7142857142857143,0.8746031746031746,12,0.32
US,H,fixed,0.01,equal,A_hrp,3,84.0,0.3257938234014789,0.3884297520661157,0.48809523809523814,23,0.27380952380952384
US,H,fixed,0.01,equal,D_top_cagr,3,84.0,0.7413533834586465,0.7684210526315789,0.8511904761904763,64,0.7619047619047619
US,H,fixed,0.01,equal,E_top_calmar,3,84.0,0.6146453089244851,0.7684210526315789,0.75,46,0.5476190476190477
US,H,fixed,0.01,proportional,A_hrp,3,84.0,0.27631654676258993,0.344,0.42857142857142855,17,0.20238095238095238
US,H,fixed,0.01,proportional,D_top_cagr,3,84.0,0.7413533834586465,0.7684210526315789,0.8511904761904763,64,0.7619047619047619
US,H,fixed,0.01,proportional,E_top_calmar,3,84.0,0.6146453089244851,0.7684210526315789,0.75,46,0.5476190476190477
US,H,fixed,0.03,equal,A_hrp,3,251.0,0.35137638579326713,0.4022346368715084,0.5179282868525896,95,0.3784860557768924
US,H,fixed,0.03,equal,D_top_cagr,3,251.0,0.6994042845686792,0.7310344827586207,0.8227091633466135,182,0.7250996015936255
US,H,fixed,0.03,equal,E_top_calmar,3,251.0,0.7550091519219035,0.8254545454545454,0.8585657370517928,185,0.7370517928286853
US,H,fixed,0.03,proportional,A_hrp,3,251.0,0.32013960881885406,0.353099730458221,0.48406374501992033,78,0.3107569721115538
US,H,fixed,0.03,proportional,D_top_cagr,3,251.0,0.6994042845686792,0.7310344827586207,0.8227091633466135,182,0.7250996015936255
US,H,fixed,0.03,proportional,E_top_calmar,3,251.0,0.7550091519219035,0.8254545454545454,0.8585657370517928,185,0.7370517928286853
US,H,fixed,0.05,equal,A_hrp,3,418.0,0.3532925041876047,0.40033500837520936,0.5203349282296651,150,0.3588516746411483
US,H,fixed,0.05,equal,D_top_cagr,3,418.0,0.7500569326443023,0.7939914163090128,0.8564593301435406,327,0.7822966507177034
US,H,fixed,0.05,equal,E_top_calmar,3,418.0,0.7845929769463599,0.8454746136865342,0.8779904306220095,326,0.7799043062200957
US,H,fixed,0.05,proportional,A_hrp,3,418.0,0.3220148442750113,0.3637846655791191,0.48564593301435405,137,0.3277511961722488
US,H,fixed,0.05,proportional,D_top_cagr,3,418.0,0.7500569326443023,0.7939914163090128,0.8564593301435406,327,0.7822966507177034
US,H,fixed,0.05,proportional,E_top_calmar,3,418.0,0.7845929769463599,0.8454746136865342,0.8779904306220095,326,0.7799043062200957
US,H,fixed,0.1,equal,A_hrp,3,836.0,0.449308804220786,0.47442680776014107,0.6196172248803828,402,0.48086124401913877
US,H,fixed,0.1,equal,D_top_cagr,3,836.0,0.7563335275320869,0.7637130801687764,0.861244019138756,655,0.7834928229665071
US,H,fixed,0.1,equal,E_top_calmar,3,836.0,0.8092696504275725,0.8454746136865342,0.8941387559808612,687,0.8217703349282297
US,H,fixed,0.1,proportional,A_hrp,3,836.0,0.42755652429838187,0.46409807355516636,0.5980861244019139,375,0.4485645933014354
US,H,fixed,0.1,proportional,D_top_cagr,3,836.0,0.7563335275320869,0.7637130801687764,0.861244019138756,655,0.7834928229665071
US,H,fixed,0.1,proportional,E_top_calmar,3,836.0,0.8092696504275725,0.8454746136865342,0.8941387559808612,687,0.8217703349282297
US,H,fixed,legacy,equal,A_hrp,3,35.0,0.34812912692589876,0.48936170212765956,0.5,8,0.22857142857142856
US,H,fixed,legacy,equal,D_top_cagr,3,35.0,0.6314363143631436,0.7073170731707317,0.7714285714285715,22,0.6285714285714286
US,H,fixed,legacy,equal,E_top_calmar,3,35.0,0.5140358950759318,0.7073170731707317,0.6571428571428571,15,0.42857142857142855
US,H,fixed,legacy,proportional,A_hrp,3,35.0,0.2696078431372549,0.37254901960784315,0.41428571428571426,7,0.2
US,H,fixed,legacy,proportional,D_top_cagr,3,35.0,0.6314363143631436,0.7073170731707317,0.7714285714285715,22,0.6285714285714286
US,H,fixed,legacy,proportional,E_top_calmar,3,35.0,0.5140358950759318,0.7073170731707317,0.6571428571428571,15,0.42857142857142855
US,H,silhouette_is,0.01,equal,A_hrp,3,84.0,0.3176470588235294,0.4,0.47619047619047616,23,0.27380952380952384
US,H,silhouette_is,0.01,equal,D_top_cagr,3,84.0,0.7413533834586465,0.7684210526315789,0.8511904761904763,64,0.7619047619047619
US,H,silhouette_is,0.01,equal,E_top_calmar,3,84.0,0.6146453089244851,0.7684210526315789,0.75,46,0.5476190476190477
US,H,silhouette_is,0.01,proportional,A_hrp,3,84.0,0.23696605489686537,0.2824427480916031,0.38095238095238093,12,0.14285714285714285
US,H,silhouette_is,0.01,proportional,D_top_cagr,3,84.0,0.7413533834586465,0.7684210526315789,0.8511904761904763,64,0.7619047619047619
US,H,silhouette_is,0.01,proportional,E_top_calmar,3,84.0,0.6146453089244851,0.7684210526315789,0.75,46,0.5476190476190477
US,H,silhouette_is,0.03,equal,A_hrp,3,251.0,0.3487226461636109,0.3867403314917127,0.5159362549800797,89,0.3545816733067729
US,H,silhouette_is,0.03,equal,D_top_cagr,3,251.0,0.6994042845686792,0.7310344827586207,0.8227091633466135,182,0.7250996015936255
US,H,silhouette_is,0.03,equal,E_top_calmar,3,251.0,0.7550091519219035,0.8254545454545454,0.8585657370517928,185,0.7370517928286853
US,H,silhouette_is,0.03,proportional,A_hrp,3,251.0,0.30247004980481895,0.32105263157894737,0.46414342629482075,68,0.27091633466135456
US,H,silhouette_is,0.03,proportional,D_top_cagr,3,251.0,0.6994042845686792,0.7310344827586207,0.8227091633466135,182,0.7250996015936255
US,H,silhouette_is,0.03,proportional,E_top_calmar,3,251.0,0.7550091519219035,0.8254545454545454,0.8585657370517928,185,0.7370517928286853
US,H,silhouette_is,0.05,equal,A_hrp,3,418.0,0.3762062056641577,0.41694915254237286,0.5454545454545454,162,0.3875598086124402
US,H,silhouette_is,0.05,equal,D_top_cagr,3,418.0,0.7500569326443023,0.7939914163090128,0.8564593301435406,327,0.7822966507177034
US,H,silhouette_is,0.05,equal,E_top_calmar,3,418.0,0.7845929769463599,0.8454746136865342,0.8779904306220095,326,0.7799043062200957
US,H,silhouette_is,0.05,proportional,A_hrp,3,418.0,0.29839022802088483,0.3165354330708661,0.45933014354066987,122,0.291866028708134
US,H,silhouette_is,0.05,proportional,D_top_cagr,3,418.0,0.7500569326443023,0.7939914163090128,0.8564593301435406,327,0.7822966507177034
US,H,silhouette_is,0.05,proportional,E_top_calmar,3,418.0,0.7845929769463599,0.8454746136865342,0.8779904306220095,326,0.7799043062200957
US,H,silhouette_is,0.1,equal,A_hrp,3,836.0,0.4505239840848487,0.47442680776014107,0.6208133971291866,393,0.4700956937799043
US,H,silhouette_is,0.1,equal,D_top_cagr,3,836.0,0.7563335275320869,0.7637130801687764,0.861244019138756,655,0.7834928229665071
US,H,silhouette_is,0.1,equal,E_top_calmar,3,836.0,0.8092696504275725,0.8454746136865342,0.8941387559808612,687,0.8217703349282297
US,H,silhouette_is,0.1,proportional,A_hrp,3,836.0,0.41010558412597276,0.4315068493150685,0.5813397129186604,327,0.3911483253588517
US,H,silhouette_is,0.1,proportional,D_top_cagr,3,836.0,0.7563335275320869,0.7637130801687764,0.861244019138756,655,0.7834928229665071
US,H,silhouette_is,0.1,proportional,E_top_calmar,3,836.0,0.8092696504275725,0.8454746136865342,0.8941387559808612,687,0.8217703349282297
US,H,silhouette_is,legacy,equal,A_hrp,3,28.333333333333332,0.31191950464396284,0.4473684210526316,0.49,5,0.17647058823529413
US,H,silhouette_is,legacy,equal,D_top_cagr,3,28.333333333333332,0.621031746031746,0.7142857142857143,0.7966666666666666,17,0.6
US,H,silhouette_is,legacy,equal,E_top_calmar,3,28.333333333333332,0.5115489130434783,0.71875,0.6933333333333334,11,0.38823529411764707
US,H,silhouette_is,legacy,proportional,A_hrp,3,28.333333333333332,0.2316849816849817,0.30952380952380953,0.3933333333333333,3,0.10588235294117647
US,H,silhouette_is,legacy,proportional,D_top_cagr,3,28.333333333333332,0.621031746031746,0.7142857142857143,0.7966666666666666,17,0.6
US,H,silhouette_is,legacy,proportional,E_top_calmar,3,28.333333333333332,0.5115489130434783,0.71875,0.6933333333333334,11,0.38823529411764707
US,I,fixed,0.01,equal,A_hrp,2,84.0,0.2,0.2,0.3333333333333333,28,0.3333333333333333
US,I,fixed,0.01,equal,D_top_cagr,2,84.0,0.7319587628865979,0.7319587628865979,0.8452380952380952,71,0.8452380952380952
US,I,fixed,0.01,equal,E_top_calmar,2,84.0,0.5135135135135135,0.5135135135135135,0.6785714285714286,57,0.6785714285714286
US,I,fixed,0.01,proportional,A_hrp,2,84.0,0.19148936170212766,0.19148936170212766,0.32142857142857145,27,0.32142857142857145
US,I,fixed,0.01,proportional,D_top_cagr,2,84.0,0.7319587628865979,0.7319587628865979,0.8452380952380952,71,0.8452380952380952
US,I,fixed,0.01,proportional,E_top_calmar,2,84.0,0.5135135135135135,0.5135135135135135,0.6785714285714286,57,0.6785714285714286
US,I,fixed,0.03,equal,A_hrp,2,251.0,0.29048843187660667,0.29048843187660667,0.450199203187251,113,0.450199203187251
US,I,fixed,0.03,equal,D_top_cagr,2,251.0,0.6405228758169934,0.6405228758169934,0.7808764940239044,196,0.7808764940239044
US,I,fixed,0.03,equal,E_top_calmar,2,251.0,0.6351791530944625,0.6351791530944625,0.7768924302788844,195,0.7768924302788844
US,I,fixed,0.03,proportional,A_hrp,2,251.0,0.2581453634085213,0.2581453634085213,0.4103585657370518,103,0.4103585657370518
US,I,fixed,0.03,proportional,D_top_cagr,2,251.0,0.6405228758169934,0.6405228758169934,0.7808764940239044,196,0.7808764940239044
US,I,fixed,0.03,proportional,E_top_calmar,2,251.0,0.6351791530944625,0.6351791530944625,0.7768924302788844,195,0.7768924302788844
US,I,fixed,0.05,equal,A_hrp,2,418.0,0.30218068535825543,0.30218068535825543,0.46411483253588515,194,0.46411483253588515
US,I,fixed,0.05,equal,D_top_cagr,2,418.0,0.6392156862745098,0.6392156862745098,0.7799043062200957,326,0.7799043062200957
US,I,fixed,0.05,equal,E_top_calmar,2,418.0,0.6854838709677419,0.6854838709677419,0.8133971291866029,340,0.8133971291866029
US,I,fixed,0.05,proportional,A_hrp,2,418.0,0.2981366459627329,0.2981366459627329,0.45933014354066987,192,0.45933014354066987
US,I,fixed,0.05,proportional,D_top_cagr,2,418.0,0.6392156862745098,0.6392156862745098,0.7799043062200957,326,0.7799043062200957
US,I,fixed,0.05,proportional,E_top_calmar,2,418.0,0.6854838709677419,0.6854838709677419,0.8133971291866029,340,0.8133971291866029
US,I,fixed,0.1,equal,A_hrp,2,836.0,0.4388984509466437,0.4388984509466437,0.6100478468899522,510,0.6100478468899522
US,I,fixed,0.1,equal,D_top_cagr,2,836.0,0.6424361493123772,0.6424361493123772,0.7822966507177034,654,0.7822966507177034
US,I,fixed,0.1,equal,E_top_calmar,2,836.0,0.7254901960784313,0.7254901960784313,0.8409090909090909,703,0.8409090909090909
US,I,fixed,0.1,proportional,A_hrp,2,836.0,0.4074074074074074,0.4074074074074074,0.5789473684210527,484,0.5789473684210527
US,I,fixed,0.1,proportional,D_top_cagr,2,836.0,0.6424361493123772,0.6424361493123772,0.7822966507177034,654,0.7822966507177034
US,I,fixed,0.1,proportional,E_top_calmar,2,836.0,0.7254901960784313,0.7254901960784313,0.8409090909090909,703,0.8409090909090909
US,I,fixed,legacy,equal,A_hrp,2,35.0,0.1864406779661017,0.1864406779661017,0.3142857142857143,11,0.3142857142857143
US,I,fixed,legacy,equal,D_top_cagr,2,35.0,0.42857142857142855,0.42857142857142855,0.6,21,0.6
US,I,fixed,legacy,equal,E_top_calmar,2,35.0,0.42857142857142855,0.42857142857142855,0.6,21,0.6
US,I,fixed,legacy,proportional,A_hrp,2,35.0,0.16666666666666666,0.16666666666666666,0.2857142857142857,10,0.2857142857142857
US,I,fixed,legacy,proportional,D_top_cagr,2,35.0,0.42857142857142855,0.42857142857142855,0.6,21,0.6
US,I,fixed,legacy,proportional,E_top_calmar,2,35.0,0.42857142857142855,0.42857142857142855,0.6,21,0.6
US,I,silhouette_is,0.01,equal,A_hrp,2,84.0,0.24444444444444444,0.24444444444444444,0.39285714285714285,33,0.39285714285714285
US,I,silhouette_is,0.01,equal,D_top_cagr,2,84.0,0.7319587628865979,0.7319587628865979,0.8452380952380952,71,0.8452380952380952
US,I,silhouette_is,0.01,equal,E_top_calmar,2,84.0,0.5135135135135135,0.5135135135135135,0.6785714285714286,57,0.6785714285714286
US,I,silhouette_is,0.01,proportional,A_hrp,2,84.0,0.14285714285714285,0.14285714285714285,0.25,21,0.25
US,I,silhouette_is,0.01,proportional,D_top_cagr,2,84.0,0.7319587628865979,0.7319587628865979,0.8452380952380952,71,0.8452380952380952
US,I,silhouette_is,0.01,proportional,E_top_calmar,2,84.0,0.5135135135135135,0.5135135135135135,0.6785714285714286,57,0.6785714285714286
US,I,silhouette_is,0.03,equal,A_hrp,2,251.0,0.28061224489795916,0.28061224489795916,0.43824701195219123,110,0.43824701195219123
US,I,silhouette_is,0.03,equal,D_top_cagr,2,251.0,0.6405228758169934,0.6405228758169934,0.7808764940239044,196,0.7808764940239044
US,I,silhouette_is,0.03,equal,E_top_calmar,2,251.0,0.6351791530944625,0.6351791530944625,0.7768924302788844,195,0.7768924302788844
US,I,silhouette_is,0.03,proportional,A_hrp,2,251.0,0.23645320197044334,0.23645320197044334,0.38247011952191234,96,0.38247011952191234
US,I,silhouette_is,0.03,proportional,D_top_cagr,2,251.0,0.6405228758169934,0.6405228758169934,0.7808764940239044,196,0.7808764940239044
US,I,silhouette_is,0.03,proportional,E_top_calmar,2,251.0,0.6351791530944625,0.6351791530944625,0.7768924302788844,195,0.7768924302788844
US,I,silhouette_is,0.05,equal,A_hrp,2,418.0,0.29411764705882354,0.29411764705882354,0.45454545454545453,190,0.45454545454545453
US,I,silhouette_is,0.05,equal,D_top_cagr,2,418.0,0.6392156862745098,0.6392156862745098,0.7799043062200957,326,0.7799043062200957
US,I,silhouette_is,0.05,equal,E_top_calmar,2,418.0,0.6854838709677419,0.6854838709677419,0.8133971291866029,340,0.8133971291866029
US,I,silhouette_is,0.05,proportional,A_hrp,2,418.0,0.2571428571428571,0.2571428571428571,0.4090909090909091,171,0.4090909090909091
US,I,silhouette_is,0.05,proportional,D_top_cagr,2,418.0,0.6392156862745098,0.6392156862745098,0.7799043062200957,326,0.7799043062200957
US,I,silhouette_is,0.05,proportional,E_top_calmar,2,418.0,0.6854838709677419,0.6854838709677419,0.8133971291866029,340,0.8133971291866029
US,I,silhouette_is,0.1,equal,A_hrp,2,836.0,0.3933333333333333,0.3933333333333333,0.5645933014354066,472,0.5645933014354066
US,I,silhouette_is,0.1,equal,D_top_cagr,2,836.0,0.6424361493123772,0.6424361493123772,0.7822966507177034,654,0.7822966507177034
US,I,silhouette_is,0.1,equal,E_top_calmar,2,836.0,0.7254901960784313,0.7254901960784313,0.8409090909090909,703,0.8409090909090909
US,I,silhouette_is,0.1,proportional,A_hrp,2,836.0,0.32803812549642575,0.32803812549642575,0.49401913875598086,413,0.49401913875598086
US,I,silhouette_is,0.1,proportional,D_top_cagr,2,836.0,0.6424361493123772,0.6424361493123772,0.7822966507177034,654,0.7822966507177034
US,I,silhouette_is,0.1,proportional,E_top_calmar,2,836.0,0.7254901960784313,0.7254901960784313,0.8409090909090909,703,0.8409090909090909
US,I,silhouette_is,legacy,equal,A_hrp,2,42.5,0.11842105263157894,0.11842105263157894,0.36,9,0.21176470588235294
US,I,silhouette_is,legacy,equal,D_top_cagr,2,42.5,0.4166666666666667,0.4166666666666667,1.0,25,0.5882352941176471
US,I,silhouette_is,legacy,equal,E_top_calmar,2,42.5,0.2318840579710145,0.2318840579710145,0.64,16,0.3764705882352941
US,I,silhouette_is,legacy,proportional,A_hrp,2,42.5,0.1038961038961039,0.1038961038961039,0.32,8,0.18823529411764706
US,I,silhouette_is,legacy,proportional,D_top_cagr,2,42.5,0.4166666666666667,0.4166666666666667,1.0,25,0.5882352941176471
US,I,silhouette_is,legacy,proportional,E_top_calmar,2,42.5,0.2318840579710145,0.2318840579710145,0.64,16,0.3764705882352941
US,J,fixed,0.01,equal,A_hrp,3,84.0,0.2831156716417911,0.3125,0.44047619047619047,22,0.2619047619047619
US,J,fixed,0.01,equal,D_top_cagr,3,84.0,0.7592105263157894,0.7684210526315789,0.8630952380952381,67,0.7976190476190477
US,J,fixed,0.01,equal,E_top_calmar,3,84.0,0.6,0.6,0.75,51,0.6071428571428571
US,J,fixed,0.01,proportional,A_hrp,3,84.0,0.2824427480916031,0.2824427480916031,0.44047619047619047,21,0.25
US,J,fixed,0.01,proportional,D_top_cagr,3,84.0,0.7592105263157894,0.7684210526315789,0.8630952380952381,67,0.7976190476190477
US,J,fixed,0.01,proportional,E_top_calmar,3,84.0,0.6,0.6,0.75,51,0.6071428571428571
US,J,fixed,0.03,equal,A_hrp,3,251.0,0.35931202274692575,0.39058171745152354,0.5278884462151394,88,0.350597609561753
US,J,fixed,0.03,equal,D_top_cagr,3,251.0,0.6705537098560355,0.6733333333333333,0.8027888446215139,185,0.7370517928286853
US,J,fixed,0.03,equal,E_top_calmar,3,251.0,0.7145887975753338,0.7614035087719299,0.8326693227091633,187,0.7450199203187251
US,J,fixed,0.03,proportional,A_hrp,3,251.0,0.3354464412056035,0.3567567567567568,0.50199203187251,80,0.3187250996015936
US,J,fixed,0.03,proportional,D_top_cagr,3,251.0,0.6705537098560355,0.6733333333333333,0.8027888446215139,185,0.7370517928286853
US,J,fixed,0.03,proportional,E_top_calmar,3,251.0,0.7145887975753338,0.7614035087719299,0.8326693227091633,187,0.7450199203187251
US,J,fixed,0.05,equal,A_hrp,3,418.0,0.4130693612076325,0.4488734835355286,0.5837320574162679,178,0.4258373205741627
US,J,fixed,0.05,equal,D_top_cagr,3,418.0,0.6957403651115619,0.6957403651115619,0.8205741626794258,314,0.7511961722488039
US,J,fixed,0.05,equal,E_top_calmar,3,418.0,0.7416969044601469,0.7489539748953975,0.8516746411483254,325,0.777511961722488
US,J,fixed,0.05,proportional,A_hrp,3,418.0,0.35423771498126944,0.3772652388797364,0.5227272727272727,140,0.3349282296650718
US,J,fixed,0.05,proportional,D_top_cagr,3,418.0,0.6957403651115619,0.6957403651115619,0.8205741626794258,314,0.7511961722488039
US,J,fixed,0.05,proportional,E_top_calmar,3,418.0,0.7416969044601469,0.7489539748953975,0.8516746411483254,325,0.777511961722488
US,J,fixed,0.1,equal,A_hrp,3,836.0,0.5200615562117805,0.5297346752058555,0.6842105263157895,451,0.5394736842105263
US,J,fixed,0.1,equal,D_top_cagr,3,836.0,0.7139932744850778,0.7148717948717949,0.8331339712918661,639,0.7643540669856459
US,J,fixed,0.1,equal,E_top_calmar,3,836.0,0.7827186090499054,0.8017241379310345,0.8779904306220095,685,0.819377990430622
US,J,fixed,0.1,proportional,A_hrp,3,836.0,0.45454572974609303,0.45517841601392517,0.625,398,0.47607655502392343
US,J,fixed,0.1,proportional,D_top_cagr,3,836.0,0.7139932744850778,0.7148717948717949,0.8331339712918661,639,0.7643540669856459
US,J,fixed,0.1,proportional,E_top_calmar,3,836.0,0.7827186090499054,0.8017241379310345,0.8779904306220095,685,0.819377990430622
US,J,fixed,legacy,equal,A_hrp,3,35.0,0.27441244620986427,0.32075471698113206,0.4285714285714286,9,0.2571428571428571
US,J,fixed,legacy,equal,D_top_cagr,3,35.0,0.627906976744186,0.627906976744186,0.7714285714285715,25,0.7142857142857143
US,J,fixed,legacy,equal,E_top_calmar,3,35.0,0.5224586288416075,0.5555555555555556,0.6857142857142857,18,0.5142857142857142
US,J,fixed,legacy,proportional,A_hrp,3,35.0,0.26136363636363635,0.2727272727272727,0.41428571428571426,9,0.2571428571428571
US,J,fixed,legacy,proportional,D_top_cagr,3,35.0,0.627906976744186,0.627906976744186,0.7714285714285715,25,0.7142857142857143
US,J,fixed,legacy,proportional,E_top_calmar,3,35.0,0.5224586288416075,0.5555555555555556,0.6857142857142857,18,0.5142857142857142
US,J,silhouette_is,0.01,equal,A_hrp,3,84.0,0.2543600601771884,0.2824427480916031,0.40476190476190477,20,0.23809523809523808
US,J,silhouette_is,0.01,equal,D_top_cagr,3,84.0,0.7592105263157894,0.7684210526315789,0.8630952380952381,67,0.7976190476190477
US,J,silhouette_is,0.01,equal,E_top_calmar,3,84.0,0.6,0.6,0.75,51,0.6071428571428571
US,J,silhouette_is,0.01,proportional,A_hrp,3,84.0,0.2400043577731779,0.2537313432835821,0.3869047619047619,20,0.23809523809523808
US,J,silhouette_is,0.01,proportional,D_top_cagr,3,84.0,0.7592105263157894,0.7684210526315789,0.8630952380952381,67,0.7976190476190477
US,J,silhouette_is,0.01,proportional,E_top_calmar,3,84.0,0.6,0.6,0.75,51,0.6071428571428571
US,J,silhouette_is,0.03,equal,A_hrp,3,251.0,0.3073714622881442,0.31758530183727035,0.4701195219123506,82,0.32669322709163345
US,J,silhouette_is,0.03,equal,D_top_cagr,3,251.0,0.6705537098560355,0.6733333333333333,0.8027888446215139,185,0.7370517928286853
US,J,silhouette_is,0.03,equal,E_top_calmar,3,251.0,0.7145887975753338,0.7614035087719299,0.8326693227091633,187,0.7450199203187251
US,J,silhouette_is,0.03,proportional,A_hrp,3,251.0,0.305770531727777,0.32105263157894737,0.46812749003984067,73,0.2908366533864542
US,J,silhouette_is,0.03,proportional,D_top_cagr,3,251.0,0.6705537098560355,0.6733333333333333,0.8027888446215139,185,0.7370517928286853
US,J,silhouette_is,0.03,proportional,E_top_calmar,3,251.0,0.7145887975753338,0.7614035087719299,0.8326693227091633,187,0.7450199203187251
US,J,silhouette_is,0.05,equal,A_hrp,3,418.0,0.35715716348839904,0.36156351791530944,0.5263157894736842,157,0.37559808612440193
US,J,silhouette_is,0.05,equal,D_top_cagr,3,418.0,0.6957403651115619,0.6957403651115619,0.8205741626794258,314,0.7511961722488039
US,J,silhouette_is,0.05,equal,E_top_calmar,3,418.0,0.7416969044601469,0.7489539748953975,0.8516746411483254,325,0.777511961722488
US,J,silhouette_is,0.05,proportional,A_hrp,3,418.0,0.31654849325803963,0.320695102685624,0.48086124401913877,130,0.31100478468899523
US,J,silhouette_is,0.05,proportional,D_top_cagr,3,418.0,0.6957403651115619,0.6957403651115619,0.8205741626794258,314,0.7511961722488039
US,J,silhouette_is,0.05,proportional,E_top_calmar,3,418.0,0.7416969044601469,0.7489539748953975,0.8516746411483254,325,0.777511961722488
US,J,silhouette_is,0.1,equal,A_hrp,3,836.0,0.437447168216399,0.46153846153846156,0.6082535885167464,394,0.47129186602870815
US,J,silhouette_is,0.1,equal,D_top_cagr,3,836.0,0.7139932744850778,0.7148717948717949,0.8331339712918661,639,0.7643540669856459
US,J,silhouette_is,0.1,equal,E_top_calmar,3,836.0,0.7827186090499054,0.8017241379310345,0.8779904306220095,685,0.819377990430622
US,J,silhouette_is,0.1,proportional,A_hrp,3,836.0,0.4068713379908756,0.4157493649449619,0.5783492822966507,366,0.43779904306220097
US,J,silhouette_is,0.1,proportional,D_top_cagr,3,836.0,0.7139932744850778,0.7148717948717949,0.8331339712918661,639,0.7643540669856459
US,J,silhouette_is,0.1,proportional,E_top_calmar,3,836.0,0.7827186090499054,0.8017241379310345,0.8779904306220095,685,0.819377990430622
US,J,silhouette_is,legacy,equal,A_hrp,3,41.666666666666664,0.2170824670824671,0.21794871794871795,0.5095238095238095,8,0.192
US,J,silhouette_is,legacy,equal,D_top_cagr,3,41.666666666666664,0.5416666666666667,0.5833333333333334,1.0,26,0.624
US,J,silhouette_is,legacy,equal,E_top_calmar,3,41.666666666666664,0.3974271402550091,0.47540983606557374,0.8119047619047619,18,0.43200000000000005
US,J,silhouette_is,legacy,proportional,A_hrp,3,41.666666666666664,0.19452786119452786,0.21621621621621623,0.4666666666666667,9,0.21600000000000003
US,J,silhouette_is,legacy,proportional,D_top_cagr,3,41.666666666666664,0.5416666666666667,0.5833333333333334,1.0,26,0.624
US,J,silhouette_is,legacy,proportional,E_top_calmar,3,41.666666666666664,0.3974271402550091,0.47540983606557374,0.8119047619047619,18,0.43200000000000005
US,K,fixed,0.01,equal,A_hrp,2,84.0,0.23529411764705882,0.23529411764705882,0.38095238095238093,32,0.38095238095238093
US,K,fixed,0.01,equal,D_top_cagr,2,84.0,0.696969696969697,0.696969696969697,0.8214285714285714,69,0.8214285714285714
US,K,fixed,0.01,equal,E_top_calmar,2,84.0,0.6153846153846154,0.6153846153846154,0.7619047619047619,64,0.7619047619047619
US,K,fixed,0.01,proportional,A_hrp,2,84.0,0.2923076923076923,0.2923076923076923,0.4523809523809524,38,0.4523809523809524
US,K,fixed,0.01,proportional,D_top_cagr,2,84.0,0.696969696969697,0.696969696969697,0.8214285714285714,69,0.8214285714285714
US,K,fixed,0.01,proportional,E_top_calmar,2,84.0,0.6153846153846154,0.6153846153846154,0.7619047619047619,64,0.7619047619047619
US,K,fixed,0.03,equal,A_hrp,2,251.0,0.31758530183727035,0.31758530183727035,0.4820717131474104,121,0.4820717131474104
US,K,fixed,0.03,equal,D_top_cagr,2,251.0,0.6677740863787376,0.6677740863787376,0.8007968127490039,201,0.8007968127490039
US,K,fixed,0.03,equal,E_top_calmar,2,251.0,0.6959459459459459,0.6959459459459459,0.8207171314741036,206,0.8207171314741036
US,K,fixed,0.03,proportional,A_hrp,2,251.0,0.3005181347150259,0.3005181347150259,0.46215139442231074,116,0.46215139442231074
US,K,fixed,0.03,proportional,D_top_cagr,2,251.0,0.6677740863787376,0.6677740863787376,0.8007968127490039,201,0.8007968127490039
US,K,fixed,0.03,proportional,E_top_calmar,2,251.0,0.6959459459459459,0.6959459459459459,0.8207171314741036,206,0.8207171314741036
US,K,fixed,0.05,equal,A_hrp,2,418.0,0.375,0.375,0.5454545454545454,228,0.5454545454545454
US,K,fixed,0.05,equal,D_top_cagr,2,418.0,0.6854838709677419,0.6854838709677419,0.8133971291866029,340,0.8133971291866029
US,K,fixed,0.05,equal,E_top_calmar,2,418.0,0.7344398340248963,0.7344398340248963,0.84688995215311,354,0.84688995215311
US,K,fixed,0.05,proportional,A_hrp,2,418.0,0.326984126984127,0.326984126984127,0.49282296650717705,206,0.49282296650717705
