tree_key,scheme,k_mode,ratio,allocation,window_no,is_start,is_end,oos_start,oos_end,n_oos_months,n_clusters,target_total,n_draws,n_members_mean,n_backfilled_mean,enb_computed,oos_cagr,oos_cagr_std,oos_mdd,oos_mdd_std,oos_sharpe,oos_sharpe_std,oos_enb,oos_enb_std
US,K,silhouette_is,legacy,proportional,1,2002-01,2018-12,2019-01,2021-12,36,7,35,30,35.0,0.0,True,0.433840287121516,0.0124754113193638,-0.2715406232831434,0.0070515491515525,1.4533233838711206,0.028330115554519,3.2103341567555272,0.1087273026371418
US,K,silhouette_is,0.01,equal,1,2002-01,2018-12,2019-01,2021-12,36,7,84,30,84.0,0.0,True,0.4280428191854925,0.0100011249185498,-0.2649097804370281,0.0056443925213594,1.4807235512738088,0.026561342404085,3.5616781418981422,0.1003717062257829
US,K,silhouette_is,0.01,proportional,1,2002-01,2018-12,2019-01,2021-12,36,7,84,30,84.0,0.0,True,0.4215119273995595,0.0088214608104551,-0.2611270913014628,0.0051409392971936,1.476819993904301,0.0226236957584998,3.650063176096946,0.084858039756873
US,K,silhouette_is,0.03,equal,1,2002-01,2018-12,2019-01,2021-12,36,7,251,30,251.0,0.0,True,0.3940771177292613,0.005961100666734,-0.2811976238422636,0.0026163181999199,1.3798822825089043,0.0146042931037284,3.93394669567618,0.0657214236668243
US,K,silhouette_is,0.03,proportional,1,2002-01,2018-12,2019-01,2021-12,36,7,251,30,251.0,0.0,True,0.3936153202941413,0.0061292178315101,-0.2778242655280646,0.0034936744699794,1.382531534051031,0.0156666730389221,3.992444414373667,0.0625534684933979
US,K,silhouette_is,0.05,equal,1,2002-01,2018-12,2019-01,2021-12,36,7,418,30,418.0,8.7,False,0.3734358803559356,0.005366978725703,-0.2973828843033906,0.0026850428739375,1.309430795886651,0.0133076805856059,,
US,K,silhouette_is,0.05,proportional,1,2002-01,2018-12,2019-01,2021-12,36,7,418,30,418.0,0.0,False,0.3720043121361344,0.0046602406387897,-0.296745261893972,0.0021034091123488,1.3070539361713,0.0106968995114279,,
US,K,silhouette_is,0.1,equal,1,2002-01,2018-12,2019-01,2021-12,36,7,836,30,836.0,187.46666666666667,False,0.3711088975797241,0.0027911359463183,-0.3091953180295953,0.0013871560433071,1.285341981116702,0.0069077526404559,,
US,K,silhouette_is,0.1,proportional,1,2002-01,2018-12,2019-01,2021-12,36,7,836,30,836.0,156.86666666666667,False,0.3677005980501862,0.002838600501343,-0.3062400953164977,0.0016365170331669,1.2846908555356091,0.0074841743130107,,
US,K,fixed,legacy,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,35,30,35.0,0.0,True,0.3848790942797918,0.02454862508712,-0.1845240955236905,0.0116177097582109,1.3190759380330417,0.0505555879387002,3.714207621793111,0.1906846168874905
US,K,fixed,legacy,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,35,30,35.0,0.0,True,0.3857111505203894,0.021164648173446,-0.1827704508232294,0.0094183095166931,1.3279512812635808,0.0424453524961601,3.988161868598531,0.1924661655738367
US,K,fixed,0.01,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,84,30,84.0,0.0,True,0.3055623815315812,0.0097225520602685,-0.1725849172296292,0.0057508589662622,1.1640684312260727,0.0246817289426607,4.465581994704008,0.1677843726481561
US,K,fixed,0.01,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,84,30,84.0,0.0,True,0.3088343346617728,0.0100216058674672,-0.1704929591706464,0.0058778344456611,1.1805079513122767,0.0283430872011418,4.736331015559019,0.1064907455792687
US,K,fixed,0.03,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,251,30,251.0,0.0,True,0.2411103528517483,0.0052203913872762,-0.1682761654584017,0.0025313022695495,0.993230198216183,0.0169634231995888,4.9312562071736,0.0921660051032756
US,K,fixed,0.03,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,251,30,251.0,0.0,True,0.2423940517287763,0.0048180713481347,-0.1671723671426015,0.0025721616076865,1.0001757305613623,0.0140078687012052,5.0328231688405225,0.0892817487782345
US,K,fixed,0.05,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,418,30,418.0,24.366666666666667,False,0.2254070116761477,0.0044274509689455,-0.1719208875478079,0.0021270759774586,0.9428315664080312,0.0134215841811902,,
US,K,fixed,0.05,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,418,30,418.0,0.1,False,0.218896783249072,0.004460680863661,-0.1701195485137456,0.0021668103455755,0.9280359112465631,0.0129948300883883,,
US,K,fixed,0.1,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,836,30,836.0,248.86666666666667,False,0.2205243227531763,0.0027022991441006,-0.1778761283505815,0.0016719411414048,0.9200056077687904,0.0090543498844219,,
US,K,fixed,0.1,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,836,30,836.0,224.06666666666663,False,0.2238953046421866,0.0022784602211863,-0.1767297068718319,0.0011813631782115,0.934731436739818,0.0059842194856343,,
US,K,silhouette_is,legacy,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,35,30,35.0,0.0,True,0.3827482972238181,0.0228869353209189,-0.1874971102702953,0.0113163814476973,1.3125466157217105,0.0523968636666678,3.742201996578415,0.2296039554193236
US,K,silhouette_is,legacy,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,35,30,35.0,0.0,True,0.3843382703082999,0.0225282730806247,-0.1833337980347636,0.0087953427909061,1.3242449928990772,0.0467756519507524,4.068113559327,0.1736930855250393
US,K,silhouette_is,0.01,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,84,30,84.0,0.0,True,0.3023888022123245,0.011930880219287,-0.1708042688548053,0.006039179289162,1.1556077309085468,0.0307292069485796,4.449359875561632,0.1333474325394416
US,K,silhouette_is,0.01,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,84,30,84.0,0.0,True,0.3047266391527851,0.0099361447707851,-0.1711810327866816,0.0052600440465284,1.1660552876111865,0.0225206487911784,4.6990516686387,0.1204602874889569
US,K,silhouette_is,0.03,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,251,30,251.0,0.0,True,0.2408540049241538,0.0048167882950704,-0.1680635526564796,0.0029707988798141,0.9931329503934432,0.0153935112567377,4.937306332555346,0.0893908350485378
US,K,silhouette_is,0.03,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,251,30,251.0,0.0,True,0.2431437261289385,0.0047995446489126,-0.1674727207386382,0.0031808360425685,1.0008815877536568,0.0149226028321939,5.043767501149552,0.0776905540050277
US,K,silhouette_is,0.05,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,418,30,418.0,24.33333333333333,False,0.2227525816326828,0.0039994240526656,-0.171660084932767,0.0019630994216289,0.9356102313971713,0.0115897005489519,,
US,K,silhouette_is,0.05,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,418,30,418.0,0.3,False,0.2190572988208385,0.0040549938398426,-0.1711686730489722,0.0020505556084099,0.9262460896348916,0.0126947464442351,,
US,K,silhouette_is,0.1,equal,2,2002-01,2021-12,2022-01,2025-12,48,7,836,30,836.0,251.0,False,0.2201160056993186,0.003421518245632,-0.1778502223379292,0.0015166863197368,0.9190201938263816,0.00994235349085,,
US,K,silhouette_is,0.1,proportional,2,2002-01,2021-12,2022-01,2025-12,48,7,836,30,836.0,226.5,False,0.2241472078100495,0.0024442791833572,-0.1766601342063161,0.0014271849658222,0.9365372135600512,0.0073165894634592,,
US,L,fixed,legacy,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,35,30,35.0,0.0,True,0.2858838476813615,0.0089617985609395,-0.2703767639230208,0.0071090827526263,1.0725044402214163,0.0287588014329716,3.430421573055048,0.1573784255919326
US,L,fixed,legacy,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,35,30,35.0,0.0,True,0.2873958048090353,0.009000609497662,-0.2706973138010948,0.0075693437252543,1.0672736143764747,0.0247464898412135,3.4640947667247484,0.1112666027948941
US,L,fixed,0.01,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,84,30,84.0,0.0,True,0.2779848991802624,0.007979060508662,-0.2654071865528626,0.0062263370575998,1.062270637422024,0.0256536277895256,3.825391214857992,0.091133693788998
US,L,fixed,0.01,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,84,30,84.0,0.0,True,0.2758520912474821,0.0072657698925015,-0.2614209975290709,0.0044015648385396,1.065577197507528,0.0205315272177581,3.977292740655173,0.0781092868925974
US,L,fixed,0.03,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,251,30,251.0,0.0,True,0.2476261535303361,0.0038232227412007,-0.28229241951519,0.003656799624461,0.9623259107451964,0.011797108891118,4.22203492024749,0.0743669490033709
US,L,fixed,0.03,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,251,30,251.0,0.0,True,0.2485077932247065,0.0031886436887958,-0.2787473548292671,0.0026243029567125,0.9676322898780918,0.0081703453427872,4.281573549247622,0.0718670213785315
US,L,fixed,0.05,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,418,30,418.0,8.033333333333333,False,0.2328212384232252,0.0038580525040737,-0.2960375879995153,0.0029380098281446,0.9110441750257136,0.0124260497495237,,
US,L,fixed,0.05,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,418,30,418.0,0.0,False,0.2318030113086573,0.0035241677329554,-0.2965493136375015,0.0024015328332958,0.9093597481229748,0.0100689846240953,,
US,L,fixed,0.1,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,836,30,836.0,191.2333333333333,False,0.2294515250311648,0.0028216410218991,-0.3081385545582196,0.0021237366525151,0.8909538205273154,0.0085742870929234,,
US,L,fixed,0.1,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,836,30,836.0,160.36666666666667,False,0.2273629402751238,0.0020791378134607,-0.3058768036798929,0.001769302265835,0.8893832364960115,0.0067993108612656,,
US,L,silhouette_is,legacy,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,35,30,35.0,0.0,True,0.2897326349952378,0.0127724294005634,-0.2664295377177061,0.008267850909342,1.0834457577810712,0.0388290911510096,3.4150957604307144,0.1164495546102443
US,L,silhouette_is,legacy,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,35,30,35.0,0.0,True,0.288049049972283,0.0084790564828447,-0.2715406232831434,0.0070515491515525,1.0729417345900445,0.0212664271796844,3.450677718120749,0.1279182404430205
US,L,silhouette_is,0.01,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,84,30,84.0,0.0,True,0.2790592470221553,0.0077725844841444,-0.2649097804370281,0.0056443925213594,1.0637485620177736,0.0249625421562961,3.861381791424455,0.1173941515874553
US,L,silhouette_is,0.01,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,84,30,84.0,0.0,True,0.2762559227384203,0.0058733060638513,-0.2611270913014628,0.0051409392971936,1.063112640810876,0.0163317573348829,3.971948260830149,0.096842368643958
US,L,silhouette_is,0.03,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,251,30,251.0,0.0,True,0.2489750920624301,0.0045061244061006,-0.2811976238422636,0.0026163181999199,0.9672492577970128,0.013751107435777,4.2307375854268,0.0750325879153897
US,L,silhouette_is,0.03,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,251,30,251.0,0.0,True,0.2488899688706816,0.0040122235408397,-0.2778242655280646,0.0034936744699794,0.9693417184053252,0.0107130086839007,4.292277520380306,0.067656513340251
US,L,silhouette_is,0.05,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,418,30,418.0,8.7,False,0.2322686710098191,0.0036218648935541,-0.2973828843033906,0.0026850428739375,0.908898247539076,0.0102822617196732,,
US,L,silhouette_is,0.05,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,418,30,418.0,0.0,False,0.2320590189031753,0.0036105551418595,-0.296745261893972,0.0021034091123488,0.9092313920292407,0.0097223735370982,,
US,L,silhouette_is,0.1,equal,1,2002-01,2018-12,2019-01,2022-12,48,7,836,30,836.0,187.46666666666667,False,0.2287747838252913,0.0017433343757216,-0.3091953180295953,0.0013871560433071,0.8884726591913673,0.0055821029451113,,
US,L,silhouette_is,0.1,proportional,1,2002-01,2018-12,2019-01,2022-12,48,7,836,30,836.0,156.86666666666667,False,0.2272593468803565,0.0018431273195149,-0.3062400953164977,0.0016365170331669,0.8888212462696888,0.0054093693756745,,
US,L,fixed,legacy,equal,2,2002-01,2022-12,2023-01,2025-12,36,7,35,30,35.0,0.0,True,0.5816986571474758,0.0387196065965035,-0.1514943764664089,0.0073806427495582,1.897071123482216,0.0588626024017349,3.444527263838661,0.1608262517139715
US,L,fixed,legacy,proportional,2,2002-01,2022-12,2023-01,2025-12,36,7,35,30,35.0,0.0,True,0.5760923204148424,0.0266816809139302,-0.1486660602722166,0.0061832702702638,1.9067077424316328,0.0459339487186664,3.6538698479848426,0.1556258594306968
US,L,fixed,0.01,equal,2,2002-01,2022-12,2023-01,2025-12,36,7,84,30,84.0,0.0,True,0.4719107887560659,0.0144755413905612,-0.1535972854428139,0.0056121740311439,1.6999837303575993,0.0311733489277777,4.164446225022499,0.1049406556512557
US,L,fixed,0.01,proportional,2,2002-01,2022-12,2023-01,2025-12,36,7,84,30,84.0,0.0,True,0.472080316888684,0.0128774350698096,-0.1492527074225842,0.0055012844146861,1.712527679464168,0.0294246731700853,4.349030539689706,0.1315402785286677
US,L,fixed,0.03,equal,2,2002-01,2022-12,2023-01,2025-12,36,7,251,30,251.0,0.0,True,0.3839851058610082,0.0074854213606016,-0.1628948613849283,0.0030800707439801,1.481723917130735,0.0187763351445258,4.806987883464557,0.0925745602083149
US,L,fixed,0.03,proportional,2,2002-01,2022-12,2023-01,2025-12,36,7,251,30,251.0,0.0,True,0.3865668982511893,0.0068173088294235,-0.1622526158735289,0.0022892786359169,1.4891925212001202,0.0148821536024539,4.8979536876906025,0.0646554225243439
US,L,fixed,0.05,equal,2,2002-01,2022-12,2023-01,2025-12,36,7,418,30,418.0,29.166666666666668,False,0.3645493567657217,0.0053857189063817,-0.1689038292378723,0.0024818527273279,1.4230866269830955,0.0139737291721539,,
US,L,fixed,0.05,proportional,2,2002-01,2022-12,2023-01,2025-12,36,7,418,30,418.0,0.0,False,0.3582933932400659,0.004590047609163,-0.166942502219329,0.0018871558969337,1.4103957638114784,0.0102167407955171,,
US,L,fixed,0.1,equal,2,2002-01,2022-12,2023-01,2025-12,36,7,836,30,836.0,238.5,False,0.3600350579102673,0.0046889559869054,-0.1745825561417649,0.0020661043500624,1.3986619521407186,0.011980425042605,,
US,L,fixed,0.1,proportional,2,2002-01,2022-12,2023-01,2025-12,36,7,836,30,836.0,220.46666666666667,False,0.363623269022404,0.0028554310518114,-0.1739051636263709,0.0014333282821378,1.4143412561385384,0.0081355576890401,,
US,L,silhouette_is,legacy,equal,2,2002-01,2022-12,2023-01,2025-12,36,6,30,30,30.0,0.0,True,0.5871340275785291,0.0372224482085175,-0.1523579068623857,0.0076957385424875,1.9027215337348664,0.0631839395341355,3.4040872518612293,0.1519187122810749
US,L,silhouette_is,legacy,proportional,2,2002-01,2022-12,2023-01,2025-12,36,6,30,30,30.0,0.0,True,0.6037214274581053,0.0280129675431549,-0.1497347366365283,0.0059834929354129,1.949765607721921,0.0482603060731394,3.606051896526581,0.1552927642995029
US,L,silhouette_is,0.01,equal,2,2002-01,2022-12,2023-01,2025-12,36,6,84,30,84.0,0.0,True,0.4625595048077295,0.0148188269871871,-0.1529973511885932,0.0052894718719186,1.6816327550051429,0.029075360993424,4.238305593369756,0.1351567685747329
US,L,silhouette_is,0.01,proportional,2,2002-01,2022-12,2023-01,2025-12,36,6,84,30,84.0,0.0,True,0.4674519987611302,0.012665834603339,-0.1491308078332742,0.0044711281414444,1.7015024436282948,0.0297269041547533,4.3763051818696646,0.1170250256496183
US,L,silhouette_is,0.03,equal,2,2002-01,2022-12,2023-01,2025-12,36,6,251,30,251.0,0.7333333333333333,True,0.3816798121437953,0.0069298233699748,-0.1648872498885029,0.0025565501562301,1.4736255945553798,0.0160591191820151,4.905107929462121,0.0685657620996033
US,L,silhouette_is,0.03,proportional,2,2002-01,2022-12,2023-01,2025-12,36,6,251,30,251.0,0.0,True,0.3831455527178444,0.0067094699596557,-0.1622547022468677,0.0025253676393238,1.4831458184429784,0.0158601488823255,4.946176806188628,0.0874222146446904
US,L,silhouette_is,0.05,equal,2,2002-01,2022-12,2023-01,2025-12,36,6,418,30,418.0,46.63333333333333,False,0.3689702343665619,0.0067134259205194,-0.1690580161639741,0.0016674329458152,1.4330264616828436,0.0155717598287391,,
US,L,silhouette_is,0.05,proportional,2,2002-01,2022-12,2023-01,2025-12,36,6,418,30,418.0,0.0,False,0.3543691876585556,0.0046984812166105,-0.1679467378571894,0.00195277389025,1.3999672977192803,0.0114682356179926,,
US,L,silhouette_is,0.1,equal,2,2002-01,2022-12,2023-01,2025-12,36,6,836,30,836.0,256.96666666666664,False,0.3585806558202759,0.0032312566208432,-0.1735684251004712,0.0012472173721711,1.3968322430603637,0.008180165300099,,
US,L,silhouette_is,0.1,proportional,2,2002-01,2022-12,2023-01,2025-12,36,6,836,30,836.0,256.3,False,0.3672775172697797,0.0036776852663747,-0.1740915026616542,0.0013429963771592,1.423923533114173,0.0083630739873769,,
US,R,fixed,legacy,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,35,30,35.0,0.0,True,0.181988995400538,0.0094499032042392,-0.1679235075669686,0.0138429490032918,1.2900768918318746,0.0743978013415902,5.469970943901962,0.2851234570810264
US,R,fixed,legacy,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,35,30,35.0,0.0,True,0.1854767243357513,0.007869627716004,-0.1631208556907669,0.0097976249811627,1.3093790038458086,0.0518459167391183,5.307333704613138,0.2052705975307321
US,R,fixed,0.01,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,84,30,84.0,0.0,True,0.1811525740192532,0.0073389590189609,-0.1607178582402542,0.00810647226861,1.324025388683764,0.0540972976344319,6.827143741875764,0.2655705110041451
US,R,fixed,0.01,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,84,30,84.0,0.0,True,0.1813591972603922,0.0051380343402078,-0.1595314451342331,0.005859927660931,1.3212286808789415,0.0392188258250018,6.966108227253615,0.2262053163946273
US,R,fixed,0.03,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,251,30,251.0,0.0,True,0.1650678251428476,0.0033030189652423,-0.1738262682641785,0.0048316769266392,1.1970545302422226,0.0252749131291081,7.451423098529274,0.1494607773964502
US,R,fixed,0.03,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,251,30,251.0,0.0,True,0.1655721252257831,0.0031690233897514,-0.1718992961129958,0.0033088355073849,1.204086849390061,0.0251001904437362,7.523123363575019,0.1294437474761951
US,R,fixed,0.05,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,418,30,418.0,1.2333333333333334,False,0.1626088719004602,0.0031650004412831,-0.1768511798883699,0.0036364183420416,1.1693231164808318,0.0228145406084899,,
US,R,fixed,0.05,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,418,30,418.0,0.0,False,0.1615136020874458,0.0018056408193084,-0.1767758104485162,0.0026038768411673,1.163915312497419,0.0119759757202372,,
US,R,fixed,0.1,equal,1,2007-01,2014-12,2015-01,2017-12,36,7,836,30,836.0,224.9333333333333,False,0.1682469371819683,0.0026005956823112,-0.1786611537034508,0.0027294688099688,1.1938420841277526,0.0193425537626138,,
US,R,fixed,0.1,proportional,1,2007-01,2014-12,2015-01,2017-12,36,7,836,30,836.0,201.3333333333333,False,0.1707534862103786,0.001737255251386,-0.1752241352805128,0.0019011262156208,1.216109744616215,0.0126935085516433,,
US,R,silhouette_is,legacy,equal,1,2007-01,2014-12,2015-01,2017-12,36,4,20,30,20.0,0.0,True,0.1969844013689885,0.0141488746642289,-0.1616520971037228,0.0193644477021983,1.3557220031894763,0.0954214464420316,4.897699132185954,0.2723978957852819
US,R,silhouette_is,legacy,proportional,1,2007-01,2014-12,2015-01,2017-12,36,4,20,30,20.0,0.0,True,0.1917580831870464,0.0104972192215308,-0.169126193326158,0.0141120505360972,1.3285107851589033,0.0693264317711506,4.8636120017286855,0.298124776924512
US,R,silhouette_is,0.01,equal,1,2007-01,2014-12,2015-01,2017-12,36,4,84,30,84.0,0.0,True,0.17561386745557,0.006756236385526,-0.1649697257989991,0.0072036134353168,1.2798875061650927,0.0529413155369155,7.019396472520459,0.2652687746789988
US,R,silhouette_is,0.01,proportional,1,2007-01,2014-12,2015-01,2017-12,36,4,84,30,84.0,0.0,True,0.1792753307740572,0.004752343871347,-0.1617945457979128,0.0044464194565692,1.3156728863029448,0.0349625170159475,7.399246528284492,0.1743664906658005
US,R,silhouette_is,0.03,equal,1,2007-01,2014-12,2015-01,2017-12,36,4,251,30,251.0,1.2,True,0.1633024007261325,0.0030230048067731,-0.172965267071823,0.0037886638779638,1.1833601090804986,0.0224343531835717,7.706250069493877,0.1422119993417555
US,R,silhouette_is,0.03,proportional,1,2007-01,2014-12,2015-01,2017-12,36,4,251,30,251.0,0.0,True,0.1616532199465235,0.0038369258059589,-0.1720591330053017,0.0034131440613486,1.1784419284625365,0.0255548380579707,7.799798802432207,0.1142183505368681
US,R,silhouette_is,0.05,equal,1,2007-01,2014-12,2015-01,2017-12,36,4,418,30,418.0,41.06666666666667,False,0.164660610554068,0.0031817767006137,-0.1747341760356842,0.002505191689915,1.1794052534067592,0.0197381789857587,,
US,R,silhouette_is,0.05,proportional,1,2007-01,2014-12,2015-01,2017-12,36,4,418,30,418.0,13.833333333333334,False,0.1662052279618899,0.0034416987635521,-0.1723362930570182,0.0033809338405216,1.191830650963438,0.0227796205806944,,
US,R,silhouette_is,0.1,equal,1,2007-01,2014-12,2015-01,2017-12,36,4,836,30,836.0,337.06666666666666,False,0.1700282821724834,0.0021252902164162,-0.1772668998667992,0.0026459614945558,1.205747884953128,0.0163903272177452,,
US,R,silhouette_is,0.1,proportional,1,2007-01,2014-12,2015-01,2017-12,36,4,836,30,836.0,340.46666666666664,False,0.1720220224158747,0.001533612381154,-0.1741741699202059,0.0018035533073171,1.2298668719870904,0.0106561632385921,,
US,R,fixed,legacy,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,35,30,35.0,0.0,True,0.362143342320436,0.022390375022938,-0.2476486036526826,0.0083411741316937,1.3246167367770694,0.0579270828777319,2.8895546045849665,0.1463686975728422
US,R,fixed,legacy,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,35,30,35.0,0.0,True,0.3555143955280723,0.0173176555278322,-0.2511600501444924,0.0066366656743621,1.3024033636325032,0.0413494161311154,2.910207187421697,0.1266380373065379
US,R,fixed,0.01,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,84,30,84.0,0.0,True,0.3024802050427428,0.0098187524399594,-0.268461954372159,0.0066557296961606,1.1352596028372448,0.0278582616049631,3.2969084395706534,0.0856080501039079
US,R,fixed,0.01,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,84,30,84.0,0.0,True,0.3048006953649839,0.0102528595770911,-0.2663496892448979,0.0050549333575956,1.144367939679652,0.0280381786274558,3.327850109882909,0.0803712925897999
US,R,fixed,0.03,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,251,30,251.0,0.0,True,0.2401468005467268,0.0058324107939525,-0.301300101736828,0.0032120877375822,0.918542945622255,0.0158694232009052,3.4646617578534933,0.0657618798739436
US,R,fixed,0.03,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,251,30,251.0,0.0,True,0.235359668181171,0.0068560170133289,-0.3029066031088802,0.0032532730558861,0.907121329634602,0.0196035282341944,3.4802651484952096,0.044466813083607
US,R,fixed,0.05,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,418,30,418.0,0.5666666666666667,False,0.2228340850107129,0.004135484590949,-0.3157588454396419,0.0028578383241969,0.8506861747541387,0.0112650041826986,,
US,R,fixed,0.05,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,418,30,418.0,0.0,False,0.2234471966227608,0.0041896370021657,-0.3145733293437388,0.0023364809233203,0.854677676090695,0.0117885617181842,,
US,R,fixed,0.1,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,836,30,836.0,196.2,False,0.2148487051138824,0.0026798790091669,-0.318988696013081,0.0017529937806967,0.8274394688760941,0.0078090918156718,,
US,R,fixed,0.1,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,836,30,836.0,164.86666666666667,False,0.2185789299151691,0.0027547188171508,-0.3159947477878786,0.0019637937559312,0.8384203098309919,0.0084797258582034,,
US,R,silhouette_is,legacy,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,35,30,35.0,0.0,True,0.363736779814045,0.0208104816260496,-0.2471746288978769,0.0069087863441435,1.3317382552705608,0.0543328094468796,2.8852966182671635,0.1073868550041228
US,R,silhouette_is,legacy,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,35,30,35.0,0.0,True,0.3609426315228695,0.0187039689837838,-0.2503390875775526,0.0049796305442051,1.3154718448194374,0.0434187923017812,2.930497722719643,0.1339584971876117
US,R,silhouette_is,0.01,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,84,30,84.0,0.0,True,0.3037645084431232,0.0119912040731721,-0.2691768717541424,0.0058562565778621,1.136124333289937,0.0360342648335622,3.309066766157158,0.0785067594703297
US,R,silhouette_is,0.01,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,84,30,84.0,0.0,True,0.3040610453672797,0.0124828458668945,-0.2674593646086801,0.0053208134041969,1.1397117816932978,0.0346269454869585,3.323659302636996,0.0808855417239414
US,R,silhouette_is,0.03,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,251,30,251.0,0.0,True,0.2405275939381974,0.006243494539561,-0.3017253740403738,0.0036070870863959,0.9193754648865524,0.0172615305793284,3.478821346343804,0.05756287208073
US,R,silhouette_is,0.03,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,251,30,251.0,0.0,True,0.2368378308792619,0.0057538291495609,-0.3024405366424184,0.0028929314887327,0.9113857771487462,0.0160219832234931,3.481171994980369,0.0625684790258055
US,R,silhouette_is,0.05,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,418,30,418.0,1.5333333333333334,False,0.2223329552820507,0.0044952819140838,-0.3149483057553046,0.003075013651856,0.8502649809328251,0.0131751525086972,,
US,R,silhouette_is,0.05,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,418,30,418.0,0.0,False,0.2223605778487593,0.0044348654486322,-0.3150516227113212,0.0028436786259893,0.8521544069243614,0.0130132986021743,,
US,R,silhouette_is,0.1,equal,2,2010-01,2017-12,2018-01,2020-12,36,7,836,30,836.0,196.6,False,0.2149700253712914,0.0029451432778916,-0.3191614529232738,0.0019741125116149,0.828122057119052,0.0087529600926784,,
US,R,silhouette_is,0.1,proportional,2,2010-01,2017-12,2018-01,2020-12,36,7,836,30,836.0,168.16666666666666,False,0.2189608480370702,0.0029431033455096,-0.3160241427044113,0.0016763497616904,0.8397317140451029,0.0084344952725537,,
US,R,fixed,legacy,equal,3,2013-01,2020-12,2021-01,2023-12,36,7,35,30,35.0,0.0,True,0.2395814206924974,0.0113200167648146,-0.2408912209004026,0.0111164906949958,0.9203832262321668,0.0355753313907361,3.029440443174028,0.1149926437038859
US,R,fixed,legacy,proportional,3,2013-01,2020-12,2021-01,2023-12,36,7,35,30,35.0,0.0,True,0.2407997888648595,0.0123517035070388,-0.2351723400770153,0.0155872437484643,0.9342575558210912,0.0445477725880049,3.07749558684435,0.1232802354987368
US,R,fixed,0.01,equal,3,2013-01,2020-12,2021-01,2023-12,36,7,84,30,84.0,0.0,True,0.1985857010603005,0.0097202485305261,-0.2288697545259665,0.0106832214922004,0.8359457185044332,0.0326479593233229,3.5119056007178298,0.1257091164479831
