tree_key,is_start,is_end,oos_start,oos_end,n_members,n_universe,n_draws,enb_computed,is_cagr,is_cagr_std,is_mdd,is_mdd_std,is_sharpe,is_sharpe_std,is_enb,is_enb_std,oos_cagr,oos_cagr_std,oos_mdd,oos_mdd_std,oos_sharpe,oos_sharpe_std,oos_enb,oos_enb_std
TW,2007-01,2017-12,2018-01,2020-12,200,6679,200,True,0.1486357010723405,0.0035443929875019,-0.5489982194660314,0.005715372976166,0.7319734835591024,0.013120519640376,2.9341024985010686,0.1506531126070388,0.1748265607579949,0.0038283930259898,-0.1986124005432628,0.0026700422333489,0.9893725199173692,0.0177592847247702,2.179719884467205,0.0727771616914984
TW,2007-01,2017-12,2018-01,2020-12,334,6679,200,True,0.1486040880588476,0.0029129444732167,-0.549064713466073,0.0049502767270939,0.7317242754775997,0.0113107476700645,2.9922343778054903,0.1210918270169084,0.1743263596956259,0.0029246275707867,-0.1985132428687859,0.0020890193491302,0.987325087131348,0.0138476226881384,2.1955948369109866,0.0546101389095278
TW,2007-01,2017-12,2018-01,2020-12,668,6679,200,False,0.1484543525970857,0.0019511025724854,-0.5488216978191361,0.0034188123019565,0.7319113825794752,0.0077558880326411,,,0.1742044017228922,0.0021425956835537,-0.1986696333278375,0.0013550094477807,0.9871677929813608,0.010457211892899,,
TW,2007-01,2018-12,2019-01,2020-12,30,6679,200,True,0.132171814554695,0.0080520787753127,-0.5490591528571673,0.0144425877376186,0.6750965765040476,0.0327301686196985,2.4423596607195166,0.263370650291971,0.2958294830710285,0.0138720722746894,-0.1985569126728812,0.0069552114021324,1.4867931388159183,0.0560254743949061,1.934881779274425,0.136413563474274
TW,2007-01,2018-12,2019-01,2020-12,67,6679,200,True,0.1319243936242302,0.0062451241276389,-0.5490651880636288,0.0103266064456788,0.6752856824176774,0.0246280270763962,2.731954430312316,0.2120523723021732,0.294088685235372,0.0094117292622303,-0.1981610728344175,0.0045210065848238,1.484383962724466,0.0385683309523692,2.0056142698900303,0.1056218701718977
TW,2007-01,2018-12,2019-01,2020-12,200,6679,200,True,0.1322041952103503,0.0034097653581011,-0.5486472339336266,0.006229998852714,0.6775558350094525,0.01395433437418,2.939660105762244,0.1502841431714862,0.2947211041302415,0.0051710672945217,-0.1986730286633429,0.0026676300607502,1.485796836013042,0.0204765880536504,2.041253955941698,0.0624496443473772
TW,2007-01,2018-12,2019-01,2020-12,334,6679,200,True,0.1318083213219596,0.0024890670369822,-0.5494351071094065,0.0043927526949502,0.6754393415179534,0.0101727996903234,2.989143528851017,0.1141652291042125,0.2948897781767497,0.0047313713210883,-0.1986515069641354,0.0019491661361616,1.4866893464274176,0.0184613736369826,2.0575087913135697,0.0495022667958372
TW,2007-01,2018-12,2019-01,2020-12,668,6679,200,False,0.1317803772157901,0.0019408976042748,-0.5489986162833149,0.003345418888797,0.675552444028587,0.0080297613255163,,,0.29464610486234,0.0030123131641009,-0.1986300684478599,0.0014179651807647,1.4863978395257913,0.0123605728317804,,
TW,2007-01,2018-12,2019-01,2021-12,30,6679,200,True,0.1321625469907114,0.0087454180874381,-0.5487960609332567,0.0159836877368913,0.6745965237791662,0.0362243756442728,2.4607917563050985,0.2604653087994838,0.3249376364040253,0.0127119008438476,-0.199382877756511,0.0069589718019339,1.585595050449352,0.0437364575325011,2.0609166938691907,0.1475070835497561
TW,2007-01,2018-12,2019-01,2021-12,67,6679,200,True,0.1317002363330802,0.0060191945409111,-0.549863508922947,0.0109583578512133,0.6752396817681237,0.0250524482060369,2.702317544895694,0.2126069803830293,0.3233176491658891,0.008263671563528,-0.1985796375204552,0.0047563893237478,1.5825360519604266,0.030326040321024,2.156498548314701,0.1050748912729746
TW,2007-01,2018-12,2019-01,2021-12,200,6679,200,True,0.1321415389820472,0.0033741504556759,-0.5490508194646672,0.0052628080315641,0.676859696851324,0.0135062783125958,2.9459241761196715,0.141314480489597,0.3237926888238805,0.0052265301450509,-0.1988746492403855,0.0024372131806202,1.5855921085908755,0.0184151964749823,2.2292531248013283,0.0670127737627758
TW,2007-01,2018-12,2019-01,2021-12,334,6679,200,True,0.1315930383857567,0.0024708345565544,-0.5492441276574632,0.0042529275445431,0.6751670435770553,0.0100768602211515,2.987423345473124,0.1205170663294679,0.3237739718596505,0.0038519331177593,-0.1986933117591881,0.0018246325306875,1.5865829918465153,0.0134280780492169,2.2388078971203824,0.0499295446625925
TW,2007-01,2018-12,2019-01,2021-12,668,6679,200,False,0.1317142712151282,0.0017431141773445,-0.5495782843374161,0.0032347914792355,0.6753658156358826,0.0071140131398214,,,0.3235228232885258,0.0027870670998309,-0.198791231424466,0.0013850921564308,1.585266926164017,0.0097731623352807,,
TW,2007-01,2018-12,2019-01,2022-12,30,6679,200,True,0.1330512604019448,0.0091438449014208,-0.5498164354602195,0.0139836968578766,0.6770731846389606,0.0363269837053086,2.484654808969361,0.2463887319878389,0.2155848728425023,0.0111302317516298,-0.1974554791451659,0.0076447725180356,1.0946106111064358,0.0446424335832988,1.9514751797560703,0.1126620686160857
TW,2007-01,2018-12,2019-01,2022-12,67,6679,200,True,0.1320703706392274,0.0059369577702596,-0.5499077048336094,0.0098028850223337,0.6755605607721091,0.0240376974944963,2.7307931335676185,0.2159680632987635,0.2142795415506521,0.0066367626115542,-0.198605510712896,0.0044132054907629,1.0895957761445834,0.0259397116103539,2.03711564387533,0.0959857090696735
